alteredRateConstant,factor,MP,FC,F2,CIA,FS,F3,O2,FM
kcyt,1.,19.9999,4.99997,20.0001,67.9999,300.0,59.9995,1.22222,49.9998
kcyt,1.01,20.4521,5.13175,20.0319,68.3393,301.903,61.9339,1.22995,50.742
kcyt,1.02,20.9028,5.26348,20.0545,68.6506,303.785,63.8985,1.23738,51.4787
kcyt,1.03,21.3497,5.39451,20.0693,68.9344,305.638,65.8861,1.24447,52.2064
kcyt,1.04,21.7906,5.52418,20.0775,69.1914,307.454,67.8891,1.2512,52.9217
kcyt,1.05,22.2233,5.65183,20.0809,69.423,309.226,69.8997,1.25756,53.6211
kcyt,1.06,22.6458,5.77689,20.0806,69.6306,310.947,71.9102,1.26353,54.3017
kcyt,1.07,23.0564,5.89883,20.0782,69.8158,312.613,73.9134,1.26911,54.9611
kcyt,1.08,23.4538,6.01722,20.075,69.9806,314.218,75.9028,1.27431,55.5973
kcyt,1.09,23.837,6.13176,20.0719,70.1267,315.762,77.8732,1.27914,56.2091
kcyt,1.1,24.2054,6.24222,20.0699,70.2562,317.241,79.8201,1.28361,56.7956
kcyt,1.11,24.5588,6.3485,20.0697,70.3708,318.657,81.7402,1.28773,57.3566
kcyt,1.12,24.8972,6.45056,20.0718,70.4723,320.01,83.6315,1.29154,57.8924
kcyt,1.13,25.2207,6.54844,20.0766,70.5622,321.301,85.4924,1.29505,58.4035
kcyt,1.14,25.5298,6.64225,20.0844,70.642,322.534,87.3226,1.29828,58.8908
kcyt,1.15,25.8251,6.73211,20.0954,70.713,323.71,89.1219,1.30126,59.3553
kcyt,1.16,26.1072,6.81819,20.1095,70.7763,324.833,90.8912,1.30402,59.7981
kcyt,1.17,26.3768,6.90068,20.1268,70.8328,325.906,92.6312,1.30655,60.2204
kcyt,1.18,26.6346,6.97976,20.1472,70.8835,326.931,94.3431,1.3089,60.6235
kcyt,1.19,26.8813,7.05563,20.1707,70.929,327.912,96.0284,1.31107,61.0085
kcyt,1.2,27.1176,7.12848,20.1971,70.9701,328.852,97.6886,1.31309,61.3767
kcyt,1.21,27.3442,7.1985,20.2264,71.0073,329.753,99.3251,1.31495,61.7291
kcyt,1.22,27.5616,7.26586,20.2584,71.041,330.619,100.94,1.31669,62.0668
kcyt,1.23,27.7706,7.33075,20.2931,71.0718,331.45,102.533,1.31831,62.3908
kcyt,1.24,27.9716,7.3933,20.3302,71.0998,332.251,104.108,1.31981,62.7021
kcyt,1.25,28.1652,7.45369,20.3698,71.1255,333.022,105.666,1.32122,63.0015
kcyt,1.26,28.3519,7.51204,20.4116,71.1492,333.767,107.207,1.32253,63.2897
kcyt,1.27,28.5321,7.56849,20.4555,71.171,334.486,108.734,1.32376,63.5676
kcyt,1.28,28.7062,7.62315,20.5016,71.1911,335.181,110.247,1.32491,63.8359
kcyt,1.29,28.8748,7.67614,20.5497,71.2098,335.855,111.748,1.32599,64.0951
kcyt,1.3,29.0379,7.72757,20.5996,71.2271,336.507,113.238,1.327,64.3458
kcyt,1.31,29.1962,7.77752,20.6514,71.2433,337.141,114.718,1.32796,64.5886
kcyt,1.32,29.3497,7.8261,20.705,71.2585,337.756,116.189,1.32886,64.824
kcyt,1.33,29.4989,7.87338,20.7603,71.2727,338.354,117.652,1.3297,65.0524
kcyt,1.34,29.644,7.91943,20.8172,71.286,338.936,119.108,1.3305,65.2743
kcyt,1.35,29.7851,7.96433,20.8757,71.2986,339.503,120.559,1.33125,65.49
kcyt,1.36,29.9226,8.00815,20.9358,71.3104,340.056,122.004,1.33196,65.6999
kcyt,1.37,30.0567,8.05095,20.9973,71.3216,340.596,123.445,1.33263,65.9043
kcyt,1.38,30.1875,8.09277,21.0604,71.3323,341.123,124.882,1.33327,66.1036
kcyt,1.39,30.3152,8.13369,21.1248,71.3424,341.638,126.317,1.33387,66.298
kcyt,1.4,30.4401,8.17374,21.1907,71.352,342.143,127.749,1.33444,66.4878
kcyt,1.41,30.5621,8.21297,21.2579,71.3613,342.636,129.18,1.33498,66.6733
kcyt,1.42,30.6816,8.25142,21.3265,71.3701,343.12,130.61,1.33549,66.8546
kcyt,1.43,30.7986,8.28914,21.3963,71.3785,343.594,132.04,1.33597,67.032
kcyt,1.44,30.9132,8.32616,21.4675,71.3866,344.058,133.471,1.33643,67.2057
kcyt,1.45,31.0256,8.36251,21.54,71.3944,344.515,134.903,1.33686,67.3758
kcyt,1.46,31.1359,8.39823,21.6138,71.4019,344.963,136.336,1.33727,67.5426
kcyt,1.47,31.2441,8.43336,21.6888,71.4092,345.404,137.771,1.33767,67.7062
kcyt,1.48,31.3504,8.46791,21.7651,71.4162,345.837,139.209,1.33803,67.8668
kcyt,1.49,31.4549,8.50192,21.8426,71.423,346.263,140.65,1.33839,68.0245
kcyt,1.5,31.5576,8.5354,21.9213,71.4296,346.683,142.095,1.33872,68.1794
kcyt,1.51,31.6587,8.5684,22.0013,71.4361,347.096,143.544,1.33903,68.3317
kcyt,1.52,31.7582,8.60092,22.0825,71.4423,347.503,144.997,1.33933,68.4814
kcyt,1.53,31.8561,8.63299,22.1649,71.4484,347.905,146.455,1.33961,68.6288
kcyt,1.54,31.9526,8.66462,22.2486,71.4544,348.301,147.919,1.33988,68.7738
kcyt,1.55,32.0477,8.69585,22.3334,71.4602,348.692,149.389,1.34013,68.9167
kcyt,1.56,32.1414,8.72668,22.4195,71.4659,349.077,150.865,1.34037,69.0574
kcyt,1.57,32.2339,8.75714,22.5069,71.4715,349.458,152.348,1.34059,69.1961
kcyt,1.58,32.3251,8.78723,22.5954,71.477,349.835,153.838,1.34081,69.3329
kcyt,1.59,32.4152,8.81698,22.6852,71.4824,350.206,155.335,1.34101,69.4679
kcyt,1.6,32.5041,8.8464,22.7762,71.4877,350.574,156.84,1.34119,69.601
kcyt,1.61,32.5919,8.87549,22.8685,71.4929,350.938,158.354,1.34137,69.7324
kcyt,1.62,32.6787,8.90429,22.962,71.4981,351.298,159.876,1.34153,69.8622
kcyt,1.63,32.7645,8.93279,23.0568,71.5032,351.654,161.407,1.34169,69.9905
kcyt,1.64,32.8494,8.96101,23.1528,71.5082,352.006,162.947,1.34183,70.1171
kcyt,1.65,32.9333,8.98896,23.2501,71.5132,352.355,164.498,1.34197,70.2424
kcyt,1.66,33.0163,9.01666,23.3487,71.5181,352.701,166.058,1.34209,70.3662
kcyt,1.67,33.0984,9.0441,23.4486,71.523,353.044,167.629,1.34221,70.4886
kcyt,1.68,33.1798,9.07131,23.5498,71.5279,353.384,169.21,1.34231,70.6098
kcyt,1.69,33.2603,9.09829,23.6523,71.5327,353.72,170.803,1.34241,70.7297
kcyt,1.7,33.34,9.12504,23.7561,71.5374,354.054,172.407,1.3425,70.8483
kcyt,1.71,33.419,9.15158,23.8613,71.5422,354.386,174.024,1.34258,70.9658
kcyt,1.72,33.4973,9.17792,23.9678,71.5469,354.715,175.652,1.34265,71.0822
kcyt,1.73,33.5749,9.20406,24.0756,71.5516,355.041,177.293,1.34271,71.1975
kcyt,1.74,33.6519,9.23001,24.1849,71.5563,355.365,178.946,1.34277,71.3117
kcyt,1.75,33.7281,9.25578,24.2955,71.561,355.686,180.613,1.34282,71.4248
kcyt,1.76,33.8038,9.28137,24.4075,71.5657,356.006,182.293,1.34286,71.537
kcyt,1.77,33.8788,9.3068,24.521,71.5704,356.323,183.987,1.34289,71.6483
kcyt,1.78,33.9533,9.33206,24.6359,71.575,356.638,185.695,1.34292,71.7586
kcyt,1.79,34.0272,9.35716,24.7522,71.5797,356.951,187.418,1.34294,71.868
kcyt,1.8,34.1005,9.3821,24.87,71.5843,357.263,189.156,1.34295,71.9765
kcyt,1.81,34.1733,9.40691,24.9892,71.589,357.572,190.908,1.34296,72.0842
kcyt,1.82,34.2456,9.43156,25.1099,71.5936,357.88,192.676,1.34296,72.191
kcyt,1.83,34.3174,9.45608,25.2322,71.5983,358.186,194.46,1.34296,72.2971
kcyt,1.84,34.3887,9.48047,25.3559,71.603,358.49,196.259,1.34294,72.4024
kcyt,1.85,34.4595,9.50473,25.4812,71.6077,358.793,198.075,1.34293,72.5069
kcyt,1.86,34.5299,9.52887,25.608,71.6124,359.094,199.908,1.3429,72.6107
kcyt,1.87,34.5998,9.55288,25.7364,71.6171,359.394,201.758,1.34287,72.7138
kcyt,1.88,34.6693,9.57678,25.8664,71.6218,359.692,203.624,1.34284,72.8162
kcyt,1.89,34.7384,9.60056,25.998,71.6265,359.989,205.509,1.3428,72.9179
kcyt,1.9,34.807,9.62424,26.1311,71.6313,360.285,207.411,1.34275,73.0189
kcyt,1.91,34.8752,9.64781,26.2659,71.6361,360.579,209.331,1.3427,73.1194
kcyt,1.92,34.9431,9.67128,26.4024,71.6409,360.872,211.27,1.34264,73.2192
kcyt,1.93,35.0105,9.69464,26.5405,71.6457,361.164,213.227,1.34258,73.3183
kcyt,1.94,35.0776,9.71791,26.6802,71.6505,361.454,215.203,1.34251,73.4169
kcyt,1.95,35.1443,9.74108,26.8217,71.6554,361.744,217.199,1.34243,73.5149
kcyt,1.96,35.2107,9.76417,26.9649,71.6603,362.032,219.214,1.34236,73.6123
kcyt,1.97,35.2767,9.78716,27.1097,71.6652,362.319,221.249,1.34227,73.7092
kcyt,1.98,35.3423,9.81006,27.2563,71.6702,362.605,223.304,1.34218,73.8055
kcyt,1.99,35.4077,9.83288,27.4047,71.6751,362.891,225.379,1.34209,73.9013
kcyt,2.,35.4727,9.85562,27.5548,71.6801,363.175,227.474,1.34199,73.9966
kO2,0.5,2.65461,3.10745,17.7507,83.0645,275.765,34.5715,0.359923,23.0784
kO2,0.51,2.75643,3.12087,17.7831,82.9554,275.973,34.7396,0.369977,23.3104
kO2,0.52,2.86161,3.13465,17.8161,82.8436,276.186,34.9125,0.380193,23.5475
kO2,0.53,2.9703,3.14882,17.8497,82.7288,276.404,35.0904,0.390575,23.79
kO2,0.54,3.08265,3.16338,17.8839,82.6109,276.628,35.2735,0.401128,24.038
kO2,0.55,3.19882,3.17836,17.9187,82.4898,276.857,35.4619,0.411856,24.2917
kO2,0.56,3.31899,3.19377,17.9541,82.3653,277.092,35.656,0.422765,24.5514
kO2,0.57,3.44335,3.20963,17.9902,82.2374,277.333,35.856,0.43386,24.8172
kO2,0.58,3.57207,3.22597,18.0269,82.1059,277.581,36.0622,0.445146,25.0895
kO2,0.59,3.70538,3.2428,18.0643,81.9705,277.835,36.2749,0.456629,25.3684
kO2,0.6,3.84349,3.26014,18.1024,81.8312,278.096,36.4944,0.468313,25.6543
kO2,0.61,3.98663,3.27803,18.1412,81.6877,278.364,36.721,0.480207,25.9475
kO2,0.62,4.13505,3.29649,18.1807,81.5399,278.639,36.9551,0.492315,26.2481
kO2,0.63,4.28901,3.31554,18.2209,81.3876,278.923,37.197,0.504644,26.5566
kO2,0.64,4.44879,3.33522,18.2618,81.2304,279.214,37.4472,0.517202,26.8733
kO2,0.65,4.6147,3.35555,18.3035,81.0683,279.514,37.7061,0.529995,27.1985
kO2,0.66,4.78706,3.37658,18.346,80.9009,279.823,37.9741,0.543031,27.5327
kO2,0.67,4.9662,3.39832,18.3892,80.728,280.141,38.2519,0.556319,27.8763
kO2,0.68,5.1525,3.42083,18.4331,80.5493,280.468,38.5397,0.569866,28.2296
kO2,0.69,5.34635,3.44415,18.4779,80.3645,280.806,38.8384,0.583681,28.5931
kO2,0.7,5.54817,3.46831,18.5234,80.1733,281.154,39.1484,0.597774,28.9674
kO2,0.71,5.75842,3.49337,18.5698,79.9752,281.514,39.4704,0.612153,29.353
kO2,0.72,5.97758,3.51938,18.6169,79.77,281.885,39.8052,0.626831,29.7504
kO2,0.73,6.20619,3.54638,18.6648,79.5572,282.268,40.1534,0.641816,30.1602
kO2,0.74,6.44481,3.57444,18.7135,79.3364,282.664,40.516,0.657121,30.5831
kO2,0.75,6.69405,3.60363,18.7629,79.1071,283.074,40.8938,0.672757,31.0198
kO2,0.76,6.95459,3.63399,18.8132,78.8688,283.498,41.2878,0.688737,31.4711
kO2,0.77,7.22714,3.66562,18.8641,78.6209,283.936,41.699,0.705074,31.9376
kO2,0.78,7.51249,3.69859,18.9158,78.3629,284.39,42.1285,0.721782,32.4204
kO2,0.79,7.81148,3.73297,18.9682,78.0941,284.861,42.5776,0.738876,32.9202
kO2,0.8,8.12504,3.76886,19.0212,77.8138,285.349,43.0476,0.756371,33.4382
kO2,0.81,8.45418,3.80636,19.0747,77.5212,285.855,43.5398,0.774284,33.9754
kO2,0.82,8.79999,3.84558,19.1289,77.2155,286.381,44.056,0.792633,34.533
kO2,0.83,9.16368,3.88661,19.1834,76.8958,286.926,44.5976,0.811436,35.1122
kO2,0.84,9.54655,3.92959,19.2384,76.5612,287.493,45.1667,0.830711,35.7143
kO2,0.85,9.95006,3.97464,19.2935,76.2105,288.082,45.7651,0.85048,36.3409
kO2,0.86,10.3758,4.02189,19.3488,75.8426,288.693,46.3949,0.870763,36.9935
kO2,0.87,10.8254,4.0715,19.4041,75.4562,289.33,47.0585,0.891584,37.6738
kO2,0.88,11.3009,4.12362,19.4592,75.0501,289.991,47.7582,0.912965,38.3837
kO2,0.89,11.8043,4.17841,19.5139,74.6226,290.679,48.4969,0.934931,39.125
kO2,0.9,12.3378,4.23603,19.5679,74.1723,291.394,49.2771,0.957507,39.8998
kO2,0.91,12.904,4.29666,19.621,73.6974,292.137,50.1018,0.980719,40.7104
kO2,0.92,13.5057,4.36046,19.673,73.1961,292.908,50.9742,1.00459,41.559
kO2,0.93,14.1457,4.4276,19.7234,72.6665,293.708,51.8972,1.02915,42.4481
kO2,0.94,14.8273,4.49824,19.7719,72.1065,294.537,52.8739,1.05443,43.38
kO2,0.95,15.5539,4.57252,19.8181,71.5142,295.393,53.9074,1.08044,44.3573
kO2,0.96,16.3293,4.65053,19.8616,70.8875,296.276,55.0003,1.10722,45.3824
kO2,0.97,17.1575,4.73233,19.9019,70.2243,297.182,56.155,1.13477,46.4574
kO2,0.98,18.0424,4.81791,19.9387,69.523,298.109,57.3729,1.16311,47.5844
kO2,0.99,18.9885,4.90719,19.9715,68.7819,299.05,58.6546,1.19226,48.7648
kO2,1.,19.9999,4.99997,20.0001,67.9999,300.0,59.9995,1.22222,49.9998
kO2,1.01,21.0809,5.09593,20.0242,67.1767,300.95,61.4053,1.25297,51.2895
kO2,1.02,22.2356,5.19462,20.0437,66.3123,301.89,62.8676,1.28451,52.6332
kO2,1.03,23.468,5.29544,20.0588,65.4083,302.808,64.3801,1.3168,54.0292
kO2,1.04,24.7814,5.39765,20.0695,64.4667,303.69,65.9342,1.34982,55.4746
kO2,1.05,26.1792,5.5004,20.0764,63.4912,304.523,67.5191,1.38352,56.9658
kO2,1.06,27.6644,5.60278,20.0801,62.4861,305.292,69.1223,1.41786,58.4978
kO2,1.07,29.2396,5.70382,20.0811,61.4571,305.982,70.7303,1.45279,60.0654
kO2,1.08,30.9076,5.80259,20.0803,60.4102,306.583,72.3288,1.48825,61.6626
kO2,1.09,32.6714,5.89825,20.0783,59.3522,307.082,73.9038,1.52421,63.2836
kO2,1.1,34.5341,5.99003,20.0758,58.2898,307.471,75.4419,1.5606,64.9225
kO2,1.11,36.4994,6.07733,20.0733,57.2296,307.743,76.931,1.5974,66.5739
kO2,1.12,38.5716,6.15965,20.0713,56.1778,307.896,78.3603,1.63456,68.2328
kO2,1.13,40.7555,6.23666,20.0699,55.1402,307.927,79.7209,1.67205,69.8943
kO2,1.14,43.0566,6.30813,20.0695,54.1219,307.836,81.0051,1.70984,71.5543
kO2,1.15,45.4807,6.37393,20.07,53.1272,307.626,82.2069,1.7479,73.2087
kO2,1.16,48.0344,6.43401,20.0713,52.1598,307.298,83.3215,1.78618,74.8538
kO2,1.17,50.724,6.48841,20.0733,51.2227,306.856,84.3454,1.82466,76.4858
kO2,1.18,53.5563,6.53719,20.0759,50.3182,306.305,85.276,1.8633,78.1014
kO2,1.19,56.5379,6.58045,20.0789,49.4479,305.651,86.1116,1.90205,79.6969
kO2,1.2,59.6749,6.61834,20.0821,48.6129,304.897,86.8516,1.94088,81.2689
kO2,1.21,62.9729,6.651,20.0853,47.8139,304.051,87.4958,1.97974,82.8142
kO2,1.22,66.4369,6.6786,20.0884,47.0507,303.117,88.0449,2.01859,84.3295
kO2,1.23,70.0708,6.70132,20.0912,46.3231,302.103,88.5001,2.05738,85.8117
kO2,1.24,73.8771,6.71933,20.0936,45.6302,301.013,88.8632,2.09606,87.2581
kO2,1.25,77.8576,6.73283,20.0955,44.9709,299.856,89.1366,2.13459,88.6661
kO2,1.26,82.0122,6.742,20.0968,44.3439,298.637,89.3229,2.17293,90.0337
kO2,1.27,86.3397,6.74703,20.0975,43.7475,297.363,89.4254,2.21104,91.3589
kO2,1.28,90.8374,6.74812,20.0977,43.1799,296.039,89.4476,2.24888,92.6404
kO2,1.29,95.5013,6.74544,20.0973,42.6393,294.672,89.393,2.28643,93.8772
kO2,1.3,100.326,6.73918,20.0964,42.1238,293.268,89.2656,2.32365,95.0688
kO2,1.31,105.306,6.72951,20.095,41.6313,291.833,89.0693,2.36052,96.215
kO2,1.32,110.433,6.7166,20.0932,41.16,290.371,88.8081,2.39703,97.3159
kO2,1.33,115.7,6.70062,20.0911,40.7079,288.887,88.4861,2.43315,98.3721
kO2,1.34,121.097,6.68171,20.0888,40.2733,287.387,88.107,2.46889,99.3844
kO2,1.35,126.616,6.66003,20.0863,39.8544,285.874,87.6749,2.50422,100.354
kO2,1.36,132.248,6.6357,20.0838,39.4495,284.351,87.1933,2.53916,101.281
kO2,1.37,137.983,6.60887,20.0813,39.0572,282.823,86.6658,2.57369,102.168
kO2,1.38,143.811,6.57964,20.0789,38.676,281.292,86.0959,2.60782,103.015
kO2,1.39,149.722,6.54815,20.0766,38.3047,279.761,85.4867,2.64155,103.825
kO2,1.4,155.708,6.51449,20.0746,37.942,278.232,84.8414,2.6749,104.598
kO2,1.41,161.757,6.47877,20.0729,37.5869,276.708,84.1629,2.70785,105.337
kO2,1.42,167.863,6.44109,20.0715,37.2383,275.189,83.4539,2.74042,106.042
kO2,1.43,174.014,6.40155,20.0704,36.8955,273.678,82.7172,2.77263,106.715
kO2,1.44,180.203,6.36022,20.0698,36.5576,272.175,81.9551,2.80447,107.358
kO2,1.45,186.421,6.31722,20.0695,36.2238,270.683,81.17,2.83596,107.971
kO2,1.46,192.66,6.27261,20.0696,35.8937,269.201,80.3641,2.8671,108.557
kO2,1.47,198.913,6.22648,20.0701,35.5666,267.731,79.5397,2.89792,109.116
kO2,1.48,205.172,6.17892,20.0709,35.2421,266.274,78.6986,2.9284,109.65
kO2,1.49,211.431,6.13001,20.0719,34.9197,264.829,77.8428,2.95858,110.16
kO2,1.5,217.682,6.07983,20.0732,34.5991,263.397,76.9741,2.98845,110.647
kO2,1.51,223.919,6.02847,20.0747,34.28,261.978,76.0942,3.01803,111.112
kO2,1.52,230.138,5.976,20.0762,33.9622,260.573,75.2049,3.04733,111.556
kO2,1.53,236.332,5.9225,20.0776,33.6454,259.182,74.3075,3.07635,111.98
kO2,1.54,242.497,5.86806,20.079,33.3295,257.805,73.4037,3.1051,112.385
kO2,1.55,248.629,5.81275,20.0801,33.0144,256.442,72.4948,3.13361,112.773
kO2,1.56,254.723,5.75667,20.0808,32.7,255.093,71.5822,3.16187,113.143
kO2,1.57,260.777,5.69987,20.0811,32.3862,253.757,70.667,3.18989,113.496
kO2,1.58,266.786,5.64246,20.0807,32.073,252.436,69.7507,3.21768,113.834
kO2,1.59,272.748,5.58449,20.0796,31.7604,251.129,68.8341,3.24526,114.157
kO2,1.6,278.66,5.52605,20.0776,31.4485,249.835,67.9184,3.27263,114.466
kO2,1.61,284.521,5.46722,20.0746,31.1372,248.555,67.0047,3.2998,114.762
kO2,1.62,290.328,5.40806,20.0704,30.8266,247.288,66.0937,3.32677,115.045
kO2,1.63,296.081,5.34864,20.0649,30.5168,246.035,65.1863,3.35356,115.315
kO2,1.64,301.778,5.28903,20.058,30.2079,244.795,64.2834,3.38018,115.574
kO2,1.65,307.417,5.2293,20.0494,29.8999,243.567,63.3857,3.40662,115.822
kO2,1.66,312.999,5.1695,20.0393,29.5929,242.353,62.4938,3.4329,116.059
kO2,1.67,318.522,5.1097,20.0273,29.2871,241.151,61.6083,3.45903,116.286
kO2,1.68,323.987,5.04996,20.0133,28.9824,239.961,60.7299,3.485,116.504
kO2,1.69,329.393,4.99032,19.9974,28.6791,238.784,59.8589,3.51084,116.712
kO2,1.7,334.74,4.93083,19.9793,28.3772,237.619,58.996,3.53654,116.912
kO2,1.71,340.028,4.87155,19.9591,28.0767,236.465,58.1414,3.56211,117.103
kO2,1.72,345.258,4.81251,19.9365,27.7779,235.323,57.2956,3.58755,117.286
kO2,1.73,350.429,4.75375,19.9116,27.4807,234.192,56.4589,3.61288,117.462
kO2,1.74,355.542,4.69532,19.8843,27.1853,233.072,55.6315,3.6381,117.631
kO2,1.75,360.598,4.63724,19.8545,26.8917,231.964,54.8137,3.66321,117.793
kO2,1.76,365.596,4.57956,19.8222,26.6,230.866,54.0057,3.68822,117.948
kO2,1.77,370.538,4.52228,19.7874,26.3104,229.778,53.2077,3.71313,118.097
kO2,1.78,375.424,4.46546,19.7499,26.0227,228.701,52.4198,3.73795,118.239
kO2,1.79,380.254,4.4091,19.7099,25.7372,227.634,51.6423,3.76268,118.376
kO2,1.8,385.03,4.35322,19.6673,25.4539,226.577,50.875,3.78733,118.508
kO2,1.81,389.751,4.29786,19.6221,25.1729,225.53,50.1182,3.8119,118.634
kO2,1.82,394.418,4.24302,19.5742,24.8941,224.492,49.3719,3.8364,118.754
kO2,1.83,399.033,4.18872,19.5238,24.6176,223.464,48.6362,3.86082,118.87
kO2,1.84,403.595,4.13497,19.4708,24.3435,222.444,47.911,3.88518,118.982
kO2,1.85,408.106,4.08178,19.4152,24.0718,221.434,47.1963,3.90948,119.088
kO2,1.86,412.566,4.02918,19.3571,23.8026,220.433,46.4921,3.93371,119.191
kO2,1.87,416.975,3.97715,19.2965,23.5358,219.44,45.7985,3.9579,119.289
kO2,1.88,421.334,3.92571,19.2335,23.2715,218.456,45.1153,3.98202,119.383
kO2,1.89,425.644,3.87487,19.168,23.0098,217.48,44.4425,4.0061,119.473
kO2,1.9,429.906,3.82463,19.1002,22.7505,216.512,43.78,4.03014,119.559
kO2,1.91,434.12,3.77499,19.03,22.4939,215.552,43.1278,4.05413,119.642
kO2,1.92,438.286,3.72595,18.9576,22.2397,214.6,42.4859,4.07808,119.721
kO2,1.93,442.406,3.67753,18.883,21.9882,213.656,41.854,4.102,119.797
kO2,1.94,446.48,3.62971,18.8061,21.7392,212.719,41.2321,4.12588,119.87
kO2,1.95,450.508,3.5825,18.7272,21.4929,211.789,40.6202,4.14973,119.939
kO2,1.96,454.491,3.53589,18.6463,21.2491,210.867,40.0181,4.17355,120.005
kO2,1.97,458.43,3.48989,18.5634,21.0079,209.952,39.4256,4.19735,120.069
kO2,1.98,462.326,3.4445,18.4786,20.7693,209.044,38.8428,4.22112,120.129
kO2,1.99,466.178,3.3997,18.3919,20.5332,208.143,38.2695,4.24487,120.187
kO2,2.,469.987,3.3555,18.3034,20.2998,207.248,37.7055,4.26861,120.242
kmp,0.5,10.7359,5.23664,20.0506,67.0573,306.14,63.4957,1.24637,52.4044
kmp,0.51,10.934,5.23151,20.0498,67.0792,306.005,63.4188,1.24586,52.3516
kmp,0.52,11.1316,5.2264,20.049,67.101,305.872,63.3423,1.24536,52.299
kmp,0.53,11.3286,5.2213,20.0482,67.1227,305.739,63.266,1.24486,52.2466
kmp,0.54,11.525,5.21622,20.0474,67.1443,305.606,63.19,1.24436,52.1944
kmp,0.55,11.7208,5.21116,20.0465,67.1657,305.474,63.1143,1.24386,52.1424
kmp,0.56,11.9161,5.20611,20.0457,67.1869,305.342,63.039,1.24337,52.0907
kmp,0.57,12.1108,5.20108,20.0449,67.208,305.211,62.9639,1.24287,52.0391
kmp,0.58,12.3049,5.19606,20.044,67.229,305.081,62.8891,1.24237,51.9877
kmp,0.59,12.4985,5.19107,20.0431,67.2499,304.95,62.8147,1.24188,51.9366
kmp,0.6,12.6916,5.18609,20.0423,67.2706,304.821,62.7405,1.24138,51.8856
kmp,0.61,12.8841,5.18112,20.0414,67.2912,304.692,62.6666,1.24089,51.8349
kmp,0.62,13.0761,5.17618,20.0405,67.3117,304.563,62.593,1.24039,51.7843
kmp,0.63,13.2675,5.17125,20.0396,67.332,304.435,62.5197,1.2399,51.7339
kmp,0.64,13.4584,5.16633,20.0387,67.3522,304.307,62.4467,1.23941,51.6838
kmp,0.65,13.6487,5.16144,20.0377,67.3723,304.18,62.374,1.23892,51.6338
kmp,0.66,13.8386,5.15656,20.0368,67.3922,304.053,62.3015,1.23843,51.584
kmp,0.67,14.0279,5.15169,20.0359,67.412,303.926,62.2294,1.23794,51.5344
kmp,0.68,14.2166,5.14684,20.0349,67.4317,303.8,62.1575,1.23745,51.485
kmp,0.69,14.4049,5.14201,20.034,67.4513,303.675,62.0859,1.23696,51.4358
kmp,0.7,14.5926,5.1372,20.033,67.4707,303.55,62.0146,1.23647,51.3868
kmp,0.71,14.7799,5.1324,20.032,67.4901,303.425,61.9436,1.23598,51.338
kmp,0.72,14.9666,5.12761,20.031,67.5093,303.301,61.8728,1.2355,51.2893
kmp,0.73,15.1528,5.12285,20.03,67.5283,303.178,61.8024,1.23501,51.2409
kmp,0.74,15.3385,5.11809,20.029,67.5473,303.054,61.7322,1.23453,51.1926
kmp,0.75,15.5237,5.11336,20.028,67.5661,302.932,61.6622,1.23405,51.1445
kmp,0.76,15.7084,5.10864,20.027,67.5848,302.809,61.5926,1.23356,51.0966
kmp,0.77,15.8926,5.10393,20.026,67.6034,302.688,61.5232,1.23308,51.0489
kmp,0.78,16.0763,5.09925,20.025,67.6219,302.566,61.4541,1.2326,51.0014
kmp,0.79,16.2596,5.09457,20.0239,67.6402,302.445,61.3853,1.23212,50.954
kmp,0.8,16.4423,5.08992,20.0229,67.6585,302.324,61.3167,1.23164,50.9069
kmp,0.81,16.6246,5.08528,20.0218,67.6766,302.204,61.2484,1.23116,50.8599
kmp,0.82,16.8064,5.08065,20.0207,67.6946,302.085,61.1804,1.23068,50.8131
kmp,0.83,16.9877,5.07604,20.0197,67.7125,301.965,61.1126,1.23021,50.7664
kmp,0.84,17.1685,5.07144,20.0186,67.7303,301.846,61.0451,1.22973,50.72
kmp,0.85,17.3489,5.06686,20.0175,67.748,301.728,60.9778,1.22925,50.6737
kmp,0.86,17.5288,5.0623,20.0164,67.7655,301.61,60.9108,1.22878,50.6276
kmp,0.87,17.7082,5.05775,20.0153,67.783,301.492,60.8441,1.2283,50.5816
kmp,0.88,17.8872,5.05322,20.0141,67.8003,301.375,60.7776,1.22783,50.5359
kmp,0.89,18.0657,5.0487,20.013,67.8175,301.258,60.7114,1.22736,50.4903
kmp,0.9,18.2438,5.04419,20.0119,67.8346,301.142,60.6454,1.22689,50.4448
kmp,0.91,18.4214,5.03971,20.0107,67.8516,301.026,60.5797,1.22642,50.3996
kmp,0.92,18.5985,5.03523,20.0096,67.8685,300.91,60.5143,1.22595,50.3545
kmp,0.93,18.7753,5.03077,20.0084,67.8853,300.795,60.4491,1.22548,50.3096
kmp,0.94,18.9515,5.02633,20.0073,67.902,300.68,60.3841,1.22501,50.2648
kmp,0.95,19.1273,5.0219,20.0061,67.9186,300.566,60.3194,1.22454,50.2203
kmp,0.96,19.3027,5.01749,20.0049,67.9351,300.452,60.2549,1.22408,50.1758
kmp,0.97,19.4777,5.01309,20.0037,67.9514,300.338,60.1907,1.22361,50.1316
kmp,0.98,19.6522,5.0087,20.0025,67.9677,300.225,60.1268,1.22314,50.0875
kmp,0.99,19.8262,5.00433,20.0013,67.9839,300.112,60.063,1.22268,50.0436
