alteredRateConstant,factor,MP,FC,F2,CIA,FS,F3,O2,FM
kcyt,0.61,7143.11,7.70929,22.0695,58.4715,149.295,200.051,0.480242,196.774
kcyt,0.62,7197.64,7.79395,22.1405,58.9315,149.325,204.305,0.480292,196.913
kcyt,0.63,7249.92,7.87567,22.2191,59.3728,149.354,208.569,0.480339,197.045
kcyt,0.64,7300.12,7.95464,22.3051,59.7968,149.382,212.848,0.480384,197.172
kcyt,0.65,7348.41,8.03106,22.3981,60.2049,149.408,217.145,0.480426,197.292
kcyt,0.66,7394.93,8.10513,22.4979,60.5983,149.434,221.464,0.480467,197.408
kcyt,0.67,7439.83,8.17702,22.6043,60.9781,149.458,225.811,0.480506,197.52
kcyt,0.68,7483.22,8.24689,22.7172,61.3454,149.482,230.188,0.480544,197.627
kcyt,0.69,7525.23,8.31489,22.8362,61.7011,149.504,234.602,0.480579,197.73
kcyt,0.7,7565.96,8.38116,22.9615,62.0462,149.526,239.055,0.480614,197.829
kcyt,0.71,7605.52,8.44585,23.0927,62.3814,149.547,243.554,0.480647,197.925
kcyt,0.72,7643.98,8.50906,23.23,62.7075,149.567,248.102,0.480679,198.019
kcyt,0.73,7681.44,8.57093,23.3733,63.0253,149.587,252.705,0.48071,198.109
kcyt,0.74,7717.98,8.63154,23.5225,63.3353,149.606,257.367,0.48074,198.197
kcyt,0.75,7753.65,8.691,23.6777,63.6381,149.625,262.093,0.480769,198.282
kcyt,0.76,7788.54,8.74941,23.839,63.9344,149.643,266.888,0.480797,198.365
kcyt,0.77,7822.69,8.80685,24.0063,64.2245,149.661,271.759,0.480824,198.447
kcyt,0.78,7856.17,8.8634,24.1798,64.509,149.678,276.709,0.480851,198.526
kcyt,0.79,7889.03,8.91913,24.3596,64.7884,149.695,281.745,0.480877,198.603
kcyt,0.8,7921.32,8.97413,24.5459,65.0629,149.712,286.873,0.480902,198.679
kcyt,0.81,7953.08,9.02844,24.7387,65.3331,149.728,292.097,0.480927,198.754
kcyt,0.82,7984.35,9.08214,24.9382,65.5992,149.744,297.426,0.480951,198.827
kcyt,0.83,8015.17,9.13529,25.1446,65.8616,149.76,302.864,0.480975,198.899
kcyt,0.84,8045.59,9.18794,25.3582,66.1206,149.775,308.42,0.480999,198.969
kcyt,0.85,8075.63,9.24015,25.5791,66.3765,149.79,314.098,0.481021,199.039
kcyt,0.86,8105.33,9.29196,25.8077,66.6296,149.805,319.908,0.481044,199.107
kcyt,0.87,8134.72,9.34343,26.0441,66.8801,149.82,325.856,0.481066,199.175
kcyt,0.88,8163.83,9.3946,26.2886,67.1283,149.835,331.951,0.481088,199.242
kcyt,0.89,8192.69,9.44552,26.5417,67.3743,149.849,338.201,0.481109,199.308
kcyt,0.9,8221.31,9.49623,26.8036,67.6186,149.863,344.614,0.481131,199.373
kcyt,0.91,8249.74,9.54676,27.0746,67.8611,149.878,351.199,0.481152,199.438
kcyt,0.92,8277.98,9.59716,27.3552,68.1022,149.892,357.967,0.481172,199.502
kcyt,0.93,8306.07,9.64747,27.6458,68.3421,149.905,364.927,0.481193,199.565
kcyt,0.94,8334.03,9.69773,27.9469,68.5808,149.919,372.091,0.481213,199.629
kcyt,0.95,8361.87,9.74796,28.2588,68.8187,149.933,379.468,0.481233,199.691
kcyt,0.96,8389.61,9.79821,28.5821,69.0558,149.946,387.071,0.481253,199.753
kcyt,0.97,8417.28,9.8485,28.9173,69.2923,149.96,394.912,0.481273,199.815
kcyt,0.98,8444.89,9.89887,29.265,69.5284,149.973,403.005,0.481292,199.877
kcyt,0.99,8472.47,9.94936,29.6257,69.7642,149.987,411.362,0.481312,199.938
kcyt,1.,8500.01,9.99998,30.0002,69.9999,150.0,419.998,0.481331,200.0
kcyt,1.01,8527.55,10.0508,30.389,70.2356,150.013,428.928,0.48135,200.061
kcyt,1.02,8555.1,10.1018,30.7929,70.4714,150.027,438.169,0.481369,200.122
kcyt,1.03,8582.67,10.153,31.2126,70.7075,150.04,447.736,0.481388,200.182
kcyt,1.04,8610.27,10.2045,31.6488,70.9439,150.053,457.647,0.481407,200.243
kcyt,1.05,8637.92,10.2562,32.1025,71.1808,150.066,467.921,0.481426,200.304
kcyt,1.06,8665.63,10.3083,32.5744,71.4182,150.08,478.575,0.481445,200.364
kcyt,1.07,8693.41,10.3607,33.0655,71.6564,150.093,489.631,0.481464,200.425
kcyt,1.08,8721.28,10.4134,33.5767,71.8953,150.106,501.11,0.481482,200.485
kcyt,1.09,8749.23,10.4665,34.1089,72.135,150.119,513.031,0.481501,200.546
kcyt,1.1,8777.28,10.52,34.6633,72.3757,150.133,525.419,0.48152,200.607
kcyt,1.11,8805.44,10.5739,35.2409,72.6173,150.146,538.296,0.481538,200.668
kcyt,1.12,8833.71,10.6283,35.8427,72.86,150.159,551.686,0.481557,200.729
kcyt,1.13,8862.1,10.6831,36.47,73.1038,150.172,565.615,0.481576,200.79
kcyt,1.14,8890.61,10.7383,37.1238,73.3487,150.186,580.106,0.481594,200.851
kcyt,1.15,8919.25,10.794,37.8054,73.5948,150.199,595.186,0.481613,200.912
kcyt,1.16,8948.02,10.8501,38.5161,73.842,150.212,610.881,0.481631,200.973
kcyt,1.17,8976.91,10.9067,39.257,74.0904,150.226,627.217,0.48165,201.035
kcyt,1.18,9005.93,10.9638,40.0295,74.3399,150.239,644.221,0.481668,201.096
kcyt,1.19,9035.08,11.0214,40.8347,74.5906,150.253,661.92,0.481687,201.158
kcyt,1.2,9064.34,11.0794,41.674,74.8424,150.266,680.339,0.481705,201.22
kcyt,1.21,9093.72,11.138,42.5487,75.0952,150.279,699.505,0.481724,201.282
kcyt,1.22,9123.21,11.1969,43.4599,75.3491,150.293,719.443,0.481742,201.344
kcyt,1.23,9152.8,11.2563,44.4089,75.6039,150.306,740.176,0.48176,201.406
kcyt,1.24,9182.48,11.3162,45.3969,75.8595,150.32,761.729,0.481779,201.468
kcyt,1.25,9212.23,11.3764,46.425,76.1159,150.333,784.122,0.481797,201.53
kcyt,1.26,9242.06,11.437,47.4943,76.3729,150.347,807.377,0.481815,201.592
kcyt,1.27,9271.93,11.498,48.6058,76.6305,150.36,831.51,0.481833,201.654
kcyt,1.28,9301.85,11.5593,49.7604,76.8885,150.374,856.539,0.481851,201.715
kcyt,1.29,9331.79,11.6209,50.9591,77.1467,150.387,882.476,0.481869,201.777
kcyt,1.3,9361.73,11.6828,52.2024,77.4051,150.401,909.334,0.481887,201.839
kcyt,1.31,9391.67,11.745,53.4912,77.6636,150.414,937.122,0.481905,201.9
kcyt,1.32,9421.58,11.8073,54.8259,77.9218,150.427,965.845,0.481922,201.962
kcyt,1.33,9451.45,11.8699,56.207,78.1798,150.441,995.506,0.48194,202.023
kcyt,1.34,9481.27,11.9325,57.6349,78.4373,150.454,1026.11,0.481957,202.083
kcyt,1.35,9511.0,11.9953,59.1097,78.6943,150.467,1057.64,0.481975,202.144
kcyt,1.36,9540.65,12.0582,60.6316,78.9505,150.48,1090.11,0.481992,202.204
kcyt,1.37,9570.19,12.1211,62.2005,79.206,150.493,1123.51,0.482009,202.264
kcyt,1.38,9599.62,12.184,63.8165,79.4604,150.506,1157.81,0.482025,202.323
kcyt,1.39,9628.91,12.2468,65.4792,79.7138,150.519,1193.02,0.482042,202.382
kcyt,1.4,9658.05,12.3097,67.1883,79.966,150.532,1229.11,0.482059,202.441
kcyt,1.41,9687.04,12.3724,68.9436,80.2169,150.544,1266.08,0.482075,202.499
kcyt,1.42,9715.86,12.4351,70.7444,80.4665,150.557,1303.89,0.482091,202.556
kcyt,1.43,9744.51,12.4976,72.5902,80.7146,150.569,1342.53,0.482107,202.614
kcyt,1.44,9772.98,12.56,74.4804,80.9612,150.581,1381.98,0.482123,202.67
kcyt,1.45,9801.26,12.6223,76.4142,81.2062,150.594,1422.22,0.482138,202.726
kcyt,1.46,9829.34,12.6843,78.3909,81.4497,150.606,1463.22,0.482154,202.782
kcyt,1.47,9857.23,12.7462,80.4097,81.6915,150.618,1504.95,0.482169,202.837
kcyt,1.48,9884.93,12.8079,82.4698,81.9316,150.63,1547.4,0.482184,202.892
kcyt,1.49,9912.42,12.8694,84.57,82.1701,150.641,1590.53,0.482199,202.946
kcyt,1.5,9939.72,12.9307,86.7096,82.407,150.653,1634.32,0.482213,203.0
kcyt,1.51,9966.82,12.9918,88.8875,82.6422,150.665,1678.74,0.482228,203.053
kcyt,1.52,9993.72,13.0527,91.1026,82.8757,150.676,1723.78,0.482242,203.106
kcyt,1.53,10020.4,13.1135,93.3538,83.1076,150.687,1769.39,0.482256,203.158
kcyt,1.54,10047.0,13.174,95.6401,83.338,150.699,1815.56,0.48227,203.209
kcyt,1.55,10073.3,13.2343,97.9604,83.5667,150.71,1862.26,0.482284,203.261
kcyt,1.56,10099.4,13.2944,100.313,83.794,150.721,1909.47,0.482298,203.311
kcyt,1.57,10125.4,13.3544,102.698,84.0198,150.732,1957.15,0.482311,203.362
kcyt,1.58,10151.2,13.4142,105.112,84.2442,150.742,2005.3,0.482325,203.412
kcyt,1.59,10176.9,13.4739,107.556,84.4672,150.753,2053.88,0.482338,203.461
kcyt,1.6,10202.4,13.5334,110.027,84.689,150.764,2102.87,0.482351,203.51
kcyt,1.61,10227.7,13.5928,112.525,84.9095,150.774,2152.25,0.482364,203.559
kcyt,1.62,10252.9,13.6521,115.047,85.1288,150.785,2202.0,0.482377,203.607
kcyt,1.63,10278.0,13.7113,117.593,85.3471,150.795,2252.09,0.482389,203.655
kcyt,1.64,10303.0,13.7704,120.16,85.5643,150.806,2302.51,0.482402,203.703
kcyt,1.65,10327.8,13.8295,122.748,85.7806,150.816,2353.23,0.482414,203.751
kcyt,1.66,10352.5,13.8886,125.355,85.996,150.826,2404.24,0.482427,203.798
kcyt,1.67,10377.1,13.9476,127.979,86.2106,150.836,2455.52,0.482439,203.844
kcyt,1.68,10401.7,14.0067,130.618,86.4244,150.847,2507.04,0.482451,203.891
kcyt,1.69,10426.2,14.0657,133.271,86.6377,150.857,2558.8,0.482463,203.937
kcyt,1.7,10450.6,14.1249,135.936,86.8503,150.867,2610.77,0.482475,203.984
kcyt,1.71,10474.9,14.1841,138.611,87.0625,150.877,2662.94,0.482487,204.03
kcyt,1.72,10499.2,14.2434,141.293,87.2743,150.886,2715.29,0.482499,204.075
kcyt,1.73,10523.4,14.3028,143.982,87.4859,150.896,2767.8,0.482511,204.121
kcyt,1.74,10547.6,14.3624,146.674,87.6971,150.906,2820.46,0.482522,204.166
kcyt,1.75,10571.8,14.4221,149.368,87.9083,150.916,2873.26,0.482534,204.212
kcyt,1.76,10596.0,14.482,152.061,88.1194,150.926,2926.17,0.482545,204.257
kcyt,1.77,10620.2,14.5422,154.751,88.3305,150.936,2979.19,0.482557,204.302
kcyt,1.78,10644.4,14.6026,157.435,88.5418,150.946,3032.3,0.482568,204.348
kcyt,1.79,10668.6,14.6632,160.112,88.7534,150.955,3085.49,0.48258,204.393
kcyt,1.8,10692.8,14.7242,162.778,88.9652,150.965,3138.73,0.482591,204.438
kcyt,1.81,10717.1,14.7855,165.43,89.1774,150.975,3192.03,0.482603,204.483
kcyt,1.82,10741.5,14.8472,168.067,89.3902,150.985,3245.36,0.482614,204.528
kcyt,1.83,10765.9,14.9093,170.684,89.6036,150.994,3298.72,0.482625,204.573
kcyt,1.84,10790.4,14.9718,173.279,89.8177,151.004,3352.08,0.482637,204.618
kcyt,1.85,10814.9,15.0348,175.849,90.0326,151.014,3405.44,0.482648,204.664
kcyt,1.86,10839.6,15.0983,178.391,90.2483,151.024,3458.79,0.482659,204.709
kcyt,1.87,10864.4,15.1623,180.901,90.4652,151.034,3512.1,0.48267,204.755
kcyt,1.88,10889.3,15.2268,183.377,90.6831,151.044,3565.38,0.482682,204.8
kcyt,1.89,10914.3,15.292,185.814,90.9023,151.054,3618.6,0.482693,204.846
kcyt,1.9,10939.5,15.3578,188.21,91.1227,151.064,3671.75,0.482704,204.892
kcyt,1.91,10964.8,15.4243,190.56,91.3447,151.074,3724.82,0.482716,204.938
kcyt,1.92,10990.3,15.4915,192.862,91.5682,151.084,3777.8,0.482727,204.985
kcyt,1.93,11016.0,15.5595,195.111,91.7934,151.094,3830.68,0.482739,205.032
kcyt,1.94,11041.9,15.6283,197.304,92.0204,151.104,3883.43,0.48275,205.079
kcyt,1.95,11068.1,15.6979,199.437,92.2493,151.114,3936.05,0.482762,205.126
kcyt,1.96,11094.4,15.7684,201.506,92.4802,151.125,3988.53,0.482773,205.174
kcyt,1.97,11121.0,15.8399,203.508,92.7134,151.135,4040.85,0.482785,205.222
kcyt,1.98,11147.8,15.9124,205.438,92.9488,151.146,4092.99,0.482796,205.27
kcyt,1.99,11174.9,15.9859,207.294,93.1867,151.156,4144.95,0.482808,205.319
kcyt,2.,11202.3,16.0606,209.07,93.4271,151.167,4196.7,0.48282,205.368
kO2,0.5,5357.86,13.2471,98.4572,83.582,182.054,1872.24,0.231196,205.344
kO2,0.51,5420.81,13.1803,95.8824,83.3308,181.306,1820.44,0.235933,205.17
kO2,0.52,5483.69,13.1131,93.3392,83.0767,180.564,1769.09,0.240678,205.0
kO2,0.53,5546.48,13.0453,90.8297,82.8194,179.827,1718.24,0.245431,204.835
kO2,0.54,5609.16,12.9771,88.356,82.5591,179.096,1667.92,0.250192,204.674
kO2,0.55,5671.74,12.9083,85.9204,82.2956,178.371,1618.18,0.254961,204.518
kO2,0.56,5734.19,12.839,83.5248,82.029,177.651,1569.08,0.259738,204.365
kO2,0.57,5796.51,12.7692,81.1717,81.7592,176.936,1520.67,0.264525,204.215
kO2,0.58,5858.68,12.6989,78.863,81.4863,176.226,1472.99,0.269319,204.07
kO2,0.59,5920.71,12.6282,76.601,81.2103,175.521,1426.1,0.274123,203.927
kO2,0.6,5982.58,12.557,74.3877,80.9312,174.821,1380.05,0.278936,203.787
kO2,0.61,6044.29,12.4854,72.2253,80.6492,174.126,1334.9,0.283758,203.65
kO2,0.62,6105.84,12.4134,70.1157,80.3644,173.435,1290.7,0.28859,203.516
kO2,0.63,6167.23,12.3411,68.0609,80.077,172.749,1247.5,0.293431,203.384
kO2,0.64,6228.47,12.2685,66.0626,79.787,172.068,1205.35,0.298282,203.255
kO2,0.65,6289.56,12.1957,64.1225,79.4949,171.391,1164.3,0.303143,203.129
kO2,0.66,6350.51,12.1227,62.2421,79.2007,170.718,1124.39,0.308014,203.004
kO2,0.67,6411.33,12.0497,60.4227,78.9048,170.049,1085.66,0.312896,202.882
kO2,0.68,6472.04,11.9766,58.6653,78.6075,169.385,1048.15,0.317788,202.762
kO2,0.69,6532.67,11.9036,56.9707,78.3091,168.725,1011.88,0.322692,202.645
kO2,0.7,6593.22,11.8308,55.3396,78.01,168.069,976.884,0.327606,202.529
kO2,0.71,6653.74,11.7583,53.7721,77.7106,167.416,943.172,0.332531,202.416
kO2,0.72,6714.23,11.6861,52.2683,77.4111,166.768,910.756,0.337469,202.304
kO2,0.73,6774.75,11.6143,50.8278,77.1121,166.123,879.639,0.342417,202.195
kO2,0.74,6835.3,11.543,49.4501,76.8138,165.483,849.815,0.347378,202.088
kO2,0.75,6895.93,11.4724,48.1342,76.5167,164.846,821.275,0.352351,201.983
kO2,0.76,6956.66,11.4024,46.8791,76.221,164.213,794.001,0.357337,201.88
kO2,0.77,7017.53,11.3331,45.6832,75.9271,163.583,767.968,0.362335,201.779
kO2,0.78,7078.56,11.2647,44.5451,75.6354,162.957,743.148,0.367346,201.68
kO2,0.79,7139.78,11.1971,43.4629,75.346,162.335,719.507,0.37237,201.584
kO2,0.8,7201.23,11.1304,42.4346,75.0593,161.716,697.008,0.377407,201.489
kO2,0.81,7262.93,11.0647,41.4583,74.7755,161.101,675.608,0.382458,201.397
kO2,0.82,7324.89,11.0,40.5318,74.4946,160.489,655.265,0.387523,201.307
kO2,0.83,7387.15,10.9362,39.6528,74.2169,159.88,635.933,0.392602,201.218
kO2,0.84,7449.71,10.8735,38.8192,73.9426,159.275,617.567,0.397696,201.132
kO2,0.85,7512.61,10.8118,38.0287,73.6716,158.673,600.12,0.402804,201.048
kO2,0.86,7575.84,10.7511,37.2791,73.404,158.074,583.544,0.407926,200.966
kO2,0.87,7639.42,10.6915,36.5683,73.1398,157.478,567.795,0.413064,200.886
kO2,0.88,7703.36,10.6328,35.8941,72.8792,156.886,552.828,0.418217,200.808
kO2,0.89,7767.68,10.5752,35.2544,72.6219,156.296,538.598,0.423385,200.731
kO2,0.9,7832.36,10.5185,34.6474,72.3681,155.71,525.063,0.42857,200.657
kO2,0.91,7897.43,10.4628,34.0711,72.1176,155.127,512.184,0.43377,200.584
kO2,0.92,7962.88,10.408,33.5237,71.8704,154.546,499.921,0.438986,200.513
kO2,0.93,8028.71,10.3542,33.0035,71.6264,153.968,488.238,0.444219,200.443
kO2,0.94,8094.91,10.3012,32.509,71.3855,153.393,477.1,0.449469,200.376
kO2,0.95,8161.5,10.249,32.0385,71.1477,152.821,466.473,0.454735,200.309
kO2,0.96,8228.47,10.1977,31.5907,70.9127,152.252,456.328,0.460019,200.245
kO2,0.97,8295.81,10.1472,31.1642,70.6806,151.685,446.634,0.46532,200.181
kO2,0.98,8363.51,10.0974,30.7577,70.4512,151.121,437.365,0.470639,200.12
kO2,0.99,8431.59,10.0483,30.3701,70.2243,150.559,428.494,0.475976,200.059
kO2,1.,8500.01,9.99998,30.0002,69.9999,150.0,419.998,0.481331,200.0
kO2,1.01,8568.79,9.95228,29.647,69.7779,149.444,411.854,0.486704,199.942
kO2,1.02,8637.92,9.90522,29.3096,69.5581,148.889,404.041,0.492097,199.885
kO2,1.03,8707.38,9.85875,28.987,69.3404,148.338,396.539,0.497508,199.829
kO2,1.04,8777.17,9.81285,28.6785,69.1247,147.788,389.33,0.502938,199.774
kO2,1.05,8847.28,9.7675,28.3831,68.9109,147.241,382.397,0.508388,199.72
kO2,1.06,8917.7,9.72266,28.1003,68.6988,146.696,375.724,0.513858,199.668
kO2,1.07,8988.43,9.6783,27.8292,68.4884,146.153,369.296,0.519348,199.616
kO2,1.08,9059.44,9.6344,27.5693,68.2796,145.613,363.099,0.524858,199.565
kO2,1.09,9130.75,9.59094,27.32,68.0722,145.074,357.12,0.530389,199.515
kO2,1.1,9202.32,9.54787,27.0807,67.866,144.538,351.346,0.535941,199.465
kO2,1.11,9274.16,9.50519,26.8509,67.6611,144.003,345.767,0.541514,199.416
kO2,1.12,9346.25,9.46286,26.6301,67.4574,143.471,340.372,0.547109,199.368
kO2,1.13,9418.59,9.42086,26.4179,67.2546,142.941,335.15,0.552725,199.321
kO2,1.14,9491.15,9.37917,26.2138,67.0527,142.412,330.093,0.558364,199.274
kO2,1.15,9563.93,9.33776,26.0175,66.8516,141.886,325.192,0.564025,199.227
kO2,1.16,9636.92,9.29661,25.8286,66.6512,141.361,320.438,0.569709,199.181
kO2,1.17,9710.11,9.2557,25.6467,66.4514,140.838,315.824,0.575416,199.136
kO2,1.18,9783.48,9.21501,25.4716,66.2521,140.317,311.342,0.581146,199.091
kO2,1.19,9857.01,9.17451,25.3029,66.0532,139.798,306.986,0.5869,199.046
kO2,1.2,9930.7,9.13419,25.1403,65.8546,139.28,302.75,0.592679,199.002
kO2,1.21,10004.5,9.09403,24.9836,65.6562,138.765,298.628,0.598481,198.958
kO2,1.22,10078.5,9.054,24.8325,65.458,138.25,294.613,0.604309,198.914
kO2,1.23,10152.6,9.01409,24.6869,65.2597,137.738,290.701,0.610162,198.87
kO2,1.24,10226.7,8.97428,24.5464,65.0614,137.227,286.887,0.61604,198.826
kO2,1.25,10301.0,8.93454,24.4109,64.863,136.717,283.166,0.621944,198.783
kO2,1.26,10375.3,8.89487,24.2803,64.6643,136.209,279.533,0.627874,198.74
kO2,1.27,10449.7,8.85523,24.1542,64.4652,135.703,275.984,0.633831,198.696
kO2,1.28,10524.1,8.81562,24.0326,64.2657,135.197,272.516,0.639815,198.653
kO2,1.29,10598.5,8.77602,23.9154,64.0657,134.694,269.125,0.645827,198.609
kO2,1.3,10672.9,8.7364,23.8023,63.8651,134.192,265.806,0.651866,198.566
kO2,1.31,10747.3,8.69675,23.6932,63.6638,133.691,262.558,0.657933,198.522
kO2,1.32,10821.7,8.65706,23.588,63.4616,133.191,259.376,0.664029,198.479
kO2,1.33,10896.0,8.6173,23.4866,63.2586,132.693,256.257,0.670154,198.435
kO2,1.34,10970.2,8.57746,23.3889,63.0546,132.196,253.2,0.676309,198.39
kO2,1.35,11044.3,8.53752,23.2948,62.8495,131.7,250.2,0.682494,198.346
kO2,1.36,11118.2,8.49746,23.2041,62.6432,131.205,247.256,0.688709,198.301
kO2,1.37,11192.1,8.45727,23.1169,62.4357,130.712,244.364,0.694955,198.256
kO2,1.38,11265.7,8.41693,23.0329,62.2267,130.219,241.524,0.701232,198.21
kO2,1.39,11339.2,8.37642,22.9522,62.0164,129.728,238.732,0.707541,198.164
kO2,1.4,11412.4,8.33573,22.8746,61.8044,129.238,235.986,0.713882,198.117
kO2,1.41,11485.3,8.29484,22.8002,61.5908,128.749,233.285,0.720256,198.07
kO2,1.42,11558.0,8.25373,22.7287,61.3755,128.26,230.626,0.726664,198.022
kO2,1.43,11630.4,8.21239,22.6603,61.1583,127.773,228.008,0.733105,197.974
kO2,1.44,11702.4,8.1708,22.5948,60.9391,127.287,225.429,0.739581,197.925
kO2,1.45,11774.1,8.12895,22.5321,60.7179,126.802,222.887,0.746091,197.875
kO2,1.46,11845.3,8.08681,22.4723,60.4945,126.317,220.381,0.752638,197.825
kO2,1.47,11916.2,8.04437,22.4153,60.2689,125.834,217.909,0.75922,197.773
kO2,1.48,11986.5,8.00162,22.3611,60.0409,125.351,215.471,0.765838,197.721
kO2,1.49,12056.4,7.95854,22.3096,59.8104,124.869,213.063,0.772494,197.668
kO2,1.5,12125.7,7.91512,22.2608,59.5774,124.388,210.687,0.779188,197.614
kO2,1.51,12194.4,7.87133,22.2147,59.3417,123.907,208.339,0.785921,197.559
kO2,1.52,12262.6,7.82718,22.1712,59.1033,123.428,206.019,0.792692,197.503
kO2,1.53,12330.1,7.78263,22.1304,58.862,122.948,203.727,0.799503,197.446
kO2,1.54,12396.9,7.73768,22.0921,58.6177,122.47,201.46,0.806355,197.388
kO2,1.55,12463.0,7.69232,22.0565,58.3704,121.992,199.218,0.813248,197.328
kO2,1.56,12528.3,7.64653,22.0234,58.1199,121.515,197.0,0.820182,197.267
kO2,1.57,12592.8,7.60031,21.9929,57.8662,121.038,194.806,0.82716,197.205
kO2,1.58,12656.5,7.55363,21.9649,57.6092,120.561,192.634,0.83418,197.142
kO2,1.59,12719.3,7.5065,21.9394,57.3488,120.086,190.484,0.841245,197.077
kO2,1.6,12781.2,7.4589,21.9164,57.0849,119.61,188.355,0.848355,197.011
kO2,1.61,12842.1,7.41083,21.8959,56.8174,119.135,186.246,0.85551,196.944
kO2,1.62,12902.1,7.36228,21.8779,56.5463,118.661,184.158,0.862712,196.875
kO2,1.63,12961.0,7.31324,21.8623,56.2715,118.186,182.089,0.869962,196.804
kO2,1.64,13018.8,7.26372,21.8491,55.9931,117.712,180.039,0.877259,196.732
kO2,1.65,13075.5,7.21372,21.8383,55.7108,117.238,178.008,0.884606,196.658
kO2,1.66,13131.1,7.16322,21.8298,55.4247,116.765,175.995,0.892003,196.582
kO2,1.67,13185.5,7.11224,21.8237,55.1349,116.292,174.0,0.899451,196.505
kO2,1.68,13238.7,7.06078,21.8198,54.8412,115.819,172.022,0.906951,196.426
kO2,1.69,13290.7,7.00885,21.8181,54.5436,115.346,170.063,0.914505,196.345
kO2,1.7,13341.4,6.95646,21.8187,54.2423,114.873,168.121,0.922112,196.263
kO2,1.71,13390.8,6.90361,21.8213,53.9371,114.4,166.196,0.929774,196.178
kO2,1.72,13438.9,6.85033,21.826,53.6283,113.927,164.288,0.937493,196.092
kO2,1.73,13485.7,6.79662,21.8327,53.3157,113.455,162.397,0.945269,196.004
kO2,1.74,13531.2,6.74251,21.8413,52.9995,112.982,160.524,0.953104,195.914
kO2,1.75,13575.4,6.68801,21.8517,52.6797,112.51,158.668,0.960999,195.823
kO2,1.76,13618.2,6.63314,21.8639,52.3565,112.037,156.829,0.968954,195.729
kO2,1.77,13659.6,6.57794,21.8777,52.0299,111.564,155.007,0.976972,195.634
kO2,1.78,13699.7,6.52243,21.8931,51.7001,111.091,153.203,0.985053,195.536
kO2,1.79,13738.5,6.46662,21.9099,51.3673,110.618,151.416,0.993199,195.437
kO2,1.8,13776.0,6.41057,21.928,51.0314,110.145,149.647,1.00141,195.336
kO2,1.81,13812.1,6.35428,21.9474,50.6928,109.672,147.895,1.00969,195.234
kO2,1.82,13846.9,6.2978,21.9677,50.3516,109.198,146.162,1.01804,195.129
kO2,1.83,13880.5,6.24116,21.9891,50.0079,108.724,144.446,1.02646,195.023
kO2,1.84,13912.7,6.18439,22.0112,49.6619,108.25,142.748,1.03495,194.915
kO2,1.85,13943.8,6.12752,22.034,49.3138,107.776,141.069,1.04352,194.806
kO2,1.86,13973.7,6.07058,22.0574,48.9638,107.302,139.407,1.05216,194.694
kO2,1.87,14002.3,6.01362,22.0811,48.612,106.827,137.764,1.06087,194.582
kO2,1.88,14029.9,5.95665,22.1051,48.2588,106.351,136.139,1.06967,194.467
kO2,1.89,14056.3,5.89972,22.1292,47.9042,105.876,134.533,1.07855,194.351
kO2,1.9,14081.7,5.84286,22.1533,47.5484,105.4,132.945,1.08751,194.234
kO2,1.91,14106.0,5.78609,22.1771,47.1917,104.923,131.375,1.09655,194.115
kO2,1.92,14129.4,5.72945,22.2007,46.8342,104.447,129.823,1.10568,193.995
kO2,1.93,14151.8,5.67296,22.2239,46.476,103.969,128.29,1.11489,193.874
kO2,1.94,14173.2,5.61665,22.2464,46.1175,103.491,126.775,1.1242,193.751
kO2,1.95,14193.8,5.56055,22.2683,45.7587,103.013,125.278,1.1336,193.626
kO2,1.96,14213.6,5.50467,22.2893,45.3997,102.534,123.799,1.1431,193.501
kO2,1.97,14232.6,5.44905,22.3094,45.0409,102.054,122.339,1.15269,193.375
kO2,1.98,14250.7,5.39369,22.3284,44.6822,101.574,120.895,1.16238,193.247
kO2,1.99,14268.2,5.33863,22.3463,44.3238,101.093,119.47,1.17217,193.118
kO2,2.,14285.0,5.28387,22.3629,43.9659,100.612,118.061,1.18206,192.988
kmp,0.5,8199.87,10.2105,31.7012,70.8096,152.387,458.835,0.489067,213.294
kmp,0.51,8208.69,10.2041,31.6457,70.784,152.316,457.576,0.488833,212.877
kmp,0.52,8217.32,10.1978,31.5918,70.7592,152.246,456.353,0.488604,212.47
kmp,0.53,8225.76,10.1917,31.5393,70.735,152.178,455.162,0.488381,212.074
kmp,0.54,8234.02,10.1857,31.4883,70.7114,152.111,454.004,0.488163,211.687
kmp,0.55,8242.11,10.1799,31.4387,70.6884,152.046,452.877,0.487949,211.311
kmp,0.56,8250.04,10.1742,31.3903,70.6659,151.982,451.778,0.48774,210.943
kmp,0.57,8257.82,10.1686,31.3432,70.6439,151.92,450.707,0.487536,210.583
kmp,0.58,8265.44,10.1631,31.2972,70.6225,151.858,449.662,0.487336,210.232
kmp,0.59,8272.92,10.1578,31.2524,70.6015,151.798,448.642,0.48714,209.889
kmp,0.6,8280.26,10.1525,31.2086,70.581,151.739,447.646,0.486948,209.553
kmp,0.61,8287.46,10.1474,31.1658,70.5609,151.682,446.673,0.48676,209.224
kmp,0.62,8294.54,10.1423,31.1241,70.5412,151.625,445.721,0.486575,208.902
kmp,0.63,8301.5,10.1374,31.0832,70.522,151.569,444.791,0.486394,208.587
kmp,0.64,8308.34,10.1325,31.0433,70.5031,151.515,443.881,0.486216,208.278
kmp,0.65,8315.06,10.1278,31.0042,70.4847,151.461,442.991,0.486042,207.976
