IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 49.9961, 20.0002, 200.006, 79.9969, 500.007, 3400.02, 0.999979, 100.001
39.6061, 50.9021, 19.8554, 197.887, 80.9565, 497.245, 3387.75, 1.00813, 99.7074
39.2121, 51.9979, 19.6947, 195.833, 82.1635, 494.101, 3373.63, 1.01749, 99.3704
38.8182, 53.4364, 19.5062, 193.659, 83.808, 490.285, 3356.59, 1.02893, 98.9564
38.4242, 55.873, 19.2409, 190.787, 86.6806, 484.579, 3331.99, 1.04622, 98.3248
38.0303, 1426.32, 22.1254, 855.982, 70.7374, 241.44, 1701.97, 0.911144, 30.3927
37.6364, 1417.93, 20.0736, 772.021, 70.357, 240.099, 1804.84, 0.903486, 29.6201
37.2424, 1417.91, 20.0696, 767.35, 70.3547, 240.099, 1798.55, 0.903491, 29.6169
36.8485, 1417.78, 20.5891, 801.463, 70.2567, 240.243, 1749.53, 0.904298, 29.9265
36.4545, 83.3141, 12.567, 110.043, 222.749, 376.888, 2422.54, 1.33136, 78.3535
36.0606, 79.399, 12.6033, 110.636, 220.268, 379.152, 2430.86, 1.3286, 79.0338
35.6667, 77.3144, 12.6019, 110.611, 218.943, 380.12, 2430.51, 1.32734, 79.3185
35.2727, 75.7434, 12.5878, 110.379, 217.997, 380.693, 2427.23, 1.32657, 79.4861
34.8788, 74.4307, 12.5666, 110.028, 217.26, 381.056, 2422.24, 1.32607, 79.5917
34.4848, 73.2806, 12.5405, 109.593, 216.665, 381.28, 2416.06, 1.32576, 79.6569
34.0909, 72.2453, 12.5107, 109.093, 216.174, 381.403, 2408.92, 1.32559, 79.6925
33.697, 71.2973, 12.4781, 108.539, 215.765, 381.447, 2400.99, 1.32553, 79.7052
33.303, 70.4187, 12.4431, 107.939, 215.422, 381.427, 2392.38, 1.32556, 79.6995
32.9091, 69.5975, 12.4062, 107.3, 215.133, 381.354, 2383.16, 1.32566, 79.6786
32.5152, 68.8249, 12.3679, 106.626, 214.888, 381.238, 2373.39, 1.32583, 79.6449
32.1212, 68.0944, 12.3283, 105.92, 214.68, 381.084, 2363.12, 1.32604, 79.6004
31.7273, 67.401, 12.2877, 105.186, 214.502, 380.899, 2352.39, 1.3263, 79.5466
31.3333, 66.7406, 12.2464, 104.426, 214.35, 380.686, 2341.21, 1.32659, 79.4848
30.9394, 66.1103, 12.2044, 103.641, 214.219, 380.451, 2329.63, 1.32691, 79.4162
30.5455, 65.5073, 12.1621, 102.833, 214.104, 380.196, 2317.64, 1.32725, 79.3418
30.1515, 64.9298, 12.1196, 102.005, 214.003, 379.924, 2305.27, 1.32761, 79.2623
29.7576, 64.3759, 12.0769, 101.156, 213.913, 379.639, 2292.53, 1.32799, 79.1787
29.3636, 63.8442, 12.0343, 100.287, 213.832, 379.343, 2279.42, 1.32837, 79.0915
28.9697, 63.3338, 11.9919, 99.3998, 213.756, 379.038, 2265.95, 1.32877, 79.0015
28.5758, 62.8436, 11.9498, 98.494, 213.686, 378.726, 2252.11, 1.32916, 78.9092
28.1818, 62.373, 11.9081, 97.57, 213.618, 378.41, 2237.91, 1.32956, 78.8153
27.7879, 61.9214, 11.867, 96.6279, 213.553, 378.09, 2223.34, 1.32995, 78.7202
27.3939, 61.4886, 11.8265, 95.6678, 213.488, 377.77, 2208.4, 1.33035, 78.6247
27, 61.0743, 11.7868, 94.6894, 213.423, 377.45, 2193.07, 1.33073, 78.5291
26.6061, 60.6786, 11.7481, 93.6924, 213.359, 377.133, 2177.35, 1.33111, 78.434
26.2121, 60.3016, 11.7105, 92.6765, 213.294, 376.821, 2161.21, 1.33147, 78.3401
25.8182, 59.9438, 11.6741, 91.6412, 213.228, 376.515, 2144.65, 1.33182, 78.2479
25.4242, 59.6055, 11.6392, 90.5856, 213.162, 376.218, 2127.65, 1.33216, 78.1581
25.0303, 59.2876, 11.6058, 89.509, 213.096, 375.932, 2110.18, 1.33248, 78.0713
24.6364, 58.9911, 11.5742, 88.4105, 213.031, 375.658, 2092.23, 1.33278, 77.9882
24.2424, 58.7171, 11.5447, 87.2891, 212.967, 375.401, 2073.75, 1.33307, 77.9097
23.8485, 58.4673, 11.5174, 86.1435, 212.905, 375.161, 2054.73, 1.33332, 77.8366
23.4545, 58.2435, 11.4927, 84.9725, 212.847, 374.943, 2035.12, 1.33356, 77.7699
23.0606, 58.048, 11.471, 83.7744, 212.794, 374.75, 2014.9, 1.33376, 77.7108
22.6667, 57.8835, 11.4526, 82.5478, 212.747, 374.586, 1994.02, 1.33393, 77.6603
22.2727, 57.7535, 11.4379, 81.2909, 212.709, 374.454, 1972.43, 1.33407, 77.6201
21.8788, 57.662, 11.4276, 80.0018, 212.682, 374.361, 1950.09, 1.33416, 77.5915
21.4848, 57.614, 11.4221, 78.6784, 212.668, 374.312, 1926.94, 1.33421, 77.5764
21.0909, 57.6154, 11.4223, 77.3186, 212.668, 374.314, 1902.92, 1.33421, 77.5769
20.697, 57.6737, 11.4289, 75.9202, 212.686, 374.373, 1877.97, 1.33415, 77.5951
20.303, 57.7977, 11.4429, 74.481, 212.722, 374.499, 1852.03, 1.33402, 77.6338
