IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 50.0063, 20.0025, 199.95, 79.9988, 499.989, 3400.04, 1.00003, 100.01
39.6061, 50.2259, 20.1319, 195.734, 79.9096, 503.461, 3390.13, 0.989865, 100.1
39.2121, 50.4113, 20.2496, 191.916, 79.828, 507.256, 3379.48, 0.978866, 100.116
38.8182, 50.5879, 20.3648, 188.301, 79.7495, 511.288, 3368.26, 0.967318, 100.095
38.4242, 50.7967, 20.4933, 184.606, 79.6675, 515.466, 3356.67, 0.9555, 100.1
38.0303, 51.0823, 20.6527, 180.581, 79.5755, 519.687, 3344.86, 0.943728, 100.197
37.6364, 51.4829, 20.8576, 176.085, 79.4692, 523.835, 3332.91, 0.932319, 100.439
37.2424, 52.0184, 21.1146, 171.153, 79.3479, 527.78, 3320.81, 0.921622, 100.857
36.8485, 52.6893, 21.4216, 165.955, 79.2143, 531.399, 3308.5, 0.911944, 101.448
36.4545, 53.4788, 21.7694, 160.727, 79.0734, 534.582, 3295.94, 0.903538, 102.186
36.0606, 54.3607, 22.1444, 155.683, 78.9304, 537.253, 3283.1, 0.896558, 103.033
35.6667, 55.3051, 22.5322, 150.975, 78.7899, 539.374, 3270.03, 0.891069, 103.945
35.2727, 56.2829, 22.9195, 146.686, 78.6553, 540.936, 3256.79, 0.887055, 104.886
34.8788, 57.2691, 23.2954, 142.838, 78.5285, 541.956, 3243.46, 0.884446, 105.825
34.4848, 58.2428, 23.6517, 139.415, 78.4106, 542.465, 3230.12, 0.883146, 106.741
34.0909, 59.1869, 23.9825, 136.384, 78.302, 542.503, 3216.84, 0.883049, 107.619
33.697, 60.0878, 24.284, 133.701, 78.2023, 542.111, 3203.66, 0.884048, 108.45
33.303, 60.9352, 24.5541, 131.32, 78.1113, 541.328, 3190.62, 0.886048, 109.229
32.9091, 61.7202, 24.7915, 129.204, 78.0283, 540.191, 3177.75, 0.888962, 109.956
32.5152, 62.436, 24.9959, 127.315, 77.9528, 538.734, 3165.04, 0.892716, 110.628
32.1212, 63.0767, 25.1674, 125.624, 77.8841, 536.985, 3152.51, 0.897249, 111.248
31.7273, 63.6375, 25.3063, 124.107, 77.8218, 534.972, 3140.15, 0.902505, 111.815
31.3333, 64.1143, 25.4131, 122.744, 77.7653, 532.717, 3127.96, 0.908441, 112.33
30.9394, 64.5039, 25.4883, 121.519, 77.7142, 530.241, 3115.92, 0.915017, 112.794
30.5455, 64.8036, 25.5325, 120.421, 77.6681, 527.562, 3104.02, 0.922199, 113.207
30.1515, 65.0112, 25.546, 119.442, 77.6269, 524.699, 3092.24, 0.929953, 113.565
29.7576, 65.1255, 25.5291, 118.577, 77.5902, 521.667, 3080.57, 0.93825, 113.869
29.3636, 65.1457, 25.482, 117.825, 77.558, 518.483, 3068.98, 0.947056, 114.114
28.9697, 65.0721, 25.4048, 117.185, 77.5302, 515.164, 3057.46, 0.956339, 114.297
28.5758, 64.9058, 25.2977, 116.663, 77.5066, 511.725, 3045.98, 0.966061, 114.414
28.1818, 64.6485, 25.1606, 116.264, 77.4873, 508.184, 3034.5, 0.976183, 114.46
27.7879, 64.3033, 24.9938, 115.998, 77.4723, 504.56, 3022.98, 0.986655, 114.43
27.3939, 63.874, 24.7975, 115.876, 77.4618, 500.87, 3011.39, 0.997429, 114.319
27, 63.3653, 24.5722, 115.914, 77.4557, 497.135, 2999.67, 1.00845, 114.123
26.6061, 62.7829, 24.3186, 116.131, 77.4541, 493.374, 2987.76, 1.01965, 113.838
26.2121, 62.1334, 24.0377, 116.546, 77.4571, 489.609, 2975.6, 1.03096, 113.46
25.8182, 61.4238, 23.7309, 117.185, 77.4648, 485.86, 2963.11, 1.04231, 112.99
25.4242, 60.6622, 23.4001, 118.074, 77.4771, 482.151, 2950.21, 1.05362, 112.425
25.0303, 59.8565, 23.0475, 119.243, 77.494, 478.503, 2936.8, 1.06482, 111.768
24.6364, 59.0154, 22.6758, 120.723, 77.5152, 474.937, 2922.78, 1.07582, 111.023
24.2424, 58.1474, 22.288, 122.547, 77.5407, 471.475, 2908.04, 1.08655, 110.193
23.8485, 57.2608, 21.8876, 124.748, 77.57, 468.136, 2892.49, 1.09693, 109.286
23.4545, 56.3639, 21.4779, 127.358, 77.6027, 464.939, 2876.01, 1.10688, 108.309
23.0606, 55.4648, 21.063, 130.404, 77.6383, 461.903, 2858.48, 1.11634, 107.273
22.6667, 54.5705, 20.6463, 133.909, 77.6761, 459.043, 2839.82, 1.12526, 106.186
22.2727, 53.688, 20.2317, 137.886, 77.7152, 456.376, 2819.94, 1.13356, 105.059
21.8788, 52.8233, 19.8226, 142.337, 77.7549, 453.913, 2798.76, 1.14122, 103.904
21.4848, 51.982, 19.4222, 147.245, 77.7943, 451.666, 2776.22, 1.14819, 102.732
21.0909, 51.1688, 19.0334, 152.574, 77.8322, 449.646, 2752.31, 1.15445, 101.552
20.697, 50.388, 18.6588, 158.262, 77.8676, 447.86, 2727.02, 1.15996, 100.376
20.303, 49.643, 18.3006, 164.221, 77.8996, 446.313, 2700.4, 1.16472, 99.2117
19.9091, 48.9368, 17.9606, 170.329, 77.927, 445.013, 2672.5, 1.16871, 98.0691
19.5152, 48.272, 17.6402, 176.439, 77.9488, 443.96, 2643.44, 1.17194, 96.9557
19.1212, 47.6504, 17.3405, 182.383, 77.9641, 443.158, 2613.35, 1.17439, 95.8784
18.7273, 47.0737, 17.0624, 187.976, 77.9719, 442.605, 2582.36, 1.17608, 94.8435
18.3333, 46.5433, 16.8063, 193.031, 77.9714, 442.302, 2550.62, 1.177, 93.8566
17.9394, 46.06, 16.5727, 197.372, 77.9619, 442.245, 2518.29, 1.17718, 92.9222
17.5455, 45.6245, 16.3617, 200.841, 77.9429, 442.43, 2485.48, 1.17661, 92.0446
17.1515, 45.2376, 16.1733, 203.307, 77.9138, 442.852, 2452.29, 1.17533, 91.2274
16.7576, 44.8994, 16.0075, 204.677, 77.8743, 443.506, 2418.77, 1.17333, 90.4735
16.3636, 44.6105, 15.864, 204.889, 77.8242, 444.383, 2384.96, 1.17065, 89.7858
15.9697, 44.3709, 15.7427, 203.924, 77.7633, 445.475, 2350.83, 1.16731, 89.1666
15.5758, 44.181, 15.6435, 201.792, 77.6918, 446.773, 2316.34, 1.16332, 88.618
15.1818, 44.0408, 15.5661, 198.537, 77.6095, 448.267, 2281.38, 1.15872, 88.1419
14.7879, 43.9506, 15.5104, 194.226, 77.5167, 449.947, 2245.86, 1.15353, 87.7398
14.3939, 43.9109, 15.4765, 188.945, 77.4135, 451.803, 2209.63, 1.14778, 87.4136
14, 43.9221, 15.4643, 182.795, 77.3002, 453.825, 2172.54, 1.14151, 87.1648
13.6061, 43.9853, 15.4741, 175.885, 77.1768, 456.006, 2134.4, 1.13473, 86.9953
13.2121, 44.1017, 15.5063, 168.326, 77.0437, 458.336, 2095.05, 1.12748, 86.907
12.8182, 44.2734, 15.5616, 160.23, 76.9008, 460.811, 2054.27, 1.11976, 86.9028
12.4242, 44.5029, 15.641, 151.704, 76.7482, 463.427, 2011.88, 1.11161, 86.986
12.0303, 44.7945, 15.7462, 142.85, 76.5857, 466.185, 1967.67, 1.10302, 87.1612
11.6364, 45.1536, 15.8792, 133.76, 76.4132, 469.087, 1921.42, 1.09399, 87.4348
11.2424, 45.5881, 16.0432, 124.517, 76.23, 472.14, 1872.91, 1.08451, 87.8152
10.8485, 46.1087, 16.2422, 115.199, 76.0356, 475.35, 1821.9, 1.07457, 88.314
10.4545, 46.7298, 16.4817, 105.876, 75.8289, 478.724, 1768.14, 1.06416, 88.9467
10.0606, 47.4704, 16.7686, 96.6228, 75.6087, 482.256, 1711.37, 1.05332, 89.7326
9.66667, 48.3546, 17.1106, 87.5237, 75.3737, 485.915, 1651.32, 1.04216, 90.6943
9.27273, 49.4088, 17.5151, 78.687, 75.1226, 489.614, 1587.75, 1.03096, 91.8538
8.87879, 50.6555, 17.9848, 70.2593, 74.855, 493.161, 1520.54, 1.0203, 93.2218
8.48485, 52.095, 18.5095, 62.431, 74.5722, 496.207, 1449.84, 1.01122, 94.7778
8.09091, 53.6699, 19.0532, 55.4244, 74.2792, 498.202, 1376.27, 1.0053, 96.4378
7.69697, 55.2175, 19.5418, 49.4491, 73.9856, 498.473, 1301.07, 1.0045, 98.0249
7.30303, 56.4481, 19.8677, 44.6399, 73.7046, 496.508, 1225.87, 1.01032, 99.2694
6.90909, 57.0408, 19.9343, 40.994, 73.4481, 492.463, 1151.81, 1.02239, 99.8781
6.51515, 56.9042, 19.7345, 38.2881, 73.2169, 487.57, 1078.35, 1.03713, 99.7037
6.12121, 56.3889, 19.4064, 35.9753, 72.9911, 483.77, 1003.11, 1.04869, 98.9704
5.72727, 56.0814, 19.1585, 33.3486, 72.7372, 482.271, 924.023, 1.05327, 98.2435
5.33333, 56.2892, 19.0892, 30.1489, 72.4354, 482.411, 841.818, 1.05284, 97.9417
4.93939, 56.8332, 19.1201, 26.7593, 72.0959, 482.546, 759.594, 1.05243, 97.9747
4.54545, 57.3741, 19.1293, 23.5995, 71.7383, 481.868, 680.013, 1.0545, 98.0144
4.15152, 57.8117, 19.0885, 20.736, 71.3676, 480.783, 603.755, 1.05783, 97.9225
3.75758, 58.2746, 19.0405, 18.0519, 70.9735, 479.808, 530.329, 1.06082, 97.7857
3.36364, 58.8483, 19.0045, 15.4823, 70.5426, 478.869, 459.11, 1.0637, 97.6724
2.9697, 59.5261, 18.9649, 13.0073, 70.0576, 477.752, 389.145, 1.06714, 97.5476
2.57576, 60.379, 18.9195, 10.5615, 69.4822, 476.435, 318.642, 1.0712, 97.3929
2.18182, 61.5894, 18.8685, 8.04982, 68.7384, 474.752, 244.923, 1.0764, 97.1951
1.78788, 1169.29, 11.0452, 0.00184715, 44.8326, 227.955, 0.0217293, 0.834688, 26.4403
1.39394, 963.53, 6.67852, 0.0000188239, 31.5451, 216.054, 0.0000907874, 0.769621, 23.6348
1, 19.9975, 4.99952, 20.0038, 68.0004, 299.994, 60.0033, 1.22219, 49.9974
