IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 49.9967, 20.0001, 200.0, 79.9975, 500.006, 3400.02, 0.999984, 100.001
39.6061, 50.6089, 19.9011, 200.673, 80.6418, 498.123, 3386.43, 1.00554, 99.8009
39.2121, 51.275, 19.799, 201.372, 81.362, 496.152, 3372.13, 1.01138, 99.5906
38.8182, 52.0077, 19.6933, 202.099, 82.1745, 494.074, 3356.97, 1.01757, 99.3675
38.4242, 52.8255, 19.5832, 202.859, 83.1027, 491.864, 3340.78, 1.02418, 99.1284
38.0303, 53.7586, 19.4674, 203.659, 84.1832, 489.478, 3323.3, 1.03136, 98.868
37.6364, 54.8616, 19.3434, 204.511, 85.4799, 486.839, 3304.03, 1.03935, 98.5771
37.2424, 56.2567, 19.2058, 205.445, 87.1314, 483.775, 3281.96, 1.04867, 98.2349
36.8485, 58.3754, 19.0357, 206.576, 89.6116, 479.675, 3253.59, 1.06123, 97.7683
36.4545, 86.7002, 17.4753, 212.322, 128.29, 439.622, 2958.68, 1.1851, 90.7035
36.0606, 1331.32, 16.2545, 201.13, 61.7602, 236.091, 2522.97, 0.880601, 28.5341
35.6667, 1330.66, 16.2288, 200.652, 61.6979, 236.06, 2513.08, 0.880424, 28.5258
35.2727, 1330.0, 16.2029, 200.157, 61.6349, 236.028, 2503.01, 0.880244, 28.5174
34.8788, 1329.32, 16.1767, 199.646, 61.5712, 235.996, 2492.77, 0.880062, 28.5089
34.4848, 1328.64, 16.1503, 199.117, 61.5068, 235.964, 2482.35, 0.879877, 28.5002
34.0909, 1327.95, 16.1235, 198.57, 61.4415, 235.931, 2471.75, 0.87969, 28.4915
33.697, 1327.25, 16.0965, 198.005, 61.3755, 235.898, 2460.95, 0.879501, 28.4826
33.303, 1326.55, 16.0691, 197.42, 61.3087, 235.864, 2449.96, 0.879309, 28.4737
32.9091, 1325.83, 16.0415, 196.816, 61.2411, 235.83, 2438.77, 0.879114, 28.4646
32.5152, 1325.1, 16.0135, 196.191, 61.1726, 235.795, 2427.37, 0.878917, 28.4554
32.1212, 1324.37, 15.9852, 195.546, 61.1032, 235.76, 2415.76, 0.878717, 28.4461
31.7273, 1323.62, 15.9566, 194.878, 61.033, 235.724, 2403.93, 0.878515, 28.4366
31.3333, 1322.87, 15.9277, 194.188, 60.9618, 235.688, 2391.88, 0.878309, 28.427
30.9394, 1322.1, 15.8984, 193.476, 60.8897, 235.651, 2379.6, 0.878101, 28.4173
30.5455, 1321.32, 15.8687, 192.739, 60.8166, 235.614, 2367.09, 0.877889, 28.4074
30.1515, 1320.53, 15.8387, 191.978, 60.7426, 235.577, 2354.33, 0.877674, 28.3974
29.7576, 1319.73, 15.8083, 191.191, 60.6675, 235.538, 2341.31, 0.877456, 28.3872
29.3636, 1318.92, 15.7775, 190.379, 60.5913, 235.499, 2328.05, 0.877235, 28.3769
28.9697, 1318.1, 15.7463, 189.539, 60.5141, 235.46, 2314.51, 0.87701, 28.3664
28.5758, 1317.26, 15.7147, 188.672, 60.4357, 235.42, 2300.7, 0.876782, 28.3558
