IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 49.9964, 20.0002, 200.006, 79.9972, 500.006, 3400.02, 0.999981, 100.001
39.6061, 50.6221, 19.899, 198.164, 80.6558, 498.083, 3388.67, 1.00565, 99.7966
39.2121, 51.299, 19.7954, 196.407, 81.3882, 496.082, 3376.61, 1.01158, 99.5831
38.8182, 52.0407, 19.6887, 194.69, 82.2116, 493.983, 3363.74, 1.01784, 99.3576
38.4242, 52.867, 19.5778, 192.965, 83.1503, 491.755, 3349.92, 1.02451, 99.1165
38.0303, 53.8093, 19.4614, 191.182, 84.2424, 489.352, 3334.9, 1.03174, 98.8543
37.6364, 54.9249, 19.3367, 189.276, 85.5547, 486.694, 3318.26, 1.03979, 98.561
37.2424, 56.343, 19.198, 187.131, 87.2334, 483.595, 3299.05, 1.04922, 98.2147
36.8485, 58.5385, 19.0244, 184.381, 89.7997, 479.385, 3273.92, 1.06212, 97.7348
36.4545, 505.189, 17.0191, 144.213, 184.653, 258.87, 2409.43, 1.01211, 22.0493
36.0606, 1412.63, 19.814, 1974.28, 69.808, 239.862, 1601.24, 0.902129, 29.5545
35.6667, 1412.47, 19.8061, 1985.29, 69.7914, 239.854, 1589.16, 0.902088, 29.5525
35.2727, 1412.31, 19.7981, 1996.37, 69.7745, 239.847, 1577.0, 0.902045, 29.5504
34.8788, 1412.15, 19.79, 2007.52, 69.7575, 239.839, 1564.77, 0.902002, 29.5484
34.4848, 1411.98, 19.7819, 2018.73, 69.7403, 239.832, 1552.45, 0.901959, 29.5463
34.0909, 1411.81, 19.7736, 2030.02, 69.7229, 239.824, 1540.05, 0.901916, 29.5442
33.697, 1411.64, 19.7653, 2041.37, 69.7054, 239.817, 1527.57, 0.901871, 29.5421
33.303, 1411.47, 19.7569, 2052.79, 69.6876, 239.809, 1515.0, 0.901827, 29.5399
32.9091, 1411.29, 19.7484, 2064.28, 69.6696, 239.801, 1502.35, 0.901782, 29.5378
32.5152, 1411.12, 19.7398, 2075.84, 69.6515, 239.793, 1489.62, 0.901736, 29.5356
32.1212, 1410.94, 19.7311, 2087.47, 69.6331, 239.785, 1476.8, 0.90169, 29.5334
31.7273, 1410.76, 19.7223, 2099.17, 69.6145, 239.777, 1463.9, 0.901643, 29.5311
31.3333, 1410.58, 19.7134, 2110.93, 69.5957, 239.768, 1450.91, 0.901596, 29.5288
30.9394, 1410.39, 19.7045, 2122.77, 69.5767, 239.76, 1437.84, 0.901548, 29.5265
30.5455, 1410.2, 19.6954, 2134.68, 69.5575, 239.751, 1424.68, 0.901499, 29.5242
30.1515, 1410.01, 19.6862, 2146.65, 69.538, 239.743, 1411.43, 0.90145, 29.5219
29.7576, 1409.82, 19.6769, 2158.7, 69.5183, 239.734, 1398.09, 0.901401, 29.5195
29.3636, 1409.63, 19.6675, 2170.82, 69.4984, 239.725, 1384.66, 0.90135, 29.5171
28.9697, 1409.43, 19.6579, 2183.01, 69.4781, 239.717, 1371.15, 0.901299, 29.5146
28.5758, 1409.23, 19.6483, 2195.26, 69.4577, 239.708, 1357.54, 0.901248, 29.5121
28.1818, 1409.03, 19.6385, 2207.59, 69.437, 239.698, 1343.85, 0.901195, 29.5096
27.7879, 1408.83, 19.6286, 2219.99, 69.416, 239.689, 1330.06, 0.901142, 29.5071
27.3939, 1408.62, 19.6186, 2232.46, 69.3947, 239.68, 1316.18, 0.901089, 29.5045
27, 1408.41, 19.6084, 2245.01, 69.3731, 239.67, 1302.21, 0.901034, 29.5019
26.6061, 1408.2, 19.5981, 2257.62, 69.3513, 239.661, 1288.14, 0.900979, 29.4993
26.2121, 1407.98, 19.5877, 2270.3, 69.3291, 239.651, 1273.98, 0.900923, 29.4966
25.8182, 1407.76, 19.5771, 2283.06, 69.3066, 239.641, 1259.72, 0.900866, 29.4938
25.4242, 1407.54, 19.5664, 2295.89, 69.2838, 239.631, 1245.37, 0.900808, 29.4911
25.0303, 1407.32, 19.5556, 2308.79, 69.2607, 239.621, 1230.92, 0.90075, 29.4883
24.6364, 1407.09, 19.5445, 2321.75, 69.2372, 239.61, 1216.37, 0.90069, 29.4854
24.2424, 1406.85, 19.5334, 2334.8, 69.2134, 239.6, 1201.72, 0.90063, 29.4825
23.8485, 1406.62, 19.522, 2347.91, 69.1892, 239.589, 1186.98, 0.900569, 29.4796
23.4545, 1406.38, 19.5105, 2361.09, 69.1647, 239.578, 1172.13, 0.900507, 29.4766
23.0606, 1406.14, 19.4988, 2374.34, 69.1397, 239.567, 1157.19, 0.900443, 29.4736
22.6667, 1405.89, 19.4869, 2387.67, 69.1144, 239.556, 1142.14, 0.900379, 29.4705
22.2727, 1405.64, 19.4748, 2401.06, 69.0886, 239.544, 1126.98, 0.900314, 29.4674
21.8788, 1405.38, 19.4626, 2414.53, 69.0624, 239.533, 1111.72, 0.900247, 29.4642
21.4848, 1405.12, 19.4501, 2428.06, 69.0358, 239.521, 1096.36, 0.900179, 29.4609
21.0909, 1404.86, 19.4374, 2441.67, 69.0087, 239.509, 1080.89, 0.900111, 29.4576
20.697, 1404.59, 19.4245, 2455.34, 68.9811, 239.497, 1065.31, 0.900041, 29.4543
20.303, 1404.31, 19.4114, 2469.09, 68.953, 239.484, 1049.63, 0.899969, 29.4509
19.9091, 1404.03, 19.398, 2482.9, 68.9244, 239.471, 1033.83, 0.899896, 29.4474
19.5152, 1403.75, 19.3845, 2496.78, 68.8953, 239.458, 1017.92, 0.899822, 29.4438
19.1212, 1403.46, 19.3706, 2510.73, 68.8656, 239.445, 1001.9, 0.899747, 29.4402
18.7273, 1403.16, 19.3565, 2524.75, 68.8353, 239.432, 985.77, 0.89967, 29.4365
18.3333, 1402.86, 19.3421, 2538.83, 68.8045, 239.418, 969.52, 0.899591, 29.4328
17.9394, 1402.55, 19.3274, 2552.98, 68.773, 239.404, 953.153, 0.899511, 29.4289
17.5455, 1402.24, 19.3125, 2567.19, 68.7408, 239.39, 936.667, 0.899429, 29.425
17.1515, 1401.91, 19.2972, 2581.47, 68.708, 239.375, 920.062, 0.899345, 29.421
16.7576, 1401.59, 19.2816, 2595.81, 68.6745, 239.36, 903.334, 0.899259, 29.4169
16.3636, 1401.25, 19.2656, 2610.21, 68.6402, 239.345, 886.483, 0.899172, 29.4127
15.9697, 1400.91, 19.2493, 2624.67, 68.6051, 239.329, 869.507, 0.899082, 29.4084
15.5758, 1400.55, 19.2327, 2639.19, 68.5692, 239.313, 852.403, 0.89899, 29.404
15.1818, 1400.19, 19.2156, 2653.77, 68.5324, 239.296, 835.17, 0.898896, 29.3995
14.7879, 1399.82, 19.1981, 2668.4, 68.4947, 239.28, 817.806, 0.8988, 29.3949
14.3939, 1399.44, 19.1802, 2683.08, 68.456, 239.262, 800.307, 0.8987, 29.3902
14, 1399.05, 19.1619, 2697.82, 68.4164, 239.245, 782.673, 0.898599, 29.3853
13.6061, 1398.65, 19.143, 2712.6, 68.3757, 239.226, 764.899, 0.898494, 29.3803
13.2121, 1398.24, 19.1237, 2727.42, 68.3338, 239.207, 746.985, 0.898387, 29.3752
12.8182, 1397.82, 19.1038, 2742.29, 68.2907, 239.188, 728.926, 0.898276, 29.3699
12.4242, 1397.38, 19.0833, 2757.19, 68.2464, 239.168, 710.72, 0.898162, 29.3644
12.0303, 1396.93, 19.0623, 2772.13, 68.2007, 239.148, 692.364, 0.898045, 29.3588
11.6364, 1396.47, 19.0405, 2787.09, 68.1536, 239.126, 673.855, 0.897924, 29.353
11.2424, 1395.99, 19.0181, 2802.08, 68.1049, 239.105, 655.187, 0.897798, 29.347
10.8485, 77.9145, 12.6044, 28.9495, 219.316, 379.867, 863.017, 1.32767, 79.2442
10.4545, 72.7772, 12.5268, 27.7979, 216.42, 381.349, 832.872, 1.32567, 79.677
10.0606, 69.6275, 12.4077, 26.115, 215.143, 381.358, 788.272, 1.32566, 79.6796
9.66667, 67.0326, 12.265, 24.2266, 214.415, 380.784, 737.43, 1.32645, 79.5134
9.27273, 64.681, 12.1006, 22.2179, 213.962, 379.799, 682.402, 1.32778, 79.2257
8.87879, 62.4345, 11.9136, 20.1363, 213.627, 378.452, 624.314, 1.32951, 78.8279
8.48485, 60.2113, 11.7014, 18.0196, 213.278, 376.745, 564.113, 1.33156, 78.3171
8.09091, 57.9544, 11.4605, 15.9073, 212.768, 374.657, 502.857, 1.33386, 77.6822
7.69697, 55.6223, 11.1874, 13.8453, 211.912, 372.153, 441.894, 1.33629, 76.9063
7.30303, 53.1889, 10.8789, 11.889, 210.472, 369.201, 382.958, 1.3387, 75.9708
6.90909, 50.65, 10.5344, 10.1002, 208.156, 365.784, 328.109, 1.34083, 74.8616
6.51515, 48.029, 10.1572, 8.53566, 204.662, 361.929, 279.365, 1.34237, 73.5765
6.12121, 45.3744, 9.7552, 7.22951, 199.751, 357.711, 238.107, 1.34295, 72.1314
5.72727, 42.7427, 9.33841, 6.18112, 193.312, 353.233, 204.613, 1.34225, 70.5555
5.33333, 40.1779, 8.91577, 5.35965, 185.37, 348.592, 178.13, 1.34006, 68.8799
4.93939, 37.7012, 8.49271, 4.71993, 176.022, 343.849, 157.359, 1.33621, 67.127
4.54545, 35.3128, 8.07085, 4.21692, 165.386, 339.02, 140.935, 1.3306, 65.3059
4.15152, 32.9983, 7.64885, 3.81282, 153.559, 334.087, 127.682, 1.32307, 63.4132
3.75758, 30.7351, 7.22312, 3.47826, 140.605, 328.998, 116.67, 1.31339, 61.4335
3.36364, 28.4942, 6.78816, 3.19088, 126.564, 323.671, 107.182, 1.30116, 59.3396
2.9697, 26.2394, 6.33616, 2.93319, 111.456, 317.982, 98.6512, 1.28578, 57.0891
2.57576, 23.9238, 5.85576, 2.69027, 95.2977, 311.739, 90.5898, 1.26621, 54.6152
2.18182, 21.4859, 5.33067, 2.47734, 78.1727, 304.643, 82.4991, 1.24069, 51.8151
1.78788, 20.4003, 5.08996, 5.90966, 70.7065, 301.278, 75.4305, 1.22744, 50.4978
1.39394, 20.1638, 5.03694, 11.8217, 69.1048, 300.526, 68.7276, 1.22438, 50.2048
1, 19.9998, 5.00004, 20.0003, 68.0, 300.001, 60.0003, 1.22222, 50.0002
