IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 50.0006, 20.0, 200.001, 80.0, 500.001, 3400.01, 0.999998, 100.0
39.6061, 49.9808, 19.9238, 199.273, 79.9194, 498.967, 3393.13, 1.00304, 99.8906
39.2121, 49.9607, 19.8467, 198.538, 79.8377, 497.919, 3386.13, 1.00614, 99.7792
38.8182, 49.9401, 19.7686, 197.797, 79.7549, 496.856, 3379.0, 1.00929, 99.6659
38.4242, 49.919, 19.6897, 197.05, 79.6709, 495.778, 3371.74, 1.01249, 99.5506
38.0303, 49.8974, 19.6098, 196.296, 79.5857, 494.685, 3364.36, 1.01574, 99.4334
37.6364, 49.8751, 19.5289, 195.537, 79.4993, 493.577, 3356.84, 1.01905, 99.314
37.2424, 49.8523, 19.4471, 194.772, 79.4117, 492.453, 3349.18, 1.02242, 99.1925
36.8485, 49.8288, 19.3644, 194.001, 79.3229, 491.313, 3341.37, 1.02584, 99.0688
36.4545, 49.8044, 19.2806, 193.226, 79.2328, 490.158, 3333.42, 1.02932, 98.9428
36.0606, 49.7793, 19.1958, 192.445, 79.1414, 488.986, 3325.31, 1.03285, 98.8144
35.6667, 49.7532, 19.11, 191.659, 79.0488, 487.798, 3317.05, 1.03645, 98.6835
35.2727, 49.7262, 19.0231, 190.87, 78.9549, 486.593, 3308.62, 1.0401, 98.5502
34.8788, 49.6981, 18.9352, 190.076, 78.8597, 485.371, 3300.02, 1.04381, 98.4142
34.4848, 49.6688, 18.8462, 189.279, 78.7633, 484.132, 3291.26, 1.04759, 98.2755
34.0909, 49.6382, 18.7561, 188.478, 78.6654, 482.875, 3282.31, 1.05142, 98.134
33.697, 49.6063, 18.6649, 187.676, 78.5663, 481.601, 3273.18, 1.05532, 97.9897
33.303, 49.5729, 18.5725, 186.872, 78.4658, 480.31, 3263.86, 1.05928, 97.8423
32.9091, 49.5379, 18.479, 186.066, 78.364, 479.0, 3254.33, 1.06331, 97.6919
32.5152, 49.5011, 18.3844, 185.261, 78.2609, 477.673, 3244.61, 1.06739, 97.5382
32.1212, 49.4626, 18.2885, 184.456, 78.1564, 476.327, 3234.67, 1.07155, 97.3812
31.7273, 49.422, 18.1914, 183.652, 78.0506, 474.962, 3224.52, 1.07576, 97.2208
31.3333, 49.3793, 18.0931, 182.852, 77.9434, 473.579, 3214.13, 1.08004, 97.0568
30.9394, 49.3343, 17.9936, 182.055, 77.8349, 472.177, 3203.51, 1.08439, 96.8891
30.5455, 49.2868, 17.8928, 181.264, 77.725, 470.757, 3192.65, 1.08879, 96.7176
30.1515, 49.2367, 17.7908, 180.479, 77.6139, 469.317, 3181.53, 1.09327, 96.5421
29.7576, 49.1838, 17.6874, 179.703, 77.5014, 467.858, 3170.14, 1.0978, 96.3624
29.3636, 49.1279, 17.5828, 178.937, 77.3876, 466.381, 3158.48, 1.1024, 96.1785
28.9697, 49.0688, 17.4768, 178.183, 77.2726, 464.884, 3146.54, 1.10707, 95.9902
28.5758, 49.0063, 17.3695, 177.442, 77.1563, 463.367, 3134.3, 1.11179, 95.7973
28.1818, 48.9402, 17.2608, 176.719, 77.0389, 461.832, 3121.75, 1.11658, 95.5996
27.7879, 48.8702, 17.1508, 176.014, 76.9202, 460.277, 3108.87, 1.12142, 95.397
27.3939, 48.7961, 17.0394, 175.331, 76.8004, 458.703, 3095.66, 1.12633, 95.1893
27, 48.7177, 16.9266, 174.672, 76.6795, 457.11, 3082.1, 1.13129, 94.9763
26.6061, 48.6348, 16.8124, 174.041, 76.5575, 455.499, 3068.18, 1.1363, 94.7579
26.2121, 48.5471, 16.6968, 173.441, 76.4346, 453.868, 3053.87, 1.14137, 94.5338
25.8182, 48.4543, 16.5798, 172.875, 76.3108, 452.219, 3039.16, 1.14649, 94.3038
25.4242, 48.3562, 16.4614, 172.348, 76.186, 450.552, 3024.03, 1.15165, 94.0679
25.0303, 48.2525, 16.3416, 171.862, 76.0606, 448.867, 3008.47, 1.15686, 93.8257
24.6364, 48.143, 16.2204, 171.423, 75.9344, 447.165, 2992.46, 1.16211, 93.5771
24.2424, 48.0273, 16.0979, 171.035, 75.8077, 445.445, 2975.96, 1.1674, 93.322
23.8485, 47.9054, 15.974, 170.701, 75.6805, 443.71, 2958.97, 1.17271, 93.06
23.4545, 47.7769, 15.8487, 170.426, 75.5529, 441.958, 2941.46, 1.17805, 92.7912
23.0606, 47.6415, 15.7221, 170.215, 75.4251, 440.191, 2923.4, 1.18342, 92.5153
22.6667, 47.4992, 15.5943, 170.071, 75.2972, 438.41, 2904.77, 1.1888, 92.2322
22.2727, 47.3496, 15.4652, 169.999, 75.1694, 436.616, 2885.54, 1.19419, 91.9417
21.8788, 47.1926, 15.3349, 170.001, 75.0418, 434.809, 2865.69, 1.19958, 91.6438
21.4848, 47.0281, 15.2035, 170.081, 74.9146, 432.991, 2845.19, 1.20497, 91.3384
21.0909, 46.856, 15.0711, 170.24, 74.7879, 431.164, 2824.02, 1.21034, 91.0255
20.697, 46.6761, 14.9377, 170.479, 74.662, 429.328, 2802.13, 1.21569, 90.7049
20.303, 46.4884, 14.8034, 170.798, 74.5371, 427.485, 2779.51, 1.22102, 90.3769
19.9091, 46.2931, 14.6684, 171.194, 74.4134, 425.638, 2756.13, 1.2263, 90.0415
19.5152, 46.09, 14.5328, 171.663, 74.2911, 423.788, 2731.95, 1.23154, 89.6988
19.1212, 45.8795, 14.3967, 172.198, 74.1705, 421.937, 2706.95, 1.23671, 89.3491
18.7273, 45.6617, 14.2604, 172.788, 74.0518, 420.088, 2681.09, 1.24181, 88.9927
18.3333, 45.4369, 14.1239, 173.422, 73.9352, 418.243, 2654.37, 1.24684, 88.63
17.9394, 45.2056, 13.9876, 174.083, 73.821, 416.405, 2626.73, 1.25177, 88.2615
17.5455, 44.9681, 13.8516, 174.749, 73.7096, 414.579, 2598.18, 1.25659, 87.8877
17.1515, 44.7251, 13.7162, 175.396, 73.601, 412.766, 2568.67, 1.2613, 87.5094
16.7576, 44.4774, 13.5817, 175.995, 73.4956, 410.971, 2538.18, 1.26588, 87.1276
16.3636, 44.2256, 13.4484, 176.511, 73.3937, 409.198, 2506.71, 1.27032, 86.7431
15.9697, 43.9708, 13.3168, 176.907, 73.2955, 407.453, 2474.22, 1.2746, 86.3572
15.5758, 43.7142, 13.1871, 177.14, 73.2012, 405.739, 2440.69, 1.27872, 85.9714
15.1818, 43.4569, 13.0599, 177.163, 73.1112, 404.063, 2406.12, 1.28266, 85.5871
14.7879, 43.2005, 12.9357, 176.928, 73.0257, 402.431, 2370.46, 1.28642, 85.2064
14.3939, 42.9467, 12.8151, 176.384, 72.9448, 400.85, 2333.71, 1.28996, 84.8314
14, 42.6974, 12.6987, 175.476, 72.869, 399.33, 2295.82, 1.2933, 84.4648
13.6061, 42.4549, 12.5874, 174.153, 72.7984, 397.878, 2256.76, 1.2964, 84.1094
13.2121, 42.2218, 12.482, 172.361, 72.7335, 396.508, 2216.48, 1.29927, 83.769
12.8182, 42.0012, 12.3836, 170.05, 72.6745, 395.232, 2174.93, 1.30187, 83.4477
12.4242, 41.7968, 12.2936, 167.171, 72.6218, 394.067, 2132.03, 1.30419, 83.1506
12.0303, 41.6129, 12.2135, 163.681, 72.5761, 393.032, 2087.7, 1.3062, 82.8838
11.6364, 41.4547, 12.1453, 159.539, 72.5379, 392.151, 2041.81, 1.30788, 82.6546
11.2424, 41.3284, 12.0912, 154.709, 72.5082, 391.454, 1994.24, 1.30919, 82.4718
10.8485, 41.2415, 12.0542, 149.16, 72.4882, 390.977, 1944.83, 1.31007, 82.3461
10.4545, 41.2032, 12.0379, 142.867, 72.4795, 390.768, 1893.36, 1.31045, 82.2908
10.0606, 41.2247, 12.047, 135.809, 72.4843, 390.885, 1839.61, 1.31024, 82.3218
9.66667, 41.3195, 12.0874, 127.97, 72.5061, 391.405, 1783.27, 1.30928, 82.4589
9.27273, 41.5044, 12.1667, 119.343, 72.5498, 392.427, 1723.97, 1.30736, 82.7267
8.87879, 41.8003, 12.2952, 109.93, 72.6227, 394.087, 1661.24, 1.30415, 83.1557
8.48485, 42.2329, 12.487, 99.7549, 72.7365, 396.573, 1594.46, 1.29913, 83.7852
8.09091, 42.8345, 12.7625, 88.879, 72.9103, 400.162, 1522.77, 1.29148, 84.6663
7.69697, 43.6456, 13.1529, 77.4377, 73.1768, 405.288, 1444.86, 1.27979, 85.8687
