IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 50.0006, 20.0001, 200.003, 79.9992, 500.001, 3400.01, 0.999996, 100.0
39.6061, 49.9792, 19.9174, 198.619, 80.3304, 498.881, 3390.64, 1.0033, 99.8814
39.2121, 49.9574, 19.8342, 197.256, 80.6781, 497.749, 3380.97, 1.00664, 99.7612
38.8182, 49.9352, 19.7505, 195.909, 81.0427, 496.608, 3371.01, 1.01002, 99.6395
38.4242, 49.9127, 19.6662, 194.572, 81.425, 495.457, 3360.74, 1.01344, 99.5163
38.0303, 49.8896, 19.5815, 193.24, 81.8256, 494.298, 3350.16, 1.0169, 99.3917
37.6364, 49.8661, 19.4963, 191.907, 82.2451, 493.129, 3339.27, 1.02039, 99.2657
37.2424, 49.842, 19.4108, 190.569, 82.6839, 491.953, 3328.06, 1.02392, 99.1383
36.8485, 49.8174, 19.3249, 189.222, 83.1428, 490.769, 3316.52, 1.02748, 99.0095
36.4545, 49.7921, 19.2386, 187.862, 83.6223, 489.578, 3304.65, 1.03107, 98.8793
36.0606, 49.7661, 19.1521, 186.486, 84.1228, 488.381, 3292.45, 1.03468, 98.7479
35.6667, 49.7394, 19.0654, 185.092, 84.6449, 487.179, 3279.9, 1.03832, 98.6151
35.2727, 49.712, 18.9784, 183.676, 85.1891, 485.971, 3267.0, 1.04199, 98.4811
34.8788, 49.6837, 18.8913, 182.238, 85.7557, 484.76, 3253.74, 1.04567, 98.3459
34.4848, 49.6546, 18.8041, 180.775, 86.3452, 483.545, 3240.11, 1.04938, 98.2096
34.0909, 49.6246, 18.7169, 179.286, 86.9579, 482.328, 3226.1, 1.0531, 98.0721
33.697, 49.5936, 18.6296, 177.77, 87.5942, 481.108, 3211.7, 1.05683, 97.9335
33.303, 49.5617, 18.5424, 176.227, 88.2542, 479.888, 3196.92, 1.06058, 97.7939
32.9091, 49.5288, 18.4552, 174.657, 88.9382, 478.667, 3181.72, 1.06433, 97.6534
32.5152, 49.4947, 18.3682, 173.057, 89.6463, 477.446, 3166.12, 1.06809, 97.5118
