IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 50.0006, 20.0, 200.002, 79.9993, 500.001, 3400.01, 0.999998, 100.0
39.6061, 49.9816, 19.9268, 199.345, 79.874, 499.007, 3393.35, 1.00292, 99.8949
39.2121, 49.9622, 19.8526, 198.689, 79.7467, 498.0, 3386.57, 1.0059, 99.7879
38.8182, 49.9425, 19.7777, 198.034, 79.6176, 496.979, 3379.66, 1.00892, 99.6791
38.4242, 49.9222, 19.7018, 197.38, 79.4865, 495.944, 3372.62, 1.012, 99.5684
38.0303, 49.9015, 19.625, 196.73, 79.3535, 494.894, 3365.44, 1.01512, 99.4558
37.6364, 49.8802, 19.5473, 196.084, 79.2185, 493.829, 3358.13, 1.0183, 99.3412
37.2424, 49.8584, 19.4687, 195.445, 79.0816, 492.749, 3350.67, 1.02153, 99.2246
36.8485, 49.8359, 19.3891, 194.813, 78.9428, 491.655, 3343.05, 1.02481, 99.1059
36.4545, 49.8126, 19.3086, 194.191, 78.8021, 490.545, 3335.28, 1.02815, 98.985
36.0606, 49.7887, 19.2271, 193.581, 78.6594, 489.419, 3327.34, 1.03155, 98.8619
35.6667, 49.7638, 19.1446, 192.985, 78.5147, 488.277, 3319.24, 1.035, 98.7364
35.2727, 49.7381, 19.0611, 192.406, 78.3682, 487.12, 3310.95, 1.0385, 98.6086
34.8788, 49.7114, 18.9766, 191.848, 78.2198, 485.946, 3302.47, 1.04207, 98.4783
34.4848, 49.6836, 18.891, 191.315, 78.0695, 484.756, 3293.8, 1.04569, 98.3454
34.0909, 49.6547, 18.8044, 190.809, 77.9173, 483.549, 3284.92, 1.04937, 98.21
33.697, 49.6245, 18.7167, 190.337, 77.7633, 482.325, 3275.83, 1.05311, 98.0718
33.303, 49.593, 18.6279, 189.903, 77.6075, 481.084, 3266.51, 1.05691, 97.9308
32.9091, 49.5601, 18.538, 189.514, 77.45, 479.827, 3256.95, 1.06077, 97.787
32.5152, 49.5256, 18.447, 189.176, 77.2907, 478.552, 3247.13, 1.06469, 97.6401
32.1212, 49.4895, 18.3549, 188.897, 77.1298, 477.26, 3237.05, 1.06867, 97.4902
31.7273, 49.4515, 18.2617, 188.686, 76.9674, 475.951, 3226.68, 1.07271, 97.3371
31.3333, 49.4117, 18.1674, 188.553, 76.8034, 474.624, 3216.01, 1.07681, 97.1808
30.9394, 49.3698, 18.0719, 188.508, 76.6381, 473.28, 3205.02, 1.08097, 97.0211
30.5455, 49.3258, 17.9753, 188.563, 76.4714, 471.919, 3193.7, 1.08519, 96.858
30.1515, 49.2794, 17.8775, 188.734, 76.3035, 470.541, 3182.0, 1.08946, 96.6914
29.7576, 49.2306, 17.7787, 189.035, 76.1345, 469.146, 3169.92, 1.0938, 96.5211
