IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 50.0006, 20.0, 200.001, 80.0, 500.001, 3400.01, 0.999998, 100.0
39.6061, 49.9812, 19.9251, 200.731, 79.9208, 498.985, 3391.63, 1.00299, 99.8925
39.2121, 49.9614, 19.8494, 201.488, 79.8406, 497.955, 3383.09, 1.00603, 99.7831
38.8182, 49.9412, 19.7728, 202.273, 79.7593, 496.912, 3374.39, 1.00912, 99.6719
38.4242, 49.9205, 19.6953, 203.088, 79.6769, 495.855, 3365.53, 1.01226, 99.5589
38.0303, 49.8993, 19.617, 203.934, 79.5934, 494.784, 3356.49, 1.01545, 99.4441
37.6364, 49.8776, 19.5379, 204.811, 79.5088, 493.699, 3347.28, 1.01869, 99.3272
37.2424, 49.8553, 19.4578, 205.722, 79.4231, 492.6, 3337.88, 1.02198, 99.2084
36.8485, 49.8323, 19.3769, 206.668, 79.3363, 491.486, 3328.3, 1.02532, 99.0875
36.4545, 49.8087, 19.295, 207.649, 79.2483, 490.357, 3318.53, 1.02872, 98.9645
36.0606, 49.7842, 19.2122, 208.668, 79.1592, 489.213, 3308.56, 1.03217, 98.8393
35.6667, 49.7589, 19.1285, 209.727, 79.0689, 488.055, 3298.38, 1.03567, 98.7119
35.2727, 49.7327, 19.0439, 210.825, 78.9774, 486.881, 3287.99, 1.03922, 98.5822
34.8788, 49.7055, 18.9583, 211.966, 78.8848, 485.692, 3277.38, 1.04284, 98.4501
34.4848, 49.6773, 18.8718, 213.151, 78.791, 484.488, 3266.55, 1.0465, 98.3155
34.0909, 49.6479, 18.7843, 214.382, 78.6961, 483.269, 3255.49, 1.05022, 98.1785
33.697, 49.6172, 18.6958, 215.66, 78.6, 482.034, 3244.18, 1.054, 98.0388
33.303, 49.5852, 18.6064, 216.988, 78.5027, 480.783, 3232.63, 1.05783, 97.8965
32.9091, 49.5518, 18.5159, 218.366, 78.4042, 479.517, 3220.83, 1.06172, 97.7514
32.5152, 49.5169, 18.4245, 219.798, 78.3046, 478.235, 3208.76, 1.06566, 97.6035
32.1212, 49.4803, 18.332, 221.285, 78.2038, 476.938, 3196.42, 1.06966, 97.4527
31.7273, 49.4419, 18.2385, 222.83, 78.1019, 475.625, 3183.79, 1.07371, 97.2989
31.3333, 49.4016, 18.1441, 224.433, 77.9989, 474.296, 3170.88, 1.07782, 97.1419
30.9394, 49.3593, 18.0485, 226.098, 77.8948, 472.951, 3157.66, 1.08199, 96.9819
30.5455, 49.3149, 17.952, 227.826, 77.7895, 471.591, 3144.13, 1.0862, 96.8185
30.1515, 49.2682, 17.8545, 229.62, 77.6832, 470.216, 3130.28, 1.09047, 96.6518
29.7576, 49.2191, 17.7559, 231.481, 77.5759, 468.825, 3116.1, 1.0948, 96.4817
29.3636, 49.1675, 17.6563, 233.412, 77.4675, 467.419, 3101.57, 1.09917, 96.308
28.9697, 49.1131, 17.5557, 235.414, 77.3582, 465.998, 3086.69, 1.10359, 96.1306
28.5758, 49.0558, 17.4541, 237.489, 77.248, 464.563, 3071.44, 1.10807, 95.9496
28.1818, 48.9955, 17.3515, 239.64, 77.1369, 463.113, 3055.82, 1.11258, 95.7647
27.7879, 48.9321, 17.2479, 241.866, 77.0249, 461.649, 3039.79, 1.11715, 95.576
27.3939, 48.8653, 17.1433, 244.17, 76.9122, 460.172, 3023.37, 1.12175, 95.3832
27, 48.7951, 17.0378, 246.552, 76.7987, 458.681, 3006.52, 1.1264, 95.1864
26.6061, 48.7212, 16.9314, 249.012, 76.6846, 457.178, 2989.24, 1.13108, 94.9854
26.2121, 48.6434, 16.824, 251.552, 76.57, 455.663, 2971.52, 1.13579, 94.7803
25.8182, 48.5618, 16.7158, 254.17, 76.4548, 454.137, 2953.33, 1.14054, 94.5709
25.4242, 48.476, 16.6068, 256.865, 76.3393, 452.599, 2934.67, 1.14531, 94.3571
25.0303, 48.3861, 16.4969, 259.636, 76.2234, 451.052, 2915.52, 1.15011, 94.139
24.6364, 48.2917, 16.3864, 262.479, 76.1074, 449.496, 2895.87, 1.15492, 93.9166
24.2424, 48.1929, 16.2751, 265.39, 75.9912, 447.933, 2875.7, 1.15975, 93.6897
23.8485, 48.0896, 16.1632, 268.366, 75.8752, 446.362, 2855.0, 1.16458, 93.4585
23.4545, 47.9816, 16.0508, 271.398, 75.7592, 444.785, 2833.75, 1.16942, 93.2229
23.0606, 47.8689, 15.9379, 274.479, 75.6436, 443.205, 2811.95, 1.17425, 92.983
22.6667, 47.7515, 15.8246, 277.599, 75.5285, 441.621, 2789.58, 1.17908, 92.739
22.2727, 47.6293, 15.711, 280.747, 75.4139, 440.036, 2766.62, 1.18389, 92.4908
21.8788, 47.5025, 15.5971, 283.909, 75.3001, 438.45, 2743.08, 1.18868, 92.2386
21.4848, 47.3709, 15.4832, 287.068, 75.1872, 436.867, 2718.93, 1.19344, 91.9827
21.0909, 47.2348, 15.3694, 290.205, 75.0754, 435.287, 2694.17, 1.19816, 91.7232
20.697, 47.0942, 15.2557, 293.299, 74.9649, 433.713, 2668.79, 1.20283, 91.4603
20.303, 46.9494, 15.1423, 296.324, 74.8558, 432.146, 2642.79, 1.20746, 91.1944
19.9091, 46.8004, 15.0294, 299.254, 74.7484, 430.589, 2616.16, 1.21202, 90.9258
19.5152, 46.6477, 14.9171, 302.058, 74.6427, 429.045, 2588.9, 1.21652, 90.6549
19.1212, 46.4914, 14.8055, 304.7, 74.5391, 427.514, 2561.01, 1.22093, 90.3821
18.7273, 46.332, 14.695, 307.143, 74.4376, 426.001, 2532.48, 1.22527, 90.1079
18.3333, 46.1698, 14.5856, 309.347, 74.3385, 424.507, 2503.33, 1.22951, 89.8328
17.9394, 46.0053, 14.4775, 311.267, 74.2419, 423.035, 2473.55, 1.23365, 89.5575
17.5455, 45.839, 14.3711, 312.858, 74.148, 421.588, 2443.14, 1.23768, 89.2825
17.1515, 45.6715, 14.2664, 314.069, 74.057, 420.169, 2412.1, 1.24159, 89.0086
16.7576, 45.5033, 14.1638, 314.849, 73.969, 418.781, 2380.45, 1.24538, 88.7366
16.3636, 45.3351, 14.0634, 315.145, 73.8843, 417.427, 2348.18, 1.24904, 88.4672
15.9697, 45.1677, 13.9656, 314.902, 73.8029, 416.11, 2315.29, 1.25255, 88.2015
15.5758, 45.0018, 13.8706, 314.065, 73.725, 414.834, 2281.78, 1.25592, 87.9405
