IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 50.0006, 20.0, 200.002, 80.0, 500.001, 3400.01, 0.999998, 100.0
39.6061, 49.9939, 19.9742, 199.058, 79.9726, 499.65, 3391.74, 1.00103, 99.963
39.2121, 49.9871, 19.948, 198.104, 79.945, 499.295, 3383.34, 1.00208, 99.9254
38.8182, 49.9803, 19.9215, 197.138, 79.917, 498.936, 3374.8, 1.00313, 99.8873
38.4242, 49.9733, 19.8947, 196.16, 79.8887, 498.573, 3366.1, 1.00421, 99.8487
38.0303, 49.9662, 19.8677, 195.171, 79.86, 498.204, 3357.26, 1.0053, 99.8096
37.6364, 49.959, 19.8402, 194.17, 79.8309, 497.831, 3348.27, 1.0064, 99.7699
37.2424, 49.9517, 19.8125, 193.157, 79.8015, 497.454, 3339.11, 1.00752, 99.7297
36.8485, 49.9443, 19.7844, 192.132, 79.7717, 497.071, 3329.79, 1.00865, 99.6889
36.4545, 49.9367, 19.756, 191.094, 79.7415, 496.684, 3320.31, 1.0098, 99.6476
36.0606, 49.929, 19.7273, 190.043, 79.7109, 496.291, 3310.66, 1.01096, 99.6056
35.6667, 49.9213, 19.6981, 188.979, 79.6799, 495.894, 3300.83, 1.01215, 99.563
35.2727, 49.9133, 19.6687, 187.902, 79.6485, 495.491, 3290.82, 1.01334, 99.5199
34.8788, 49.9052, 19.6388, 186.811, 79.6167, 495.082, 3280.62, 1.01456, 99.4761
34.4848, 49.897, 19.6086, 185.707, 79.5844, 494.668, 3270.24, 1.01579, 99.4316
34.0909, 49.8886, 19.5779, 184.589, 79.5517, 494.249, 3259.66, 1.01705, 99.3864
33.697, 49.8801, 19.5469, 183.457, 79.5185, 493.823, 3248.88, 1.01832, 99.3406
33.303, 49.8714, 19.5155, 182.31, 79.4849, 493.392, 3237.89, 1.01961, 99.2941
32.9091, 49.8625, 19.4836, 181.148, 79.4508, 492.954, 3226.69, 1.02092, 99.2468
32.5152, 49.8535, 19.4513, 179.971, 79.4162, 492.511, 3215.27, 1.02225, 99.1988
32.1212, 49.8442, 19.4186, 178.78, 79.3811, 492.061, 3203.63, 1.0236, 99.15
31.7273, 49.8348, 19.3855, 177.572, 79.3455, 491.604, 3191.75, 1.02497, 99.1004
31.3333, 49.8252, 19.3518, 176.349, 79.3094, 491.141, 3179.64, 1.02636, 99.05
30.9394, 49.8153, 19.3177, 175.109, 79.2727, 490.67, 3167.28, 1.02777, 98.9987
30.5455, 49.8052, 19.2831, 173.854, 79.2355, 490.193, 3154.67, 1.02921, 98.9466
30.1515, 49.7949, 19.248, 172.581, 79.1977, 489.708, 3141.79, 1.03067, 98.8936
29.7576, 49.7843, 19.2125, 171.291, 79.1594, 489.216, 3128.65, 1.03216, 98.8396
29.3636, 49.7734, 19.1763, 169.984, 79.1204, 488.716, 3115.24, 1.03367, 98.7848
28.9697, 49.7623, 19.1397, 168.659, 79.0809, 488.209, 3101.54, 1.0352, 98.7289
28.5758, 49.7509, 19.1024, 167.317, 79.0407, 487.693, 3087.54, 1.03676, 98.672
28.1818, 49.7392, 19.0647, 165.955, 78.9999, 487.169, 3073.24, 1.03835, 98.6141
27.7879, 49.7272, 19.0263, 164.576, 78.9584, 486.636, 3058.63, 1.03997, 98.555
27.3939, 49.7148, 18.9873, 163.176, 78.9162, 486.095, 3043.69, 1.04161, 98.4949
27, 49.7021, 18.9477, 161.758, 78.8733, 485.544, 3028.42, 1.04329, 98.4336
26.6061, 49.689, 18.9074, 160.32, 78.8297, 484.984, 3012.81, 1.04499, 98.371
26.2121, 49.6755, 18.8665, 158.861, 78.7853, 484.415, 2996.84, 1.04673, 98.3073
