IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 49.998, 19.9999, 199.999, 80.0021, 500.002, 3399.99, 0.999996, 100.0
39.6061, 50.272, 19.955, 199.387, 79.6055, 499.15, 3394.78, 1.0025, 99.91
39.2121, 50.5551, 19.9096, 198.764, 79.2041, 498.286, 3389.46, 1.00505, 99.8182
38.8182, 50.8478, 19.8638, 198.132, 78.7976, 497.407, 3384.04, 1.00765, 99.7246
38.4242, 51.1507, 19.8176, 197.488, 78.3861, 496.514, 3378.52, 1.0103, 99.6293
38.0303, 51.4645, 19.771, 196.834, 77.9692, 495.605, 3372.88, 1.013, 99.5321
37.6364, 51.79, 19.724, 196.169, 77.5469, 494.682, 3367.12, 1.01575, 99.4329
37.2424, 52.1281, 19.6766, 195.493, 77.1189, 493.742, 3361.26, 1.01856, 99.3316
36.8485, 52.4796, 19.6288, 194.806, 76.6851, 492.785, 3355.27, 1.02142, 99.2282
36.4545, 52.8458, 19.5806, 194.107, 76.2451, 491.81, 3349.16, 1.02434, 99.1226
36.0606, 53.2278, 19.532, 193.397, 75.7986, 490.817, 3342.93, 1.02733, 99.0145
35.6667, 53.6272, 19.4831, 192.674, 75.3454, 489.805, 3336.57, 1.03038, 98.9039
35.2727, 54.0457, 19.4338, 191.94, 74.8848, 488.772, 3330.08, 1.0335, 98.7906
34.8788, 54.4854, 19.3841, 191.194, 74.4164, 487.717, 3323.47, 1.03669, 98.6743
34.4848, 54.9487, 19.3342, 190.436, 73.9396, 486.639, 3316.72, 1.03996, 98.5549
34.0909, 55.4387, 19.2839, 189.667, 73.4534, 485.535, 3309.84, 1.04331, 98.4321
33.697, 55.9592, 19.2334, 188.885, 72.9567, 484.404, 3302.83, 1.04675, 98.3056
33.303, 56.515, 19.1827, 188.093, 72.4481, 483.241, 3295.69, 1.0503, 98.1748
32.9091, 57.1126, 19.1319, 187.291, 71.9258, 482.043, 3288.43, 1.05396, 98.0393
32.5152, 57.7606, 19.081, 186.48, 71.387, 480.805, 3281.06, 1.05776, 97.8984
32.1212, 58.4714, 19.0302, 185.661, 70.8278, 479.519, 3273.59, 1.0617, 97.751
31.7273, 59.2637, 18.9797, 184.84, 70.2422, 478.174, 3266.06, 1.06584, 97.5956
31.3333, 60.1687, 18.9299, 184.021, 69.62, 476.749, 3258.52, 1.07023, 97.4299
30.9394, 61.2451, 18.8815, 183.216, 68.9418, 475.209, 3251.09, 1.07499, 97.2491
30.5455, 62.6349, 18.8363, 182.457, 68.1598, 473.467, 3244.04, 1.08038, 97.0425
30.1515, 64.9814, 18.8024, 181.883, 67.0591, 471.127, 3238.69, 1.08763, 96.7608
29.7576, 1321.67, 15.882, 112.863, 55.7754, 235.631, 2452.93, 0.877984, 28.4118
29.3636, 1320.84, 15.8503, 111.91, 55.7132, 235.591, 2439.62, 0.877757, 28.4013
28.9697, 1319.99, 15.8181, 110.942, 55.6501, 235.551, 2426.04, 0.877527, 28.3905
28.5758, 1319.13, 15.7855, 109.96, 55.5861, 235.509, 2412.16, 0.877293, 28.3796
28.1818, 1318.26, 15.7526, 108.964, 55.5211, 235.468, 2397.99, 0.877056, 28.3685
27.7879, 1317.38, 15.7191, 107.952, 55.4551, 235.425, 2383.5, 0.876814, 28.3573
27.3939, 1316.48, 15.6852, 106.925, 55.3881, 235.382, 2368.69, 0.876569, 28.3459
27, 1315.56, 15.6509, 105.882, 55.3201, 235.338, 2353.55, 0.876319, 28.3343
26.6061, 1314.63, 15.6161, 104.823, 55.251, 235.294, 2338.06, 0.876066, 28.3225
26.2121, 1313.69, 15.5808, 103.748, 55.1807, 235.248, 2322.22, 0.875808, 28.3104
25.8182, 1312.73, 15.5449, 102.657, 55.1093, 235.202, 2306.02, 0.875545, 28.2982
25.4242, 1311.75, 15.5086, 101.548, 55.0367, 235.155, 2289.44, 0.875278, 28.2858
25.0303, 1310.76, 15.4717, 100.423, 54.9629, 235.107, 2272.47, 0.875006, 28.2732
24.6364, 1309.75, 15.4342, 99.2801, 54.8877, 235.058, 2255.09, 0.874729, 28.2603
24.2424, 1308.71, 15.3961, 98.1195, 54.8112, 235.009, 2237.3, 0.874446, 28.2471
23.8485, 1307.66, 15.3574, 96.941, 54.7333, 234.958, 2219.08, 0.874158, 28.2338
23.4545, 1306.59, 15.3181, 95.7444, 54.6539, 234.906, 2200.4, 0.873865, 28.2201
23.0606, 1305.5, 15.2781, 94.5293, 54.5731, 234.854, 2181.26, 0.873565, 28.2062
22.6667, 1304.39, 15.2374, 93.2956, 54.4906, 234.8, 2161.64, 0.873259, 28.192
22.2727, 1303.25, 15.196, 92.0432, 54.4065, 234.745, 2141.53, 0.872947, 28.1775
21.8788, 1302.09, 15.1539, 90.772, 54.3206, 234.688, 2120.89, 0.872628, 28.1627
21.4848, 1300.9, 15.111, 89.4819, 54.233, 234.631, 2099.72, 0.872301, 28.1476
21.0909, 1299.69, 15.0672, 88.173, 54.1434, 234.572, 2077.99, 0.871968, 28.1322
20.697, 1298.45, 15.0226, 86.8453, 54.0519, 234.512, 2055.68, 0.871626, 28.1163
20.303, 1297.19, 14.9771, 85.4991, 53.9584, 234.45, 2032.78, 0.871277, 28.1002
19.9091, 1295.89, 14.9307, 84.1349, 53.8626, 234.387, 2009.25, 0.870918, 28.0836
19.5152, 1294.56, 14.8833, 82.7531, 53.7646, 234.323, 1985.07, 0.870551, 28.0666
19.1212, 1293.19, 14.8349, 81.3545, 53.6641, 234.256, 1960.21, 0.870174, 28.0492
18.7273, 1291.79, 14.7854, 79.9399, 53.5612, 234.188, 1934.66, 0.869787, 28.0313
18.3333, 1290.36, 14.7348, 78.5107, 53.4556, 234.118, 1908.38, 0.86939, 28.0129
17.9394, 1288.88, 14.6829, 77.0683, 53.3471, 234.046, 1881.34, 0.868981, 27.994
17.5455, 1287.36, 14.6299, 75.6145, 53.2358, 233.972, 1853.51, 0.868561, 27.9746
17.1515, 1285.8, 14.5755, 74.1515, 53.1212, 233.895, 1824.86, 0.868128, 27.9546
16.7576, 1284.2, 14.5196, 72.6818, 53.0034, 233.817, 1795.37, 0.867681, 27.9341
16.3636, 1282.54, 14.4624, 71.2083, 52.8821, 233.735, 1764.98, 0.867221, 27.9128
15.9697, 1280.83, 14.4035, 69.7342, 52.757, 233.651, 1733.68, 0.866745, 27.8909
15.5758, 1279.07, 14.343, 68.2631, 52.6279, 233.565, 1701.42, 0.866254, 27.8683
15.1818, 1277.24, 14.2808, 66.7985, 52.4947, 233.475, 1668.18, 0.865746, 27.8449
14.7879, 1275.36, 14.2167, 65.3443, 52.357, 233.382, 1633.91, 0.865219, 27.8207
14.3939, 1273.4, 14.1506, 63.9041, 52.2145, 233.286, 1598.58, 0.864673, 27.7956
14, 1271.37, 14.0824, 62.4814, 52.0668, 233.185, 1562.16, 0.864106, 27.7696
13.6061, 1269.27, 14.012, 61.0793, 51.9136, 233.081, 1524.61, 0.863517, 27.7425
13.2121, 1267.08, 13.9391, 59.7003, 51.7546, 232.973, 1485.88, 0.862903, 27.7144
12.8182, 1264.8, 13.8636, 58.3463, 51.5891, 232.86, 1445.96, 0.862264, 27.6851
12.4242, 1262.42, 13.7854, 57.0184, 51.4166, 232.742, 1404.79, 0.861595, 27.6545
12.0303, 1259.94, 13.704, 55.7171, 51.2367, 232.618, 1362.35, 0.860896, 27.6225
11.6364, 1257.34, 13.6194, 54.442, 51.0484, 232.488, 1318.61, 0.860162, 27.5889
11.2424, 1254.6, 13.5312, 53.192, 50.8511, 232.352, 1273.52, 0.859391, 27.5537
10.8485, 1251.73, 13.4389, 51.9654, 50.6438, 232.208, 1227.06, 0.858579, 27.5166
10.4545, 1248.7, 13.3423, 50.7598, 50.4254, 232.056, 1179.2, 0.85772, 27.4774
10.0606, 1245.49, 13.2409, 49.5724, 50.1948, 231.894, 1129.92, 0.85681, 27.4359
9.66667, 1242.08, 13.1341, 48.3999, 49.9503, 231.723, 1079.21, 0.855842, 27.3919
9.27273, 1238.46, 13.0212, 47.2387, 49.6904, 231.54, 1027.06, 0.854808, 27.3449
8.87879, 1234.58, 12.9016, 46.0846, 49.413, 231.343, 973.486, 0.853701, 27.2946
8.48485, 1230.41, 12.7744, 44.9335, 49.1157, 231.132, 918.52, 0.852509, 27.2405
8.09091, 1225.91, 12.6386, 43.7805, 48.7957, 230.903, 862.225, 0.851219, 27.1821
7.69697, 1221.04, 12.4929, 42.6207, 48.4496, 230.654, 804.7, 0.849817, 27.1187
7.30303, 1215.72, 12.336, 41.4489, 48.0732, 230.381, 746.095, 0.848284, 27.0494
6.90909, 1209.89, 12.1661, 40.2595, 47.6615, 230.081, 686.623, 0.846596, 26.9733
6.51515, 1203.45, 11.9812, 39.0469, 47.2085, 229.748, 626.579, 0.844726, 26.8892
6.12121, 1196.29, 11.7789, 37.8054, 46.7067, 229.375, 566.358, 0.842639, 26.7954
5.72727, 1188.27, 11.5561, 36.5297, 46.1469, 228.956, 506.47, 0.84029, 26.6902
5.33333, 1179.21, 11.3094, 35.215, 45.5174, 228.48, 447.552, 0.837622, 26.571
4.93939, 1168.87, 11.0342, 33.8576, 44.8038, 227.932, 390.36, 0.834564, 26.4348
4.54545, 1156.97, 10.7252, 32.4558, 43.9869, 227.296, 335.735, 0.831017, 26.2773
4.15152, 72.1062, 12.5063, 42.7236, 51.4074, 381.414, 809.831, 1.32558, 79.6956
3.75758, 66.2214, 12.212, 40.5731, 52.0844, 380.495, 702.273, 1.32685, 79.429
3.36364, 61.9761, 11.872, 38.3664, 52.5937, 378.13, 593.37, 1.32991, 78.732
2.9697, 57.9935, 11.4649, 36.0324, 53.1606, 374.696, 483.816, 1.33382, 77.6941
2.57576, 53.7949, 10.9578, 33.4994, 53.9405, 369.967, 375.951, 1.33812, 76.2156
2.18182, 48.9434, 10.2911, 30.6856, 55.1975, 363.31, 273.812, 1.34193, 74.0409
1.78788, 42.7202, 9.33478, 27.5022, 57.5521, 353.194, 183.028, 1.34224, 70.5414
1.39394, 33.2959, 7.70385, 23.8459, 62.7409, 334.736, 109.277, 1.32417, 63.6638
1, 19.9995, 4.99997, 19.9999, 68.0008, 300.0, 59.9997, 1.22222, 49.9998
