IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 50.0006, 20.0, 200.002, 79.9994, 500.001, 3400.01, 0.999998, 100.0
39.6061, 49.985, 19.9399, 199.273, 79.8965, 499.186, 3392.93, 1.0024, 99.9138
39.2121, 49.9693, 19.8795, 198.539, 79.7929, 498.365, 3385.72, 1.00482, 99.8267
38.8182, 49.9533, 19.8188, 197.799, 79.6884, 497.539, 3378.36, 1.00726, 99.7388
38.4242, 49.9372, 19.7578, 197.052, 79.5832, 496.708, 3370.86, 1.00973, 99.6501
38.0303, 49.9208, 19.6965, 196.301, 79.4773, 495.871, 3363.2, 1.01221, 99.5606
37.6364, 49.9042, 19.6349, 195.544, 79.3706, 495.029, 3355.39, 1.01472, 99.4703
37.2424, 49.8873, 19.5731, 194.782, 79.2633, 494.182, 3347.42, 1.01725, 99.3792
36.8485, 49.8702, 19.511, 194.015, 79.1552, 493.33, 3339.28, 1.01979, 99.2874
36.4545, 49.8527, 19.4486, 193.244, 79.0466, 492.473, 3330.96, 1.02236, 99.1947
36.0606, 49.835, 19.386, 192.469, 78.9373, 491.611, 3322.47, 1.02494, 99.1012
35.6667, 49.8169, 19.3231, 191.69, 78.8275, 490.745, 3313.79, 1.02755, 99.0069
35.2727, 49.7984, 19.2601, 190.908, 78.7171, 489.874, 3304.92, 1.03017, 98.9117
34.8788, 49.7796, 19.1967, 190.124, 78.6062, 488.999, 3295.86, 1.03281, 98.8158
34.4848, 49.7604, 19.1332, 189.337, 78.4948, 488.119, 3286.59, 1.03547, 98.719
34.0909, 49.7407, 19.0695, 188.549, 78.3829, 487.236, 3277.11, 1.03815, 98.6214
33.697, 49.7206, 19.0055, 187.76, 78.2706, 486.348, 3267.42, 1.04084, 98.523
33.303, 49.7001, 18.9414, 186.97, 78.158, 485.457, 3257.5, 1.04355, 98.4238
32.9091, 49.679, 18.877, 186.181, 78.045, 484.561, 3247.35, 1.04628, 98.3237
32.5152, 49.6575, 18.8125, 185.393, 77.9316, 483.663, 3236.96, 1.04902, 98.2228
32.1212, 49.6354, 18.7478, 184.607, 77.818, 482.76, 3226.33, 1.05178, 98.121
31.7273, 49.6127, 18.683, 183.824, 77.7041, 481.854, 3215.43, 1.05455, 98.0184
31.3333, 49.5894, 18.618, 183.045, 77.5901, 480.945, 3204.28, 1.05733, 97.915
30.9394, 49.5656, 18.5528, 182.271, 77.4758, 480.033, 3192.84, 1.06013, 97.8107
30.5455, 49.5411, 18.4874, 181.502, 77.3614, 479.118, 3181.13, 1.06294, 97.7055
30.1515, 49.5159, 18.4219, 180.741, 77.2468, 478.2, 3169.12, 1.06577, 97.5994
29.7576, 49.49, 18.3563, 179.988, 77.1322, 477.279, 3156.8, 1.06861, 97.4924
29.3636, 49.4634, 18.2905, 179.244, 77.0175, 476.355, 3144.18, 1.07146, 97.3846
28.9697, 49.436, 18.2246, 178.512, 76.9028, 475.429, 3131.22, 1.07432, 97.2758
28.5758, 49.4079, 18.1586, 177.791, 76.7882, 474.5, 3117.93, 1.07719, 97.1661
28.1818, 49.379, 18.0924, 177.084, 76.6735, 473.569, 3104.29, 1.08007, 97.0555
27.7879, 49.3492, 18.0261, 176.392, 76.5589, 472.635, 3090.29, 1.08297, 96.944
27.3939, 49.3185, 17.9596, 175.717, 76.4444, 471.698, 3075.92, 1.08587, 96.8314
27, 49.2869, 17.893, 175.06, 76.33, 470.759, 3061.16, 1.08879, 96.7179
26.6061, 49.2544, 17.8263, 174.424, 76.2158, 469.818, 3046.0, 1.09171, 96.6034
26.2121, 49.2209, 17.7594, 173.809, 76.1017, 468.875, 3030.42, 1.09464, 96.4878
25.8182, 49.1864, 17.6924, 173.218, 75.9879, 467.929, 3014.41, 1.09758, 96.3712
25.4242, 49.1509, 17.6253, 172.653, 75.8742, 466.981, 2997.96, 1.10054, 96.2535
25.0303, 49.1143, 17.558, 172.115, 75.7607, 466.03, 2981.04, 1.1035, 96.1346
24.6364, 49.0766, 17.4905, 171.606, 75.6475, 465.077, 2963.65, 1.10646, 96.0147
24.2424, 49.0377, 17.4228, 171.13, 75.5346, 464.121, 2945.75, 1.10944, 95.8935
23.8485, 48.9977, 17.355, 170.687, 75.4219, 463.163, 2927.35, 1.11243, 95.7711
23.4545, 48.9564, 17.287, 170.28, 75.3095, 462.202, 2908.41, 1.11542, 95.6475
23.0606, 48.9138, 17.2188, 169.911, 75.1974, 461.238, 2888.91, 1.11843, 95.5225
22.6667, 48.8699, 17.1503, 169.582, 75.0856, 460.271, 2868.84, 1.12144, 95.3962
22.2727, 48.8246, 17.0816, 169.296, 74.9742, 459.3, 2848.18, 1.12447, 95.2684
21.8788, 48.7779, 17.0127, 169.054, 74.863, 458.327, 2826.89, 1.1275, 95.1392
21.4848, 48.7297, 16.9435, 168.859, 74.7522, 457.349, 2804.97, 1.13054, 95.0084
21.0909, 48.68, 16.874, 168.714, 74.6417, 456.368, 2782.38, 1.1336, 94.8761
20.697, 48.6287, 16.8042, 168.619, 74.5315, 455.383, 2759.09, 1.13666, 94.742
20.303, 48.5757, 16.734, 168.578, 74.4216, 454.393, 2735.09, 1.13974, 94.6062
19.9091, 48.521, 16.6635, 168.592, 74.3121, 453.398, 2710.35, 1.14283, 94.4686
