IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 49.9981, 19.9999, 200.0, 80.0019, 500.001, 3399.99, 0.999997, 100.0
39.6061, 50.3152, 19.948, 199.457, 79.5437, 499.017, 3395.36, 1.00289, 99.8959
39.2121, 50.6453, 19.8953, 198.905, 79.0779, 498.013, 3390.66, 1.00586, 99.7892
38.8182, 50.9893, 19.8421, 198.347, 78.6042, 496.988, 3385.87, 1.0089, 99.6799
38.4242, 51.3484, 19.7881, 197.78, 78.1223, 495.939, 3381.01, 1.01201, 99.5678
38.0303, 51.7239, 19.7334, 197.206, 77.6319, 494.868, 3376.06, 1.0152, 99.4529
37.6364, 52.1172, 19.6781, 196.624, 77.1325, 493.772, 3371.03, 1.01847, 99.3349
37.2424, 52.53, 19.622, 196.034, 76.6238, 492.649, 3365.92, 1.02183, 99.2136
36.8485, 52.9644, 19.5653, 195.436, 76.1051, 491.5, 3360.73, 1.02528, 99.0888
36.4545, 53.4226, 19.5079, 194.831, 75.576, 490.321, 3355.45, 1.02882, 98.9603
36.0606, 53.9074, 19.4499, 194.217, 75.0355, 489.111, 3350.09, 1.03247, 98.8278
35.6667, 54.4222, 19.3911, 193.597, 74.4828, 487.867, 3344.64, 1.03623, 98.6909
35.2727, 54.9712, 19.3318, 192.969, 73.9169, 486.588, 3339.12, 1.04011, 98.5492
34.8788, 55.5597, 19.2719, 192.334, 73.3361, 485.269, 3333.51, 1.04412, 98.4024
34.4848, 56.1944, 19.2116, 191.694, 72.7387, 483.906, 3327.84, 1.04827, 98.2497
34.0909, 56.8847, 19.1508, 191.048, 72.1221, 482.494, 3322.11, 1.05259, 98.0904
33.697, 57.6432, 19.0899, 190.4, 71.4825, 481.025, 3316.33, 1.05708, 97.9235
33.303, 58.4887, 19.029, 189.752, 70.8145, 479.489, 3310.53, 1.0618, 97.7475
32.9091, 59.4512, 18.9687, 189.109, 70.1093, 477.869, 3304.76, 1.06678, 97.5603
32.5152, 60.5841, 18.9099, 188.481, 69.3505, 476.135, 3299.1, 1.07213, 97.358
32.1212, 62.0034, 18.8545, 187.889, 68.5024, 474.225, 3293.75, 1.07803, 97.1326
31.7273, 64.101, 18.8096, 187.408, 67.4421, 471.927, 3289.4, 1.08515, 96.8578
31.3333, 1256.24, 13.5839, 126.035, 50.9691, 232.433, 2626.59, 0.859853, 27.5748
30.9394, 1254.43, 13.5254, 125.226, 50.8383, 232.343, 2616.14, 0.859341, 27.5514
30.5455, 1252.59, 13.4664, 124.405, 50.7058, 232.251, 2605.47, 0.858822, 27.5277
30.1515, 1250.73, 13.4069, 123.569, 50.5716, 232.158, 2594.56, 0.858295, 27.5036
29.7576, 1248.84, 13.3469, 122.719, 50.4358, 232.063, 2583.4, 0.857761, 27.4793
29.3636, 1246.93, 13.2864, 121.855, 50.2984, 231.967, 2571.99, 0.857219, 27.4546
28.9697, 1245.0, 13.2254, 120.976, 50.1593, 231.87, 2560.32, 0.85667, 27.4295
28.5758, 1243.04, 13.1639, 120.082, 50.0187, 231.771, 2548.37, 0.856113, 27.4042
28.1818, 1241.05, 13.1019, 119.172, 49.8764, 231.671, 2536.14, 0.855548, 27.3785
27.7879, 1239.05, 13.0395, 118.246, 49.7326, 231.569, 2523.62, 0.854977, 27.3525
27.3939, 1237.02, 12.9767, 117.303, 49.5873, 231.467, 2510.79, 0.854397, 27.3262
27, 1234.96, 12.9135, 116.343, 49.4406, 231.363, 2497.64, 0.853811, 27.2996
