IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 50.0006, 20.0001, 200.001, 79.9994, 500.001, 3400.01, 0.999996, 100.0
39.6061, 49.9802, 19.9213, 199.253, 79.8646, 498.933, 3393.64, 1.00314, 99.8869
39.2121, 49.9593, 19.8415, 198.497, 79.7275, 497.848, 3387.17, 1.00635, 99.7717
38.8182, 49.938, 19.7607, 197.73, 79.5883, 496.748, 3380.59, 1.00961, 99.6544
38.4242, 49.9161, 19.6789, 196.953, 79.4469, 495.631, 3373.9, 1.01293, 99.5349
38.0303, 49.8936, 19.5961, 196.165, 79.3033, 494.498, 3367.09, 1.0163, 99.4132
37.6364, 49.8705, 19.5122, 195.367, 79.1574, 493.347, 3360.16, 1.01974, 99.2892
37.2424, 49.8467, 19.4272, 194.559, 79.0093, 492.179, 3353.11, 1.02324, 99.1628
36.8485, 49.8221, 19.3412, 193.739, 78.859, 490.993, 3345.93, 1.0268, 99.0339
36.4545, 49.7966, 19.2539, 192.908, 78.7064, 489.79, 3338.63, 1.03043, 98.9025
36.0606, 49.7702, 19.1656, 192.065, 78.5515, 488.568, 3331.19, 1.03412, 98.7684
35.6667, 49.7427, 19.076, 191.21, 78.3944, 487.327, 3323.61, 1.03787, 98.6315
35.2727, 49.7142, 18.9853, 190.343, 78.2351, 486.067, 3315.89, 1.0417, 98.4917
34.8788, 49.6844, 18.8933, 189.464, 78.0735, 484.787, 3308.02, 1.04559, 98.349
34.4848, 49.6532, 18.8, 188.572, 77.9096, 483.488, 3300.01, 1.04955, 98.2032
34.0909, 49.6206, 18.7055, 187.667, 77.7436, 482.169, 3291.83, 1.05359, 98.0541
33.697, 49.5864, 18.6096, 186.749, 77.5754, 480.828, 3283.5, 1.05769, 97.9016
33.303, 49.5505, 18.5124, 185.816, 77.405, 479.467, 3275.01, 1.06187, 97.7457
32.9091, 49.5127, 18.4137, 184.87, 77.2325, 478.085, 3266.34, 1.06612, 97.5861
32.5152, 49.4729, 18.3137, 183.91, 77.0579, 476.681, 3257.5, 1.07045, 97.4227
32.1212, 49.4308, 18.2122, 182.935, 76.8813, 475.254, 3248.48, 1.07486, 97.2553
31.7273, 49.3864, 18.1092, 181.944, 76.7027, 473.806, 3239.27, 1.07934, 97.0838
31.3333, 49.3394, 18.0047, 180.938, 76.5221, 472.334, 3229.87, 1.0839, 96.9079
30.9394, 49.2896, 17.8987, 179.917, 76.3397, 470.839, 3220.27, 1.08854, 96.7276
30.5455, 49.2369, 17.791, 178.879, 76.1556, 469.321, 3210.46, 1.09326, 96.5425
30.1515, 49.1808, 17.6817, 177.824, 75.9697, 467.778, 3200.44, 1.09805, 96.3525
29.7576, 49.1214, 17.5708, 176.752, 75.7823, 466.211, 3190.2, 1.10293, 96.1573
29.3636, 49.0581, 17.4581, 175.663, 75.5934, 464.62, 3179.73, 1.10789, 95.9568
28.9697, 48.9909, 17.3437, 174.555, 75.4032, 463.003, 3169.03, 1.11293, 95.7506
28.5758, 48.9193, 17.2275, 173.43, 75.2117, 461.361, 3158.08, 1.11805, 95.5385
28.1818, 48.8431, 17.1094, 172.285, 75.0192, 459.693, 3146.89, 1.12324, 95.3203
27.7879, 48.7619, 16.9895, 171.121, 74.8258, 458.0, 3135.43, 1.12852, 95.0956
27.3939, 48.6755, 16.8677, 169.937, 74.6318, 456.28, 3123.7, 1.13387, 94.8641
27, 48.5833, 16.7439, 168.733, 74.4372, 454.533, 3111.7, 1.13931, 94.6256
26.6061, 48.4852, 16.6182, 167.509, 74.2423, 452.76, 3099.41, 1.14481, 94.3796
26.2121, 48.3806, 16.4904, 166.263, 74.0474, 450.96, 3086.82, 1.15039, 94.126
25.8182, 48.2692, 16.3606, 164.995, 73.8527, 449.134, 3073.92, 1.15604, 93.8642
25.4242, 48.1505, 16.2287, 163.706, 73.6585, 447.28, 3060.71, 1.16176, 93.5941
25.0303, 48.0242, 16.0946, 162.394, 73.4652, 445.4, 3047.17, 1.16754, 93.3151
24.6364, 47.8898, 15.9585, 161.059, 73.2729, 443.493, 3033.3, 1.17337, 93.027
24.2424, 47.7468, 15.8201, 159.701, 73.0821, 441.559, 3019.08, 1.17927, 92.7293
23.8485, 47.5949, 15.6796, 158.32, 72.8932, 439.599, 3004.51, 1.18521, 92.4217
23.4545, 47.4335, 15.537, 156.915, 72.7065, 437.613, 2989.57, 1.1912, 92.1039
23.0606, 47.2624, 15.3921, 155.486, 72.5225, 435.603, 2974.25, 1.19722, 91.7753
22.6667, 47.081, 15.2452, 154.034, 72.3416, 433.568, 2958.56, 1.20326, 91.4359
22.2727, 46.8891, 15.0961, 152.558, 72.1644, 431.51, 2942.48, 1.20933, 91.0851
21.8788, 46.6862, 14.9451, 151.059, 71.9912, 429.43, 2926.01, 1.2154, 90.7228
21.4848, 46.4722, 14.792, 149.537, 71.8226, 427.329, 2909.14, 1.22147, 90.3488
21.0909, 46.2468, 14.6371, 147.994, 71.6592, 425.21, 2891.88, 1.22752, 89.9629
20.697, 46.0098, 14.4805, 146.428, 71.5015, 423.075, 2874.22, 1.23354, 89.565
20.303, 45.7614, 14.3223, 144.843, 71.3499, 420.926, 2856.18, 1.23951, 89.1552
19.9091, 45.5015, 14.1627, 143.239, 71.2051, 418.766, 2837.75, 1.24542, 88.7336
19.5152, 45.2303, 14.0019, 141.619, 71.0676, 416.599, 2818.95, 1.25125, 88.3006
19.1212, 44.9482, 13.8403, 139.983, 70.9379, 414.428, 2799.8, 1.25699, 87.8565
18.7273, 44.6556, 13.6781, 138.336, 70.8163, 412.257, 2780.32, 1.26261, 87.402
18.3333, 44.3533, 13.5156, 136.679, 70.7033, 410.092, 2760.53, 1.26809, 86.9377
17.9394, 44.042, 13.3532, 135.015, 70.5992, 407.936, 2740.47, 1.27342, 86.4648
17.5455, 43.7226, 13.1913, 133.348, 70.5042, 405.795, 2720.17, 1.27859, 85.984
17.1515, 43.3962, 13.0303, 131.68, 70.4184, 403.673, 2699.65, 1.28357, 85.4968
16.7576, 43.0639, 12.8705, 130.016, 70.3419, 401.576, 2678.97, 1.28835, 85.0043
16.3636, 42.7268, 12.7123, 128.357, 70.2746, 399.507, 2658.15, 1.29291, 84.5079
15.9697, 42.3861, 12.5561, 126.707, 70.2163, 397.471, 2637.22, 1.29726, 84.0089
15.5758, 42.043, 12.4022, 125.067, 70.1667, 395.472, 2616.22, 1.30138, 83.5085
15.1818, 41.6985, 12.2507, 123.44, 70.1254, 393.511, 2595.17, 1.30527, 83.0079
