IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 50.0006, 20.0001, 200.001, 79.9992, 500.002, 3400.01, 0.999996, 100.0
39.6061, 49.9686, 19.8767, 198.831, 80.4987, 498.327, 3390.03, 1.00493, 99.8227
39.2121, 49.9349, 19.7491, 197.619, 81.0489, 496.589, 3379.64, 1.01008, 99.6374
38.8182, 49.8992, 19.6167, 196.362, 81.657, 494.78, 3368.79, 1.01546, 99.4436
38.4242, 49.8613, 19.4791, 195.053, 82.3319, 492.893, 3357.42, 1.0211, 99.2401
38.0303, 49.8205, 19.3356, 193.686, 83.0845, 490.917, 3345.47, 1.02703, 99.0256
37.6364, 49.7761, 19.1853, 192.253, 83.9286, 488.84, 3332.85, 1.03329, 98.7984
37.2424, 49.7274, 19.0271, 190.743, 84.8817, 486.648, 3319.45, 1.03993, 98.5563
36.8485, 49.6733, 18.8597, 189.143, 85.9669, 484.32, 3305.14, 1.04702, 98.2966
36.4545, 49.6121, 18.6812, 187.434, 87.2154, 481.829, 3289.73, 1.05463, 98.0155
36.0606, 49.5416, 18.4889, 185.591, 88.6708, 479.139, 3272.95, 1.06288, 97.7078
35.6667, 49.4587, 18.2791, 183.577, 90.398, 476.194, 3254.43, 1.07195, 97.3657
35.2727, 49.358, 18.0456, 181.332, 92.4994, 472.91, 3233.55, 1.08212, 96.9769
34.8788, 49.2303, 17.7779, 178.752, 95.155, 469.135, 3209.26, 1.09383, 96.5198
34.4848, 49.0558, 17.454, 175.623, 98.7387, 464.562, 3179.35, 1.10807, 95.9494
34.0909, 48.776, 17.0099, 171.319, 104.349, 458.287, 3137.38, 1.12762, 95.1339
33.697, 43.6257, 13.1434, 132.853, 178.628, 405.167, 2714.14, 1.28008, 85.8392
33.303, 43.2224, 12.9462, 130.806, 182.327, 402.569, 2688.81, 1.2861, 85.2388
32.9091, 42.894, 12.7904, 129.176, 185.098, 400.527, 2668.46, 1.29068, 84.7539
32.5152, 42.6094, 12.6581, 127.786, 187.342, 398.8, 2650.93, 1.29444, 84.3358
32.1212, 42.3546, 12.5419, 126.555, 189.227, 397.286, 2635.29, 1.29765, 83.9629
31.7273, 42.1216, 12.4372, 125.441, 190.85, 395.926, 2621.03, 1.30046, 83.623
31.3333, 41.9053, 12.3413, 124.415, 192.27, 394.683, 2607.81, 1.30296, 83.3083
30.9394, 41.7023, 12.2524, 123.458, 193.528, 393.533, 2595.4, 1.30523, 83.0135
30.5455, 41.5101, 12.1691, 122.557, 194.652, 392.458, 2583.66, 1.3073, 82.7349
30.1515, 41.3269, 12.0905, 121.702, 195.665, 391.445, 2572.45, 1.3092, 82.4696
29.7576, 41.1513, 12.0159, 120.886, 196.582, 390.485, 2561.69, 1.31097, 82.2157
29.3636, 40.9821, 11.9446, 120.102, 197.415, 389.569, 2551.3, 1.31262, 81.9712
28.9697, 40.8184, 11.8763, 119.345, 198.175, 388.692, 2541.23, 1.31416, 81.735
28.5758, 40.6596, 11.8104, 118.612, 198.869, 387.848, 2531.43, 1.31562, 81.5059
28.1818, 40.5049, 11.7468, 117.9, 199.505, 387.033, 2521.86, 1.31699, 81.2829
27.7879, 40.354, 11.685, 117.205, 200.087, 386.244, 2512.48, 1.31829, 81.0654
27.3939, 40.2062, 11.625, 116.525, 200.621, 385.477, 2503.26, 1.31953, 80.8525
27, 40.0613, 11.5666, 115.858, 201.109, 384.731, 2494.19, 1.32071, 80.6438
26.6061, 39.9189, 11.5094, 115.203, 201.556, 384.003, 2485.22, 1.32183, 80.4388
26.2121, 39.7787, 11.4535, 114.557, 201.964, 383.291, 2476.35, 1.3229, 80.2369
25.8182, 39.6405, 11.3987, 113.919, 202.335, 382.594, 2467.56, 1.32393, 80.0378
25.4242, 39.5039, 11.3448, 113.287, 202.672, 381.909, 2458.82, 1.32492, 79.8411
25.0303, 39.3688, 11.2917, 112.662, 202.976, 381.236, 2450.12, 1.32587, 79.6466
24.6364, 39.235, 11.2395, 112.04, 203.249, 380.573, 2441.45, 1.32678, 79.4538
24.2424, 39.1023, 11.1879, 111.422, 203.492, 379.919, 2432.79, 1.32765, 79.2627
23.8485, 38.9705, 11.1369, 110.806, 203.707, 379.273, 2424.12, 1.3285, 79.0728
23.4545, 38.8395, 11.0865, 110.191, 203.894, 378.635, 2415.43, 1.32931, 78.8839
23.0606, 38.7091, 11.0365, 109.576, 204.054, 378.002, 2406.71, 1.33009, 78.6959
22.6667, 38.5791, 10.9869, 108.96, 204.187, 377.376, 2397.94, 1.33085, 78.5085
22.2727, 38.4495, 10.9377, 108.343, 204.295, 376.754, 2389.11, 1.33158, 78.3215
21.8788, 38.3201, 10.8887, 107.722, 204.378, 376.136, 2380.2, 1.33228, 78.1348
21.4848, 38.1908, 10.84, 107.098, 204.436, 375.522, 2371.2, 1.33296, 77.9481
21.0909, 38.0615, 10.7915, 106.469, 204.469, 374.91, 2362.08, 1.33362, 77.7613
20.697, 37.9321, 10.7431, 105.834, 204.478, 374.3, 2352.85, 1.33425, 77.5742
20.303, 37.8024, 10.6948, 105.192, 204.463, 373.693, 2343.47, 1.33486, 77.3867
19.9091, 37.6723, 10.6465, 104.541, 204.423, 373.086, 2333.92, 1.33545, 77.1985
19.5152, 37.5418, 10.5983, 103.881, 204.359, 372.479, 2324.19, 1.33602, 77.0096
19.1212, 37.4107, 10.5501, 103.21, 204.27, 371.873, 2314.25, 1.33656, 76.8197
18.7273, 37.2789, 10.5017, 102.526, 204.156, 371.266, 2304.07, 1.33709, 76.6287
18.3333, 37.1464, 10.4533, 101.827, 204.017, 370.658, 2293.63, 1.33759, 76.4366
17.9394, 37.0131, 10.4048, 101.112, 203.853, 370.049, 2282.88, 1.33808, 76.2431
17.5455, 36.8789, 10.3561, 100.379, 203.663, 369.438, 2271.81, 1.33854, 76.0481
17.1515, 36.7436, 10.3072, 99.6247, 203.447, 368.825, 2260.35, 1.33899, 75.8515
16.7576, 36.6074, 10.2581, 98.8461, 203.205, 368.21, 2248.46, 1.33941, 75.6533
16.3636, 36.4701, 10.2088, 98.0401, 202.935, 367.593, 2236.08, 1.33981, 75.4534
15.9697, 36.3317, 10.1593, 97.2023, 202.638, 366.973, 2223.13, 1.34019, 75.2518
15.5758, 36.1923, 10.1096, 96.3277, 202.314, 366.351, 2209.53, 1.34055, 75.0486
15.1818, 36.052, 10.0598, 95.4101, 201.962, 365.727, 2195.15, 1.34088, 74.8439
14.7879, 35.911, 10.0098, 94.4414, 201.583, 365.102, 2179.87, 1.34119, 74.6379
14.3939, 35.7697, 9.95994, 93.411, 201.178, 364.479, 2163.49, 1.34147, 74.4314
14, 35.6287, 9.91034, 92.3046, 200.748, 363.858, 2145.74, 1.34173, 74.2251
13.6061, 35.4891, 9.86138, 91.1016, 200.298, 363.247, 2126.26, 1.34197, 74.0207
13.2121, 35.3528, 9.81371, 89.7702, 199.836, 362.651, 2104.47, 1.34217, 73.8209
12.8182, 35.2234, 9.76858, 88.2568, 199.376, 362.087, 2079.39, 1.34234, 73.6309
12.4242, 35.1086, 9.72866, 86.4541, 198.951, 361.589, 2049.06, 1.34247, 73.4624
12.0303, 35.0315, 9.70192, 84.0672, 198.657, 361.255, 2008.07, 1.34256, 73.3492
11.6364, 42.234, 9.71887, 89.039, 173.437, 382.758, 1830.41, 1.3237, 68.4485
11.2424, 55.2508, 10.1295, 97.2944, 180.515, 416.95, 1420.93, 1.25033, 72.1466
10.8485, 51.2994, 17.3635, 39.3024, 217.967, 399.097, 1063.14, 1.29377, 103.702
10.4545, 56.0954, 10.0819, 95.3355, 174.017, 423.112, 1304.33, 1.23345, 73.2834
10.0606, 61.5959, 17.1054, 51.2276, 197.033, 428.222, 911.616, 1.21887, 103.768
9.66667, 49.5256, 16.6261, 37.9637, 205.433, 401.505, 932.97, 1.28848, 100.562
9.27273, 38.4926, 12.5734, 37.637, 160.851, 377.483, 1584.54, 1.33073, 72.9233
8.87879, 53.517, 17.5325, 39.9797, 194.869, 416.69, 757.947, 1.25099, 101.824
8.48485, 46.7786, 17.1849, 39.2885, 156.439, 417.084, 975.965, 1.24994, 99.838
8.09091, 49.0172, 14.3433, 55.0857, 117.247, 447.888, 1127.74, 1.15988, 93.6398
7.69697, 48.3489, 17.9939, 46.5752, 109.841, 452.505, 1081.2, 1.1456, 95.4016
7.30303, 48.8159, 17.0686, 47.7193, 103.559, 459.117, 1048.87, 1.12504, 95.2441
6.90909, 49.027, 17.4045, 46.4498, 99.3232, 463.863, 990.615, 1.11025, 95.8606
6.51515, 49.1742, 17.669, 44.9756, 96.3134, 467.598, 920.558, 1.09861, 96.3302
6.12121, 39.6231, 11.3918, 30.954, 202.379, 382.506, 282.678, 1.32406, 80.0127
5.72727, 38.204, 10.8449, 30.2213, 204.431, 375.584, 258.923, 1.33289, 77.9671
5.33333, 37.1304, 10.4475, 29.6798, 203.999, 370.584, 242.276, 1.33765, 76.4133
4.93939, 36.1854, 10.1072, 29.2086, 202.298, 366.32, 228.415, 1.34056, 75.0386
4.54545, 35.2903, 9.79189, 28.7644, 199.616, 362.378, 215.881, 1.34225, 73.7291
4.15152, 34.3981, 9.48367, 28.3221, 195.975, 358.53, 203.906, 1.34294, 72.4162
3.75758, 33.47, 9.16871, 27.8606, 191.231, 354.6, 191.945, 1.34262, 71.0415
3.36364, 32.4641, 8.83317, 27.357, 185.078, 350.409, 179.506, 1.34111, 69.5412
2.9697, 31.3266, 8.46015, 26.7808, 176.975, 345.74, 166.038, 1.33795, 67.8308
2.57576, 29.9808, 8.02671, 26.0862, 166.026, 340.29, 150.863, 1.33226, 65.7886
2.18182, 28.3186, 7.50162, 25.2026, 150.85, 333.634, 133.165, 1.3223, 63.2383
1.78788, 26.2056, 6.84827, 24.025, 129.767, 325.225, 112.213, 1.30495, 59.9523
1.39394, 23.5067, 6.03302, 22.4003, 101.816, 314.432, 87.8191, 1.27499, 55.6819
1, 20.0001, 5.00003, 19.9999, 67.9996, 300.001, 60.0, 1.22222, 50.0001
