IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 49.9964, 20.0002, 200.001, 79.9999, 500.006, 3400.0, 0.999982, 100.001
39.6061, 50.2068, 19.9656, 199.051, 79.9763, 499.352, 3391.9, 1.00191, 99.9314
39.2121, 50.4251, 19.9303, 198.091, 79.9525, 498.681, 3383.68, 1.00389, 99.8602
38.8182, 50.6521, 19.8943, 197.119, 79.9286, 497.993, 3375.31, 1.00592, 99.787
38.4242, 50.8885, 19.8575, 196.137, 79.9044, 497.286, 3366.81, 1.00801, 99.7117
38.0303, 51.1351, 19.8199, 195.143, 79.88, 496.559, 3358.17, 1.01017, 99.6342
37.6364, 51.3928, 19.7815, 194.137, 79.8554, 495.811, 3349.38, 1.01239, 99.5541
37.2424, 51.6628, 19.7422, 193.12, 79.8307, 495.04, 3340.45, 1.01468, 99.4714
36.8485, 51.9465, 19.7019, 192.091, 79.8058, 494.244, 3331.36, 1.01706, 99.3858
36.4545, 52.2454, 19.6605, 191.051, 79.7808, 493.42, 3322.13, 1.01952, 99.2969
36.0606, 52.5614, 19.6179, 189.998, 79.7556, 492.565, 3312.73, 1.02208, 99.2045
35.6667, 52.8969, 19.574, 188.934, 79.7304, 491.676, 3303.18, 1.02475, 99.108
35.2727, 53.2548, 19.5286, 187.857, 79.7051, 490.748, 3293.47, 1.02754, 99.007
34.8788, 53.639, 19.4817, 186.769, 79.6798, 489.776, 3283.6, 1.03047, 98.9007
34.4848, 54.0545, 19.4328, 185.669, 79.6547, 488.751, 3273.56, 1.03356, 98.7882
34.0909, 54.5082, 19.3816, 184.558, 79.6298, 487.663, 3263.36, 1.03685, 98.6684
33.697, 55.0103, 19.3277, 183.436, 79.6053, 486.498, 3253.0, 1.04038, 98.5393
33.303, 55.576, 19.2703, 182.303, 79.5814, 485.233, 3242.48, 1.04423, 98.3984
32.9091, 56.2316, 19.2082, 181.163, 79.5588, 483.828, 3231.83, 1.04851, 98.2409
32.5152, 57.0289, 19.1387, 180.019, 79.5382, 482.207, 3221.08, 1.05346, 98.0579
32.1212, 58.1006, 19.0556, 178.882, 79.5224, 480.175, 3210.32, 1.05969, 97.826
31.7273, 60.0596, 18.9282, 177.804, 79.5235, 476.82, 3200.07, 1.07002, 97.4339
31.3333, 910.273, 9.71895, 136.042, 185.706, 225.114, 2821.11, 0.818902, 25.7055
