IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 49.997, 20.0001, 200.001, 79.9998, 500.005, 3400.01, 0.999986, 100.001
39.6061, 50.5179, 19.9155, 199.198, 79.9427, 498.398, 3393.17, 1.00472, 99.8302
39.2121, 51.0707, 19.8297, 198.384, 79.8863, 496.748, 3386.21, 1.00961, 99.6543
38.8182, 51.6597, 19.7426, 197.558, 79.831, 495.049, 3379.12, 1.01466, 99.4724
38.4242, 52.2901, 19.6544, 196.719, 79.7771, 493.298, 3371.88, 1.01989, 99.2837
38.0303, 52.969, 19.5647, 195.867, 79.7251, 491.488, 3364.5, 1.02531, 99.0875
37.6364, 53.7055, 19.4737, 195.001, 79.6757, 489.61, 3356.97, 1.03097, 98.8825
37.2424, 54.5122, 19.3812, 194.12, 79.6296, 487.654, 3349.28, 1.03688, 98.6673
36.8485, 55.4077, 19.287, 193.223, 79.5881, 485.604, 3341.4, 1.0431, 98.4398
36.4545, 56.4208, 19.1911, 192.308, 79.5532, 483.435, 3333.34, 1.04971, 98.1966
36.0606, 57.602, 19.0931, 191.373, 79.5282, 481.103, 3325.05, 1.05684, 97.9323
35.6667, 59.0562, 18.9923, 190.411, 79.5201, 478.517, 3316.49, 1.06479, 97.6354
35.2727, 61.0991, 18.8872, 189.406, 79.5495, 475.406, 3307.5, 1.07438, 97.2722
34.8788, 68.7029, 18.7493, 188.088, 79.9613, 467.492, 3295.71, 1.09893, 96.2695
34.4848, 1135.17, 10.1801, 72.3724, 195.496, 226.117, 1789.06, 0.824456, 25.9874
34.0909, 1142.99, 10.3726, 70.6166, 197.476, 226.542, 1752.53, 0.82682, 26.0917
33.697, 1159.39, 10.7873, 67.6995, 201.634, 227.426, 1688.77, 0.83174, 26.3093
33.303, 1341.63, 16.6634, 48.9732, 248.231, 236.58, 1104.26, 0.883384, 28.6645
32.9091, 1346.63, 16.8658, 48.3706, 249.515, 236.815, 1077.92, 0.884728, 28.7277
32.5152, 1350.64, 17.03, 47.848, 250.545, 237.004, 1054.66, 0.885803, 28.7783
32.1212, 1353.93, 17.1662, 47.3817, 251.391, 237.158, 1033.59, 0.886684, 28.8198
31.7273, 1356.68, 17.2807, 46.9577, 252.095, 237.287, 1014.17, 0.887417, 28.8543
