IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 50.0006, 20.0, 200.001, 79.9999, 500.0, 3400.0, 0.999999, 100.0
39.6061, 49.9845, 19.938, 199.155, 79.9344, 499.159, 3392.79, 1.00248, 99.911
39.2121, 49.9683, 19.8756, 198.297, 79.8684, 498.313, 3385.45, 1.00498, 99.8211
38.8182, 49.9518, 19.813, 197.426, 79.802, 497.461, 3377.96, 1.0075, 99.7304
38.4242, 49.9352, 19.7501, 196.543, 79.7353, 496.604, 3370.33, 1.01004, 99.639
38.0303, 49.9183, 19.687, 195.646, 79.6681, 495.742, 3362.55, 1.0126, 99.5468
37.6364, 49.9011, 19.6237, 194.736, 79.6005, 494.875, 3354.62, 1.01518, 99.4538
37.2424, 49.8837, 19.5601, 193.813, 79.5326, 494.004, 3346.54, 1.01778, 99.3601
36.8485, 49.8661, 19.4963, 192.875, 79.4643, 493.128, 3338.29, 1.0204, 99.2656
36.4545, 49.8481, 19.4322, 191.923, 79.3957, 492.248, 3329.87, 1.02303, 99.1703
36.0606, 49.8298, 19.368, 190.957, 79.3268, 491.364, 3321.29, 1.02569, 99.0742
35.6667, 49.8112, 19.3036, 189.975, 79.2575, 490.475, 3312.53, 1.02836, 98.9774
35.2727, 49.7922, 19.2389, 188.979, 79.1879, 489.582, 3303.59, 1.03105, 98.8798
34.8788, 49.7728, 19.1741, 187.967, 79.1181, 488.686, 3294.46, 1.03376, 98.7814
34.4848, 49.753, 19.1092, 186.939, 79.0479, 487.786, 3285.14, 1.03648, 98.6823
34.0909, 49.7328, 19.044, 185.895, 78.9775, 486.883, 3275.62, 1.03922, 98.5823
33.697, 49.7121, 18.9787, 184.834, 78.9069, 485.976, 3265.9, 1.04197, 98.4816
33.303, 49.6909, 18.9133, 183.756, 78.836, 485.066, 3255.96, 1.04474, 98.3802
32.9091, 49.6693, 18.8477, 182.662, 78.7649, 484.153, 3245.82, 1.04752, 98.2779
32.5152, 49.6471, 18.782, 181.549, 78.6936, 483.237, 3235.45, 1.05032, 98.1749
32.1212, 49.6244, 18.7162, 180.419, 78.6221, 482.318, 3224.84, 1.05313, 98.071
31.7273, 49.6011, 18.6502, 179.271, 78.5504, 481.397, 3214.01, 1.05595, 97.9664
31.3333, 49.5772, 18.5842, 178.104, 78.4785, 480.473, 3202.92, 1.05878, 97.861
30.9394, 49.5526, 18.518, 176.917, 78.4065, 479.547, 3191.59, 1.06163, 97.7548
30.5455, 49.5274, 18.4518, 175.712, 78.3344, 478.618, 3180.0, 1.06448, 97.6478
30.1515, 49.5016, 18.3854, 174.486, 78.2621, 477.688, 3168.14, 1.06735, 97.54
29.7576, 49.475, 18.319, 173.24, 78.1896, 476.755, 3156.0, 1.07022, 97.4313
29.3636, 49.4477, 18.2525, 171.974, 78.1171, 475.82, 3143.58, 1.07311, 97.3219
28.9697, 49.4196, 18.1859, 170.687, 78.0445, 474.884, 3130.86, 1.076, 97.2115
28.5758, 49.3908, 18.1192, 169.378, 77.9718, 473.945, 3117.84, 1.07891, 97.1004
28.1818, 49.3611, 18.0524, 168.047, 77.8989, 473.005, 3104.51, 1.08182, 96.9883
27.7879, 49.3306, 17.9855, 166.694, 77.826, 472.063, 3090.85, 1.08474, 96.8754
27.3939, 49.2991, 17.9186, 165.318, 77.7531, 471.12, 3076.86, 1.08767, 96.7616
27, 49.2668, 17.8516, 163.919, 77.6801, 470.175, 3062.53, 1.0906, 96.6468
26.6061, 49.2336, 17.7844, 162.496, 77.607, 469.228, 3047.83, 1.09354, 96.5311
26.2121, 49.1993, 17.7172, 161.05, 77.5338, 468.279, 3032.77, 1.09649, 96.4145
25.8182, 49.1641, 17.6499, 159.579, 77.4606, 467.329, 3017.33, 1.09945, 96.2968
25.4242, 49.1278, 17.5825, 158.082, 77.3874, 466.377, 3001.49, 1.10241, 96.1781
25.0303, 49.0904, 17.515, 156.561, 77.3141, 465.423, 2985.24, 1.10539, 96.0583
24.6364, 49.0519, 17.4474, 155.013, 77.2407, 464.468, 2968.58, 1.10836, 95.9375
24.2424, 49.0123, 17.3796, 153.439, 77.1673, 463.51, 2951.47, 1.11135, 95.8155
23.8485, 48.9715, 17.3117, 151.838, 77.0938, 462.55, 2933.92, 1.11434, 95.6924
23.4545, 48.9294, 17.2436, 150.209, 77.0202, 461.588, 2915.89, 1.11734, 95.568
23.0606, 48.8861, 17.1753, 148.552, 76.9466, 460.624, 2897.38, 1.12034, 95.4424
22.6667, 48.8414, 17.1069, 146.867, 76.8729, 459.657, 2878.36, 1.12336, 95.3155
22.2727, 48.7954, 17.0382, 145.153, 76.7992, 458.687, 2858.83, 1.12638, 95.1872
21.8788, 48.7479, 16.9694, 143.41, 76.7253, 457.715, 2838.75, 1.12941, 95.0575
21.4848, 48.699, 16.9003, 141.636, 76.6513, 456.739, 2818.11, 1.13245, 94.9262
21.0909, 48.6485, 16.8309, 139.831, 76.5772, 455.76, 2796.89, 1.13549, 94.7934
20.697, 48.5964, 16.7612, 137.996, 76.503, 454.776, 2775.06, 1.13855, 94.659
20.303, 48.5427, 16.6912, 136.128, 76.4287, 453.789, 2752.6, 1.14162, 94.5228
19.9091, 48.4873, 16.6208, 134.229, 76.3541, 452.797, 2729.49, 1.1447, 94.3848
19.5152, 48.4301, 16.5501, 132.296, 76.2794, 451.801, 2705.69, 1.14779, 94.2449
19.1212, 48.371, 16.4789, 130.33, 76.2045, 450.799, 2681.19, 1.15089, 94.103
18.7273, 48.3099, 16.4073, 128.33, 76.1293, 449.791, 2655.95, 1.15401, 93.9589
18.3333, 48.2468, 16.3352, 126.295, 76.0539, 448.777, 2629.94, 1.15714, 93.8126
17.9394, 48.1816, 16.2626, 124.225, 75.9782, 447.756, 2603.13, 1.16029, 93.6639
17.5455, 48.1141, 16.1893, 122.119, 75.9022, 446.728, 2575.48, 1.16345, 93.5127
17.1515, 48.0442, 16.1155, 119.977, 75.8258, 445.692, 2546.97, 1.16664, 93.3588
16.7576, 47.9719, 16.0409, 117.798, 75.7491, 444.647, 2517.54, 1.16984, 93.202
16.3636, 47.897, 15.9656, 115.582, 75.6719, 443.593, 2487.16, 1.17307, 93.0422
15.9697, 47.8193, 15.8895, 113.328, 75.5943, 442.528, 2455.79, 1.17632, 92.8792
15.5758, 47.7387, 15.8125, 111.036, 75.5162, 441.452, 2423.38, 1.17959, 92.7127
15.1818, 47.655, 15.7345, 108.705, 75.4376, 440.364, 2389.88, 1.1829, 92.5425
14.7879, 47.568, 15.6555, 106.335, 75.3583, 439.262, 2355.24, 1.18623, 92.3683
14.3939, 47.4776, 15.5753, 103.926, 75.2784, 438.146, 2319.41, 1.18959, 92.1898
14, 47.3834, 15.4939, 101.478, 75.1977, 437.015, 2282.32, 1.19299, 92.0067
13.6061, 47.2852, 15.4111, 98.9907, 75.1163, 435.866, 2243.92, 1.19643, 91.8187
13.2121, 47.1828, 15.3269, 96.4643, 75.034, 434.698, 2204.14, 1.19991, 91.6254
12.8182, 47.0758, 15.2411, 93.8993, 74.9508, 433.511, 2162.91, 1.20343, 91.4262
12.4242, 46.9638, 15.1535, 91.2965, 74.8665, 432.3, 2120.14, 1.207, 91.2208
12.0303, 46.8465, 15.0639, 88.657, 74.7812, 431.066, 2075.77, 1.21063, 91.0085
11.6364, 46.7234, 14.9723, 85.9823, 74.6946, 429.804, 2029.7, 1.21431, 90.7887
11.2424, 46.594, 14.8783, 83.2749, 74.6066, 428.513, 1981.85, 1.21805, 90.5607
10.8485, 46.4576, 14.7818, 80.5375, 74.5172, 427.189, 1932.1, 1.22187, 90.3236
10.4545, 46.3137, 14.6825, 77.7742, 74.4262, 425.83, 1880.36, 1.22575, 90.0766
10.0606, 46.1614, 14.5799, 74.9905, 74.3334, 424.43, 1826.52, 1.22972, 89.8186
9.66667, 45.9998, 14.4739, 72.1933, 74.2387, 422.986, 1770.43, 1.23378, 89.5482
9.27273, 45.8278, 14.364, 69.3919, 74.1418, 421.492, 1711.98, 1.23794, 89.2641
8.87879, 45.6443, 14.2497, 66.5987, 74.0425, 419.942, 1651.02, 1.24221, 88.9644
