IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 50.0006, 20.0, 200.001, 79.9994, 500.001, 3400.01, 0.999998, 100.0
39.6061, 49.985, 19.9399, 199.181, 79.8965, 499.186, 3393.02, 1.0024, 99.9138
39.2121, 49.9693, 19.8795, 198.349, 79.7929, 498.365, 3385.91, 1.00482, 99.8267
38.8182, 49.9533, 19.8188, 197.505, 79.6884, 497.539, 3378.66, 1.00726, 99.7388
38.4242, 49.9372, 19.7578, 196.648, 79.5832, 496.708, 3371.26, 1.00973, 99.6501
38.0303, 49.9208, 19.6965, 195.778, 79.4773, 495.871, 3363.73, 1.01221, 99.5606
37.6364, 49.9042, 19.6349, 194.894, 79.3706, 495.029, 3356.04, 1.01472, 99.4703
37.2424, 49.8873, 19.5731, 193.998, 79.2633, 494.182, 3348.2, 1.01725, 99.3792
36.8485, 49.8702, 19.511, 193.087, 79.1552, 493.33, 3340.2, 1.01979, 99.2874
36.4545, 49.8527, 19.4486, 192.162, 79.0466, 492.473, 3332.04, 1.02236, 99.1947
36.0606, 49.835, 19.386, 191.222, 78.9373, 491.611, 3323.71, 1.02494, 99.1012
35.6667, 49.8169, 19.3231, 190.268, 78.8275, 490.745, 3315.21, 1.02755, 99.0069
35.2727, 49.7984, 19.2601, 189.298, 78.7171, 489.874, 3306.53, 1.03017, 98.9117
34.8788, 49.7796, 19.1967, 188.313, 78.6062, 488.999, 3297.67, 1.03281, 98.8158
34.4848, 49.7604, 19.1332, 187.312, 78.4948, 488.119, 3288.62, 1.03547, 98.719
34.0909, 49.7407, 19.0695, 186.294, 78.3829, 487.236, 3279.37, 1.03815, 98.6214
33.697, 49.7206, 19.0055, 185.26, 78.2706, 486.348, 3269.92, 1.04084, 98.523
33.303, 49.7001, 18.9414, 184.209, 78.158, 485.457, 3260.26, 1.04355, 98.4238
32.9091, 49.679, 18.877, 183.141, 78.045, 484.561, 3250.39, 1.04628, 98.3237
32.5152, 49.6575, 18.8125, 182.055, 77.9316, 483.663, 3240.3, 1.04902, 98.2228
32.1212, 49.6354, 18.7478, 180.951, 77.818, 482.76, 3229.98, 1.05178, 98.121
31.7273, 49.6127, 18.683, 179.828, 77.7041, 481.854, 3219.43, 1.05455, 98.0184
31.3333, 49.5894, 18.618, 178.686, 77.5901, 480.945, 3208.63, 1.05733, 97.915
30.9394, 49.5656, 18.5528, 177.525, 77.4758, 480.033, 3197.59, 1.06013, 97.8107
30.5455, 49.5411, 18.4874, 176.344, 77.3614, 479.118, 3186.29, 1.06294, 97.7055
30.1515, 49.5159, 18.4219, 175.143, 77.2468, 478.2, 3174.72, 1.06577, 97.5994
29.7576, 49.49, 18.3563, 173.921, 77.1322, 477.279, 3162.87, 1.06861, 97.4924
29.3636, 49.4634, 18.2905, 172.678, 77.0175, 476.355, 3150.74, 1.07146, 97.3846
28.9697, 49.436, 18.2246, 171.414, 76.9028, 475.429, 3138.32, 1.07432, 97.2758
28.5758, 49.4079, 18.1586, 170.128, 76.7882, 474.5, 3125.6, 1.07719, 97.1661
28.1818, 49.379, 18.0924, 168.819, 76.6735, 473.569, 3112.56, 1.08007, 97.0555
27.7879, 49.3492, 18.0261, 167.488, 76.5589, 472.635, 3099.2, 1.08297, 96.944
27.3939, 49.3185, 17.9596, 166.133, 76.4444, 471.698, 3085.5, 1.08587, 96.8314
27, 49.2869, 17.893, 164.755, 76.33, 470.759, 3071.47, 1.08879, 96.7179
26.6061, 49.2544, 17.8263, 163.352, 76.2158, 469.818, 3057.07, 1.09171, 96.6034
26.2121, 49.2209, 17.7594, 161.924, 76.1017, 468.875, 3042.31, 1.09464, 96.4878
25.8182, 49.1864, 17.6924, 160.471, 75.9879, 467.929, 3027.16, 1.09758, 96.3712
25.4242, 49.1509, 17.6253, 158.992, 75.8742, 466.981, 3011.62, 1.10054, 96.2535
25.0303, 49.1143, 17.558, 157.487, 75.7607, 466.03, 2995.67, 1.1035, 96.1346
