IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 49.9962, 20.0002, 199.999, 79.997, 500.007, 3400.03, 0.999979, 100.001
39.6061, 50.8619, 19.8616, 201.364, 80.9131, 497.365, 3384.47, 1.00778, 99.7201
39.2121, 51.8947, 19.7092, 202.941, 82.0479, 494.389, 3367.11, 1.01663, 99.4013
38.8182, 53.2088, 19.5344, 204.85, 83.5442, 490.866, 3346.87, 1.02718, 99.0198
38.4242, 55.178, 19.3102, 207.465, 85.8548, 486.116, 3320.35, 1.04154, 98.4968
38.0303, 1177.16, 14.8237, 301.008, 74.406, 234.253, 2543.96, 0.870159, 28.0383
37.6364, 1290.76, 14.7491, 305.97, 57.9904, 234.138, 2546.57, 0.869503, 28.0181
37.2424, 1289.71, 14.7119, 306.782, 57.894, 234.086, 2536.9, 0.869209, 28.0046
36.8485, 1288.64, 14.6744, 307.574, 57.797, 234.034, 2527.08, 0.868914, 27.9909
36.4545, 1287.56, 14.6368, 308.343, 57.6994, 233.981, 2517.11, 0.868616, 27.9772
36.0606, 1286.48, 14.5991, 309.088, 57.6012, 233.928, 2506.98, 0.868316, 27.9633
35.6667, 1285.39, 14.5612, 309.804, 57.5025, 233.875, 2496.69, 0.868014, 27.9494
35.2727, 1284.3, 14.5231, 310.491, 57.4033, 233.821, 2486.24, 0.867709, 27.9354
34.8788, 1283.19, 14.485, 311.145, 57.3036, 233.767, 2475.62, 0.867403, 27.9212
34.4848, 1282.08, 14.4467, 311.762, 57.2033, 233.713, 2464.84, 0.867094, 27.907
34.0909, 1280.97, 14.4083, 312.34, 57.1027, 233.658, 2453.88, 0.866784, 27.8927
33.697, 1279.85, 14.3697, 312.875, 57.0016, 233.603, 2442.75, 0.866471, 27.8783
33.303, 1278.72, 14.3311, 313.365, 56.9, 233.548, 2431.43, 0.866157, 27.8639
32.9091, 1277.59, 14.2925, 313.804, 56.7982, 233.492, 2419.94, 0.865841, 27.8493
32.5152, 1276.45, 14.2537, 314.189, 56.6959, 233.436, 2408.26, 0.865524, 27.8347
32.1212, 1275.3, 14.215, 314.515, 56.5934, 233.379, 2396.39, 0.865205, 27.8201
31.7273, 1274.16, 14.1761, 314.779, 56.4907, 233.323, 2384.33, 0.864884, 27.8053
31.3333, 1273.01, 14.1373, 314.975, 56.3877, 233.266, 2372.08, 0.864563, 27.7906
30.9394, 1271.85, 14.0985, 315.1, 56.2845, 233.209, 2359.62, 0.86424, 27.7757
30.5455, 1270.7, 14.0597, 315.146, 56.1813, 233.152, 2346.96, 0.863917, 27.7609
30.1515, 1269.54, 14.021, 315.11, 56.078, 233.095, 2334.09, 0.863592, 27.746
29.7576, 1268.38, 13.9823, 314.985, 55.9747, 233.037, 2321.01, 0.863267, 27.7311
29.3636, 1267.22, 13.9437, 314.766, 55.8715, 232.98, 2307.71, 0.862942, 27.7162
28.9697, 1266.06, 13.9052, 314.446, 55.7684, 232.922, 2294.18, 0.862617, 27.7013
28.5758, 1264.9, 13.8669, 314.018, 55.6656, 232.865, 2280.43, 0.862291, 27.6863
28.1818, 1263.74, 13.8288, 313.477, 55.563, 232.807, 2266.45, 0.861966, 27.6715
27.7879, 1262.59, 13.7908, 312.815, 55.4609, 232.75, 2252.22, 0.861642, 27.6566
27.3939, 1261.44, 13.7532, 312.023, 55.3592, 232.693, 2237.75, 0.861319, 27.6418
27, 1260.3, 13.7158, 311.096, 55.2582, 232.636, 2223.03, 0.860997, 27.6271
26.6061, 1259.16, 13.6787, 310.025, 55.1579, 232.579, 2208.06, 0.860677, 27.6124
26.2121, 1258.03, 13.642, 308.8, 55.0585, 232.523, 2192.81, 0.860359, 27.5979
25.8182, 1256.92, 13.6058, 307.415, 54.96, 232.467, 2177.3, 0.860044, 27.5835
25.4242, 1255.81, 13.57, 305.859, 54.8627, 232.412, 2161.5, 0.859732, 27.5692
25.0303, 1254.72, 13.5348, 304.124, 54.7668, 232.357, 2145.41, 0.859423, 27.5551
24.6364, 1253.64, 13.5002, 302.199, 54.6724, 232.303, 2129.03, 0.859119, 27.5412
24.2424, 1252.59, 13.4663, 300.074, 54.5797, 232.251, 2112.33, 0.85882, 27.5276
23.8485, 1251.55, 13.4331, 297.74, 54.489, 232.199, 2095.31, 0.858527, 27.5142
23.4545, 1250.54, 13.4008, 295.186, 54.4005, 232.148, 2077.95, 0.858241, 27.5012
23.0606, 1249.55, 13.3695, 292.4, 54.3146, 232.099, 2060.25, 0.857963, 27.4885
22.6667, 1248.6, 13.3393, 289.371, 54.2315, 232.051, 2042.18, 0.857693, 27.4762
22.2727, 1247.69, 13.3103, 286.088, 54.1517, 232.005, 2023.74, 0.857434, 27.4643
21.8788, 1246.81, 13.2827, 282.537, 54.0755, 231.961, 2004.89, 0.857186, 27.4531
21.4848, 1245.99, 13.2565, 278.708, 54.0035, 231.919, 1985.63, 0.856951, 27.4424
21.0909, 1245.21, 13.2322, 274.587, 53.9361, 231.881, 1965.92, 0.856731, 27.4323
20.697, 1244.5, 13.2097, 270.161, 53.8741, 231.845, 1945.75, 0.856528, 27.4231
20.303, 1243.85, 13.1895, 265.417, 53.818, 231.812, 1925.08, 0.856345, 27.4148
19.9091, 1243.29, 13.1717, 260.341, 53.7688, 231.784, 1903.89, 0.856184, 27.4074
19.5152, 1242.81, 13.1568, 254.921, 53.7274, 231.76, 1882.13, 0.856048, 27.4013
19.1212, 1242.44, 13.1451, 249.141, 53.695, 231.741, 1859.77, 0.855942, 27.3964
18.7273, 1242.18, 13.137, 242.988, 53.6727, 231.728, 1836.76, 0.855869, 27.3931
18.3333, 1242.06, 13.1332, 236.447, 53.6621, 231.722, 1813.04, 0.855834, 27.3915
17.9394, 1242.09, 13.1343, 229.506, 53.6652, 231.723, 1788.56, 0.855844, 27.392
17.5455, 1242.31, 13.1411, 222.149, 53.684, 231.734, 1763.24, 0.855906, 27.3948
17.1515, 1242.74, 13.1546, 214.362, 53.7213, 231.756, 1737.0, 0.856028, 27.4003
16.7576, 1243.42, 13.1758, 206.133, 53.7801, 231.79, 1709.74, 0.856221, 27.4091
16.3636, 1244.39, 13.2063, 197.449, 53.8645, 231.839, 1681.34, 0.856497, 27.4217
15.9697, 1245.71, 13.2478, 188.297, 53.9794, 231.906, 1651.66, 0.856872, 27.4388
15.5758, 1247.45, 13.3027, 178.666, 54.1308, 231.993, 1620.53, 0.857366, 27.4613
15.1818, 1249.69, 13.3739, 168.547, 54.3266, 232.106, 1587.73, 0.858002, 27.4902
14.7879, 1252.55, 13.4653, 157.933, 54.5769, 232.249, 1553.01, 0.858811, 27.5272
14.3939, 1256.18, 13.5819, 146.819, 54.895, 232.43, 1516.02, 0.859835, 27.574
14, 1260.76, 13.7308, 135.203, 55.2989, 232.659, 1476.33, 0.861127, 27.633
13.6061, 1266.56, 13.9219, 123.091, 55.813, 232.947, 1433.36, 0.862757, 27.7077
13.2121, 1273.95, 14.1692, 110.498, 56.4723, 233.313, 1386.31, 0.864827, 27.8027
12.8182, 1283.46, 14.4943, 97.4525, 57.328, 233.781, 1334.09, 0.867478, 27.9247
12.4242, 1295.88, 14.9304, 84.0152, 58.4572, 234.387, 1275.07, 0.870916, 28.0835
12.0303, 1312.38, 15.5319, 70.3133, 59.9804, 235.185, 1206.9, 0.87545, 28.2938
11.6364, 1334.7, 16.3874, 56.6435, 62.0817, 236.251, 1126.27, 0.881516, 28.5769
11.2424, 1364.63, 17.6172, 43.7491, 64.9761, 237.658, 1030.19, 0.889536, 28.9544
10.8485, 1400.6, 19.2351, 33.1787, 68.5743, 239.315, 923.369, 0.899003, 29.4046
10.4545, 1433.81, 20.8835, 26.2055, 72.0177, 240.814, 824.934, 0.907584, 29.8173
10.0606, 1457.87, 22.1829, 22.0611, 74.5871, 241.882, 747.032, 0.913705, 30.1144
9.66667, 1473.65, 23.089, 19.4368, 76.3087, 242.575, 686.358, 0.917679, 30.3085
9.27273, 1483.52, 23.679, 17.5978, 77.4005, 243.005, 637.167, 0.920149, 30.4297
8.87879, 1489.13, 24.0228, 16.2007, 78.0263, 243.249, 595.544, 0.921548, 30.4984
8.48485, 1491.47, 24.1677, 15.0773, 78.2877, 243.35, 559.083, 0.922129, 30.527
8.09091, 1491.1, 24.1447, 14.1379, 78.2463, 243.334, 526.264, 0.922037, 30.5225
7.69697, 1488.35, 23.9742, 13.3318, 77.9381, 243.215, 496.08, 0.921352, 30.4888
7.30303, 1483.37, 23.6696, 12.629, 77.3832, 242.999, 467.829, 0.920111, 30.4278
6.90909, 1476.2, 23.2398, 12.0123, 76.5899, 242.686, 440.994, 0.918319, 30.3399
6.51515, 1466.8, 22.6904, 11.4732, 75.5582, 242.275, 415.18, 0.915959, 30.2243
6.12121, 1455.03, 22.0246, 11.0105, 74.2806, 241.757, 390.065, 0.912987, 30.0794
5.72727, 1440.67, 21.2441, 10.6297, 72.7431, 241.12, 365.377, 0.909335, 29.9021
5.33333, 1423.4, 20.3493, 10.3438, 70.9251, 240.347, 340.873, 0.904909, 29.6882
4.93939, 1402.81, 19.3396, 10.1756, 68.799, 239.416, 316.323, 0.899577, 29.4321
4.54545, 1378.32, 18.2138, 10.16, 66.3295, 238.293, 291.499, 0.89316, 29.1261
4.15152, 1349.19, 16.9703, 10.3482, 63.4716, 236.936, 266.165, 0.885414, 28.7599
3.75758, 1314.4, 15.6074, 10.8116, 60.1688, 235.282, 240.069, 0.876002, 28.3195
3.36364, 56.9817, 11.3495, 14.1507, 212.461, 373.653, 164.241, 1.33487, 77.3731
2.9697, 46.494, 9.92708, 15.8476, 202.005, 359.527, 139.863, 1.34284, 72.7585
2.57576, 39.7793, 8.84867, 17.213, 183.979, 347.847, 121.623, 1.33956, 68.6068
