IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 50.0006, 20.0001, 200.001, 79.9992, 500.001, 3400.01, 0.999996, 100.0
39.6061, 49.9727, 19.8925, 201.054, 80.4328, 498.543, 3387.97, 1.0043, 99.8455
39.2121, 49.9437, 19.7823, 202.175, 80.9025, 497.042, 3375.47, 1.00874, 99.6857
38.8182, 49.9134, 19.669, 203.37, 81.4121, 495.496, 3362.5, 1.01333, 99.5204
38.4242, 49.8817, 19.5526, 204.646, 81.966, 493.901, 3349.0, 1.01808, 99.349
38.0303, 49.8483, 19.4328, 206.012, 82.5694, 492.256, 3334.93, 1.02301, 99.1711
37.6364, 49.8128, 19.3093, 207.476, 83.2281, 490.554, 3320.24, 1.02812, 98.986
37.2424, 49.7751, 19.1817, 209.051, 83.9491, 488.791, 3304.86, 1.03344, 98.793
36.8485, 49.7346, 19.0498, 210.747, 84.7404, 486.964, 3288.72, 1.03897, 98.5913
36.4545, 49.6909, 18.9131, 212.581, 85.6116, 485.064, 3271.74, 1.04475, 98.3799
36.0606, 49.6434, 18.7711, 214.57, 86.574, 483.085, 3253.81, 1.05078, 98.1578
35.6667, 49.5914, 18.6233, 216.734, 87.6413, 481.02, 3234.82, 1.05711, 97.9234
35.2727, 49.534, 18.4688, 219.099, 88.8299, 478.857, 3214.63, 1.06375, 97.6754
34.8788, 49.4701, 18.3069, 221.695, 90.1599, 476.586, 3193.04, 1.07075, 97.4116
34.4848, 49.3984, 18.1367, 224.56, 91.6563, 474.192, 3169.86, 1.07814, 97.1297
34.0909, 49.3172, 17.9569, 227.739, 93.3498, 471.659, 3144.81, 1.08599, 96.8267
33.697, 49.2242, 17.766, 231.289, 95.2794, 468.967, 3117.56, 1.09435, 96.4991
33.303, 49.1167, 17.5623, 235.281, 97.4936, 466.092, 3087.68, 1.1033, 96.1424
32.9091, 48.991, 17.3439, 239.801, 100.053, 463.006, 3054.65, 1.11292, 95.7509
32.5152, 48.8424, 17.1084, 244.952, 103.034, 459.678, 3017.82, 1.12329, 95.3183
32.1212, 48.6653, 16.8537, 250.844, 106.519, 456.082, 2976.45, 1.13449, 94.8373
31.7273, 48.4535, 16.5788, 257.565, 110.59, 452.205, 2929.83, 1.14653, 94.3019
31.3333, 48.2025, 16.2857, 265.111, 115.283, 448.081, 2877.64, 1.15929, 93.7114
30.9394, 47.9135, 15.9821, 273.269, 120.515, 443.823, 2820.54, 1.17236, 93.0773
30.5455, 47.5976, 15.6821, 281.549, 126.031, 439.633, 2760.7, 1.18511, 92.4272
30.1515, 47.2737, 15.4016, 289.322, 131.472, 435.733, 2701.23, 1.19683, 91.7969
29.7576, 46.96, 15.1505, 296.109, 136.542, 432.259, 2644.69, 1.20713, 91.2137
29.3636, 46.6667, 14.9309, 301.719, 141.103, 429.235, 2592.3, 1.21596, 90.6885
28.9697, 46.3974, 14.7399, 306.173, 145.144, 426.616, 2544.19, 1.22351, 90.2199
28.5758, 46.1511, 14.5731, 309.582, 148.715, 424.337, 2499.95, 1.22999, 89.8013
28.1818, 45.9257, 14.4262, 312.075, 151.881, 422.337, 2459.03, 1.2356, 89.4254
27.7879, 45.7187, 14.2957, 313.769, 154.702, 420.565, 2420.9, 1.2405, 89.0855
27.3939, 45.5278, 14.1786, 314.764, 157.232, 418.981, 2385.09, 1.24484, 88.776
27, 45.3509, 14.0727, 315.139, 159.512, 417.553, 2351.24, 1.2487, 88.4924
26.6061, 45.1865, 13.9765, 314.958, 161.579, 416.256, 2319.03, 1.25216, 88.2313
26.2121, 45.0332, 13.8885, 314.272, 163.459, 415.074, 2288.2, 1.25529, 87.9897
25.8182, 44.8899, 13.8076, 313.123, 165.176, 413.989, 2258.54, 1.25813, 87.7656
25.4242, 44.7559, 13.7331, 311.544, 166.748, 412.992, 2229.9, 1.26072, 87.5571
25.0303, 44.6303, 13.6643, 309.563, 168.189, 412.073, 2202.11, 1.26308, 87.3629
24.6364, 44.5127, 13.6006, 307.203, 169.512, 411.224, 2175.05, 1.26524, 87.1818
24.2424, 44.4026, 13.5417, 304.483, 170.727, 410.439, 2148.63, 1.26722, 87.013
23.8485, 44.2997, 13.4873, 301.42, 171.841, 409.715, 2122.76, 1.26903, 86.8559
23.4545, 44.2038, 13.437, 298.028, 172.862, 409.047, 2097.34, 1.27069, 86.7099
23.0606, 44.1147, 13.3907, 294.32, 173.795, 408.433, 2072.33, 1.27221, 86.5747
22.6667, 44.0323, 13.3483, 290.307, 174.645, 407.87, 2047.65, 1.27358, 86.4501
22.2727, 43.9567, 13.3096, 285.998, 175.413, 407.357, 2023.25, 1.27483, 86.336
21.8788, 43.8879, 13.2746, 281.404, 176.103, 406.894, 1999.09, 1.27595, 86.2323
21.4848, 43.826, 13.2432, 276.534, 176.717, 406.48, 1975.11, 1.27695, 86.1391
21.0909, 43.7711, 13.2156, 271.398, 177.255, 406.115, 1951.29, 1.27782, 86.0568
20.697, 43.7235, 13.1918, 266.003, 177.717, 405.801, 1927.59, 1.27857, 85.9854
20.303, 43.6835, 13.1718, 260.362, 178.103, 405.537, 1903.97, 1.2792, 85.9253
19.9091, 43.6512, 13.1557, 254.482, 178.411, 405.325, 1880.41, 1.2797, 85.8771
19.5152, 43.6272, 13.1438, 248.377, 178.639, 405.168, 1856.87, 1.28007, 85.8412
19.1212, 43.6119, 13.1362, 242.057, 178.784, 405.067, 1833.34, 1.28031, 85.8183
18.7273, 43.6056, 13.1331, 235.537, 178.844, 405.026, 1809.79, 1.28041, 85.8089
18.3333, 43.6089, 13.1347, 228.832, 178.813, 405.048, 1786.21, 1.28036, 85.8138
17.9394, 43.6223, 13.1414, 221.956, 178.685, 405.136, 1762.59, 1.28015, 85.8339
17.5455, 43.6464, 13.1534, 214.93, 178.456, 405.294, 1738.89, 1.27978, 85.8699
