IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 50.0006, 20.0, 200.001, 79.9999, 500.001, 3400.0, 0.999999, 100.0
39.6061, 49.9939, 19.9741, 199.058, 79.9726, 499.65, 3391.74, 1.00103, 99.963
39.2121, 49.9871, 19.948, 198.103, 79.945, 499.295, 3383.34, 1.00208, 99.9254
38.8182, 49.9803, 19.9215, 197.138, 79.917, 498.936, 3374.8, 1.00313, 99.8873
38.4242, 49.9733, 19.8947, 196.16, 79.8887, 498.573, 3366.1, 1.00421, 99.8487
38.0303, 49.9662, 19.8677, 195.172, 79.86, 498.204, 3357.26, 1.0053, 99.8096
37.6364, 49.959, 19.8403, 194.171, 79.8309, 497.832, 3348.27, 1.0064, 99.7699
37.2424, 49.9517, 19.8125, 193.158, 79.8015, 497.454, 3339.12, 1.00752, 99.7297
36.8485, 49.9443, 19.7844, 192.132, 79.7717, 497.072, 3329.8, 1.00865, 99.6889
36.4545, 49.9367, 19.756, 191.094, 79.7415, 496.684, 3320.32, 1.0098, 99.6476
36.0606, 49.9291, 19.7273, 190.044, 79.7109, 496.292, 3310.67, 1.01096, 99.6056
35.6667, 49.9213, 19.6982, 188.98, 79.6799, 495.894, 3300.84, 1.01214, 99.5631
35.2727, 49.9133, 19.6687, 187.903, 79.6485, 495.491, 3290.83, 1.01334, 99.5199
34.8788, 49.9053, 19.6388, 186.813, 79.6167, 495.083, 3280.64, 1.01456, 99.4761
34.4848, 49.897, 19.6086, 185.709, 79.5844, 494.669, 3270.25, 1.01579, 99.4317
34.0909, 49.8887, 19.578, 184.591, 79.5517, 494.249, 3259.68, 1.01704, 99.3865
33.697, 49.8801, 19.547, 183.459, 79.5186, 493.824, 3248.9, 1.01832, 99.3407
33.303, 49.8714, 19.5155, 182.312, 79.485, 493.393, 3237.91, 1.0196, 99.2942
32.9091, 49.8626, 19.4837, 181.151, 79.4509, 492.955, 3226.71, 1.02091, 99.2469
32.5152, 49.8535, 19.4514, 179.974, 79.4163, 492.512, 3215.3, 1.02224, 99.1989
32.1212, 49.8443, 19.4187, 178.783, 79.3812, 492.062, 3203.65, 1.02359, 99.1501
31.7273, 49.8348, 19.3855, 177.575, 79.3456, 491.605, 3191.78, 1.02496, 99.1005
31.3333, 49.8252, 19.3519, 176.352, 79.3095, 491.142, 3179.67, 1.02636, 99.0501
30.9394, 49.8153, 19.3178, 175.113, 79.2728, 490.672, 3167.31, 1.02777, 98.9989
30.5455, 49.8052, 19.2832, 173.857, 79.2356, 490.194, 3154.71, 1.02921, 98.9468
30.1515, 49.7949, 19.2482, 172.585, 79.1979, 489.71, 3141.84, 1.03067, 98.8938
29.7576, 49.7843, 19.2126, 171.296, 79.1595, 489.218, 3128.7, 1.03215, 98.8398
29.3636, 49.7735, 19.1765, 169.989, 79.1206, 488.718, 3115.29, 1.03366, 98.785
28.9697, 49.7624, 19.1398, 168.664, 79.081, 488.211, 3101.59, 1.0352, 98.7291
28.5758, 49.751, 19.1026, 167.322, 79.0408, 487.695, 3087.6, 1.03676, 98.6722
28.1818, 49.7393, 19.0648, 165.961, 79.0, 487.171, 3073.3, 1.03835, 98.6143
27.7879, 49.7272, 19.0264, 164.581, 78.9585, 486.639, 3058.69, 1.03996, 98.5553
27.3939, 49.7149, 18.9875, 163.183, 78.9164, 486.097, 3043.76, 1.0416, 98.4951
27, 49.7022, 18.9479, 161.765, 78.8735, 485.547, 3028.49, 1.04328, 98.4338
26.6061, 49.6891, 18.9076, 160.327, 78.8299, 484.987, 3012.88, 1.04498, 98.3713
26.2121, 49.6756, 18.8667, 158.868, 78.7855, 484.418, 2996.92, 1.04672, 98.3076
25.8182, 49.6617, 18.8251, 157.389, 78.7404, 483.838, 2980.58, 1.04848, 98.2426
25.4242, 49.6474, 18.7828, 155.89, 78.6945, 483.249, 2963.86, 1.05028, 98.1762
25.0303, 49.6326, 18.7398, 154.368, 78.6478, 482.648, 2946.75, 1.05212, 98.1084
24.6364, 49.6173, 18.696, 152.825, 78.6002, 482.037, 2929.23, 1.05399, 98.0391
24.2424, 49.6015, 18.6515, 151.26, 78.5517, 481.414, 2911.29, 1.0559, 97.9684
23.8485, 49.5851, 18.6061, 149.671, 78.5024, 480.78, 2892.91, 1.05784, 97.8961
23.4545, 49.5682, 18.5599, 148.06, 78.4521, 480.133, 2874.08, 1.05983, 97.8221
23.0606, 49.5507, 18.5128, 146.425, 78.4008, 479.474, 2854.78, 1.06185, 97.7464
22.6667, 49.5325, 18.4649, 144.766, 78.3486, 478.802, 2834.99, 1.06392, 97.669
22.2727, 49.5135, 18.4159, 143.083, 78.2953, 478.116, 2814.7, 1.06603, 97.5897
21.8788, 49.4939, 18.3661, 141.374, 78.241, 477.416, 2793.88, 1.06819, 97.5084
21.4848, 49.4734, 18.3152, 139.64, 78.1855, 476.701, 2772.52, 1.07039, 97.4251
21.0909, 49.4522, 18.2632, 137.88, 78.1288, 475.972, 2750.6, 1.07264, 97.3396
20.697, 49.43, 18.2102, 136.093, 78.071, 475.226, 2728.08, 1.07495, 97.2519
20.303, 49.4068, 18.156, 134.279, 78.0119, 474.464, 2704.96, 1.0773, 97.1619
19.9091, 49.3826, 18.1006, 132.438, 77.9515, 473.685, 2681.2, 1.07971, 97.0694
19.5152, 49.3573, 18.044, 130.568, 77.8898, 472.887, 2656.78, 1.08218, 96.9742
19.1212, 49.3308, 17.9861, 128.67, 77.8266, 472.071, 2631.67, 1.08472, 96.8763
18.7273, 49.303, 17.9268, 126.743, 77.762, 471.235, 2605.85, 1.08731, 96.7755
18.3333, 49.2739, 17.866, 124.785, 77.6958, 470.379, 2579.27, 1.08997, 96.6717
17.9394, 49.2432, 17.8038, 122.798, 77.628, 469.501, 2551.92, 1.0927, 96.5646
17.5455, 49.211, 17.74, 120.779, 77.5586, 468.6, 2523.76, 1.0955, 96.454
17.1515, 49.177, 17.6745, 118.729, 77.4873, 467.676, 2494.75, 1.09837, 96.3398
16.7576, 49.1412, 17.6072, 116.647, 77.4142, 466.726, 2464.86, 1.10133, 96.2217
16.3636, 49.1033, 17.5381, 114.532, 77.3391, 465.75, 2434.04, 1.10437, 96.0994
15.9697, 49.0632, 17.467, 112.384, 77.262, 464.746, 2402.26, 1.1075, 95.9727
15.5758, 49.0207, 17.3938, 110.202, 77.1827, 463.712, 2369.46, 1.11072, 95.8413
15.1818, 48.9756, 17.3185, 107.985, 77.1011, 462.646, 2335.61, 1.11404, 95.7048
14.7879, 48.9276, 17.2407, 105.734, 77.0171, 461.548, 2300.64, 1.11746, 95.5628
14.3939, 48.8764, 17.1604, 103.447, 76.9306, 460.413, 2264.52, 1.121, 95.4149
14, 48.8218, 17.0774, 101.125, 76.8413, 459.241, 2227.17, 1.12465, 95.2606
13.6061, 48.7633, 16.9916, 98.7658, 76.7491, 458.028, 2188.55, 1.12843, 95.0994
13.2121, 48.7005, 16.9026, 96.3698, 76.6539, 456.772, 2148.59, 1.13234, 94.9307
12.8182, 48.6327, 16.8102, 93.9366, 76.5554, 455.468, 2107.21, 1.1364, 94.7535
12.4242, 48.5587, 16.714, 91.4659, 76.4534, 454.112, 2064.37, 1.14062, 94.5667
12.0303, 48.4752, 16.6129, 88.9579, 76.3479, 452.693, 2019.98, 1.14502, 94.3669
11.6364, 48.3724, 16.504, 86.4141, 76.2391, 451.193, 1974.02, 1.14967, 94.1434
11.2424, 48.2196, 16.3765, 83.842, 76.1295, 449.57, 1926.58, 1.15469, 93.8562
10.8485, 47.9475, 16.1962, 81.2709, 76.0274, 447.829, 1877.93, 1.16006, 93.3708
10.4545, 47.6143, 15.914, 78.7715, 75.9475, 446.692, 1827.58, 1.16357, 92.4558
10.0606, 48.6676, 15.8534, 76.1989, 75.813, 449.604, 1767.12, 1.15459, 92.2275
9.66667, 53.3378, 17.0362, 72.7756, 75.3741, 452.431, 1689.19, 1.14583, 96.8925
9.27273, 49.1468, 17.1145, 68.9902, 75.1214, 429.498, 1659.12, 1.21519, 98.4517
8.87879, 40.5778, 13.2106, 69.5215, 76.0331, 413.243, 1672.75, 1.26007, 83.5381
8.48485, 44.4656, 13.2594, 66.9732, 75.8626, 435.901, 1563.61, 1.19634, 82.7201
8.09091, 54.0986, 15.6356, 62.3749, 74.9667, 453.92, 1438.87, 1.14122, 92.0533
7.69697, 60.6855, 17.7265, 58.7371, 74.2878, 446.909, 1350.88, 1.16289, 100.884
7.30303, 54.2222, 18.009, 54.9663, 73.9206, 420.966, 1322.73, 1.23937, 103.44
6.90909, 41.8394, 14.7379, 51.7112, 74.2814, 392.808, 1365.33, 1.30662, 92.1526
6.51515, 37.021, 11.5602, 54.3212, 75.3446, 381.027, 1403.03, 1.32616, 79.0621
6.12121, 37.1959, 10.5728, 57.1437, 75.9774, 388.246, 1301.76, 1.31494, 73.2674
5.72727, 42.3563, 11.3533, 48.1464, 74.9191, 414.616, 1069.03, 1.2565, 75.958
5.33333, 53.093, 14.5459, 42.289, 73.2679, 436.672, 882.717, 1.19402, 90.1235
4.93939, 48.4282, 15.8114, 39.5229, 72.3752, 403.592, 855.49, 1.28374, 97.615
4.54545, 36.4077, 10.2164, 42.9114, 74.7247, 375.832, 969.945, 1.33262, 73.1399
4.15152, 45.2433, 13.8366, 34.7837, 71.8911, 399.623, 638.69, 1.29266, 90.187
3.75758, 40.1627, 11.6074, 31.6448, 72.2651, 385.258, 591.035, 1.31988, 80.7886
3.36364, 38.5746, 10.9852, 29.7761, 72.0057, 377.354, 525.217, 1.33087, 78.502
2.9697, 36.8845, 10.3581, 28.168, 71.8047, 369.464, 473.404, 1.33852, 76.0563
2.57576, 35.1152, 9.73096, 26.6973, 71.6533, 361.617, 431.94, 1.34247, 73.4721
2.18182, 33.144, 9.05933, 25.1766, 71.5257, 353.234, 394.255, 1.34227, 70.5565
1.78788, 30.6052, 8.22682, 23.286, 71.3644, 342.81, 349.012, 1.33516, 66.7386
1.39394, 26.5358, 6.94943, 20.4329, 70.8644, 326.538, 259.232, 1.30801, 60.4691
1, 19.9999, 4.99998, 20.0006, 67.9999, 300.0, 59.9988, 1.22222, 49.9998
