IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 49.9981, 19.9999, 199.999, 80.0019, 500.001, 3400.0, 0.999997, 100.0
39.6061, 50.3152, 19.948, 199.456, 79.5437, 499.017, 3395.37, 1.00289, 99.8959
39.2121, 50.6453, 19.8953, 198.904, 79.0779, 498.013, 3390.66, 1.00586, 99.7892
38.8182, 50.9893, 19.8421, 198.345, 78.6042, 496.988, 3385.87, 1.0089, 99.6799
38.4242, 51.3484, 19.7881, 197.778, 78.1223, 495.939, 3381.01, 1.01201, 99.5678
38.0303, 51.7239, 19.7334, 197.204, 77.6319, 494.868, 3376.06, 1.0152, 99.4529
37.6364, 52.1172, 19.6781, 196.621, 77.1325, 493.772, 3371.04, 1.01847, 99.3349
37.2424, 52.5301, 19.622, 196.031, 76.6238, 492.649, 3365.93, 1.02183, 99.2136
36.8485, 52.9644, 19.5653, 195.433, 76.1051, 491.5, 3360.73, 1.02528, 99.0888
36.4545, 53.4226, 19.5079, 194.827, 75.5759, 490.321, 3355.45, 1.02882, 98.9603
36.0606, 53.9074, 19.4498, 194.213, 75.0355, 489.111, 3350.09, 1.03247, 98.8277
35.6667, 54.4222, 19.3911, 193.592, 74.4828, 487.867, 3344.65, 1.03623, 98.6909
35.2727, 54.9712, 19.3318, 192.964, 73.9168, 486.588, 3339.12, 1.04011, 98.5492
34.8788, 55.5597, 19.2719, 192.329, 73.3361, 485.268, 3333.52, 1.04412, 98.4023
34.4848, 56.1945, 19.2116, 191.688, 72.7387, 483.906, 3327.85, 1.04827, 98.2496
34.0909, 56.8847, 19.1508, 191.042, 72.122, 482.494, 3322.11, 1.05259, 98.0904
33.697, 57.6432, 19.0899, 190.394, 71.4825, 481.025, 3316.34, 1.05708, 97.9234
33.303, 58.4888, 19.029, 189.745, 70.8145, 479.489, 3310.54, 1.0618, 97.7475
32.9091, 59.4513, 18.9687, 189.102, 70.1092, 477.869, 3304.77, 1.06678, 97.5603
32.5152, 60.5842, 18.9099, 188.473, 69.3504, 476.135, 3299.11, 1.07213, 97.3579
32.1212, 62.0035, 18.8545, 187.88, 68.5023, 474.225, 3293.76, 1.07803, 97.1326
31.7273, 64.1013, 18.8096, 187.399, 67.442, 471.927, 3289.41, 1.08515, 96.8578
31.3333, 1256.23, 13.5835, 125.888, 50.9683, 232.433, 2626.76, 0.85985, 27.5746
30.9394, 1254.42, 13.525, 125.075, 50.8374, 232.342, 2616.32, 0.859338, 27.5512
30.5455, 1252.58, 13.466, 124.248, 50.7048, 232.25, 2605.65, 0.858818, 27.5275
30.1515, 1250.72, 13.4065, 123.407, 50.5706, 232.157, 2594.75, 0.858291, 27.5035
29.7576, 1248.83, 13.3465, 122.553, 50.4348, 232.062, 2583.6, 0.857757, 27.4791
29.3636, 1246.92, 13.2859, 121.683, 50.2973, 231.966, 2572.19, 0.857215, 27.4544
28.9697, 1244.98, 13.2249, 120.798, 50.1582, 231.869, 2560.53, 0.856665, 27.4293
28.5758, 1243.02, 13.1633, 119.898, 50.0175, 231.77, 2548.59, 0.856108, 27.404
28.1818, 1241.04, 13.1013, 118.981, 49.8751, 231.67, 2536.37, 0.855543, 27.3783
27.7879, 1239.03, 13.0389, 118.048, 49.7313, 231.569, 2523.85, 0.854971, 27.3523
27.3939, 1237.0, 12.9761, 117.098, 49.5859, 231.466, 2511.03, 0.854392, 27.3259
27, 1234.94, 12.9128, 116.13, 49.439, 231.362, 2497.89, 0.853805, 27.2993
26.6061, 1232.86, 12.8492, 115.144, 49.2907, 231.256, 2484.42, 0.853211, 27.2724
26.2121, 1230.77, 12.7853, 114.14, 49.1411, 231.15, 2470.61, 0.852611, 27.2451
25.8182, 1228.65, 12.721, 113.116, 48.9902, 231.042, 2456.44, 0.852004, 27.2176
25.4242, 1226.51, 12.6565, 112.072, 48.8381, 230.933, 2441.89, 0.85139, 27.1898
25.0303, 1224.35, 12.5919, 111.007, 48.685, 230.823, 2426.95, 0.850771, 27.1618
24.6364, 1222.18, 12.527, 109.921, 48.5309, 230.712, 2411.61, 0.850147, 27.1336
24.2424, 1220.0, 12.4622, 108.813, 48.376, 230.6, 2395.83, 0.849518, 27.1051
23.8485, 1217.81, 12.3973, 107.681, 48.2205, 230.488, 2379.61, 0.848885, 27.0766
23.4545, 1215.6, 12.3325, 106.526, 48.0647, 230.375, 2362.92, 0.848249, 27.0478
23.0606, 1213.39, 12.2679, 105.347, 47.9086, 230.261, 2345.73, 0.847611, 27.019
22.6667, 1211.18, 12.2036, 104.141, 47.7528, 230.147, 2328.03, 0.846971, 26.9902
22.2727, 1208.98, 12.1398, 102.909, 47.5973, 230.034, 2309.78, 0.846332, 26.9614
21.8788, 1206.78, 12.0766, 101.649, 47.4427, 229.92, 2290.95, 0.845695, 26.9327
21.4848, 1204.6, 12.0141, 100.36, 47.2894, 229.807, 2271.52, 0.845061, 26.9042
21.0909, 1202.44, 11.9526, 99.0407, 47.1378, 229.695, 2251.44, 0.844433, 26.876
20.697, 1200.32, 11.8923, 97.6901, 46.9887, 229.585, 2230.68, 0.843814, 26.8482
20.303, 1198.23, 11.8334, 96.3065, 46.8426, 229.477, 2209.19, 0.843206, 26.8209
19.9091, 1196.2, 11.7763, 94.8885, 46.7004, 229.371, 2186.94, 0.842612, 26.7943
19.5152, 1194.24, 11.7214, 93.4346, 46.5631, 229.268, 2163.86, 0.842038, 26.7685
19.1212, 1192.35, 11.6691, 91.943, 46.4317, 229.17, 2139.91, 0.841488, 26.7438
18.7273, 1190.58, 11.6198, 90.4118, 46.3077, 229.077, 2115.0, 0.840967, 26.7205
18.3333, 1188.92, 11.5742, 88.8393, 46.1925, 228.991, 2089.08, 0.840482, 26.6988
17.9394, 1187.43, 11.5329, 87.2233, 46.0882, 228.912, 2062.06, 0.840042, 26.6791
17.5455, 1186.11, 11.4969, 85.5618, 45.9968, 228.843, 2033.85, 0.839656, 26.6619
17.1515, 1185.03, 11.4672, 83.8524, 45.9212, 228.786, 2004.33, 0.839337, 26.6476
16.7576, 1184.21, 11.445, 82.093, 45.8647, 228.743, 1973.39, 0.839098, 26.6369
16.3636, 1183.73, 11.432, 80.281, 45.8314, 228.718, 1940.86, 0.838956, 26.6306
15.9697, 1183.66, 11.4299, 78.4143, 45.8263, 228.714, 1906.59, 0.838934, 26.6296
15.5758, 1184.08, 11.4415, 76.4903, 45.8556, 228.736, 1870.35, 0.839059, 26.6352
15.1818, 1185.12, 11.4697, 74.5067, 45.9276, 228.791, 1831.88, 0.839363, 26.6488
14.7879, 1186.91, 11.5189, 72.4613, 46.0525, 228.885, 1790.87, 0.839891, 26.6724
14.3939, 1189.66, 11.5945, 70.3517, 46.244, 229.029, 1746.91, 0.840699, 26.7085
14, 1193.63, 11.7045, 68.175, 46.5206, 229.237, 1699.46, 0.84186, 26.7605
13.6061, 1199.16, 11.8596, 65.9273, 46.9077, 229.525, 1647.81, 0.843477, 26.833
13.2121, 99.5498, 12.644, 111.886, 49.3251, 370.363, 2439.53, 1.33775, 75.9527
12.8182, 70.6412, 12.4524, 108.644, 51.5788, 381.437, 2393.42, 1.32555, 79.7026
12.4242, 67.3455, 12.2843, 105.649, 51.9559, 380.882, 2350.15, 1.32632, 79.5418
12.0303, 65.0048, 12.1252, 102.622, 52.2251, 379.961, 2305.5, 1.32756, 79.2731
11.6364, 63.1413, 11.9755, 99.5393, 52.4476, 378.918, 2259.05, 1.32892, 78.9659
11.2424, 61.6006, 11.8371, 96.3946, 52.6422, 377.854, 2210.57, 1.33024, 78.6498
10.8485, 60.3199, 11.7123, 93.1844, 52.8145, 376.836, 2159.86, 1.33145, 78.3447
10.4545, 59.2766, 11.6046, 89.9086, 52.9638, 375.922, 2106.75, 1.33249, 78.0682
10.0606, 58.4725, 11.518, 86.5697, 53.0853, 375.166, 2051.02, 1.33332, 77.8381
9.66667, 57.9282, 11.4576, 83.1733, 53.1711, 374.63, 1992.46, 1.33388, 77.6741
9.27273, 57.6841, 11.4301, 79.729, 53.2106, 374.384, 1930.81, 1.33414, 77.5984
8.87879, 57.8066, 11.4439, 76.2514, 53.1907, 374.508, 1865.78, 1.33401, 77.6366
8.48485, 58.4024, 11.5103, 72.7608, 53.0962, 375.098, 1796.97, 1.33339, 77.8174
8.09091, 59.6526, 11.6441, 69.2832, 52.9089, 376.26, 1723.9, 1.33211, 78.1708
7.69697, 61.9096, 11.8659, 65.8492, 52.6022, 378.082, 1645.96, 1.32996, 78.7177
7.30303, 66.0981, 12.2036, 62.4972, 52.0985, 380.446, 1562.57, 1.32691, 79.4148
6.90909, 1515.75, 25.7412, 34.773, 70.9146, 244.395, 428.496, 0.928126, 30.8236
6.51515, 1507.11, 25.1666, 34.1509, 70.2136, 244.024, 402.377, 0.925999, 30.7182
6.12121, 1495.88, 24.4441, 33.5262, 69.3065, 243.541, 377.019, 0.923223, 30.581
5.72727, 1481.81, 23.5753, 32.8902, 68.1759, 242.931, 352.15, 0.919722, 30.4087
5.33333, 33.3772, 26.4081, 35.9745, 128.106, 592.963, 481.206, 0.767075, 110.042
4.93939, 33.8689, 26.0029, 35.1323, 125.58, 588.185, 443.959, 0.777017, 109.471
4.54545, 34.6953, 25.3824, 34.3662, 121.578, 580.647, 411.317, 0.79313, 108.589
4.15152, 35.9087, 24.5859, 33.64, 116.196, 570.551, 381.571, 0.815549, 107.439
3.75758, 37.6373, 23.6354, 32.9315, 109.408, 557.825, 353.736, 0.845212, 106.038
3.36364, 40.1305, 22.5431, 32.2234, 101.119, 542.171, 327.146, 0.883904, 104.373
2.9697, 43.9084, 21.3125, 31.4991, 91.1986, 522.966, 301.261, 0.934698, 102.384
2.57576, 50.3684, 19.9394, 30.7396, 79.4679, 498.854, 275.581, 1.00338, 99.8786
2.18182, 1095.39, 9.25098, 24.3485, 39.853, 223.912, 117.68, 0.812261, 25.4538
1.78788, 986.473, 7.07686, 22.4296, 32.9349, 217.487, 88.2172, 0.777295, 23.9571
1.39394, 63.5434, 12.0095, 26.2963, 52.3986, 379.166, 155.333, 1.3286, 79.0392
1, 19.9992, 4.99989, 19.9998, 68.0007, 299.999, 59.999, 1.22221, 49.9994
