IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 49.9964, 20.0002, 200.003, 79.9972, 500.006, 3400.02, 0.999981, 100.001
39.6061, 50.6221, 19.899, 198.618, 80.6558, 498.083, 3388.22, 1.00565, 99.7966
39.2121, 51.299, 19.7954, 197.178, 81.3882, 496.082, 3375.84, 1.01158, 99.5831
38.8182, 52.0407, 19.6887, 195.667, 82.2116, 493.983, 3362.76, 1.01784, 99.3576
38.4242, 52.867, 19.5778, 194.067, 83.1503, 491.755, 3348.81, 1.02451, 99.1165
38.0303, 53.8093, 19.4614, 192.352, 84.2424, 489.352, 3333.73, 1.03174, 98.8543
37.6364, 54.9249, 19.3367, 190.474, 85.5547, 486.694, 3317.06, 1.03979, 98.561
37.2424, 56.343, 19.198, 188.333, 87.2334, 483.595, 3297.85, 1.04922, 98.2147
36.8485, 58.5385, 19.0244, 185.567, 89.7997, 479.385, 3272.73, 1.06212, 97.7348
36.4545, 505.239, 17.019, 145.047, 184.642, 258.862, 2408.64, 1.01207, 22.0499
36.0606, 1412.63, 19.814, 197.438, 69.808, 239.862, 3378.08, 0.902129, 29.5545
35.6667, 1412.47, 19.8061, 197.327, 69.7914, 239.854, 3377.13, 0.902088, 29.5525
35.2727, 1412.31, 19.7981, 197.215, 69.7745, 239.847, 3376.16, 0.902045, 29.5504
34.8788, 1412.15, 19.79, 197.102, 69.7575, 239.839, 3375.19, 0.902002, 29.5484
34.4848, 1411.98, 19.7819, 196.987, 69.7403, 239.832, 3374.2, 0.901959, 29.5463
34.0909, 1411.81, 19.7736, 196.871, 69.7229, 239.824, 3373.2, 0.901916, 29.5442
33.697, 1411.64, 19.7653, 196.754, 69.7054, 239.817, 3372.18, 0.901871, 29.5421
33.303, 1411.47, 19.7569, 196.635, 69.6876, 239.809, 3371.16, 0.901827, 29.5399
32.9091, 1411.29, 19.7484, 196.515, 69.6696, 239.801, 3370.12, 0.901782, 29.5378
32.5152, 1411.12, 19.7398, 196.394, 69.6515, 239.793, 3369.07, 0.901736, 29.5356
32.1212, 1410.94, 19.7311, 196.27, 69.6331, 239.785, 3368.0, 0.90169, 29.5334
31.7273, 1410.76, 19.7223, 196.146, 69.6145, 239.777, 3366.92, 0.901643, 29.5311
31.3333, 1410.58, 19.7134, 196.02, 69.5957, 239.768, 3365.83, 0.901596, 29.5288
30.9394, 1410.39, 19.7045, 195.892, 69.5767, 239.76, 3364.72, 0.901548, 29.5265
30.5455, 1410.2, 19.6954, 195.762, 69.5575, 239.751, 3363.59, 0.901499, 29.5242
