IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 50.0006, 20.0, 200.002, 79.9994, 500.001, 3400.01, 0.999998, 100.0
39.6061, 49.9792, 19.9174, 198.618, 80.3304, 498.88, 3390.64, 1.0033, 99.8814
39.2121, 49.9574, 19.8342, 197.256, 80.6779, 497.75, 3380.98, 1.00664, 99.7612
38.8182, 49.9353, 19.7505, 195.91, 81.0424, 496.609, 3371.02, 1.01002, 99.6396
38.4242, 49.9127, 19.6663, 194.574, 81.4245, 495.459, 3360.75, 1.01344, 99.5165
38.0303, 49.8897, 19.5817, 193.242, 81.8248, 494.3, 3350.18, 1.01689, 99.392
37.6364, 49.8662, 19.4966, 191.91, 82.2439, 493.132, 3339.3, 1.02038, 99.266
37.2424, 49.8421, 19.4111, 190.573, 82.6825, 491.957, 3328.09, 1.02391, 99.1387
36.8485, 49.8175, 19.3252, 189.227, 83.141, 490.774, 3316.57, 1.02746, 99.01
36.4545, 49.7922, 19.239, 187.869, 83.62, 489.584, 3304.71, 1.03105, 98.8799
36.0606, 49.7663, 19.1526, 186.494, 84.12, 488.388, 3292.52, 1.03466, 98.7486
35.6667, 49.7396, 19.0659, 185.101, 84.6416, 487.186, 3279.98, 1.0383, 98.6159
35.2727, 49.7122, 18.979, 183.686, 85.1852, 485.98, 3267.09, 1.04196, 98.4821
34.8788, 49.6839, 18.892, 182.249, 85.7511, 484.77, 3253.85, 1.04564, 98.347
34.4848, 49.6549, 18.8049, 180.788, 86.3399, 483.556, 3240.23, 1.04935, 98.2108
34.0909, 49.6249, 18.7177, 179.301, 86.9517, 482.34, 3226.24, 1.05306, 98.0735
33.697, 49.594, 18.6306, 177.787, 87.587, 481.122, 3211.87, 1.05679, 97.9351
33.303, 49.5621, 18.5434, 176.246, 88.246, 479.902, 3197.1, 1.06053, 97.7956
32.9091, 49.5292, 18.4564, 174.678, 88.9289, 478.683, 3181.93, 1.06428, 97.6552
32.5152, 49.4952, 18.3695, 173.081, 89.6358, 477.464, 3166.35, 1.06804, 97.5139
32.1212, 49.4602, 18.2827, 171.456, 90.3669, 476.245, 3150.35, 1.0718, 97.3717
31.7273, 49.424, 18.1961, 169.803, 91.1222, 475.028, 3133.93, 1.07556, 97.2286
31.3333, 49.3867, 18.1098, 168.121, 91.9019, 473.814, 3117.07, 1.07931, 97.0847
30.9394, 49.3481, 18.0238, 166.411, 92.7059, 472.602, 3099.76, 1.08307, 96.9401
30.5455, 49.3083, 17.938, 164.672, 93.5341, 471.394, 3082.0, 1.08682, 96.7947
30.1515, 49.2673, 17.8526, 162.906, 94.3867, 470.189, 3063.78, 1.09056, 96.6486
