IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 49.9954, 20.0003, 200.003, 79.9962, 500.01, 3400.03, 0.999972, 100.001
39.6061, 51.0516, 19.8326, 198.412, 81.1183, 496.804, 3386.45, 1.00944, 99.6603
39.2121, 52.4232, 19.6364, 196.548, 82.6435, 492.937, 3370.4, 1.02097, 99.2447
38.8182, 54.6231, 19.3688, 194.003, 85.1992, 487.391, 3348.25, 1.03768, 98.6381
38.4242, 63.4973, 12.0057, 120.773, 213.78, 379.138, 2560.2, 1.32864, 79.031
38.0303, 62.8699, 11.9521, 120.184, 213.69, 378.743, 2552.39, 1.32914, 78.9143
37.6364, 62.2584, 11.8978, 119.583, 213.602, 378.33, 2544.41, 1.32966, 78.7916
37.2424, 61.6618, 11.8428, 118.973, 213.514, 377.9, 2536.26, 1.33019, 78.6634
36.8485, 61.0793, 11.7873, 118.354, 213.424, 377.454, 2527.97, 1.33073, 78.5303
36.4545, 60.5103, 11.7314, 117.727, 213.33, 376.995, 2519.54, 1.33127, 78.3925
36.0606, 59.954, 11.6752, 117.093, 213.23, 376.524, 2510.97, 1.33181, 78.2506
35.6667, 59.4097, 11.6186, 116.452, 213.122, 376.043, 2502.28, 1.33236, 78.1049
35.2727, 58.8769, 11.5619, 115.805, 213.005, 375.552, 2493.46, 1.3329, 77.9557
34.8788, 58.3549, 11.505, 115.152, 212.876, 375.052, 2484.53, 1.33344, 77.8033
34.4848, 57.8433, 11.4481, 114.494, 212.736, 374.545, 2475.49, 1.33397, 77.6479
34.0909, 57.3416, 11.391, 113.83, 212.582, 374.032, 2466.33, 1.3345, 77.4899
33.697, 56.8492, 11.334, 113.161, 212.414, 373.512, 2457.06, 1.33501, 77.3294
33.303, 56.3657, 11.277, 112.487, 212.232, 372.988, 2447.68, 1.33552, 77.1666
32.9091, 55.8908, 11.22, 111.807, 212.033, 372.458, 2438.19, 1.33601, 77.0017
32.5152, 55.4241, 11.1631, 111.123, 211.819, 371.925, 2428.59, 1.33649, 76.8348
32.1212, 54.9651, 11.1063, 110.433, 211.587, 371.389, 2418.86, 1.33696, 76.6661
31.7273, 54.5137, 11.0497, 109.738, 211.338, 370.849, 2409.02, 1.33742, 76.4958
31.3333, 54.0695, 10.9931, 109.038, 211.07, 370.307, 2399.05, 1.33785, 76.3239
30.9394, 53.6322, 10.9368, 108.331, 210.785, 369.763, 2388.95, 1.33828, 76.1506
30.5455, 53.2017, 10.8806, 107.619, 210.482, 369.217, 2378.71, 1.33868, 75.9761
30.1515, 52.7778, 10.8246, 106.9, 210.159, 368.67, 2368.32, 1.33907, 75.8003
29.7576, 52.3602, 10.7689, 106.173, 209.818, 368.121, 2357.79, 1.33945, 75.6235
29.3636, 51.9488, 10.7134, 105.44, 209.459, 367.573, 2347.09, 1.3398, 75.4458
28.9697, 51.5436, 10.6581, 104.698, 209.08, 367.024, 2336.23, 1.34014, 75.2673
28.5758, 51.1445, 10.6032, 103.948, 208.683, 366.475, 2325.18, 1.34046, 75.0881
28.1818, 50.7515, 10.5486, 103.189, 208.268, 365.927, 2313.94, 1.34076, 74.9085
27.7879, 50.3645, 10.4943, 102.42, 207.834, 365.38, 2302.49, 1.34104, 74.7285
