IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 50.0006, 20.0, 200.001, 80.0, 500.001, 3400.01, 0.999998, 100.0
39.6061, 49.9845, 19.938, 200.422, 79.9344, 499.159, 3391.53, 1.00248, 99.911
39.2121, 49.9683, 19.8756, 200.847, 79.8684, 498.312, 3382.9, 1.00498, 99.8211
38.8182, 49.9518, 19.813, 201.276, 79.802, 497.46, 3374.11, 1.0075, 99.7304
38.4242, 49.9351, 19.7501, 201.708, 79.7352, 496.603, 3365.16, 1.01004, 99.6389
38.0303, 49.9182, 19.687, 202.143, 79.668, 495.741, 3356.05, 1.0126, 99.5467
37.6364, 49.9011, 19.6236, 202.581, 79.6004, 494.874, 3346.76, 1.01518, 99.4537
37.2424, 49.8837, 19.56, 203.02, 79.5325, 494.002, 3337.31, 1.01778, 99.3599
36.8485, 49.866, 19.4961, 203.461, 79.4642, 493.126, 3327.68, 1.0204, 99.2653
36.4545, 49.848, 19.432, 203.902, 79.3955, 492.245, 3317.87, 1.02304, 99.17
36.0606, 49.8297, 19.3678, 204.344, 79.3265, 491.36, 3307.87, 1.0257, 99.0739
35.6667, 49.8111, 19.3033, 204.784, 79.2572, 490.471, 3297.68, 1.02837, 98.977
35.2727, 49.7921, 19.2387, 205.224, 79.1876, 489.578, 3287.3, 1.03106, 98.8794
34.8788, 49.7727, 19.1738, 205.661, 79.1177, 488.682, 3276.71, 1.03377, 98.7809
34.4848, 49.7529, 19.1088, 206.095, 79.0476, 487.781, 3265.93, 1.0365, 98.6817
34.0909, 49.7326, 19.0436, 206.524, 78.9771, 486.877, 3254.93, 1.03924, 98.5817
33.697, 49.7119, 18.9783, 206.949, 78.9064, 485.97, 3243.71, 1.04199, 98.481
33.303, 49.6908, 18.9128, 207.368, 78.8355, 485.059, 3232.27, 1.04476, 98.3794
32.9091, 49.6691, 18.8472, 207.78, 78.7644, 484.146, 3220.61, 1.04755, 98.2771
32.5152, 49.6469, 18.7815, 208.183, 78.693, 483.229, 3208.72, 1.05034, 98.174
