IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 49.9961, 20.0002, 200.004, 79.9969, 500.007, 3400.02, 0.999979, 100.001
39.6061, 50.8951, 19.8565, 198.498, 80.9489, 497.266, 3387.17, 1.00807, 99.7096
39.2121, 51.9835, 19.6967, 196.82, 82.1474, 494.141, 3372.72, 1.01737, 99.3747
38.8182, 53.4119, 19.5092, 194.844, 83.7795, 490.348, 3355.57, 1.02874, 98.9632
38.4242, 55.8129, 19.2467, 192.067, 86.609, 484.71, 3331.15, 1.04582, 98.3395
38.0303, 1278.18, 14.3402, 136.051, 57.0303, 233.561, 2751.62, 0.866231, 27.8673
37.6364, 1277.59, 14.2925, 135.442, 56.7983, 233.492, 2744.27, 0.865842, 27.8494
37.2424, 1276.17, 14.2444, 134.823, 56.6714, 233.422, 2736.74, 0.865447, 27.8312
36.8485, 1274.74, 14.1959, 134.195, 56.5429, 233.352, 2729.07, 0.865047, 27.8128
36.4545, 83.9364, 12.5586, 110.71, 223.12, 376.501, 2418.87, 1.33181, 78.2346
36.0606, 79.608, 12.6025, 111.425, 220.403, 379.044, 2428.93, 1.32874, 79.0017
35.6667, 77.4549, 12.6026, 111.425, 219.03, 380.061, 2428.93, 1.32741, 79.3015
35.2727, 75.8555, 12.5892, 111.206, 218.062, 380.657, 2425.8, 1.32662, 79.4755
34.8788, 74.5269, 12.5684, 110.863, 217.312, 381.033, 2420.91, 1.3261, 79.5851
34.4848, 73.3664, 12.5427, 110.434, 216.707, 381.267, 2414.79, 1.32578, 79.6529
34.0909, 72.3239, 12.5132, 109.94, 216.21, 381.396, 2407.7, 1.3256, 79.6906
33.697, 71.3704, 12.4808, 109.391, 215.795, 381.446, 2399.8, 1.32553, 79.7049
33.303, 70.4877, 12.446, 108.797, 215.448, 381.43, 2391.22, 1.32556, 79.7006
32.9091, 69.6632, 12.4093, 108.164, 215.155, 381.362, 2382.02, 1.32565, 79.6809
32.5152, 68.888, 12.3711, 107.495, 214.907, 381.249, 2372.27, 1.32581, 79.6482
32.1212, 68.1554, 12.3317, 106.795, 214.696, 381.099, 2362.01, 1.32602, 79.6046
31.7273, 67.4603, 12.2913, 106.067, 214.517, 380.916, 2351.28, 1.32627, 79.5516
31.3333, 66.7986, 12.2501, 105.313, 214.363, 380.706, 2340.11, 1.32656, 79.4907
30.9394, 66.1673, 12.2083, 104.535, 214.23, 380.473, 2328.52, 1.32688, 79.4228
30.5455, 65.5636, 12.1662, 103.735, 214.114, 380.221, 2316.54, 1.32722, 79.3491
30.1515, 64.9855, 12.1238, 102.914, 214.013, 379.952, 2304.16, 1.32758, 79.2703
29.7576, 64.4314, 12.0813, 102.074, 213.922, 379.669, 2291.41, 1.32795, 79.1874
29.3636, 63.8997, 12.0388, 101.215, 213.84, 379.375, 2278.29, 1.32833, 79.1009
28.9697, 63.3894, 11.9966, 100.337, 213.765, 379.072, 2264.81, 1.32872, 79.0116
28.5758, 62.8995, 11.9547, 99.4426, 213.694, 378.763, 2250.96, 1.32912, 78.92
28.1818, 62.4294, 11.9132, 98.5306, 213.626, 378.448, 2236.74, 1.32951, 78.8268
27.7879, 61.9786, 11.8722, 97.6015, 213.561, 378.131, 2222.15, 1.3299, 78.7325
27.3939, 61.5467, 11.832, 96.6555, 213.497, 377.813, 2207.18, 1.33029, 78.6378
27, 61.1336, 11.7926, 95.6925, 213.433, 377.497, 2191.83, 1.33067, 78.543
26.6061, 60.7393, 11.7541, 94.7124, 213.369, 377.183, 2176.07, 1.33105, 78.4489
26.2121, 60.3641, 11.7168, 93.7148, 213.305, 376.873, 2159.91, 1.33141, 78.3559
25.8182, 60.0082, 11.6807, 92.6994, 213.24, 376.571, 2143.31, 1.33176, 78.2647
25.4242, 59.6722, 11.6461, 91.6656, 213.176, 376.277, 2126.27, 1.33209, 78.176
25.0303, 59.357, 11.6131, 90.613, 213.111, 375.995, 2108.75, 1.33241, 78.0904
