IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 49.9967, 20.0001, 200.005, 79.9975, 500.006, 3400.01, 0.999984, 100.001
39.6061, 50.6089, 19.9011, 198.2, 80.6418, 498.123, 3388.91, 1.00554, 99.8009
39.2121, 51.275, 19.799, 196.466, 81.362, 496.152, 3377.03, 1.01138, 99.5906
38.8182, 52.0077, 19.6933, 194.762, 82.1745, 494.074, 3364.31, 1.01757, 99.3675
38.4242, 52.8255, 19.5832, 193.047, 83.1027, 491.864, 3350.6, 1.02418, 99.1284
38.0303, 53.7586, 19.4674, 191.273, 84.1832, 489.478, 3335.68, 1.03136, 98.868
37.6364, 54.8616, 19.3434, 189.378, 85.4799, 486.839, 3319.17, 1.03935, 98.5771
37.2424, 56.2567, 19.2058, 187.253, 87.1314, 483.775, 3300.16, 1.04867, 98.2349
36.8485, 58.3754, 19.0357, 184.563, 89.6116, 479.675, 3275.6, 1.06123, 97.7683
36.4545, 86.7003, 17.4753, 155.028, 128.29, 439.621, 3015.98, 1.1851, 90.7035
36.0606, 1331.32, 16.2545, 2712.53, 61.7602, 236.091, 11.5719, 0.880601, 28.5341
35.6667, 1330.66, 16.2288, 2702.62, 61.6979, 236.06, 11.1091, 0.880424, 28.5258
35.2727, 1330.0, 16.2029, 2692.51, 61.6349, 236.028, 10.6598, 0.880244, 28.5174
34.8788, 1329.32, 16.1767, 2682.19, 61.5712, 235.996, 10.2237, 0.880062, 28.5089
34.4848, 1328.64, 16.1503, 2671.67, 61.5068, 235.964, 9.80049, 0.879877, 28.5002
34.0909, 1327.95, 16.1235, 2660.93, 61.4415, 235.931, 9.39004, 0.87969, 28.4915
33.697, 1327.25, 16.0965, 2649.96, 61.3755, 235.898, 8.99208, 0.879501, 28.4826
33.303, 1326.55, 16.0691, 2638.77, 61.3087, 235.864, 8.60636, 0.879309, 28.4737
32.9091, 1325.83, 16.0415, 2627.35, 61.2411, 235.83, 8.23267, 0.879114, 28.4646
32.5152, 1325.1, 16.0135, 2615.69, 61.1726, 235.795, 7.87076, 0.878917, 28.4554
32.1212, 1324.37, 15.9852, 2603.78, 61.1032, 235.76, 7.52041, 0.878717, 28.4461
31.7273, 1323.62, 15.9566, 2591.63, 61.033, 235.724, 7.18138, 0.878515, 28.4366
31.3333, 1322.87, 15.9277, 2579.22, 60.9618, 235.688, 6.85344, 0.878309, 28.427
30.9394, 1322.1, 15.8984, 2566.54, 60.8897, 235.651, 6.53638, 0.878101, 28.4173
30.5455, 1321.32, 15.8687, 2553.59, 60.8166, 235.614, 6.22997, 0.877889, 28.4074
30.1515, 1320.53, 15.8387, 2540.37, 60.7426, 235.577, 5.93398, 0.877674, 28.3974
29.7576, 1319.73, 15.8083, 2526.86, 60.6675, 235.538, 5.64819, 0.877456, 28.3872
29.3636, 1318.92, 15.7775, 2513.05, 60.5913, 235.499, 5.37238, 0.877235, 28.3769
28.9697, 1318.1, 15.7463, 2498.94, 60.5141, 235.46, 5.10633, 0.87701, 28.3664
28.5758, 1317.26, 15.7147, 2484.53, 60.4357, 235.42, 4.84984, 0.876782, 28.3558
28.1818, 1316.41, 15.6826, 2469.79, 60.3562, 235.379, 4.60267, 0.87655, 28.345
27.7879, 1315.54, 15.6502, 2454.72, 60.2754, 235.337, 4.36463, 0.876314, 28.334
27.3939, 1314.67, 15.6173, 2439.31, 60.1935, 235.295, 4.1355, 0.876074, 28.3229
27, 1313.77, 15.5839, 2423.55, 60.1103, 235.252, 3.91508, 0.875831, 28.3115
26.6061, 1312.87, 15.55, 2407.43, 60.0257, 235.209, 3.70314, 0.875583, 28.3
26.2121, 1311.94, 15.5157, 2390.95, 59.9398, 235.164, 3.4995, 0.87533, 28.2882
25.8182, 1311.0, 15.4808, 2374.07, 59.8525, 235.119, 3.30395, 0.875073, 28.2763
25.4242, 1310.05, 15.4454, 2356.81, 59.7637, 235.073, 3.11629, 0.874812, 28.2641
25.0303, 1309.08, 15.4094, 2339.14, 59.6734, 235.026, 2.93632, 0.874545, 28.2517
24.6364, 1308.09, 15.3729, 2321.04, 59.5816, 234.978, 2.76384, 0.874274, 28.2391
