IRON,MP,FC,F2,CIA,FS,F3,O2,FM
40, 50.0006, 20.0001, 200.002, 79.9994, 500.001, 3400.01, 0.999997, 100.0
39.6061, 49.9851, 19.9402, 199.186, 79.897, 499.189, 3393.05, 1.00239, 99.9142
39.2121, 49.9694, 19.88, 198.358, 79.7937, 498.372, 3385.97, 1.0048, 99.8274
38.8182, 49.9535, 19.8195, 197.518, 79.6898, 497.55, 3378.75, 1.00723, 99.7399
38.4242, 49.9375, 19.7588, 196.665, 79.585, 496.722, 3371.39, 1.00969, 99.6516
38.0303, 49.9212, 19.6978, 195.8, 79.4796, 495.889, 3363.89, 1.01216, 99.5626
37.6364, 49.9046, 19.6366, 194.922, 79.3735, 495.052, 3356.25, 1.01465, 99.4728
37.2424, 49.8879, 19.5751, 194.031, 79.2667, 494.209, 3348.45, 1.01716, 99.3822
36.8485, 49.8708, 19.5133, 193.126, 79.1594, 493.362, 3340.51, 1.0197, 99.2909
36.4545, 49.8535, 19.4513, 192.208, 79.0514, 492.511, 3332.4, 1.02225, 99.1988
36.0606, 49.8359, 19.3891, 191.276, 78.9428, 491.655, 3324.13, 1.02481, 99.1059
35.6667, 49.8179, 19.3267, 190.329, 78.8337, 490.794, 3315.69, 1.0274, 99.0123
35.2727, 49.7996, 19.2641, 189.368, 78.7241, 489.93, 3307.09, 1.03, 98.9178
34.8788, 49.7809, 19.2013, 188.392, 78.6141, 489.062, 3298.3, 1.03262, 98.8227
34.4848, 49.7619, 19.1383, 187.401, 78.5036, 488.189, 3289.33, 1.03526, 98.7267
34.0909, 49.7425, 19.0751, 186.394, 78.3927, 487.314, 3280.18, 1.03791, 98.63
33.697, 49.7226, 19.0117, 185.372, 78.2815, 486.434, 3270.83, 1.04058, 98.5326
33.303, 49.7023, 18.9482, 184.333, 78.17, 485.552, 3261.29, 1.04326, 98.4344
32.9091, 49.6815, 18.8845, 183.278, 78.0581, 484.666, 3251.54, 1.04596, 98.3354
32.5152, 49.6602, 18.8207, 182.207, 77.946, 483.777, 3241.58, 1.04867, 98.2356
32.1212, 49.6384, 18.7568, 181.118, 77.8337, 482.885, 3231.41, 1.0514, 98.1351
31.7273, 49.6161, 18.6927, 180.012, 77.7212, 481.99, 3221.01, 1.05413, 98.0339
31.3333, 49.5933, 18.6285, 178.889, 77.6086, 481.093, 3210.39, 1.05688, 97.9319
30.9394, 49.5698, 18.5642, 177.748, 77.4959, 480.194, 3199.53, 1.05964, 97.8291
30.5455, 49.5458, 18.4999, 176.588, 77.3831, 479.292, 3188.43, 1.06241, 97.7255
30.1515, 49.5211, 18.4354, 175.41, 77.2703, 478.388, 3177.09, 1.06519, 97.6212
29.7576, 49.4958, 18.3708, 174.213, 77.1575, 477.482, 3165.49, 1.06798, 97.5161
29.3636, 49.4698, 18.3061, 172.997, 77.0447, 476.575, 3153.62, 1.07078, 97.4103
28.9697, 49.4431, 18.2414, 171.762, 76.9321, 475.665, 3141.49, 1.07359, 97.3036
28.5758, 49.4157, 18.1766, 170.507, 76.8195, 474.754, 3129.08, 1.07641, 97.1962
28.1818, 49.3875, 18.1118, 169.231, 76.707, 473.841, 3116.38, 1.07923, 97.088
27.7879, 49.3586, 18.0468, 167.935, 76.5948, 472.927, 3103.39, 1.08206, 96.979
27.3939, 49.3289, 17.9819, 166.619, 76.4827, 472.012, 3090.09, 1.0849, 96.8692
27, 49.2983, 17.9168, 165.282, 76.3709, 471.095, 3076.49, 1.08774, 96.7586
26.6061, 49.2669, 17.8517, 163.923, 76.2593, 470.177, 3062.56, 1.09059, 96.6471
26.2121, 49.2346, 17.7866, 162.542, 76.148, 469.258, 3048.31, 1.09345, 96.5348
25.8182, 49.2015, 17.7214, 161.14, 76.037, 468.338, 3033.71, 1.09631, 96.4217
25.4242, 49.1674, 17.6561, 159.715, 75.9264, 467.417, 3018.77, 1.09918, 96.3077
25.0303, 49.1323, 17.5908, 158.268, 75.816, 466.494, 3003.46, 1.10205, 96.1927
24.6364, 49.0963, 17.5254, 156.797, 75.7061, 465.571, 2987.78, 1.10493, 96.0769
24.2424, 49.0592, 17.46, 155.304, 75.5965, 464.646, 2971.72, 1.10781, 95.9601
23.8485, 49.0211, 17.3945, 153.786, 75.4873, 463.72, 2955.26, 1.11069, 95.8424
23.4545, 48.9819, 17.3288, 152.245, 75.3786, 462.793, 2938.4, 1.11358, 95.7236
23.0606, 48.9416, 17.2631, 150.679, 75.2702, 461.865, 2921.11, 1.11648, 95.6039
22.6667, 48.9002, 17.1973, 149.089, 75.1623, 460.935, 2903.39, 1.11937, 95.483
22.2727, 48.8575, 17.1314, 147.474, 75.0549, 460.003, 2885.23, 1.12228, 95.3611
21.8788, 48.8137, 17.0653, 145.833, 74.9478, 459.07, 2866.6, 1.12519, 95.238
21.4848, 48.7686, 16.9991, 144.166, 74.8412, 458.135, 2847.49, 1.1281, 95.1136
21.0909, 48.7221, 16.9328, 142.473, 74.7351, 457.198, 2827.88, 1.13102, 94.9881
20.697, 48.6744, 16.8662, 140.754, 74.6294, 456.258, 2807.76, 1.13394, 94.8612
20.303, 48.6252, 16.7995, 139.007, 74.5241, 455.316, 2787.11, 1.13687, 94.733
19.9091, 48.5746, 16.7325, 137.233, 74.4193, 454.371, 2765.91, 1.13981, 94.6033
19.5152, 48.5224, 16.6652, 135.431, 74.3149, 453.423, 2744.14, 1.14275, 94.4721
19.1212, 48.4688, 16.5977, 133.6, 74.2109, 452.472, 2721.78, 1.14571, 94.3393
18.7273, 48.4134, 16.5299, 131.741, 74.1073, 451.517, 2698.8, 1.14867, 94.2048
18.3333, 48.3564, 16.4617, 129.852, 74.0041, 450.557, 2675.18, 1.15164, 94.0685
17.9394, 48.2977, 16.3932, 127.933, 73.9013, 449.593, 2650.9, 1.15462, 93.9304
17.5455, 48.2371, 16.3242, 125.984, 73.7989, 448.623, 2625.93, 1.15762, 93.7903
17.1515, 48.1745, 16.2548, 124.003, 73.6968, 447.648, 2600.24, 1.16062, 93.648
16.7576, 48.1099, 16.1849, 121.991, 73.595, 446.666, 2573.79, 1.16365, 93.5035
16.3636, 48.0432, 16.1144, 119.947, 73.4935, 445.678, 2546.56, 1.16668, 93.3566
15.9697, 47.9743, 16.0434, 117.87, 73.3923, 444.681, 2518.52, 1.16974, 93.2072
15.5758, 47.903, 15.9716, 115.76, 73.2913, 443.677, 2489.61, 1.17281, 93.0551
15.1818, 47.8293, 15.8991, 113.615, 73.1905, 442.663, 2459.81, 1.17591, 92.9
14.7879, 47.7529, 15.8259, 111.436, 73.09, 441.639, 2429.07, 1.17902, 92.7418
14.3939, 47.6737, 15.7517, 109.221, 72.9895, 440.604, 2397.35, 1.18217, 92.5802
14, 47.5915, 15.6766, 106.97, 72.8892, 439.557, 2364.58, 1.18534, 92.4151
13.6061, 47.5062, 15.6005, 104.683, 72.7889, 438.496, 2330.73, 1.18854, 92.246
13.2121, 47.4175, 15.5231, 102.358, 72.6887, 437.421, 2295.73, 1.19177, 92.0728
12.8182, 47.3252, 15.4446, 99.9954, 72.5885, 436.33, 2259.52, 1.19504, 91.8949
12.4242, 47.229, 15.3646, 97.5944, 72.4882, 435.221, 2222.03, 1.19835, 91.7122
12.0303, 47.1286, 15.2831, 95.1544, 72.3877, 434.092, 2183.19, 1.20171, 91.5241
11.6364, 47.0236, 15.1999, 92.6754, 72.2872, 432.942, 2142.92, 1.20511, 91.3301
11.2424, 46.9137, 15.1149, 90.1571, 72.1864, 431.768, 2101.12, 1.20857, 91.1297
10.8485, 46.7984, 15.0278, 87.5997, 72.0853, 430.568, 2057.7, 1.21208, 90.9222
10.4545, 46.6772, 14.9385, 85.0038, 71.9838, 429.339, 2012.55, 1.21566, 90.7069
10.0606, 46.5495, 14.8466, 82.3702, 71.882, 428.078, 1965.56, 1.21931, 90.4831
9.66667, 46.4147, 14.7519, 79.7005, 71.7797, 426.78, 1916.6, 1.22304, 90.2497
9.27273, 46.272, 14.6541, 76.9973, 71.6768, 425.442, 1865.52, 1.22686, 90.0056
8.87879, 46.1203, 14.5527, 74.2642, 71.5733, 424.059, 1812.15, 1.23077, 89.7495
8.48485, 45.9586, 14.4474, 71.5065, 71.4691, 422.625, 1756.33, 1.23479, 89.4799
8.09091, 45.7856, 14.3374, 68.7317, 71.3641, 421.132, 1697.83, 1.23894, 89.1949
7.69697, 45.5997, 14.2223, 65.9504, 71.2583, 419.572, 1636.44, 1.24322, 88.8922
7.30303, 45.3988, 14.1012, 63.1777, 71.1516, 417.936, 1571.87, 1.24766, 88.569
6.90909, 45.1806, 13.9731, 60.4346, 71.0439, 416.211, 1503.82, 1.25228, 88.222
6.51515, 44.9419, 13.8368, 57.751, 70.9351, 414.381, 1431.94, 1.25711, 87.8468
6.12121, 44.6788, 13.6907, 55.1692, 70.8254, 412.426, 1355.78, 1.26217, 87.4377
5.72727, 44.3858, 13.5328, 52.7498, 70.7148, 410.321, 1274.84, 1.26752, 86.9874
5.33333, 44.056, 13.3604, 50.5803, 70.6036, 408.031, 1188.5, 1.27319, 86.4858
4.93939, 43.6791, 13.1696, 48.7876, 70.4921, 405.508, 1095.95, 1.27927, 85.9189
4.54545, 43.2406, 12.955, 47.5568, 70.3813, 402.683, 996.197, 1.28584, 85.2658
4.15152, 42.7176, 12.7081, 47.155, 70.2729, 399.452, 887.907, 1.29303, 84.4944
3.75758, 42.072, 12.4151, 47.9457, 70.1705, 395.639, 769.252, 1.30104, 83.5507
3.36364, 41.2327, 12.0504, 50.3158, 70.0823, 390.929, 637.655, 1.31016, 82.3334
2.9697, 40.0407, 11.5582, 54.103, 70.0292, 384.625, 489.45, 1.32087, 80.614
2.57576, 37.9929, 10.7658, 55.573, 70.0889, 374.587, 319.438, 1.33395, 77.6622
2.18182, 31.2978, 8.4508, 36.0793, 70.85, 345.623, 124.141, 1.33785, 67.7873
1.78788, 23.5899, 6.05786, 23.7052, 70.2506, 314.767, 72.9652, 1.27605, 55.8148
1.39394, 21.2909, 5.37723, 21.2846, 69.0318, 305.395, 64.4051, 1.24355, 52.1108
1, 19.9999, 4.99999, 20.0001, 68.0, 300.0, 59.9998, 1.22222, 49.9999
