kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 50.0063, 20.0025, 199.949, 79.9988, 499.991, 3400.04, 1.00003, 100.01
6.6054, 60.3182, 24.2172, 146.356, 78.6668, 523.874, 3405.35, 0.932205, 111.498
6.5448, 45.7375, 17.6215, 289.594, 81.4221, 478.619, 3389.93, 1.06448, 95.4039
6.4842, 55.9036, 22.4761, 161.363, 79.1835, 546.832, 3428.26, 0.872121, 106.269
6.4236, 57.7518, 22.4748, 163.052, 79.1274, 507.282, 3480.64, 0.978784, 111.392
6.363, 52.3906, 20.5263, 190.2, 79.8557, 526.211, 3477.9, 0.925856, 104.313
6.3024, 58.2519, 22.5606, 162.163, 79.1496, 529.632, 3500.01, 0.916648, 111.664
6.2418, 58.4747, 22.5362, 162.603, 79.174, 537.18, 3513.0, 0.896744, 111.982
6.1812, 60.2274, 22.9733, 158.501, 79.0574, 541.821, 3527.8, 0.884786, 114.019
6.1206, 62.5021, 23.5381, 153.762, 78.9155, 548.113, 3540.24, 0.868918, 116.238
6.06, 1665.96, 27.2671, 76.3666, 75.7535, 243.254, 2420.06, 0.921424, 32.746
5.9994, 1676.28, 27.0193, 76.8192, 75.7797, 242.886, 2433.53, 0.919299, 32.886
5.9388, 1686.78, 26.7738, 77.2849, 75.8058, 242.515, 2446.99, 0.917154, 33.0292
5.8782, 1697.46, 26.5306, 77.7644, 75.8318, 242.14, 2460.42, 0.914987, 33.1756
5.8176, 1708.33, 26.2898, 78.2585, 75.8578, 241.761, 2473.82, 0.912798, 33.3254
5.757, 1719.4, 26.0512, 78.7679, 75.8838, 241.378, 2487.2, 0.910588, 33.4787
5.6964, 1730.66, 25.8148, 79.2934, 75.9096, 240.992, 2500.55, 0.908355, 33.6355
5.6358, 1742.13, 25.5807, 79.8358, 75.9355, 240.601, 2513.85, 0.906099, 33.7961
5.5752, 1753.8, 25.3487, 80.3961, 75.9612, 240.206, 2527.12, 0.90382, 33.9604
5.5146, 1765.7, 25.1188, 80.9749, 75.9869, 239.806, 2540.34, 0.901517, 34.1288
5.454, 1777.82, 24.891, 81.5732, 76.0126, 239.403, 2553.51, 0.89919, 34.3012
5.3934, 1790.17, 24.6653, 82.192, 76.0381, 238.995, 2566.62, 0.896837, 34.4779
5.3328, 1802.76, 24.4416, 82.8322, 76.0635, 238.582, 2579.68, 0.89446, 34.659
5.2722, 1815.59, 24.22, 83.4948, 76.0889, 238.164, 2592.67, 0.892057, 34.8446
5.2116, 1828.68, 24.0002, 84.1807, 76.1141, 237.742, 2605.59, 0.889627, 35.0349
5.151, 1842.03, 23.7825, 84.891, 76.1393, 237.314, 2618.43, 0.88717, 35.2301
5.0904, 1855.66, 23.5666, 85.6268, 76.1643, 236.882, 2631.18, 0.884685, 35.4305
5.0298, 1869.56, 23.3526, 86.3892, 76.1891, 236.444, 2643.85, 0.882172, 35.636
4.9692, 1883.75, 23.1405, 87.1792, 76.2139, 236.001, 2656.41, 0.87963, 35.847
4.9086, 1898.25, 22.9302, 87.9981, 76.2385, 235.553, 2668.87, 0.877059, 36.0638
4.848, 1913.05, 22.7217, 88.847, 76.2629, 235.098, 2681.22, 0.874457, 36.2864
4.7874, 1928.18, 22.5149, 89.7271, 76.2871, 234.638, 2693.44, 0.871824, 36.5151
4.7268, 1943.64, 22.3099, 90.6398, 76.3112, 234.172, 2705.53, 0.86916, 36.7502
4.6662, 1959.45, 22.1066, 91.5862, 76.335, 233.7, 2717.48, 0.866462, 36.992
4.6056, 1975.61, 21.905, 92.5676, 76.3587, 233.222, 2729.28, 0.863732, 37.2407
4.545, 1992.15, 21.705, 93.5855, 76.382, 232.737, 2740.91, 0.860967, 37.4966
4.4844, 2009.07, 21.5067, 94.6411, 76.4052, 232.245, 2752.37, 0.858167, 37.76
4.4238, 2026.39, 21.3099, 95.7358, 76.428, 231.747, 2763.64, 0.855331, 38.0312
4.3632, 2044.14, 21.1147, 96.871, 76.4506, 231.241, 2774.71, 0.852458, 38.3106
4.3026, 2062.31, 20.921, 98.0482, 76.4729, 230.728, 2785.57, 0.849547, 38.5986
4.242, 2080.94, 20.7289, 99.2688, 76.4948, 230.207, 2796.2, 0.846597, 38.8955
4.1814, 2100.03, 20.5382, 100.534, 76.5163, 229.679, 2806.58, 0.843606, 39.2017
4.1208, 2119.61, 20.349, 101.846, 76.5375, 229.142, 2816.7, 0.840575, 39.5178
4.0602, 2139.71, 20.1612, 103.206, 76.5582, 228.598, 2826.55, 0.837501, 39.844
3.9996, 2160.34, 19.9748, 104.614, 76.5784, 228.044, 2836.1, 0.834384, 40.181
3.939, 2181.52, 19.7897, 106.074, 76.5982, 227.482, 2845.33, 0.831221, 40.5292
3.8784, 2203.28, 19.6061, 107.585, 76.6175, 226.911, 2854.22, 0.828012, 40.8893
3.8178, 2225.65, 19.4237, 109.15, 76.6362, 226.33, 2862.76, 0.824756, 41.2617
3.7572, 2248.65, 19.2426, 110.771, 76.6543, 225.739, 2870.91, 0.82145, 41.6472
