kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 50.0006, 20.0001, 200.001, 79.9992, 500.001, 3400.01, 0.999996, 100.0
6.6054, 51.8584, 19.998, 200.1, 80.4234, 499.765, 3414.25, 1.00069, 100.999
6.5448, 53.869, 19.992, 200.226, 80.9287, 499.34, 3428.07, 1.00194, 102.007
6.4842, 56.046, 19.9816, 200.382, 81.5267, 498.705, 3441.37, 1.00381, 103.021
6.4236, 58.4034, 19.9659, 200.575, 82.2321, 497.84, 3454.07, 1.00637, 104.038
6.363, 60.9557, 19.9442, 200.809, 83.0634, 496.721, 3466.02, 1.00968, 105.057
6.3024, 63.7171, 19.9153, 201.093, 84.0448, 495.322, 3477.05, 1.01384, 106.074
6.2418, 66.7007, 19.878, 201.437, 85.2068, 493.613, 3486.92, 1.01893, 107.083
6.1812, 69.9178, 19.8303, 201.854, 86.5892, 491.565, 3495.34, 1.02507, 108.08
6.1206, 73.3761, 19.7703, 202.359, 88.2431, 489.143, 3501.94, 1.03236, 109.06
6.06, 77.0775, 19.6954, 202.972, 90.2347, 486.314, 3506.23, 1.04093, 110.013
5.9994, 81.0161, 19.6024, 203.714, 92.6489, 483.047, 3507.57, 1.05088, 110.933
5.9388, 85.1742, 19.4878, 204.61, 95.594, 479.312, 3505.17, 1.06232, 111.808
5.8782, 89.5193, 19.3477, 205.685, 99.203, 475.091, 3498.02, 1.07534, 112.629
5.8176, 94.0023, 19.1785, 206.954, 103.631, 470.384, 3484.97, 1.08992, 113.384
5.757, 98.5594, 18.9779, 208.407, 109.042, 465.223, 3464.78, 1.10597, 114.064
5.6964, 103.121, 18.7465, 209.991, 115.573, 459.684, 3436.39, 1.12323, 114.666
5.6358, 107.629, 18.4888, 211.589, 123.29, 453.889, 3399.29, 1.14126, 115.194
5.5752, 112.055, 18.214, 213.025, 132.142, 447.996, 3353.86, 1.1595, 115.661
5.5146, 116.41, 17.9335, 214.096, 141.961, 442.163, 3301.36, 1.17737, 116.086
5.454, 120.733, 17.6579, 214.635, 152.497, 436.514, 3243.7, 1.19443, 116.491
5.3934, 125.078, 17.395, 214.547, 163.484, 431.121, 3182.88, 1.2104, 116.892
5.3328, 129.495, 17.1495, 213.817, 174.686, 426.012, 3120.71, 1.22516, 117.302
5.2722, 134.027, 16.923, 212.492, 185.91, 421.185, 3058.61, 1.23871, 117.726
5.2116, 138.706, 16.7156, 210.658, 197.008, 416.621, 2997.67, 1.25111, 118.169
5.151, 143.557, 16.5264, 208.419, 207.868, 412.294, 2938.68, 1.26242, 118.63
5.0904, 148.601, 16.3544, 205.881, 218.404, 408.176, 2882.25, 1.27274, 119.11
