kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 49.9967, 20.0001, 200.0, 79.9975, 500.006, 3400.02, 0.999984, 100.001
6.6054, 53.5126, 19.9559, 200.385, 81.2352, 497.789, 3408.49, 1.00652, 100.786
6.5448, 1358.22, 16.4834, 205.131, 62.7212, 236.013, 2630.98, 0.880133, 28.891
6.4842, 1368.84, 16.4761, 205.138, 62.9098, 235.823, 2639.79, 0.87904, 29.0342
6.4236, 1379.62, 16.4686, 205.142, 63.0991, 235.63, 2648.61, 0.87793, 29.1801
6.363, 1390.57, 16.461, 205.142, 63.2894, 235.434, 2657.43, 0.876801, 29.3287
6.3024, 1401.7, 16.4532, 205.139, 63.4805, 235.234, 2666.25, 0.875654, 29.4801
6.2418, 1413.01, 16.4452, 205.132, 63.6724, 235.031, 2675.06, 0.874488, 29.6343
6.1812, 1424.5, 16.437, 205.121, 63.8653, 234.825, 2683.87, 0.873302, 29.7916
6.1206, 1436.18, 16.4286, 205.106, 64.059, 234.615, 2692.67, 0.872097, 29.9518
6.06, 1448.06, 16.42, 205.087, 64.2536, 234.401, 2701.47, 0.870871, 30.1152
5.9994, 1460.14, 16.4112, 205.063, 64.4491, 234.184, 2710.24, 0.869625, 30.2818
5.9388, 1472.42, 16.4022, 205.035, 64.6455, 233.963, 2719.01, 0.868358, 30.4518
5.8782, 1484.91, 16.3929, 205.002, 64.8429, 233.738, 2727.75, 0.867069, 30.6252
5.8176, 1497.62, 16.3835, 204.964, 65.0411, 233.509, 2736.47, 0.865758, 30.8022
5.757, 1510.55, 16.3738, 204.921, 65.2402, 233.276, 2745.17, 0.864425, 30.9828
5.6964, 1523.71, 16.3639, 204.872, 65.4402, 233.039, 2753.84, 0.863069, 31.1673
5.6358, 1537.1, 16.3538, 204.818, 65.6412, 232.798, 2762.47, 0.861689, 31.3556
5.5752, 1550.74, 16.3434, 204.758, 65.843, 232.552, 2771.07, 0.860285, 31.548
5.5146, 1564.63, 16.3327, 204.692, 66.0458, 232.302, 2779.63, 0.858857, 31.7446
5.454, 1578.78, 16.3218, 204.619, 66.2496, 232.048, 2788.14, 0.857403, 31.9455
5.3934, 1593.19, 16.3106, 204.539, 66.4542, 231.788, 2796.6, 0.855923, 32.1509
5.3328, 1607.88, 16.2992, 204.453, 66.6598, 231.524, 2805.01, 0.854418, 32.361
5.2722, 1622.84, 16.2875, 204.359, 66.8664, 231.255, 2813.35, 0.852885, 32.5758
5.2116, 1638.1, 16.2754, 204.257, 67.0738, 230.981, 2821.63, 0.851324, 32.7957
5.151, 1653.66, 16.2631, 204.147, 67.2822, 230.702, 2829.84, 0.849735, 33.0206
5.0904, 1669.52, 16.2505, 204.029, 67.4916, 230.417, 2837.97, 0.848117, 33.251
5.0298, 1685.71, 16.2375, 203.901, 67.7019, 230.127, 2846.02, 0.846469, 33.4869
4.9692, 1702.23, 16.2242, 203.765, 67.9132, 229.832, 2853.97, 0.844791, 33.7285
4.9086, 1719.08, 16.2106, 203.619, 68.1254, 229.53, 2861.83, 0.843081, 33.9762
4.848, 1736.3, 16.1967, 203.462, 68.3385, 229.223, 2869.58, 0.84134, 34.23
4.7874, 1753.87, 16.1823, 203.295, 68.5526, 228.909, 2877.21, 0.839565, 34.4904
4.7268, 1771.83, 16.1676, 203.117, 68.7676, 228.59, 2884.72, 0.837757, 34.7574
4.6662, 1790.17, 16.1526, 202.926, 68.9835, 228.264, 2892.1, 0.835913, 35.0314
4.6056, 1808.93, 16.1371, 202.724, 69.2004, 227.931, 2899.34, 0.834035, 35.3128
4.545, 1828.1, 16.1212, 202.508, 69.4182, 227.591, 2906.42, 0.832119, 35.6017
4.4844, 1847.71, 16.1049, 202.278, 69.6369, 227.245, 2913.34, 0.830166, 35.8985
4.4238, 1867.77, 16.0882, 202.034, 69.8566, 226.891, 2920.08, 0.828174, 36.2035
4.3632, 1888.3, 16.071, 201.775, 70.0771, 226.529, 2926.64, 0.826143, 36.5172
4.3026, 1909.31, 16.0533, 201.5, 70.2985, 226.16, 2932.99, 0.82407, 36.8399
4.242, 1930.84, 16.0352, 201.208, 70.5208, 225.783, 2939.13, 0.821955, 37.1719
4.1814, 1952.89, 16.0165, 200.898, 70.744, 225.398, 2945.03, 0.819798, 37.5138
4.1208, 1975.49, 15.9974, 200.57, 70.968, 225.005, 2950.69, 0.817595, 37.866
4.0602, 1998.67, 15.9777, 200.221, 71.1929, 224.602, 2956.09, 0.815346, 38.2289
3.9996, 2022.43, 15.9574, 199.852, 71.4185, 224.191, 2961.2, 0.81305, 38.6031
3.939, 2046.82, 15.9366, 199.46, 71.6449, 223.77, 2966.01, 0.810706, 38.9891
3.8784, 2071.86, 15.9152, 199.046, 71.8721, 223.339, 2970.5, 0.80831, 39.3876
3.8178, 2097.58, 15.8931, 198.606, 72.1, 222.898, 2974.64, 0.805863, 39.799
3.7572, 2124.0, 15.8704, 198.141, 72.3285, 222.447, 2978.42, 0.803362, 40.2242
3.6966, 2151.16, 15.847, 197.647, 72.5577, 221.986, 2981.8, 0.800806, 40.6638
3.636, 2179.09, 15.8229, 197.125, 72.7875, 221.512, 2984.75, 0.798192, 41.1186
3.5754, 2207.84, 15.7981, 196.571, 73.0179, 221.028, 2987.26, 0.795519, 41.5894
3.5148, 2237.44, 15.7725, 195.984, 73.2487, 220.531, 2989.28, 0.792785, 42.0771
3.4542, 2267.92, 15.7461, 195.362, 73.48, 220.022, 2990.79, 0.789988, 42.5826
3.3936, 2299.35, 15.7189, 194.703, 73.7117, 219.5, 2991.74, 0.787124, 43.107
3.333, 2331.76, 15.6907, 194.004, 73.9436, 218.964, 2992.1, 0.784193, 43.6513
3.2724, 2365.21, 15.6617, 193.263, 74.1757, 218.414, 2991.83, 0.781191, 44.2168
3.2118, 2399.75, 15.6317, 192.478, 74.4079, 217.849, 2990.87, 0.778116, 44.8047
3.1512, 2435.45, 15.6007, 191.644, 74.6401, 217.269, 2989.18, 0.774964, 45.4165
3.0906, 2472.36, 15.5686, 190.759, 74.8722, 216.672, 2986.71, 0.771734, 46.0535
3.03, 2510.56, 15.5354, 189.82, 75.1041, 216.059, 2983.39, 0.768421, 46.7175
2.9694, 2550.12, 15.5011, 188.822, 75.3355, 215.428, 2979.17, 0.765023, 47.4103
2.9088, 2591.12, 15.4654, 187.762, 75.5663, 214.779, 2973.97, 0.761537, 48.1338
2.8482, 2633.66, 15.4285, 186.636, 75.7964, 214.111, 2967.72, 0.757957, 48.89
2.7876, 2677.82, 15.3902, 185.438, 76.0255, 213.422, 2960.35, 0.75428, 49.6815
2.727, 2723.72, 15.3504, 184.163, 76.2534, 212.712, 2951.75, 0.750503, 50.5106
2.6664, 2771.46, 15.309, 182.806, 76.4798, 211.979, 2941.83, 0.74662, 51.3802
2.6058, 2821.17, 15.2659, 181.361, 76.7045, 211.223, 2930.48, 0.742627, 52.2933
2.5452, 2872.99, 15.2211, 179.821, 76.927, 210.442, 2917.6, 0.738518, 53.2535
2.4846, 2927.06, 15.1744, 178.178, 77.147, 209.634, 2903.04, 0.734287, 54.2645
2.424, 2983.55, 15.1256, 176.425, 77.3642, 208.798, 2886.67, 0.72993, 55.3304
2.3634, 3042.65, 15.0747, 174.553, 77.5779, 207.933, 2868.32, 0.725439, 56.4559
2.3028, 3104.56, 15.0214, 172.552, 77.7876, 207.037, 2847.83, 0.720807, 57.6462
2.2422, 3169.49, 14.9655, 170.413, 77.9928, 206.107, 2825.0, 0.716027, 58.9072
2.1816, 3237.69, 14.9069, 168.123, 78.1926, 205.141, 2799.62, 0.711091, 60.2454
2.121, 3309.44, 14.8453, 165.669, 78.3862, 204.138, 2771.45, 0.70599, 61.6681
2.0604, 3385.06, 14.7804, 163.039, 78.5727, 203.093, 2740.22, 0.700714, 63.1837
1.9998, 3464.88, 14.712, 160.217, 78.7509, 202.005, 2705.63, 0.695252, 64.8016
1.9392, 3549.29, 14.6396, 157.187, 78.9195, 200.87, 2667.35, 0.689594, 66.5326
1.8786, 3638.74, 14.5629, 153.929, 79.0769, 199.685, 2624.99, 0.683726, 68.389
1.818, 3733.73, 14.4813, 150.424, 79.2213, 198.445, 2578.15, 0.677635, 70.385
1.7574, 3834.82, 14.3944, 146.651, 79.3506, 197.145, 2526.34, 0.671304, 72.5367
1.6968, 3942.65, 14.3014, 142.584, 79.4621, 195.781, 2469.02, 0.664717, 74.8632
1.6362, 4057.98, 14.2016, 138.198, 79.5526, 194.346, 2405.58, 0.657856, 77.3864
1.5756, 4181.64, 14.094, 133.465, 79.6184, 192.834, 2335.35, 0.650697, 80.132
1.515, 4314.63, 13.9774, 128.355, 79.6546, 191.236, 2257.55, 0.643217, 83.1304
1.4544, 4458.08, 13.8505, 122.836, 79.6554, 189.544, 2171.34, 0.63539, 86.4174
1.3938, 4613.3, 13.7114, 116.877, 79.6134, 187.747, 2075.78, 0.627183, 90.0356
1.3332, 4781.83, 13.5581, 110.448, 79.5192, 185.832, 1969.9, 0.618561, 94.0361
1.2726, 4965.44, 13.3877, 103.523, 79.3606, 183.785, 1852.69, 0.609483, 98.48
1.212, 5166.2, 13.1967, 96.0887, 79.1221, 181.588, 1723.26, 0.599902, 103.442
1.1514, 5386.53, 12.9807, 88.1515, 78.7834, 179.218, 1581.04, 0.589763, 109.011
1.0908, 5629.24, 12.7344, 79.7586, 78.3186, 176.651, 1426.2, 0.579004, 115.299
1.0302, 5897.66, 12.4515, 71.027, 77.6963, 173.854, 1260.35, 0.567552, 122.441
0.9696, 6196.02, 12.1261, 62.186, 76.8827, 170.791, 1087.64, 0.555337, 130.614
0.909, 6530.2, 11.7554, 53.6145, 75.8524, 167.421, 915.865, 0.542292, 140.052
0.8484, 6909.52, 11.3442, 45.8091, 74.6073, 163.705, 755.953, 0.528383, 151.092
0.7878, 7348.83, 10.906, 39.2111, 73.1875, 159.602, 618.2, 0.5136, 164.232
0.7272, 7869.65, 10.4561, 33.9861, 71.6461, 155.061, 507.028, 0.497935, 180.199
0.6666, 8500.0, 10.0, 30.0003, 69.9999, 150.0, 420.0, 0.481331, 200.0
