kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 50.0006, 20.0001, 200.001, 79.9995, 500.002, 3400.01, 0.999995, 100.0
6.6054, 51.9058, 20.1312, 201.329, 78.5455, 501.558, 3425.09, 0.995425, 101.192
6.5448, 53.9935, 20.2592, 202.628, 77.1339, 502.911, 3450.07, 0.991468, 102.396
6.4842, 56.2827, 20.3826, 203.885, 75.7858, 504.023, 3474.82, 0.988227, 103.608
6.4236, 58.7931, 20.4997, 205.084, 74.5232, 504.854, 3499.21, 0.985808, 104.827
6.363, 61.5455, 20.6091, 206.21, 73.3669, 505.367, 3523.14, 0.984318, 106.046
6.3024, 64.5612, 20.7094, 207.251, 72.3357, 505.526, 3546.49, 0.983857, 107.262
6.2418, 67.8623, 20.7995, 208.195, 71.4444, 505.297, 3569.19, 0.984517, 108.472
6.1812, 71.471, 20.8786, 209.038, 70.7026, 504.655, 3591.18, 0.986378, 109.67
6.1206, 75.4102, 20.9465, 209.775, 70.114, 503.579, 3612.44, 0.989505, 110.854
6.06, 79.7027, 21.0034, 210.407, 69.676, 502.056, 3632.99, 0.993948, 112.021
5.9994, 84.3714, 21.0498, 210.942, 69.3803, 500.08, 3652.86, 0.999744, 113.167
5.9388, 89.4384, 21.0867, 211.387, 69.2138, 497.65, 3672.12, 1.00691, 114.291
5.8782, 94.9238, 21.1151, 211.753, 69.1603, 494.773, 3690.88, 1.01545, 115.389
5.8176, 100.845, 21.1365, 212.051, 69.2015, 491.463, 3709.22, 1.02536, 116.46
5.757, 107.215, 21.152, 212.294, 69.3191, 487.738, 3727.25, 1.03659, 117.501
5.6964, 114.04, 21.1628, 212.493, 69.4958, 483.624, 3745.05, 1.04909, 118.511
5.6358, 121.316, 21.1699, 212.657, 69.7163, 479.154, 3762.7, 1.06278, 119.485
5.5752, 129.031, 21.1742, 212.794, 69.9682, 474.371, 3780.27, 1.07753, 120.424
5.5146, 137.162, 21.176, 212.909, 70.2414, 469.323, 3797.8, 1.09318, 121.323
5.454, 145.674, 21.176, 213.005, 70.5287, 464.067, 3815.33, 1.10954, 122.183
5.3934, 154.526, 21.1743, 213.086, 70.8251, 458.665, 3832.87, 1.12637, 123.003
