kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 50.0006, 20.0001, 200.003, 79.9992, 500.001, 3400.01, 0.999996, 100.0
6.6054, 51.852, 19.9801, 199.694, 80.4944, 499.524, 3414.65, 1.0014, 100.973
6.5448, 53.8516, 19.955, 199.389, 81.0783, 498.842, 3428.84, 1.00341, 101.952
6.4842, 56.0115, 19.9238, 199.081, 81.7659, 497.933, 3442.49, 1.00609, 102.935
6.4236, 58.3438, 19.8852, 198.759, 82.5767, 496.769, 3455.47, 1.00954, 103.917
6.363, 60.8599, 19.8377, 198.397, 83.536, 495.319, 3467.66, 1.01385, 104.895
6.3024, 63.5698, 19.7793, 197.963, 84.6775, 493.548, 3478.86, 1.01913, 105.863
6.2418, 66.4806, 19.7072, 197.415, 86.0462, 491.412, 3488.82, 1.02553, 106.816
6.1812, 69.5941, 19.6178, 196.704, 87.7041, 488.86, 3497.19, 1.03322, 107.744
6.1206, 72.9031, 19.506, 195.768, 89.7371, 485.83, 3503.47, 1.0424, 108.635
6.06, 76.3854, 19.3647, 194.525, 92.2691, 482.243, 3506.91, 1.05334, 109.474
5.9994, 79.9941, 19.1835, 192.864, 95.4834, 477.997, 3506.43, 1.06637, 110.238
5.9388, 83.639, 18.9469, 190.617, 99.6627, 472.948, 3500.32, 1.08197, 110.894
5.8782, 87.1538, 18.6305, 187.524, 105.265, 466.886, 3485.8, 1.1008, 111.388
5.8176, 90.2298, 18.1938, 183.147, 113.08, 459.478, 3458.07, 1.12388, 111.629
5.757, 92.2856, 17.5687, 176.731, 124.526, 450.177, 3408.36, 1.15278, 111.451
5.6964, 92.374, 16.6685, 167.268, 141.722, 438.366, 3323.26, 1.18889, 110.589
5.6358, 90.5105, 15.6121, 155.891, 163.284, 425.576, 3210.1, 1.22644, 109.151
5.5752, 89.1907, 14.8015, 147.012, 181.158, 415.816, 3118.26, 1.25329, 108.075
5.5146, 89.1674, 14.2597, 141.049, 193.945, 409.022, 3057.4, 1.27071, 107.58
5.454, 89.9989, 13.8705, 136.781, 203.646, 403.874, 3015.65, 1.28306, 107.451
5.3934, 91.3837, 13.5692, 133.507, 211.5, 399.662, 2985.5, 1.29253, 107.546
5.3328, 93.169, 13.3239, 130.874, 218.147, 396.031, 2962.98, 1.30019, 107.789
5.2722, 95.2761, 13.1172, 128.688, 223.944, 392.789, 2945.92, 1.30661, 108.137
5.2116, 97.6634, 12.9389, 126.833, 229.1, 389.821, 2933.01, 1.31211, 108.564
5.151, 100.309, 12.7827, 125.239, 233.75, 387.054, 2923.42, 1.3169, 109.054
5.0904, 103.203, 12.6443, 123.856, 237.981, 384.439, 2916.59, 1.3211, 109.595
