kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 49.998, 19.9999, 200.0, 80.0021, 500.002, 3399.99, 0.999996, 100.0
6.6054, 52.2293, 20.1168, 201.657, 78.1954, 501.087, 3427.88, 0.996806, 101.141
6.5448, 55.1127, 20.2479, 203.474, 76.1567, 501.808, 3457.24, 0.994689, 102.276
6.4842, 59.5773, 20.4115, 205.68, 73.5625, 501.63, 3489.94, 0.995208, 103.345
6.4236, 1382.06, 16.5626, 132.783, 58.0205, 235.741, 2756.5, 0.878561, 29.2106
6.363, 1392.99, 16.5537, 132.573, 58.2425, 235.543, 2765.28, 0.877423, 29.3589
6.3024, 1404.11, 16.5446, 132.357, 58.466, 235.342, 2774.06, 0.876266, 29.51
6.2418, 1415.4, 16.5353, 132.136, 58.691, 235.137, 2782.83, 0.87509, 29.664
6.1812, 1426.88, 16.5258, 131.908, 58.9175, 234.929, 2791.59, 0.873895, 29.821
6.1206, 1438.54, 16.5161, 131.675, 59.1454, 234.718, 2800.34, 0.87268, 29.981
6.06, 1450.41, 16.5062, 131.435, 59.3749, 234.502, 2809.08, 0.871445, 30.1441
5.9994, 1462.46, 16.496, 131.189, 59.6059, 234.283, 2817.8, 0.870189, 30.3105
5.9388, 1474.73, 16.4857, 130.936, 59.8384, 234.061, 2826.5, 0.868912, 30.4802
5.8782, 1487.2, 16.4752, 130.676, 60.0724, 233.834, 2835.18, 0.867613, 30.6533
5.8176, 1499.9, 16.4644, 130.409, 60.308, 233.604, 2843.83, 0.866293, 30.83
5.757, 1512.81, 16.4533, 130.134, 60.5451, 233.369, 2852.46, 0.86495, 31.0104
5.6964, 1525.95, 16.4421, 129.853, 60.7837, 233.13, 2861.05, 0.863583, 31.1945
5.6358, 1539.33, 16.4306, 129.563, 61.024, 232.887, 2869.6, 0.862194, 31.3826
5.5752, 1552.95, 16.4188, 129.266, 61.2658, 232.64, 2878.12, 0.86078, 31.5747
5.5146, 1566.82, 16.4068, 128.961, 61.5091, 232.388, 2886.59, 0.859342, 31.771
5.454, 1580.94, 16.3946, 128.647, 61.754, 232.132, 2895.01, 0.857878, 31.9716
5.3934, 1595.34, 16.382, 128.324, 62.0006, 231.871, 2903.38, 0.856389, 32.1767
5.3328, 1610.0, 16.3692, 127.993, 62.2487, 231.605, 2911.69, 0.854873, 32.3865
5.2722, 1624.95, 16.3561, 127.652, 62.4983, 231.334, 2919.93, 0.85333, 32.601
5.2116, 1640.18, 16.3427, 127.302, 62.7496, 231.059, 2928.1, 0.85176, 32.8205
5.151, 1655.72, 16.329, 126.943, 63.0025, 230.778, 2936.2, 0.850161, 33.0452
5.0904, 1671.56, 16.315, 126.573, 63.257, 230.491, 2944.21, 0.848534, 33.2752
5.0298, 1687.72, 16.3006, 126.193, 63.513, 230.2, 2952.14, 0.846876, 33.5108
4.9692, 1704.22, 16.286, 125.802, 63.7707, 229.902, 2959.97, 0.845188, 33.7521
4.9086, 1721.05, 16.271, 125.4, 64.03, 229.599, 2967.69, 0.843469, 33.9994
4.848, 1738.24, 16.2556, 124.986, 64.2908, 229.29, 2975.3, 0.841717, 34.253
4.7874, 1755.79, 16.2399, 124.561, 64.5533, 228.975, 2982.8, 0.839933, 34.513
4.7268, 1773.72, 16.2238, 124.124, 64.8173, 228.654, 2990.16, 0.838115, 34.7797
4.6662, 1792.04, 16.2074, 123.673, 65.0829, 228.326, 2997.38, 0.836262, 35.0534
4.6056, 1810.77, 16.1905, 123.21, 65.3501, 227.992, 3004.46, 0.834373, 35.3343
4.545, 1829.91, 16.1732, 122.734, 65.6189, 227.65, 3011.38, 0.832448, 35.6229
4.4844, 1849.49, 16.1555, 122.243, 65.8892, 227.302, 3018.12, 0.830486, 35.9193
4.4238, 1869.52, 16.1374, 121.738, 66.1611, 226.947, 3024.68, 0.828484, 36.224
4.3632, 1890.03, 16.1188, 121.218, 66.4345, 226.584, 3031.05, 0.826443, 36.5374
4.3026, 1911.01, 16.0998, 120.683, 66.7093, 226.213, 3037.21, 0.824361, 36.8596
4.242, 1932.51, 16.0803, 120.131, 66.9857, 225.834, 3043.14, 0.822237, 37.1913
4.1814, 1954.53, 16.0603, 119.563, 67.2636, 225.448, 3048.83, 0.82007, 37.5328
4.1208, 1977.1, 16.0397, 118.977, 67.5429, 225.052, 3054.27, 0.817858, 37.8846
4.0602, 2000.24, 16.0187, 118.374, 67.8236, 224.648, 3059.43, 0.8156, 38.2471
3.9996, 2023.98, 15.997, 117.751, 68.1057, 224.235, 3064.3, 0.813295, 38.6209
3.939, 2048.33, 15.9749, 117.11, 68.3892, 223.813, 3068.85, 0.810941, 39.0066
3.8784, 2073.34, 15.9521, 116.448, 68.674, 223.38, 3073.07, 0.808537, 39.4046
3.8178, 2099.02, 15.9286, 115.765, 68.96, 222.938, 3076.94, 0.806081, 39.8157
3.7572, 2125.4, 15.9046, 115.061, 69.2473, 222.486, 3080.42, 0.803571, 40.2404
3.6966, 2152.53, 15.8798, 114.334, 69.5358, 222.022, 3083.49, 0.801006, 40.6796
3.636, 2180.43, 15.8544, 113.583, 69.8253, 221.548, 3086.12, 0.798383, 41.134
3.5754, 2209.14, 15.8282, 112.807, 70.1159, 221.061, 3088.29, 0.795702, 41.6043
3.5148, 2238.69, 15.8013, 112.006, 70.4075, 220.563, 3089.95, 0.792959, 42.0916
3.4542, 2269.14, 15.7736, 111.178, 70.7, 220.052, 3091.08, 0.790152, 42.5966
3.3936, 2300.53, 15.745, 110.322, 70.9933, 219.528, 3091.64, 0.78728, 43.1205
3.333, 2332.9, 15.7155, 109.437, 71.2873, 218.991, 3091.58, 0.784341, 43.6644
3.2724, 2366.31, 15.6852, 108.521, 71.5819, 218.44, 3090.85, 0.78133, 44.2294
3.2118, 2400.81, 15.6539, 107.573, 71.877, 217.873, 3089.43, 0.778247, 44.8168
3.1512, 2436.46, 15.6215, 106.592, 72.1724, 217.292, 3087.24, 0.775087, 45.428
3.0906, 2473.32, 15.5882, 105.575, 72.4681, 216.694, 3084.23, 0.771849, 46.0645
3.03, 2511.47, 15.5537, 104.521, 72.7638, 216.079, 3080.35, 0.768528, 46.728
2.9694, 2550.98, 15.518, 103.429, 73.0594, 215.447, 3075.53, 0.765122, 47.4202
2.9088, 2591.94, 15.481, 102.297, 73.3546, 214.796, 3069.69, 0.761627, 48.1431
2.8482, 2634.42, 15.4428, 101.121, 73.6493, 214.126, 3062.76, 0.758039, 48.8988
2.7876, 2678.52, 15.4032, 99.9007, 73.9432, 213.436, 3054.64, 0.754355, 49.6896
2.727, 2724.36, 15.3621, 98.633, 74.2361, 212.724, 3045.26, 0.75057, 50.518
2.6664, 2772.04, 15.3194, 97.3154, 74.5275, 211.99, 3034.49, 0.746679, 51.3869
2.6058, 2821.69, 15.275, 95.9451, 74.8173, 211.233, 3022.24, 0.742678, 52.2994
2.5452, 2873.44, 15.2288, 94.5193, 75.1049, 210.45, 3008.37, 0.738561, 53.2588
2.4846, 2927.44, 15.1807, 93.0347, 75.39, 209.641, 2992.76, 0.734323, 54.2689
2.424, 2983.86, 15.1306, 91.4879, 75.6721, 208.804, 2975.24, 0.729958, 55.334
2.3634, 3042.88, 15.0783, 89.8753, 75.9507, 207.937, 2955.65, 0.725459, 56.4586
2.3028, 3104.7, 15.0235, 88.1927, 76.225, 207.039, 2933.81, 0.720819, 57.6479
2.2422, 3169.53, 14.9662, 86.436, 76.4944, 206.107, 2909.51, 0.716031, 58.9078
2.1816, 3237.63, 14.9061, 84.6005, 76.7581, 205.14, 2882.51, 0.711087, 60.2447
2.121, 3309.27, 14.8429, 82.6811, 77.0152, 204.135, 2852.57, 0.705977, 61.6661
2.0604, 3384.76, 14.7764, 80.6725, 77.2645, 203.089, 2819.4, 0.700692, 63.1802
1.9998, 3464.44, 14.7062, 78.5686, 77.5049, 201.999, 2782.67, 0.695222, 64.7964
1.9392, 3548.7, 14.632, 76.3633, 77.7348, 200.862, 2742.02, 0.689554, 66.5254
1.8786, 3637.97, 14.5533, 74.0496, 77.9525, 199.674, 2697.03, 0.683676, 68.3796
1.818, 3732.75, 14.4695, 71.6202, 78.156, 198.432, 2647.25, 0.677573, 70.3729
1.7574, 3833.59, 14.3802, 69.0673, 78.3428, 197.129, 2592.14, 0.671231, 72.5215
1.6968, 3941.14, 14.2845, 66.3828, 78.5101, 195.762, 2531.1, 0.664631, 74.8442
1.6362, 4056.11, 14.1815, 63.5581, 78.6543, 194.324, 2463.44, 0.657755, 77.3627
1.5756, 4179.35, 14.0703, 60.5849, 78.7709, 192.808, 2388.39, 0.650579, 80.1025
1.515, 4311.79, 13.9494, 57.4554, 78.8544, 191.206, 2305.04, 0.64308, 83.0934
1.4544, 4454.53, 13.8173, 54.1636, 78.8979, 189.508, 2212.36, 0.635228, 86.3707
1.3938, 4608.83, 13.6717, 50.707, 78.8925, 187.703, 2109.21, 0.626991, 89.9758
1.3332, 4776.1, 13.5099, 47.0907, 78.8264, 185.779, 1994.29, 0.618332, 93.9582
1.2726, 4957.95, 13.3284, 43.3346, 78.6841, 183.72, 1866.18, 0.609205, 98.3765
1.212, 5156.18, 13.1223, 39.487, 78.4442, 181.505, 1723.48, 0.599558, 103.3
1.1514, 5372.74, 12.8854, 35.6527, 78.0785, 179.111, 1565.11, 0.589327, 108.812
1.0908, 5609.78, 12.61, 32.0421, 77.5506, 176.509, 1391.15, 0.578442, 115.012
1.0302, 5870.04, 12.2895, 29.0368, 76.8236, 173.666, 1205.18, 0.56683, 122.023
0.9696, 6158.51, 11.9263, 27.1608, 75.8922, 170.555, 1018.14, 0.554456, 130.03
0.909, 6485.48, 11.541, 26.7077, 74.8249, 167.163, 848.121, 0.541362, 139.332
0.8484, 6866.26, 11.1594, 27.3318, 73.7202, 163.477, 707.379, 0.527596, 150.369
0.7878, 7317.2, 10.7868, 28.3867, 72.6005, 159.452, 594.174, 0.513106, 163.683
0.7272, 7855.28, 10.4089, 29.3831, 71.4019, 155.0, 500.693, 0.497747, 179.938
0.6666, 8500.0, 10.0, 30.0001, 70.0, 150.0, 420.001, 0.481331, 200.0
