kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 50.0006, 20.0001, 200.001, 79.9989, 500.002, 3400.01, 0.999993, 100.0
6.6054, 51.8581, 19.9971, 200.058, 80.427, 499.753, 3414.28, 1.00073, 100.998
6.5448, 53.8672, 19.9882, 200.059, 80.944, 499.288, 3428.2, 1.00209, 102.001
6.4842, 56.0407, 19.9726, 199.995, 81.5633, 498.585, 3441.67, 1.00417, 103.007
6.4236, 58.3911, 19.9492, 199.858, 82.3024, 497.618, 3454.61, 1.00702, 104.013
6.363, 60.9307, 19.9163, 199.63, 83.1848, 496.354, 3466.88, 1.01077, 105.015
6.3024, 63.6704, 19.872, 199.293, 84.2418, 494.758, 3478.29, 1.01552, 106.007
6.2418, 66.618, 19.8135, 198.819, 85.5159, 492.784, 3488.59, 1.02142, 106.983
6.1812, 69.7763, 19.737, 198.173, 87.0658, 490.379, 3497.43, 1.02864, 107.933
6.1206, 73.1392, 19.6373, 197.303, 88.9741, 487.479, 3504.33, 1.0374, 108.847
6.06, 76.6851, 19.5069, 196.136, 91.3612, 483.998, 3508.58, 1.04798, 109.708
5.9994, 80.3666, 19.3347, 194.564, 94.4089, 479.824, 3509.1, 1.06075, 110.492
5.9388, 84.0892, 19.1033, 192.418, 98.4073, 474.793, 3504.18, 1.07626, 111.163
5.8782, 87.669, 18.7834, 189.41, 103.855, 468.642, 3490.86, 1.09534, 111.659
5.8176, 90.7291, 18.32, 184.998, 111.719, 460.883, 3463.39, 1.1195, 111.863
5.757, 92.3724, 17.5873, 177.936, 124.287, 450.377, 3408.02, 1.15216, 111.488
5.6964, 89.8086, 16.2093, 164.465, 148.842, 433.602, 3280.56, 1.20312, 109.561
5.6358, 83.9053, 14.5965, 148.437, 180.05, 415.333, 3110.47, 1.25457, 106.506
5.5752, 82.7364, 13.9045, 141.468, 194.919, 407.013, 3038.11, 1.27563, 105.528
5.5146, 83.2823, 13.506, 137.424, 204.207, 401.833, 2999.71, 1.28773, 105.324
5.454, 84.5624, 13.2232, 134.539, 211.253, 397.882, 2975.07, 1.29636, 105.443
5.3934, 86.2858, 13.0022, 132.274, 217.094, 394.574, 2957.91, 1.30314, 105.74
5.3328, 88.3361, 12.8199, 130.397, 222.176, 391.654, 2945.52, 1.30877, 106.152
5.2722, 90.6598, 12.6646, 128.793, 226.726, 388.991, 2936.49, 1.31359, 106.646
5.2116, 93.2313, 12.5295, 127.392, 230.877, 386.507, 2930.02, 1.31781, 107.202
5.151, 96.0396, 12.4103, 126.153, 234.709, 384.152, 2925.63, 1.32155, 107.807
5.0904, 99.0822, 12.3044, 125.048, 238.274, 381.892, 2922.99, 1.32488, 108.452
5.0298, 102.362, 12.2097, 124.058, 241.605, 379.705, 2921.89, 1.32787, 109.131
4.9692, 105.886, 12.125, 123.171, 244.727, 377.571, 2922.21, 1.33054, 109.84
4.9086, 109.663, 12.0492, 122.377, 247.652, 375.478, 2923.83, 1.33293, 110.575
4.848, 113.705, 11.9818, 121.67, 250.391, 373.416, 2926.72, 1.33505, 111.332
4.7874, 118.026, 11.9221, 121.046, 252.948, 371.376, 2930.85, 1.33691, 112.11
4.7268, 122.641, 11.8699, 120.503, 255.325, 369.351, 2936.19, 1.33852, 112.906
4.6662, 127.567, 11.825, 120.038, 257.519, 367.337, 2942.76, 1.33987, 113.72
4.6056, 132.824, 11.7872, 119.651, 259.529, 365.33, 2950.58, 1.34097, 114.548
4.545, 138.43, 11.7565, 119.343, 261.348, 363.324, 2959.68, 1.34183, 115.391
4.4844, 144.409, 11.7328, 119.113, 262.972, 361.318, 2970.08, 1.34242, 116.247
4.4238, 150.784, 11.7162, 118.964, 264.391, 359.309, 2981.84, 1.34275, 117.115
4.3632, 157.579, 11.7068, 118.896, 265.599, 357.295, 2995.0, 1.34282, 117.995
4.3026, 164.823, 11.7048, 118.911, 266.584, 355.274, 3009.6, 1.34261, 118.885
4.242, 172.544, 11.7103, 119.012, 267.338, 353.244, 3025.72, 1.34212, 119.784
4.1814, 180.773, 11.7236, 119.201, 267.849, 351.204, 3043.39, 1.34133, 120.693
4.1208, 189.543, 11.7448, 119.481, 268.107, 349.153, 3062.69, 1.34024, 121.61
4.0602, 198.891, 11.7743, 119.853, 268.099, 347.091, 3083.67, 1.33884, 122.536
3.9996, 208.854, 11.8124, 120.321, 267.814, 345.015, 3106.38, 1.33712, 123.47
3.939, 219.473, 11.8593, 120.888, 267.24, 342.925, 3130.88, 1.33507, 124.41
3.8784, 230.79, 11.9154, 121.556, 266.364, 340.821, 3157.23, 1.33268, 125.358
3.8178, 242.852, 11.981, 122.328, 265.174, 338.701, 3185.48, 1.32994, 126.313
3.7572, 255.708, 12.0566, 123.206, 263.659, 336.566, 3215.68, 1.32684, 127.275
3.6966, 269.409, 12.1423, 124.193, 261.807, 334.413, 3247.86, 1.32337, 128.242
3.636, 284.008, 12.2385, 125.292, 259.607, 332.243, 3282.06, 1.31951, 129.216
3.5754, 299.563, 12.3456, 126.503, 257.049, 330.054, 3318.3, 1.31526, 130.196
3.5148, 316.132, 12.4637, 127.829, 254.125, 327.845, 3356.6, 1.31061, 131.181
3.4542, 333.776, 12.5931, 129.271, 250.827, 325.616, 3396.96, 1.30554, 132.171
3.3936, 352.559, 12.7338, 130.827, 247.15, 323.366, 3439.37, 1.30004, 133.166
3.333, 372.544, 12.8857, 132.496, 243.092, 321.093, 3483.78, 1.29411, 134.166
3.2724, 393.796, 13.0489, 134.277, 238.654, 318.796, 3530.13, 1.28772, 135.169
3.2118, 416.381, 13.2228, 136.165, 233.84, 316.474, 3578.34, 1.28088, 136.177
3.1512, 440.363, 13.407, 138.154, 228.658, 314.126, 3628.3, 1.27356, 137.188
3.0906, 465.805, 13.6006, 140.235, 223.124, 311.749, 3679.84, 1.26576, 138.201
3.03, 492.77, 13.8026, 142.397, 217.257, 309.343, 3732.78, 1.25746, 139.216
2.9694, 521.317, 14.0116, 144.626, 211.082, 306.906, 3786.88, 1.24865, 140.233
2.9088, 551.504, 14.2258, 146.904, 204.632, 304.436, 3841.87, 1.23932, 141.251
2.8482, 583.386, 14.4432, 149.21, 197.947, 301.931, 3897.42, 1.22945, 142.27
2.7876, 617.018, 14.6612, 151.519, 191.072, 299.389, 3953.16, 1.21905, 143.289
2.727, 652.45, 14.8772, 153.803, 184.059, 296.809, 4008.69, 1.20808, 144.308
2.6664, 689.738, 15.0878, 156.031, 176.965, 294.188, 4063.56, 1.19655, 145.326
2.6058, 728.937, 15.2898, 158.167, 169.851, 291.524, 4117.31, 1.18444, 146.345
2.5452, 770.111, 15.4795, 160.176, 162.779, 288.815, 4169.44, 1.17174, 147.363
2.4846, 813.331, 15.6531, 162.019, 155.813, 286.058, 4219.44, 1.15844, 148.382
2.424, 858.685, 15.8069, 163.659, 149.014, 283.251, 4266.83, 1.14454, 149.402
2.3634, 906.279, 15.9374, 165.059, 142.439, 280.391, 4311.11, 1.13002, 150.425
2.3028, 956.244, 16.0409, 166.184, 136.139, 277.475, 4351.81, 1.11489, 151.451
2.2422, 1008.74, 16.1146, 167.003, 130.158, 274.5, 4388.5, 1.09913, 152.483
2.1816, 1063.97, 16.1556, 167.487, 124.53, 271.462, 4420.75, 1.08273, 153.522
2.121, 1122.17, 16.1618, 167.614, 119.276, 268.358, 4448.21, 1.0657, 154.572
2.0604, 1183.62, 16.1314, 167.365, 114.411, 265.184, 4470.51, 1.04803, 155.634
1.9998, 1248.68, 16.0632, 166.725, 109.934, 261.934, 4487.35, 1.02972, 156.712
1.9392, 1317.73, 15.9562, 165.685, 105.839, 258.604, 4498.42, 1.01076, 157.808
1.8786, 1391.26, 15.81, 164.238, 102.107, 255.187, 4503.41, 0.991154, 158.927
1.818, 1469.79, 15.6245, 162.38, 98.7125, 251.678, 4502.01, 0.970898, 160.071
1.7574, 1553.96, 15.3996, 160.109, 95.623, 248.068, 4493.86, 0.949991, 161.245
1.6968, 1644.46, 15.1356, 157.424, 92.8011, 244.349, 4478.58, 0.928433, 162.452
1.6362, 1742.11, 14.8327, 154.323, 90.2053, 240.513, 4455.71, 0.906226, 163.697
1.5756, 1847.82, 14.4911, 150.805, 87.7919, 236.548, 4424.69, 0.883369, 164.982
1.515, 1962.65, 14.1114, 146.866, 85.5155, 232.444, 4384.86, 0.859868, 166.314
1.4544, 2087.79, 13.6939, 142.501, 83.331, 228.186, 4335.44, 0.835728, 167.695
1.3938, 2224.67, 13.24, 137.707, 81.1953, 223.76, 4275.52, 0.810957, 169.132
1.3332, 2375.19, 12.7529, 132.492, 79.0741, 219.149, 4204.31, 0.785573, 170.63
1.2726, 2542.66, 12.2436, 126.94, 76.9659, 214.339, 4122.35, 0.759604, 172.204
1.212, 2735.28, 11.7489, 121.403, 74.978, 209.315, 4035.89, 0.733115, 173.894
1.1514, 2969.68, 11.334, 116.605, 73.3576, 204.071, 3960.2, 0.706211, 175.773
1.0908, 3261.48, 11.0205, 112.844, 72.1983, 198.588, 3903.42, 0.678945, 177.885
1.0302, 3619.86, 10.7746, 109.78, 71.364, 192.828, 3859.7, 0.651315, 180.222
0.9696, 4056.01, 10.5649, 107.055, 70.7194, 186.748, 3821.92, 0.623335, 182.779
0.909, 5937.75, 15.9567, 38.6986, 91.2129, 181.379, 989.146, 0.598539, 189.951
0.8484, 6328.19, 13.8719, 35.2179, 84.5771, 174.232, 731.289, 0.568814, 191.865
0.7878, 6671.3, 11.7197, 32.2944, 76.7024, 166.547, 542.237, 0.538992, 193.66
0.7272, 7320.85, 10.4454, 30.5989, 71.6235, 158.47, 448.583, 0.509778, 196.249
0.6666, 8500.03, 10.0, 29.9999, 70.0, 150.0, 419.996, 0.481331, 200.0
