kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 50.0006, 20.0, 200.001, 80.0, 500.001, 3400.01, 0.999998, 100.0
6.6054, 51.9399, 20.2274, 195.487, 79.9148, 502.849, 3417.75, 0.991651, 101.33
6.5448, 54.0801, 20.446, 191.461, 79.8367, 505.39, 3435.29, 0.984258, 102.663
6.4842, 56.4425, 20.6546, 187.886, 79.7655, 507.589, 3452.69, 0.977903, 103.999
6.4236, 59.0494, 20.852, 184.73, 79.7009, 509.413, 3470.0, 0.972664, 105.333
6.363, 61.9241, 21.0372, 181.962, 79.643, 510.827, 3487.3, 0.968621, 106.661
6.3024, 65.0906, 21.2091, 179.555, 79.5915, 511.799, 3504.62, 0.965853, 107.981
6.2418, 68.5734, 21.3667, 177.484, 79.5464, 512.298, 3522.02, 0.964434, 109.288
6.1812, 72.3973, 21.5094, 175.725, 79.5076, 512.296, 3539.54, 0.964439, 110.577
6.1206, 76.5868, 21.6364, 174.257, 79.4748, 511.766, 3557.2, 0.965941, 111.845
6.06, 81.1658, 21.7472, 173.062, 79.448, 510.687, 3575.04, 0.969011, 113.087
5.9994, 86.1566, 21.8416, 172.122, 79.427, 509.041, 3593.09, 0.973714, 114.3
5.9388, 91.5791, 21.9193, 171.423, 79.4116, 506.816, 3611.35, 0.980109, 115.477
5.8782, 97.4496, 21.9804, 170.95, 79.4017, 504.008, 3629.84, 0.988242, 116.617
5.8176, 103.779, 22.0249, 170.691, 79.397, 500.62, 3648.57, 0.998143, 117.714
5.757, 110.57, 22.0532, 170.637, 79.3974, 496.666, 3667.52, 1.00981, 118.765
5.6964, 117.817, 22.0655, 170.778, 79.4027, 492.174, 3686.7, 1.02321, 119.767
5.6358, 125.5, 22.0625, 171.105, 79.4128, 487.187, 3706.09, 1.03825, 120.717
5.5752, 133.588, 22.0447, 171.611, 79.4273, 481.764, 3725.67, 1.05477, 121.613
5.5146, 142.032, 22.013, 172.288, 79.446, 475.981, 3745.43, 1.07255, 122.453
5.454, 150.774, 21.9683, 173.129, 79.4687, 469.926, 3765.33, 1.0913, 123.239
5.3934, 159.746, 21.9117, 174.125, 79.495, 463.697, 3785.35, 1.11068, 123.971
5.3328, 168.878, 21.8445, 175.268, 79.5246, 457.39, 3805.47, 1.13033, 124.653
5.2722, 178.104, 21.7679, 176.549, 79.5572, 451.094, 3825.66, 1.14987, 125.288
5.2116, 187.368, 21.6833, 177.958, 79.5925, 444.884, 3845.9, 1.169, 125.881
5.151, 196.629, 21.5918, 179.487, 79.6301, 438.82, 3866.18, 1.18744, 126.438
5.0904, 205.858, 21.4946, 181.129, 79.6698, 432.94, 3886.48, 1.20498, 126.963
5.0298, 215.041, 21.3927, 182.878, 79.7112, 427.269, 3906.79, 1.22149, 127.462
4.9692, 224.175, 21.287, 184.726, 79.7542, 421.819, 3927.1, 1.23688, 127.939
4.9086, 233.263, 21.1782, 186.671, 79.7986, 416.59, 3947.41, 1.2511, 128.398
4.848, 242.319, 21.067, 188.709, 79.8443, 411.579, 3967.7, 1.26415, 128.843
4.7874, 251.357, 20.9538, 190.838, 79.891, 406.774, 3987.98, 1.27604, 129.277
4.7268, 260.396, 20.8391, 193.057, 79.9387, 402.164, 4008.22, 1.28681, 129.703
4.6662, 269.455, 20.7232, 195.365, 79.9874, 397.737, 4028.44, 1.29648, 130.122
4.6056, 278.556, 20.6064, 197.761, 80.0368, 393.477, 4048.61, 1.3051, 130.536
4.545, 287.719, 20.4889, 200.247, 80.087, 389.373, 4068.74, 1.31272, 130.948
4.4844, 296.967, 20.371, 202.823, 80.1379, 385.411, 4088.8, 1.31937, 131.358
4.4238, 306.319, 20.2527, 205.491, 80.1895, 381.579, 4108.81, 1.32511, 131.767
4.3632, 315.8, 20.1342, 208.252, 80.2417, 377.866, 4128.74, 1.32997, 132.178
4.3026, 325.429, 20.0156, 211.109, 80.2944, 374.261, 4148.58, 1.33398, 132.59
4.242, 335.229, 19.897, 214.062, 80.3476, 370.755, 4168.32, 1.3372, 133.005
4.1814, 345.223, 19.7785, 217.116, 80.4013, 367.34, 4187.95, 1.33963, 133.423
4.1208, 355.432, 19.66, 220.272, 80.4555, 364.006, 4207.46, 1.34133, 133.845
4.0602, 365.881, 19.5416, 223.533, 80.51, 360.747, 4226.83, 1.3423, 134.272
3.9996, 376.594, 19.4234, 226.902, 80.5648, 357.556, 4246.04, 1.34259, 134.705
3.939, 387.596, 19.3054, 230.384, 80.62, 354.425, 4265.08, 1.3422, 135.143
3.8784, 398.912, 19.1876, 233.98, 80.6753, 351.35, 4283.92, 1.34115, 135.588
3.8178, 410.57, 19.07, 237.695, 80.7308, 348.326, 4302.55, 1.33948, 136.04
3.7572, 422.599, 18.9525, 241.533, 80.7864, 345.346, 4320.94, 1.33718, 136.499
3.6966, 435.029, 18.8353, 245.497, 80.842, 342.406, 4339.06, 1.33428, 136.967
3.636, 447.894, 18.7182, 249.592, 80.8974, 339.501, 4356.9, 1.33078, 137.443
3.5754, 461.227, 18.6012, 253.823, 80.9528, 336.629, 4374.41, 1.32671, 137.929
3.5148, 475.066, 18.4843, 258.193, 81.0078, 333.783, 4391.58, 1.32206, 138.424
3.4542, 489.45, 18.3676, 262.709, 81.0624, 330.962, 4408.35, 1.31685, 138.93
3.3936, 504.423, 18.2508, 267.375, 81.1164, 328.16, 4424.7, 1.31108, 139.447
3.333, 520.03, 18.134, 272.196, 81.1698, 325.375, 4440.58, 1.30476, 139.975
3.2724, 536.322, 18.0172, 277.179, 81.2223, 322.604, 4455.95, 1.2979, 140.515
