kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 49.9973, 20.0, 200.001, 79.9998, 500.004, 3400.01, 0.999989, 100.0
6.6054, 52.921, 20.0275, 200.549, 79.7635, 499.274, 3418.47, 1.00214, 100.946
6.5448, 57.5617, 20.0484, 201.024, 79.6208, 497.008, 3436.45, 1.00883, 101.751
6.4842, 1204.87, 11.2386, 73.5818, 206.695, 227.846, 1835.77, 0.834051, 26.9351
6.4236, 1211.11, 11.1479, 74.2098, 206.047, 227.497, 1856.01, 0.832092, 27.0272
6.363, 1217.62, 11.0624, 74.8151, 205.435, 227.154, 1875.83, 0.830169, 27.1237
6.3024, 1224.41, 10.9817, 75.3994, 204.855, 226.816, 1895.28, 0.828279, 27.2245
6.2418, 1231.47, 10.9052, 75.9641, 204.304, 226.483, 1914.4, 0.826416, 27.3294
6.1812, 1238.79, 10.8326, 76.5105, 203.777, 226.154, 1933.21, 0.824577, 27.4386
6.1206, 1246.36, 10.7636, 77.0396, 203.272, 225.828, 1951.76, 0.822759, 27.5519
6.06, 1254.19, 10.6979, 77.5525, 202.787, 225.505, 1970.06, 0.820959, 27.6693
5.9994, 1262.28, 10.6353, 78.0499, 202.319, 225.185, 1988.15, 0.819175, 27.7908
5.9388, 1270.61, 10.5755, 78.5327, 201.867, 224.867, 2006.03, 0.817404, 27.9164
5.8782, 1279.2, 10.5184, 79.0017, 201.428, 224.551, 2023.74, 0.815643, 28.0462
5.8176, 1288.04, 10.4637, 79.4574, 201.0, 224.235, 2041.29, 0.813891, 28.1801
5.757, 1297.14, 10.4113, 79.9005, 200.583, 223.921, 2058.69, 0.812146, 28.3183
5.6964, 1306.49, 10.3612, 80.3314, 200.173, 223.607, 2075.96, 0.810406, 28.4608
5.6358, 1316.11, 10.313, 80.7508, 199.77, 223.294, 2093.11, 0.80867, 28.6077
5.5752, 1325.98, 10.2668, 81.159, 199.373, 222.98, 2110.15, 0.806935, 28.759
5.5146, 1336.12, 10.2223, 81.5565, 198.979, 222.666, 2127.1, 0.8052, 28.9148
5.454, 1346.53, 10.1796, 81.9436, 198.588, 222.352, 2143.95, 0.803464, 29.0753
5.3934, 1357.21, 10.1385, 82.3208, 198.198, 222.037, 2160.73, 0.801726, 29.2404
5.3328, 1368.18, 10.0989, 82.6883, 197.808, 221.721, 2177.45, 0.799983, 29.4104
5.2722, 1379.43, 10.0608, 83.0465, 197.417, 221.403, 2194.1, 0.798235, 29.5854
5.2116, 1390.96, 10.024, 83.3956, 197.023, 221.084, 2210.69, 0.79648, 29.7654
5.151, 1402.8, 9.98855, 83.7359, 196.625, 220.763, 2227.24, 0.794718, 29.9507
5.0904, 1414.94, 9.95434, 84.0677, 196.222, 220.44, 2243.75, 0.792946, 30.1413
5.0298, 1427.39, 9.92131, 84.3911, 195.813, 220.114, 2260.22, 0.791164, 30.3374
4.9692, 1440.16, 9.88941, 84.7064, 195.397, 219.786, 2276.67, 0.78937, 30.5393
4.9086, 1453.25, 9.85858, 85.0138, 194.972, 219.456, 2293.09, 0.787563, 30.747
4.848, 1466.68, 9.82877, 85.3134, 194.536, 219.122, 2309.49, 0.785742, 30.9608
4.7874, 1480.46, 9.79993, 85.6054, 194.09, 218.785, 2325.87, 0.783906, 31.1808
4.7268, 1494.6, 9.77202, 85.8899, 193.63, 218.445, 2342.25, 0.782053, 31.4073
4.6662, 1509.09, 9.74499, 86.167, 193.157, 218.1, 2358.61, 0.780182, 31.6406
4.6056, 1523.97, 9.7188, 86.437, 192.669, 217.752, 2374.98, 0.778292, 31.8808
4.545, 1539.24, 9.69341, 86.6997, 192.164, 217.399, 2391.34, 0.776382, 32.1282
4.4844, 1554.9, 9.66878, 86.9554, 191.64, 217.042, 2407.7, 0.77445, 32.3831
4.4238, 1570.98, 9.64487, 87.2042, 191.098, 216.681, 2424.07, 0.772495, 32.6457
4.3632, 1587.49, 9.62164, 87.4459, 190.534, 216.314, 2440.45, 0.770516, 32.9165
4.3026, 1604.45, 9.59905, 87.6808, 189.947, 215.941, 2456.83, 0.768511, 33.1956
4.242, 1621.86, 9.57707, 87.9087, 189.336, 215.563, 2473.23, 0.766479, 33.4835
4.1814, 1639.75, 9.55567, 88.1297, 188.7, 215.179, 2489.63, 0.764418, 33.7805
4.1208, 1658.13, 9.53479, 88.3438, 188.035, 214.789, 2506.05, 0.762328, 34.087
4.0602, 1677.02, 9.51442, 88.551, 187.341, 214.392, 2522.47, 0.760205, 34.4035
3.9996, 1696.45, 9.49451, 88.7511, 186.616, 213.988, 2538.91, 0.75805, 34.7303
3.939, 1716.42, 9.47502, 88.9441, 185.858, 213.577, 2555.37, 0.755859, 35.0679
3.8784, 1736.97, 9.45592, 89.13, 185.064, 213.158, 2571.83, 0.753632, 35.4169
3.8178, 1758.12, 9.43716, 89.3085, 184.233, 212.731, 2588.3, 0.751366, 35.7777
3.7572, 1779.89, 9.41871, 89.4795, 183.362, 212.295, 2604.77, 0.74906, 36.151
3.6966, 1802.3, 9.40053, 89.6428, 182.45, 211.851, 2621.25, 0.746712, 36.5374
3.636, 1825.39, 9.38256, 89.7982, 181.493, 211.397, 2637.73, 0.74432, 36.9375
3.5754, 1849.19, 9.36477, 89.9455, 180.49, 210.933, 2654.2, 0.741881, 37.352
3.5148, 1873.72, 9.3471, 90.0843, 179.438, 210.459, 2670.66, 0.739394, 37.7816
3.4542, 1899.03, 9.32951, 90.2144, 178.334, 209.974, 2687.1, 0.736855, 38.2272
3.3936, 1925.13, 9.31193, 90.3352, 177.175, 209.477, 2703.52, 0.734263, 38.6897
3.333, 1952.08, 9.29432, 90.4465, 175.959, 208.969, 2719.9, 0.731615, 39.1698
3.2724, 1979.92, 9.2766, 90.5477, 174.682, 208.447, 2736.24, 0.728908, 39.6688
3.2118, 2008.68, 9.25871, 90.6382, 173.342, 207.912, 2752.53, 0.72614, 40.1876
3.1512, 2038.41, 9.24057, 90.7174, 171.935, 207.363, 2768.74, 0.723306, 40.7273
3.0906, 2069.17, 9.22211, 90.7846, 170.457, 206.799, 2784.86, 0.720405, 41.2893
3.03, 2101.0, 9.20324, 90.839, 168.907, 206.219, 2800.88, 0.717432, 41.8749
2.9694, 2133.96, 9.18385, 90.8796, 167.279, 205.623, 2816.78, 0.714383, 42.4856
2.9088, 2168.11, 9.16385, 90.9056, 165.571, 205.009, 2832.52, 0.711255, 43.1229
2.8482, 2203.52, 9.14312, 90.9156, 163.778, 204.376, 2848.09, 0.708044, 43.7886
2.7876, 2240.25, 9.12153, 90.9084, 161.897, 203.723, 2863.45, 0.704746, 44.4846
2.727, 2278.39, 9.09894, 90.8827, 159.923, 203.049, 2878.57, 0.701354, 45.2129
2.6664, 2318.0, 9.07519, 90.8367, 157.854, 202.353, 2893.4, 0.697865, 45.9758
2.6058, 2359.18, 9.05012, 90.7686, 155.684, 201.633, 2907.91, 0.694272, 46.7757
2.5452, 2402.03, 9.02352, 90.6764, 153.411, 200.888, 2922.03, 0.69057, 47.6153
2.4846, 2446.64, 8.99519, 90.5577, 151.029, 200.116, 2935.71, 0.686752, 48.4975
2.424, 2493.12, 8.96488, 90.41, 148.536, 199.315, 2948.87, 0.682811, 49.4256
2.3634, 2541.59, 8.93234, 90.2304, 145.927, 198.483, 2961.45, 0.678741, 50.4032
2.3028, 2592.17, 8.89726, 90.0156, 143.2, 197.618, 2973.35, 0.674532, 51.4342
2.2422, 2645.02, 8.85931, 89.7619, 140.351, 196.718, 2984.47, 0.670176, 52.523
2.1816, 2700.28, 8.81814, 89.4652, 137.377, 195.779, 2994.69, 0.665664, 53.6744
2.121, 2758.11, 8.77332, 89.1209, 134.276, 194.799, 3003.88, 0.660985, 54.8938
