kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 50.0006, 20.0, 200.001, 79.9999, 500.0, 3400.0, 0.999999, 100.0
6.6054, 51.8721, 20.0364, 200.853, 79.7119, 500.282, 3418.44, 0.99917, 101.055
6.5448, 53.9065, 20.0721, 201.739, 79.4366, 500.413, 3436.88, 0.998784, 102.124
6.4842, 56.1205, 20.1072, 202.66, 79.1749, 500.378, 3455.33, 0.998886, 103.206
6.4236, 58.5323, 20.1415, 203.614, 78.9278, 500.161, 3473.78, 0.999522, 104.301
6.363, 61.1618, 20.1751, 204.6, 78.6959, 499.744, 3492.22, 1.00075, 105.405
6.3024, 64.0302, 20.2078, 205.613, 78.4801, 499.11, 3510.67, 1.00261, 106.519
6.2418, 67.1603, 20.2395, 206.643, 78.2813, 498.24, 3529.11, 1.00518, 107.638
6.1812, 70.5761, 20.2703, 207.679, 78.1004, 497.113, 3547.55, 1.00851, 108.761
6.1206, 74.3025, 20.3, 208.707, 77.938, 495.711, 3566.01, 1.01267, 109.886
6.06, 78.3648, 20.3286, 209.71, 77.7949, 494.015, 3584.5, 1.01773, 111.008
5.9994, 82.7883, 20.356, 210.668, 77.6718, 492.007, 3603.02, 1.02373, 112.125
5.9388, 87.5969, 20.3821, 211.56, 77.5694, 489.672, 3621.6, 1.03076, 113.233
5.8782, 92.8125, 20.4068, 212.367, 77.4882, 486.999, 3640.23, 1.03884, 114.328
5.8176, 98.4534, 20.43, 213.068, 77.4286, 483.98, 3658.95, 1.04802, 115.405
5.757, 104.533, 20.4518, 213.649, 77.3908, 480.615, 3677.74, 1.05831, 116.46
5.6964, 111.057, 20.4719, 214.1, 77.375, 476.914, 3696.62, 1.06969, 117.489
5.6358, 118.023, 20.4903, 214.414, 77.3811, 472.892, 3715.58, 1.08212, 118.489
5.5752, 125.421, 20.507, 214.594, 77.4088, 468.578, 3734.62, 1.09551, 119.455
5.5146, 133.229, 20.5219, 214.646, 77.4575, 464.008, 3753.72, 1.10973, 120.385
