kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 50.0006, 20.0, 200.001, 79.9994, 500.001, 3400.01, 0.999998, 100.0
6.6054, 51.895, 20.1008, 199.408, 78.4972, 501.149, 3428.1, 0.996624, 101.148
6.5448, 53.966, 20.1999, 198.832, 77.046, 502.121, 3455.93, 0.993774, 102.31
6.4842, 56.232, 20.2963, 198.281, 75.6656, 502.885, 3483.37, 0.991542, 103.483
6.4236, 58.7124, 20.3886, 197.764, 74.3761, 503.405, 3510.27, 0.990025, 104.665
6.363, 61.4276, 20.4755, 197.29, 73.1967, 503.646, 3536.5, 0.989321, 105.851
6.3024, 64.3991, 20.5559, 196.864, 72.1447, 503.574, 3561.95, 0.989527, 107.037
6.2418, 67.6487, 20.6286, 196.491, 71.2336, 503.159, 3586.52, 0.990737, 108.22
6.1812, 71.199, 20.6931, 196.175, 70.4723, 502.372, 3610.17, 0.993031, 109.397
6.1206, 75.0729, 20.7488, 195.916, 69.8642, 501.192, 3632.86, 0.996483, 110.562
6.06, 79.2935, 20.7959, 195.713, 69.4069, 499.603, 3654.63, 1.00115, 111.714
5.9994, 83.8834, 20.8345, 195.561, 69.0925, 497.595, 3675.51, 1.00707, 112.849
5.9388, 88.8646, 20.8654, 195.457, 68.9085, 495.165, 3695.61, 1.01429, 113.964
5.8782, 94.257, 20.8895, 195.394, 68.839, 492.316, 3715.03, 1.0228, 115.057
5.8176, 100.077, 20.9076, 195.366, 68.8661, 489.056, 3733.89, 1.03261, 116.124
5.757, 106.338, 20.9208, 195.368, 68.9718, 485.403, 3752.31, 1.04368, 117.164
5.6964, 113.045, 20.93, 195.392, 69.1387, 481.378, 3770.4, 1.05596, 118.173
5.6358, 120.195, 20.9361, 195.435, 69.3515, 477.013, 3788.27, 1.06938, 119.149
5.5752, 127.775, 20.9397, 195.493, 69.5972, 472.347, 3805.98, 1.0838, 120.089
5.5146, 135.764, 20.9413, 195.562, 69.8658, 467.427, 3823.61, 1.09908, 120.992
5.454, 144.13, 20.9413, 195.641, 70.1498, 462.305, 3841.19, 1.11503, 121.857
5.3934, 152.831, 20.9398, 195.728, 70.4437, 457.041, 3858.75, 1.13142, 122.683
5.3328, 161.826, 20.9371, 195.823, 70.744, 451.692, 3876.31, 1.14804, 123.469
5.2722, 171.067, 20.9332, 195.925, 71.0484, 446.314, 3893.88, 1.16463, 124.219
