kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 49.9961, 20.0002, 200.004, 79.9969, 500.007, 3400.02, 0.999979, 100.001
6.6054, 53.9566, 19.905, 199.268, 81.6395, 496.714, 3407.53, 1.00971, 100.67
6.5448, 1303.9, 14.4988, 138.919, 57.728, 233.442, 2808.86, 0.865538, 28.2032
6.4842, 1313.24, 14.4629, 138.882, 57.8297, 233.215, 2819.96, 0.86424, 28.3319
6.4236, 1322.72, 14.4271, 138.839, 57.9322, 232.985, 2831.07, 0.862925, 28.4632
6.363, 1332.36, 14.3913, 138.791, 58.0356, 232.752, 2842.2, 0.861595, 28.597
6.3024, 1342.16, 14.3555, 138.737, 58.1398, 232.515, 2853.35, 0.860247, 28.7334
6.2418, 1352.12, 14.3197, 138.676, 58.2447, 232.276, 2864.52, 0.858883, 28.8725
6.1812, 1362.24, 14.2838, 138.61, 58.3504, 232.033, 2875.7, 0.857501, 29.0143
6.1206, 1372.52, 14.248, 138.537, 58.4569, 231.788, 2886.9, 0.8561, 29.159
6.06, 1382.99, 14.212, 138.458, 58.5639, 231.538, 2898.11, 0.854681, 29.3067
5.9994, 1393.62, 14.176, 138.372, 58.6717, 231.285, 2909.34, 0.853243, 29.4574
5.9388, 1404.44, 14.1399, 138.28, 58.78, 231.029, 2920.57, 0.851785, 29.6111
5.8782, 1415.45, 14.1036, 138.181, 58.8888, 230.769, 2931.82, 0.850307, 29.7681
5.8176, 1426.64, 14.0672, 138.075, 58.9982, 230.505, 2943.08, 0.848808, 29.9283
5.757, 1438.03, 14.0307, 137.963, 59.1081, 230.236, 2954.34, 0.847288, 30.0919
5.6964, 1449.62, 13.994, 137.843, 59.2183, 229.964, 2965.6, 0.845745, 30.2591
5.6358, 1461.41, 13.9571, 137.716, 59.329, 229.688, 2976.87, 0.84418, 30.4298
5.5752, 1473.41, 13.9199, 137.582, 59.4399, 229.407, 2988.14, 0.842592, 30.6042
5.5146, 1485.63, 13.8825, 137.44, 59.5511, 229.122, 2999.41, 0.84098, 30.7825
5.454, 1498.07, 13.8449, 137.29, 59.6626, 228.833, 3010.67, 0.839343, 30.9647
5.3934, 1510.74, 13.8069, 137.133, 59.7742, 228.538, 3021.93, 0.837681, 31.1511
