kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 50.0006, 20.0001, 200.002, 79.9994, 500.001, 3400.01, 0.999996, 100.0
6.6054, 51.8951, 20.1008, 201.443, 78.4973, 501.15, 3426.07, 0.996621, 101.148
6.5448, 53.9661, 20.2, 202.846, 77.0461, 502.123, 3451.93, 0.993771, 102.31
6.4842, 56.2321, 20.2964, 204.195, 75.6658, 502.886, 3477.47, 0.991538, 103.483
6.4236, 58.7125, 20.3888, 205.477, 74.3763, 503.407, 3502.57, 0.990019, 104.665
6.363, 61.4278, 20.4757, 206.678, 73.197, 503.648, 3527.13, 0.989314, 105.851
6.3024, 64.3993, 20.556, 207.785, 72.1449, 503.576, 3551.05, 0.98952, 107.037
6.2418, 67.6489, 20.6288, 208.789, 71.2338, 503.161, 3574.25, 0.990729, 108.221
6.1812, 71.1993, 20.6933, 209.684, 70.4726, 502.375, 3596.69, 0.993023, 109.397
6.1206, 75.0733, 20.749, 210.466, 69.8645, 501.195, 3618.34, 0.996474, 110.563
6.06, 79.294, 20.7961, 211.139, 69.4072, 499.606, 3639.23, 1.00114, 111.715
5.9994, 83.884, 20.8348, 211.707, 69.0928, 497.598, 3659.4, 1.00707, 112.85
5.9388, 88.8652, 20.8657, 212.18, 68.9088, 495.168, 3678.92, 1.01428, 113.965
5.8782, 94.2577, 20.8897, 212.568, 68.8393, 492.319, 3697.89, 1.02279, 115.057
5.8176, 100.078, 20.9079, 212.885, 68.8665, 489.059, 3716.4, 1.0326, 116.125
5.757, 106.339, 20.9211, 213.141, 68.9722, 485.405, 3734.57, 1.04367, 117.164
5.6964, 113.046, 20.9303, 213.35, 69.1391, 481.38, 3752.48, 1.05596, 118.173
5.6358, 120.196, 20.9364, 213.52, 69.3519, 477.015, 3770.21, 1.06937, 119.149
5.5752, 127.777, 20.94, 213.661, 69.5976, 472.349, 3787.85, 1.0838, 120.09
5.5146, 135.766, 20.9416, 213.777, 69.8663, 467.429, 3805.43, 1.09908, 120.993
5.454, 144.131, 20.9415, 213.874, 70.1502, 462.307, 3822.99, 1.11502, 121.857
5.3934, 152.833, 20.9401, 213.954, 70.4441, 457.043, 3840.56, 1.13142, 122.683
5.3328, 161.828, 20.9374, 214.018, 70.7444, 451.693, 3858.15, 1.14803, 123.47
5.2722, 171.069, 20.9334, 214.067, 71.0488, 446.315, 3875.77, 1.16462, 124.219
5.2116, 180.515, 20.9283, 214.103, 71.3559, 440.959, 3893.42, 1.18098, 124.933
5.151, 190.128, 20.9221, 214.124, 71.6649, 435.667, 3911.1, 1.1969, 125.613
5.0904, 199.878, 20.9147, 214.131, 71.9754, 430.471, 3928.82, 1.21223, 126.264
5.0298, 209.743, 20.9062, 214.124, 72.287, 425.397, 3946.58, 1.22684, 126.888
4.9692, 219.707, 20.8965, 214.103, 72.5997, 420.46, 3964.37, 1.24063, 127.489
4.9086, 229.764, 20.8857, 214.067, 72.9133, 415.668, 3982.19, 1.25355, 128.068
4.848, 239.912, 20.8737, 214.017, 73.2279, 411.025, 4000.05, 1.26556, 128.63
4.7874, 250.152, 20.8606, 213.953, 73.5435, 406.531, 4017.93, 1.27663, 129.177
4.7268, 260.493, 20.8464, 213.874, 73.86, 402.182, 4035.86, 1.28677, 129.71
4.6662, 270.944, 20.8309, 213.779, 74.1773, 397.971, 4053.81, 1.29598, 130.233
4.6056, 281.517, 20.8143, 213.67, 74.4956, 393.892, 4071.78, 1.30429, 130.747
4.545, 292.226, 20.7965, 213.545, 74.8147, 389.937, 4089.78, 1.31171, 131.254
4.4844, 303.085, 20.7775, 213.403, 75.1346, 386.098, 4107.8, 1.31826, 131.754
4.4238, 314.112, 20.7571, 213.245, 75.4553, 382.368, 4125.83, 1.32398, 132.251
4.3632, 325.324, 20.7355, 213.069, 75.7766, 378.738, 4143.87, 1.32888, 132.744
4.3026, 336.74, 20.7126, 212.876, 76.0986, 375.2, 4161.91, 1.33299, 133.234
4.242, 348.378, 20.6883, 212.664, 76.4212, 371.749, 4179.94, 1.33634, 133.724
4.1814, 360.258, 20.6626, 212.432, 76.7442, 368.376, 4197.96, 1.33895, 134.213
4.1208, 372.403, 20.6354, 212.18, 77.0676, 365.076, 4215.96, 1.34084, 134.703
4.0602, 384.834, 20.6066, 211.906, 77.3913, 361.842, 4233.92, 1.34203, 135.194
3.9996, 397.575, 20.5763, 211.61, 77.7152, 358.669, 4251.83, 1.34254, 135.687
3.939, 410.65, 20.5444, 211.29, 78.039, 355.551, 4269.69, 1.34238, 136.183
3.8784, 424.085, 20.5107, 210.946, 78.3627, 352.484, 4287.47, 1.34158, 136.682
3.8178, 437.908, 20.4752, 210.575, 78.6862, 349.462, 4305.16, 1.34015, 137.185
3.7572, 452.149, 20.4378, 210.177, 79.0092, 346.481, 4322.75, 1.33809, 137.693
3.6966, 466.838, 20.3985, 209.749, 79.3315, 343.537, 4340.21, 1.33543, 138.206
3.636, 482.01, 20.3572, 209.291, 79.653, 340.626, 4357.52, 1.33217, 138.726
3.5754, 497.7, 20.3137, 208.799, 79.9735, 337.744, 4374.66, 1.32832, 139.252
3.5148, 513.947, 20.268, 208.273, 80.2926, 334.888, 4391.6, 1.32389, 139.785
3.4542, 530.793, 20.2199, 207.71, 80.6101, 332.053, 4408.32, 1.31888, 140.326
3.3936, 548.283, 20.1694, 207.107, 80.9259, 329.237, 4424.78, 1.31331, 140.875
3.333, 566.466, 20.1163, 206.462, 81.2394, 326.437, 4440.95, 1.30718, 141.434
3.2724, 585.395, 20.0605, 205.772, 81.5505, 323.649, 4456.78, 1.30049, 142.002
3.2118, 605.13, 20.0019, 205.035, 81.8588, 320.869, 4472.24, 1.29325, 142.581
3.1512, 625.731, 19.9403, 204.246, 82.1639, 318.096, 4487.28, 1.28545, 143.171
3.0906, 647.271, 19.8757, 203.402, 82.4653, 315.326, 4501.84, 1.27711, 143.774
3.03, 669.823, 19.8078, 202.499, 82.7628, 312.556, 4515.86, 1.26822, 144.389
2.9694, 693.474, 19.7365, 201.533, 83.0557, 309.783, 4529.28, 1.25878, 145.017
2.9088, 718.314, 19.6617, 200.499, 83.3437, 307.004, 4542.02, 1.2488, 145.661
2.8482, 744.446, 19.5831, 199.391, 83.6261, 304.217, 4554.01, 1.23827, 146.32
2.7876, 771.984, 19.5006, 198.205, 83.9025, 301.418, 4565.14, 1.22719, 146.995
2.727, 801.054, 19.4141, 196.933, 84.1722, 298.604, 4575.31, 1.21556, 147.688
2.6664, 831.796, 19.3233, 195.569, 84.4345, 295.771, 4584.4, 1.20339, 148.4
2.6058, 864.368, 19.2281, 194.105, 84.6889, 292.918, 4592.28, 1.19066, 149.131
2.5452, 898.945, 19.1282, 192.533, 84.9345, 290.039, 4598.81, 1.17737, 149.884
2.4846, 935.726, 19.0235, 190.843, 85.1707, 287.133, 4603.79, 1.16353, 150.659
2.424, 974.934, 18.9138, 189.025, 85.3966, 284.194, 4607.05, 1.14912, 151.458
2.3634, 1016.82, 18.7989, 187.068, 85.6114, 281.22, 4608.35, 1.13414, 152.283
2.3028, 1061.68, 18.6786, 184.958, 85.8142, 278.206, 4607.45, 1.1186, 153.136
2.2422, 1109.82, 18.5527, 182.682, 86.004, 275.148, 4604.05, 1.10248, 154.018
2.1816, 1161.64, 18.4209, 180.224, 86.1798, 272.042, 4597.8, 1.08577, 154.931
2.121, 1217.54, 18.2832, 177.566, 86.3406, 268.882, 4588.33, 1.06849, 155.877
2.0604, 1278.04, 18.1391, 174.691, 86.4853, 265.663, 4575.18, 1.05061, 156.86
1.9998, 1343.68, 17.9887, 171.575, 86.6124, 262.379, 4557.83, 1.03214, 157.881
1.9392, 1415.15, 17.8315, 168.196, 86.7208, 259.026, 4535.67, 1.01307, 158.944
1.8786, 1493.19, 17.6673, 164.527, 86.8089, 255.595, 4507.97, 0.993394, 160.052
1.818, 1578.71, 17.4958, 160.539, 86.8749, 252.079, 4473.91, 0.973109, 161.208
1.7574, 1672.77, 17.3166, 156.202, 86.9168, 248.471, 4432.5, 0.952212, 162.416
1.6968, 1776.6, 17.1293, 151.479, 86.9325, 244.762, 4382.55, 0.930699, 163.681
1.6362, 1891.67, 16.9334, 146.333, 86.919, 240.943, 4322.69, 0.908566, 165.006
1.5756, 2019.73, 16.728, 140.724, 86.873, 237.002, 4251.26, 0.885814, 166.397
1.515, 2162.86, 16.5124, 134.606, 86.7903, 232.928, 4166.27, 0.862443, 167.86
1.4544, 2323.57, 16.2853, 127.935, 86.6655, 228.707, 4065.34, 0.838453, 169.401
1.3938, 2504.84, 16.0451, 120.662, 86.4918, 224.326, 3945.61, 0.813851, 171.026
1.3332, 2710.3, 15.7898, 112.74, 86.2601, 219.767, 3803.62, 0.788644, 172.743
1.2726, 2944.31, 15.5165, 104.123, 85.9582, 215.011, 3635.19, 0.762844, 174.561
