kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 49.9967, 20.0001, 200.005, 79.9975, 500.006, 3400.01, 0.999984, 100.001
6.6054, 53.5126, 19.9559, 198.757, 81.2352, 497.789, 3410.12, 1.00652, 100.786
6.5448, 1358.22, 16.4834, 2814.24, 62.7212, 236.013, 21.8638, 0.880133, 28.891
6.4842, 1368.84, 16.4761, 2820.11, 62.9098, 235.823, 24.8198, 0.87904, 29.0342
6.4236, 1379.62, 16.4686, 2825.56, 63.0991, 235.63, 28.1896, 0.87793, 29.1801
6.363, 1390.57, 16.461, 2830.54, 63.2894, 235.434, 32.033, 0.876801, 29.3287
6.3024, 1401.7, 16.4532, 2834.97, 63.4805, 235.234, 36.4182, 0.875654, 29.4801
6.2418, 1413.01, 16.4452, 2838.77, 63.6724, 235.031, 41.4236, 0.874488, 29.6343
6.1812, 1424.5, 16.437, 2841.85, 63.8653, 234.825, 47.1391, 0.873302, 29.7916
6.1206, 1436.18, 16.4286, 2844.11, 64.059, 234.615, 53.6677, 0.872097, 29.9518
6.06, 1448.06, 16.42, 2845.43, 64.2536, 234.401, 61.1274, 0.870871, 30.1152
5.9994, 1460.14, 16.4112, 2845.65, 64.4491, 234.184, 69.6533, 0.869625, 30.2818
5.9388, 1472.42, 16.4022, 2844.64, 64.6455, 233.963, 79.4, 0.868358, 30.4518
5.8782, 1484.91, 16.3929, 2842.21, 64.8429, 233.738, 90.5443, 0.867069, 30.6252
5.8176, 1497.62, 16.3835, 2838.15, 65.0411, 233.509, 103.288, 0.865758, 30.8022
5.757, 1510.55, 16.3738, 2832.23, 65.2402, 233.276, 117.861, 0.864425, 30.9828
5.6964, 1523.71, 16.3639, 2824.18, 65.4402, 233.039, 134.527, 0.863069, 31.1673
5.6358, 1537.1, 16.3538, 2813.71, 65.6412, 232.798, 153.582, 0.861689, 31.3556
5.5752, 1550.74, 16.3434, 2800.46, 65.843, 232.552, 175.363, 0.860285, 31.548
5.5146, 1564.63, 16.3327, 2784.07, 66.0458, 232.302, 200.253, 0.858857, 31.7446
5.454, 1578.78, 16.3218, 2764.08, 66.2496, 232.048, 228.68, 0.857403, 31.9455
5.3934, 1593.19, 16.3106, 2740.01, 66.4542, 231.788, 261.125, 0.855923, 32.1509
5.3328, 1607.88, 16.2992, 2711.34, 66.6598, 231.524, 298.122, 0.854418, 32.361
5.2722, 1622.84, 16.2875, 2677.45, 66.8664, 231.255, 340.265, 0.852885, 32.5758
5.2116, 1638.1, 16.2754, 2637.69, 67.0738, 230.981, 388.201, 0.851324, 32.7957
5.151, 1653.66, 16.2631, 2591.35, 67.2822, 230.702, 442.637, 0.849735, 33.0206
5.0904, 1669.52, 16.2505, 2537.67, 67.4916, 230.417, 504.326, 0.848117, 33.251
5.0298, 1685.71, 16.2375, 2475.86, 67.7019, 230.127, 574.061, 0.846469, 33.4869
4.9692, 1702.23, 16.2242, 2405.08, 67.9132, 229.832, 652.657, 0.844791, 33.7285
4.9086, 1719.08, 16.2106, 2324.52, 68.1254, 229.53, 740.921, 0.843081, 33.9762
4.848, 1736.3, 16.1967, 2233.42, 68.3385, 229.223, 839.613, 0.84134, 34.23
4.7874, 1753.87, 16.1823, 2131.12, 68.5526, 228.909, 949.389, 0.839565, 34.4904
4.7268, 1771.83, 16.1676, 2017.12, 68.7676, 228.59, 1070.72, 0.837757, 34.7574
4.6662, 1790.17, 16.1526, 1891.25, 68.9835, 228.264, 1203.78, 0.835913, 35.0314
4.6056, 1808.93, 16.1371, 1753.77, 69.2004, 227.931, 1348.29, 0.834035, 35.3128
4.545, 1828.1, 16.1212, 1605.58, 69.4182, 227.591, 1503.34, 0.832119, 35.6017
4.4844, 1847.71, 16.1049, 1448.49, 69.6369, 227.245, 1667.13, 0.830166, 35.8985
4.4238, 1867.77, 16.0882, 1285.45, 69.8566, 226.891, 1836.67, 0.828174, 36.2035
4.3632, 1888.3, 16.071, 1120.82, 70.0771, 226.529, 2007.59, 0.826143, 36.5172
4.3026, 1909.31, 16.0533, 960.347, 70.2985, 226.16, 2174.14, 0.82407, 36.8399
4.242, 1930.84, 16.0352, 810.542, 70.5208, 225.783, 2329.79, 0.821955, 37.1719
4.1814, 1952.89, 16.0165, 677.351, 70.744, 225.398, 2468.58, 0.819798, 37.5138
4.1208, 1975.49, 15.9974, 564.491, 70.968, 225.005, 2586.77, 0.817595, 37.866
4.0602, 1998.67, 15.9777, 472.58, 71.1929, 224.602, 2683.73, 0.815346, 38.2289
3.9996, 2022.43, 15.9574, 399.658, 71.4185, 224.191, 2761.39, 0.81305, 38.6031
3.939, 2046.82, 15.9366, 342.509, 71.6449, 223.77, 2822.96, 0.810706, 38.9891
3.8784, 2071.86, 15.9152, 297.792, 71.8721, 223.339, 2871.75, 0.80831, 39.3876
3.8178, 2097.58, 15.8931, 262.624, 72.1, 222.898, 2910.62, 0.805863, 39.799
3.7572, 2124.0, 15.8704, 234.727, 72.3285, 222.447, 2941.83, 0.803362, 40.2242
3.6966, 2151.16, 15.847, 212.375, 72.5577, 221.986, 2967.07, 0.800806, 40.6638
3.636, 2179.09, 15.8229, 194.28, 72.7875, 221.512, 2987.6, 0.798192, 41.1186
3.5754, 2207.84, 15.7981, 179.485, 73.0179, 221.028, 3004.35, 0.795519, 41.5894
3.5148, 2237.44, 15.7725, 167.27, 73.2487, 220.531, 3018.0, 0.792785, 42.0771
3.4542, 2267.92, 15.7461, 157.094, 73.48, 220.022, 3029.06, 0.789988, 42.5826
3.3936, 2299.35, 15.7189, 148.542, 73.7117, 219.5, 3037.9, 0.787124, 43.107
3.333, 2331.76, 15.6907, 141.293, 73.9436, 218.964, 3044.81, 0.784193, 43.6513
3.2724, 2365.21, 15.6617, 135.097, 74.1757, 218.414, 3049.99, 0.781191, 44.2168
3.2118, 2399.75, 15.6317, 129.755, 74.4079, 217.849, 3053.59, 0.778116, 44.8047
3.1512, 2435.45, 15.6007, 125.109, 74.6401, 217.269, 3055.72, 0.774964, 45.4165
3.0906, 2472.36, 15.5686, 121.031, 74.8722, 216.672, 3056.44, 0.771734, 46.0535
3.03, 2510.56, 15.5354, 117.416, 75.1041, 216.059, 3055.8, 0.768421, 46.7175
