kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 49.998, 19.9999, 199.999, 80.0021, 500.002, 3399.99, 0.999996, 100.0
6.6054, 52.2293, 20.1168, 201.658, 78.1954, 501.087, 3427.88, 0.996806, 101.141
6.5448, 55.1127, 20.2479, 203.477, 76.1567, 501.808, 3457.23, 0.994689, 102.276
6.4842, 59.5773, 20.4115, 205.684, 73.5625, 501.63, 3489.93, 0.995208, 103.345
6.4236, 1382.06, 16.5626, 132.686, 58.0205, 235.741, 2756.6, 0.878561, 29.2106
6.363, 1392.99, 16.5537, 132.48, 58.2425, 235.543, 2765.37, 0.877423, 29.3589
6.3024, 1404.11, 16.5446, 132.268, 58.466, 235.342, 2774.15, 0.876266, 29.51
6.2418, 1415.4, 16.5353, 132.05, 58.691, 235.137, 2782.91, 0.87509, 29.664
6.1812, 1426.88, 16.5258, 131.825, 58.9175, 234.929, 2791.67, 0.873895, 29.821
6.1206, 1438.54, 16.5161, 131.595, 59.1454, 234.718, 2800.42, 0.87268, 29.981
6.06, 1450.41, 16.5062, 131.358, 59.3749, 234.502, 2809.15, 0.871445, 30.1441
5.9994, 1462.46, 16.496, 131.115, 59.6059, 234.283, 2817.87, 0.870189, 30.3105
5.9388, 1474.73, 16.4857, 130.865, 59.8384, 234.061, 2826.57, 0.868912, 30.4802
5.8782, 1487.2, 16.4752, 130.607, 60.0724, 233.834, 2835.25, 0.867613, 30.6533
5.8176, 1499.9, 16.4644, 130.343, 60.308, 233.604, 2843.9, 0.866293, 30.83
5.757, 1512.81, 16.4533, 130.071, 60.5451, 233.369, 2852.52, 0.86495, 31.0104
5.6964, 1525.95, 16.4421, 129.792, 60.7837, 233.13, 2861.11, 0.863583, 31.1945
5.6358, 1539.33, 16.4306, 129.505, 61.024, 232.887, 2869.66, 0.862194, 31.3826
5.5752, 1552.95, 16.4188, 129.21, 61.2658, 232.64, 2878.18, 0.86078, 31.5747
5.5146, 1566.82, 16.4068, 128.907, 61.5091, 232.388, 2886.64, 0.859342, 31.771
5.454, 1580.94, 16.3946, 128.595, 61.754, 232.132, 2895.06, 0.857878, 31.9716
5.3934, 1595.34, 16.382, 128.275, 62.0006, 231.871, 2903.43, 0.856389, 32.1767
5.3328, 1610.0, 16.3692, 127.946, 62.2487, 231.605, 2911.73, 0.854873, 32.3865
5.2722, 1624.95, 16.3561, 127.607, 62.4983, 231.334, 2919.97, 0.85333, 32.601
5.2116, 1640.18, 16.3427, 127.259, 62.7496, 231.059, 2928.15, 0.85176, 32.8205
5.151, 1655.72, 16.329, 126.901, 63.0025, 230.778, 2936.24, 0.850161, 33.0452
5.0904, 1671.56, 16.315, 126.533, 63.257, 230.491, 2944.25, 0.848534, 33.2752
5.0298, 1687.72, 16.3006, 126.154, 63.513, 230.2, 2952.18, 0.846876, 33.5108
4.9692, 1704.22, 16.286, 125.765, 63.7707, 229.902, 2960.0, 0.845188, 33.7521
4.9086, 1721.05, 16.271, 125.364, 64.03, 229.599, 2967.73, 0.843469, 33.9994
4.848, 1738.24, 16.2556, 124.952, 64.2908, 229.29, 2975.34, 0.841717, 34.253
4.7874, 1755.79, 16.2399, 124.529, 64.5533, 228.975, 2982.83, 0.839933, 34.513
4.7268, 1773.72, 16.2238, 124.093, 64.8173, 228.654, 2990.19, 0.838115, 34.7797
4.6662, 1792.04, 16.2074, 123.644, 65.0829, 228.326, 2997.41, 0.836262, 35.0534
4.6056, 1810.77, 16.1905, 123.182, 65.3501, 227.992, 3004.49, 0.834373, 35.3343
4.545, 1829.91, 16.1732, 122.707, 65.6189, 227.65, 3011.4, 0.832448, 35.6229
4.4844, 1849.49, 16.1555, 122.217, 65.8892, 227.302, 3018.15, 0.830486, 35.9193
4.4238, 1869.52, 16.1374, 121.714, 66.1611, 226.947, 3024.71, 0.828484, 36.224
4.3632, 1890.03, 16.1188, 121.195, 66.4345, 226.584, 3031.07, 0.826443, 36.5374
4.3026, 1911.01, 16.0998, 120.66, 66.7093, 226.213, 3037.23, 0.824361, 36.8596
4.242, 1932.51, 16.0803, 120.11, 66.9857, 225.834, 3043.16, 0.822237, 37.1913
