kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 49.9981, 19.9999, 199.999, 80.0019, 500.001, 3400.0, 0.999997, 100.0
6.6054, 52.166, 20.1253, 201.571, 78.2744, 501.257, 3427.14, 0.996308, 101.159
6.5448, 54.934, 20.2652, 203.283, 76.337, 502.196, 3455.6, 0.993555, 102.318
6.4842, 59.0513, 20.4361, 205.307, 73.9376, 502.409, 3486.78, 0.99293, 103.431
6.4236, 1327.39, 14.5837, 140.703, 54.0114, 233.205, 2854.38, 0.864172, 28.5223
6.363, 1337.02, 14.546, 140.629, 54.153, 232.97, 2865.26, 0.862828, 28.6558
6.3024, 1346.8, 14.5083, 140.548, 54.2955, 232.731, 2876.15, 0.861466, 28.792
6.2418, 1356.75, 14.4706, 140.462, 54.439, 232.489, 2887.07, 0.860088, 28.9308
6.1812, 1366.86, 14.4328, 140.369, 54.5834, 232.244, 2898.0, 0.858691, 29.0724
6.1206, 1377.14, 14.395, 140.27, 54.7287, 231.996, 2908.94, 0.857277, 29.2168
6.06, 1387.58, 14.3571, 140.165, 54.8749, 231.744, 2919.9, 0.855843, 29.3642
5.9994, 1398.21, 14.3191, 140.053, 55.0218, 231.489, 2930.87, 0.85439, 29.5146
5.9388, 1409.01, 14.281, 139.935, 55.1696, 231.23, 2941.85, 0.852917, 29.668
5.8782, 1420.0, 14.2427, 139.81, 55.3182, 230.967, 2952.84, 0.851424, 29.8246
5.8176, 1431.18, 14.2043, 139.678, 55.4674, 230.7, 2963.83, 0.84991, 29.9846
5.757, 1442.55, 14.1658, 139.539, 55.6174, 230.43, 2974.84, 0.848374, 30.1479
5.6964, 1454.12, 14.127, 139.394, 55.768, 230.155, 2985.84, 0.846816, 30.3146
5.6358, 1465.89, 14.088, 139.24, 55.9192, 229.876, 2996.85, 0.845235, 30.485
5.5752, 1477.87, 14.0488, 139.08, 56.071, 229.593, 3007.86, 0.843631, 30.6591
5.5146, 1490.07, 14.0093, 138.912, 56.2233, 229.305, 3018.87, 0.842002, 30.837
5.454, 1502.49, 13.9696, 138.736, 56.3761, 229.013, 3029.87, 0.840349, 31.0188
5.3934, 1515.14, 13.9295, 138.552, 56.5293, 228.715, 3040.87, 0.838671, 31.2048
5.3328, 1528.02, 13.8892, 138.361, 56.6828, 228.413, 3051.85, 0.836967, 31.3949
5.2722, 1541.13, 13.8485, 138.161, 56.8367, 228.106, 3062.83, 0.835235, 31.5894
5.2116, 1554.5, 13.8074, 137.953, 56.9908, 227.794, 3073.78, 0.833476, 31.7884
5.151, 1568.12, 13.7659, 137.736, 57.145, 227.477, 3084.72, 0.831689, 31.9921
5.0904, 1582.0, 13.724, 137.51, 57.2994, 227.153, 3095.64, 0.829873, 32.2005
5.0298, 1596.15, 13.6817, 137.276, 57.4538, 226.825, 3106.53, 0.828026, 32.414
4.9692, 1610.58, 13.6389, 137.032, 57.6082, 226.49, 3117.39, 0.826149, 32.6327
4.9086, 1625.29, 13.5956, 136.778, 57.7625, 226.15, 3128.21, 0.82424, 32.8567
4.848, 1640.29, 13.5518, 136.515, 57.9165, 225.803, 3139.0, 0.822298, 33.0862
4.7874, 1655.6, 13.5075, 136.242, 58.0703, 225.449, 3149.74, 0.820323, 33.3216
4.7268, 1671.23, 13.4625, 135.959, 58.2237, 225.09, 3160.44, 0.818313, 33.5629
4.6662, 1687.17, 13.4169, 135.665, 58.3766, 224.723, 3171.08, 0.816267, 33.8105
4.6056, 1703.45, 13.3707, 135.36, 58.5289, 224.349, 3181.66, 0.814185, 34.0645
4.545, 1720.08, 13.3238, 135.044, 58.6805, 223.968, 3192.18, 0.812065, 34.3252
4.4844, 1737.06, 13.2762, 134.717, 58.8313, 223.579, 3202.63, 0.809906, 34.5929
4.4238, 1754.4, 13.2279, 134.378, 58.9812, 223.183, 3213.0, 0.807707, 34.8679
4.3632, 1772.13, 13.1788, 134.027, 59.13, 222.779, 3223.28, 0.805467, 35.1505
4.3026, 1790.26, 13.1288, 133.664, 59.2775, 222.366, 3233.47, 0.803183, 35.441
