kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 50.0006, 20.0, 200.002, 79.9994, 500.001, 3400.01, 0.999998, 100.0
6.6054, 51.895, 20.1008, 203.68, 78.4972, 501.149, 3423.83, 0.996624, 101.148
6.5448, 53.966, 20.1999, 210.9, 77.046, 502.121, 3443.86, 0.993774, 102.31
6.4842, 56.232, 20.2963, 226.833, 75.6656, 502.885, 3454.82, 0.991542, 103.483
6.4236, 58.7124, 20.3886, 263.791, 74.3761, 503.405, 3444.24, 0.990025, 104.665
6.363, 61.4276, 20.4755, 352.495, 73.1967, 503.646, 3381.29, 0.989321, 105.851
6.3024, 64.3991, 20.5559, 570.696, 72.1447, 503.574, 3188.12, 0.989527, 107.037
6.2418, 67.6487, 20.6286, 1026.07, 71.2336, 503.159, 2756.95, 0.990737, 108.22
6.1812, 71.199, 20.6931, 1612.79, 70.4723, 502.372, 2193.55, 0.993031, 109.397
6.1206, 75.0729, 20.7488, 2111.32, 69.8642, 501.192, 1717.46, 0.996483, 110.562
6.06, 79.2935, 20.7959, 2459.55, 69.4069, 499.603, 1390.79, 1.00115, 111.714
5.9994, 83.8834, 20.8345, 2679.69, 69.0925, 497.595, 1191.38, 1.00707, 112.849
5.9388, 88.8646, 20.8654, 2804.69, 68.9085, 495.165, 1086.38, 1.01429, 113.964
5.8782, 94.257, 20.8895, 2858.93, 68.839, 492.316, 1051.5, 1.0228, 115.057
5.8176, 100.077, 20.9076, 2857.39, 68.8661, 489.056, 1071.87, 1.03261, 116.124
5.757, 106.338, 20.9208, 2808.55, 68.9718, 485.403, 1139.13, 1.04368, 117.164
5.6964, 113.045, 20.93, 2717.08, 69.1387, 481.378, 1248.72, 1.05596, 118.173
5.6358, 120.195, 20.9361, 2586.0, 69.3515, 477.013, 1397.71, 1.06938, 119.149
5.5752, 127.775, 20.9397, 2418.22, 69.5972, 472.347, 1583.26, 1.0838, 120.089
5.5146, 135.764, 20.9413, 2217.67, 69.8658, 467.427, 1801.5, 1.09908, 120.992
5.454, 144.13, 20.9413, 1990.14, 70.1498, 462.305, 2046.7, 1.11503, 121.857
5.3934, 152.831, 20.9398, 1743.97, 70.4437, 457.041, 2310.51, 1.13142, 122.683
5.3328, 161.826, 20.9371, 1490.48, 70.744, 451.692, 2581.65, 1.14804, 123.469
5.2722, 171.067, 20.9332, 1243.77, 71.0484, 446.314, 2846.04, 1.16463, 124.219
5.2116, 180.513, 20.9281, 1018.87, 71.3555, 440.958, 3088.62, 1.18098, 124.932
5.151, 190.126, 20.9218, 827.991, 71.6645, 435.665, 3297.2, 1.19691, 125.613
5.0904, 199.875, 20.9144, 676.331, 71.9749, 430.47, 3466.59, 1.21224, 126.264
5.0298, 209.74, 20.9059, 561.462, 72.2866, 425.396, 3599.21, 1.22684, 126.888
4.9692, 219.704, 20.8962, 476.55, 72.5992, 420.459, 3701.89, 1.24064, 127.488
4.9086, 229.761, 20.8854, 414.103, 72.9129, 415.667, 3782.12, 1.25355, 128.068
4.848, 239.909, 20.8735, 367.888, 73.2275, 411.025, 3846.14, 1.26556, 128.63
4.7874, 250.149, 20.8604, 333.295, 73.5431, 406.531, 3898.56, 1.27663, 129.176
4.7268, 260.49, 20.8461, 307.073, 73.8595, 402.181, 3942.63, 1.28677, 129.71
4.6662, 270.941, 20.8307, 286.956, 74.1769, 397.97, 3980.6, 1.29598, 130.233
4.6056, 281.514, 20.8141, 271.355, 74.4952, 393.891, 4014.07, 1.30429, 130.747
4.545, 292.222, 20.7963, 259.142, 74.8143, 389.936, 4044.15, 1.31171, 131.253
4.4844, 303.082, 20.7772, 249.502, 75.1342, 386.098, 4071.67, 1.31826, 131.754
4.4238, 314.109, 20.7569, 241.837, 75.4548, 382.367, 4097.21, 1.32398, 132.25
