kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 50.0006, 20.0001, 200.001, 79.9994, 500.001, 3400.01, 0.999997, 100.0
6.6054, 51.8975, 20.1076, 201.534, 78.508, 501.241, 3426.83, 0.996356, 101.158
6.5448, 53.9783, 20.2263, 203.194, 77.0852, 502.473, 3454.85, 0.992746, 102.348
6.4842, 56.2775, 20.3737, 205.2, 75.7736, 503.907, 3485.88, 0.988564, 103.596
6.4236, 58.8513, 20.5798, 207.908, 74.6286, 505.896, 3522.84, 0.982789, 104.943
6.363, 61.7785, 20.873, 211.614, 73.6988, 508.744, 3568.0, 0.97458, 106.427
6.3024, 65.1359, 21.2516, 216.207, 72.9958, 512.328, 3620.14, 0.964352, 108.041
6.2418, 68.9635, 21.6745, 221.145, 72.4925, 516.028, 3674.62, 0.953911, 109.72
6.1812, 73.2523, 22.0833, 225.776, 72.1466, 519.069, 3726.26, 0.945426, 111.375
6.1206, 77.9593, 22.429, 229.621, 71.9191, 520.869, 3771.55, 0.940442, 112.938
6.06, 83.0353, 22.6859, 232.465, 71.7789, 521.176, 3809.11, 0.939592, 114.37
5.9994, 88.4471, 22.8502, 234.31, 71.7028, 520.007, 3839.2, 0.942817, 115.668
5.9388, 94.1839, 22.9321, 235.284, 71.6738, 517.522, 3862.86, 0.949719, 116.842
5.8782, 100.252, 22.9471, 235.557, 71.68, 513.928, 3881.4, 0.959802, 117.912
5.8176, 106.666, 22.9114, 235.301, 71.7129, 509.428, 3896.07, 0.972592, 118.895
5.757, 113.441, 22.8395, 234.661, 71.7665, 504.203, 3907.94, 0.987667, 119.806
5.6964, 120.587, 22.7431, 233.759, 71.8364, 498.408, 3917.86, 1.00465, 120.659
5.6358, 128.101, 22.6314, 232.687, 71.9197, 492.18, 3926.51, 1.02319, 121.461
5.5752, 135.967, 22.5112, 231.515, 72.0141, 485.641, 3934.41, 1.04293, 122.219
5.5146, 144.156, 22.3872, 230.29, 72.1182, 478.902, 3941.91, 1.06354, 122.935
5.454, 152.627, 22.2627, 229.049, 72.231, 472.067, 3949.28, 1.08465, 123.615
5.3934, 161.329, 22.1398, 227.813, 72.3522, 465.23, 3956.71, 1.1059, 124.259
5.3328, 170.212, 22.0201, 226.598, 72.4817, 458.473, 3964.32, 1.12695, 124.872
5.2722, 179.232, 21.9043, 225.415, 72.6195, 451.861, 3972.2, 1.1475, 125.455
5.2116, 188.35, 21.7932, 224.272, 72.7661, 445.447, 3980.43, 1.16728, 126.014
5.151, 197.543, 21.6873, 223.175, 72.9218, 439.262, 3989.07, 1.1861, 126.551
5.0904, 206.796, 21.5867, 222.128, 73.0873, 433.326, 3998.17, 1.20384, 127.071
5.0298, 216.109, 21.4918, 221.135, 73.263, 427.645, 4007.78, 1.22041, 127.576
4.9692, 225.487, 21.4028, 220.2, 73.4493, 422.216, 4017.93, 1.23577, 128.069
4.9086, 234.943, 21.3197, 219.326, 73.6468, 417.03, 4028.67, 1.24992, 128.555
4.848, 244.493, 21.2427, 218.513, 73.8556, 412.075, 4040.03, 1.26288, 129.034
4.7874, 254.156, 21.1715, 217.764, 74.0759, 407.334, 4052.02, 1.27469, 129.509
4.7268, 263.951, 21.106, 217.076, 74.3075, 402.792, 4064.65, 1.28538, 129.981
4.6662, 273.897, 21.0459, 216.447, 74.5503, 398.432, 4077.92, 1.295, 130.452
4.6056, 284.012, 20.9908, 215.873, 74.8037, 394.238, 4091.79, 1.3036, 130.923
4.545, 294.312, 20.9402, 215.35, 75.0672, 390.195, 4106.25, 1.31124, 131.394
4.4844, 304.814, 20.8935, 214.871, 75.3398, 386.29, 4121.24, 1.31795, 131.865
4.4238, 315.532, 20.8501, 214.43, 75.6208, 382.509, 4136.71, 1.32377, 132.337
4.3632, 326.48, 20.8095, 214.02, 75.9091, 378.842, 4152.61, 1.32874, 132.811
4.3026, 337.672, 20.771, 213.633, 76.2038, 375.276, 4168.88, 1.33291, 133.286
4.242, 349.124, 20.734, 213.264, 76.5041, 371.804, 4185.46, 1.33629, 133.764
4.1814, 360.851, 20.6981, 212.904, 76.8091, 368.416, 4202.29, 1.33892, 134.243
4.1208, 372.869, 20.6627, 212.549, 77.1179, 365.105, 4219.32, 1.34082, 134.726
4.0602, 385.196, 20.6275, 212.193, 77.4298, 361.862, 4236.5, 1.34202, 135.211
3.9996, 397.852, 20.592, 211.831, 77.7443, 358.683, 4253.79, 1.34254, 135.699
3.939, 410.859, 20.5559, 211.459, 78.0606, 355.561, 4271.14, 1.34238, 136.192
3.8784, 424.238, 20.519, 211.073, 78.3784, 352.49, 4288.53, 1.34158, 136.688
3.8178, 438.017, 20.4809, 210.67, 78.6971, 349.466, 4305.9, 1.34015, 137.189
3.7572, 452.221, 20.4416, 210.245, 79.0164, 346.484, 4323.23, 1.3381, 137.696
3.6966, 466.882, 20.4007, 209.797, 79.3358, 343.539, 4340.49, 1.33543, 138.208
3.636, 482.03, 20.3582, 209.323, 79.655, 340.627, 4357.64, 1.33217, 138.726
3.5754, 497.701, 20.3137, 208.819, 79.9736, 337.744, 4374.65, 1.32832, 139.252
3.5148, 513.933, 20.2673, 208.282, 80.2913, 334.887, 4391.49, 1.32389, 139.784
3.4542, 530.766, 20.2187, 207.711, 80.6077, 332.053, 4408.13, 1.31888, 140.325
3.3936, 548.247, 20.1677, 207.102, 80.9225, 329.237, 4424.52, 1.31331, 140.874
3.333, 566.422, 20.1143, 206.452, 81.2354, 326.436, 4440.63, 1.30718, 141.432
3.2724, 585.344, 20.0583, 205.759, 81.546, 323.648, 4456.43, 1.30049, 142.001
3.2118, 605.073, 19.9995, 205.018, 81.8538, 320.868, 4471.85, 1.29324, 142.579
3.1512, 625.67, 19.9378, 204.227, 82.1586, 318.095, 4486.86, 1.28545, 143.17
3.0906, 647.206, 19.873, 203.381, 82.4598, 315.325, 4501.4, 1.2771, 143.772
3.03, 669.755, 19.8051, 202.477, 82.7571, 312.555, 4515.4, 1.26821, 144.387
2.9694, 693.403, 19.7338, 201.51, 83.0499, 309.782, 4528.81, 1.25878, 145.016
2.9088, 718.24, 19.6589, 200.475, 83.3378, 307.004, 4541.54, 1.24879, 145.659
2.8482, 744.371, 19.5803, 199.366, 83.6202, 304.216, 4553.51, 1.23826, 146.318
2.7876, 771.907, 19.4979, 198.18, 83.8965, 301.417, 4564.63, 1.22719, 146.993
