kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 49.9964, 20.0002, 200.0, 79.9999, 500.006, 3400.0, 0.999981, 100.001
6.6054, 51.2438, 20.2549, 199.887, 79.9034, 503.816, 3412.83, 0.988831, 101.433
6.5448, 52.8746, 20.4927, 199.809, 79.8181, 507.052, 3426.05, 0.979452, 102.842
6.4842, 55.3358, 20.6967, 199.797, 79.7492, 509.104, 3439.96, 0.973553, 104.164
6.4236, 1165.03, 10.0176, 140.731, 194.718, 225.101, 2854.71, 0.818784, 26.4217
6.363, 1174.61, 10.0189, 140.797, 194.943, 224.934, 2867.27, 0.817854, 26.5596
6.3024, 1184.34, 10.0202, 140.863, 195.16, 224.765, 2879.92, 0.816909, 26.7
6.2418, 1194.23, 10.0216, 140.928, 195.37, 224.593, 2892.69, 0.815947, 26.8431
6.1812, 1204.29, 10.0229, 140.994, 195.57, 224.418, 2905.56, 0.814968, 26.989
6.1206, 1214.52, 10.0243, 141.06, 195.761, 224.239, 2918.54, 0.813972, 27.1377
6.06, 1224.92, 10.0256, 141.126, 195.943, 224.058, 2931.63, 0.812959, 27.2894
5.9994, 1235.5, 10.027, 141.192, 196.115, 223.873, 2944.83, 0.811929, 27.444
5.9388, 1246.27, 10.0283, 141.258, 196.277, 223.684, 2958.14, 0.81088, 27.6018
5.8782, 1257.22, 10.0297, 141.324, 196.428, 223.492, 2971.57, 0.809813, 27.7628
5.8176, 1268.38, 10.031, 141.39, 196.568, 223.297, 2985.11, 0.808727, 27.9271
5.757, 1279.73, 10.0323, 141.456, 196.696, 223.098, 2998.77, 0.807621, 28.0948
5.6964, 1291.29, 10.0337, 141.522, 196.812, 222.895, 3012.55, 0.806496, 28.266
5.6358, 1303.06, 10.035, 141.589, 196.915, 222.689, 3026.45, 0.80535, 28.4409
5.5752, 1315.05, 10.0364, 141.655, 197.005, 222.478, 3040.47, 0.804184, 28.6196
5.5146, 1327.27, 10.0377, 141.721, 197.081, 222.264, 3054.61, 0.802996, 28.8021
5.454, 1339.72, 10.039, 141.788, 197.143, 222.045, 3068.87, 0.801787, 28.9887
5.3934, 1352.41, 10.0404, 141.854, 197.189, 221.823, 3083.26, 0.800556, 29.1795
5.3328, 1365.35, 10.0417, 141.92, 197.22, 221.596, 3097.78, 0.799301, 29.3746
5.2722, 1378.54, 10.043, 141.987, 197.234, 221.364, 3112.43, 0.798024, 29.5742
5.2116, 1391.99, 10.0443, 142.053, 197.232, 221.128, 3127.2, 0.796722, 29.7784
5.151, 1405.72, 10.0456, 142.119, 197.211, 220.887, 3142.11, 0.795396, 29.9874
5.0904, 1419.72, 10.0469, 142.185, 197.172, 220.642, 3157.15, 0.794045, 30.2014
5.0298, 1434.02, 10.0482, 142.251, 197.113, 220.392, 3172.33, 0.792669, 30.4205
4.9692, 1448.62, 10.0495, 142.317, 197.034, 220.136, 3187.64, 0.791265, 30.6451
4.9086, 1463.52, 10.0508, 142.383, 196.934, 219.875, 3203.1, 0.789835, 30.8752
4.848, 1478.75, 10.052, 142.449, 196.812, 219.609, 3218.69, 0.788377, 31.1111
4.7874, 1494.31, 10.0532, 142.514, 196.667, 219.338, 3234.42, 0.78689, 31.353
4.7268, 1510.21, 10.0545, 142.58, 196.498, 219.061, 3250.29, 0.785374, 31.6012
4.6662, 1526.46, 10.0557, 142.645, 196.303, 218.778, 3266.31, 0.783828, 31.8559
4.6056, 1543.09, 10.0568, 142.71, 196.083, 218.488, 3282.48, 0.782251, 32.1173
4.545, 1560.09, 10.058, 142.774, 195.835, 218.193, 3298.79, 0.780642, 32.3858
4.4844, 1577.5, 10.0591, 142.838, 195.559, 217.891, 3315.26, 0.779001, 32.6617
4.4238, 1595.31, 10.0602, 142.902, 195.253, 217.583, 3331.87, 0.777326, 32.9453
4.3632, 1613.56, 10.0613, 142.965, 194.916, 217.268, 3348.64, 0.775616, 33.2369
4.3026, 1632.24, 10.0623, 143.028, 194.546, 216.946, 3365.56, 0.77387, 33.5368
4.242, 1651.39, 10.0633, 143.09, 194.143, 216.617, 3382.63, 0.772088, 33.8455
4.1814, 1671.02, 10.0643, 143.152, 193.704, 216.28, 3399.87, 0.770268, 34.1633
4.1208, 1691.15, 10.0652, 143.213, 193.229, 215.935, 3417.26, 0.768409, 34.4907
4.0602, 1711.8, 10.066, 143.273, 192.715, 215.582, 3434.81, 0.76651, 34.8281
3.9996, 1733.0, 10.0668, 143.333, 192.16, 215.222, 3452.52, 0.76457, 35.176
3.939, 1754.76, 10.0676, 143.391, 191.564, 214.852, 3470.39, 0.762586, 35.5349
3.8784, 1777.11, 10.0682, 143.449, 190.924, 214.474, 3488.42, 0.760559, 35.9053
3.8178, 1800.08, 10.0688, 143.505, 190.238, 214.086, 3506.62, 0.758486, 36.2878
3.7572, 1823.7, 10.0693, 143.56, 189.504, 213.689, 3524.98, 0.756366, 36.6831
3.6966, 1847.99, 10.0698, 143.614, 188.72, 213.282, 3543.51, 0.754197, 37.0918
3.636, 1872.99, 10.0701, 143.666, 187.884, 212.864, 3562.2, 0.751977, 37.5146
3.5754, 1898.72, 10.0703, 143.717, 186.993, 212.436, 3581.06, 0.749706, 37.9522
3.5148, 1925.24, 10.0704, 143.766, 186.046, 211.997, 3600.08, 0.74738, 38.4056
3.4542, 1952.57, 10.0703, 143.812, 185.039, 211.546, 3619.27, 0.744999, 38.8755
3.3936, 1980.76, 10.0702, 143.856, 183.97, 211.083, 3638.62, 0.742559, 39.3629
3.333, 2009.85, 10.0698, 143.898, 182.836, 210.608, 3658.14, 0.740059, 39.8688
3.2724, 2039.88, 10.0693, 143.937, 181.635, 210.119, 3677.81, 0.737496, 40.3943
3.2118, 2070.92, 10.0685, 143.973, 180.364, 209.617, 3697.65, 0.734869, 40.9406
3.1512, 2103.01, 10.0676, 144.005, 179.019, 209.1, 3717.65, 0.732174, 41.509
3.0906, 2136.21, 10.0664, 144.034, 177.597, 208.568, 3737.8, 0.729408, 42.1009
3.03, 2170.58, 10.065, 144.058, 176.096, 208.021, 3758.1, 0.726569, 42.7177
2.9694, 2206.2, 10.0632, 144.078, 174.512, 207.457, 3778.54, 0.723654, 43.3612
2.9088, 2243.14, 10.0612, 144.093, 172.841, 206.876, 3799.13, 0.72066, 44.0331
2.8482, 2281.48, 10.0587, 144.101, 171.08, 206.277, 3819.85, 0.717582, 44.7353
2.7876, 2321.3, 10.0559, 144.104, 169.226, 205.658, 3840.7, 0.714417, 45.47
2.727, 2362.7, 10.0526, 144.099, 167.274, 205.02, 3861.67, 0.711162, 46.2395
2.6664, 2405.79, 10.0488, 144.086, 165.222, 204.361, 3882.74, 0.707811, 47.0465
2.6058, 2450.67, 10.0445, 144.065, 163.066, 203.679, 3903.91, 0.704361, 47.8936
2.5452, 2497.47, 10.0396, 144.033, 160.803, 202.974, 3925.15, 0.700807, 48.7841
2.4846, 2546.33, 10.034, 143.991, 158.428, 202.243, 3946.46, 0.697142, 49.7214
2.424, 2597.39, 10.0276, 143.936, 155.939, 201.487, 3967.82, 0.693363, 50.7093
2.3634, 2650.82, 10.0204, 143.868, 153.333, 200.702, 3989.19, 0.689461, 51.7521
2.3028, 2706.8, 10.0122, 143.784, 150.608, 199.887, 4010.56, 0.685432, 52.8545
2.2422, 2765.53, 10.003, 143.684, 147.759, 199.041, 4031.9, 0.681268, 54.0219
2.1816, 2827.23, 9.99255, 143.564, 144.787, 198.16, 4053.16, 0.676961, 55.2601
2.121, 2892.16, 9.98081, 143.423, 141.69, 197.244, 4074.32, 0.672503, 56.576
2.0604, 2960.58, 9.96759, 143.258, 138.468, 196.288, 4095.32, 0.667885, 57.977
1.9998, 3032.82, 9.9527, 143.065, 135.121, 195.291, 4116.12, 0.663097, 59.4718
1.9392, 3109.23, 9.93594, 142.843, 131.652, 194.249, 4136.64, 0.658128, 61.0701
1.8786, 3190.2, 9.91707, 142.587, 128.064, 193.158, 4156.82, 0.652967, 62.7833
1.818, 3276.19, 9.89585, 142.292, 124.362, 192.016, 4176.59, 0.647601, 64.624
1.7574, 3367.72, 9.87197, 141.955, 120.555, 190.816, 4195.84, 0.642016, 66.6073
1.6968, 3465.37, 9.84511, 141.569, 116.652, 189.555, 4214.47, 0.636197, 68.7503
1.6362, 3569.84, 9.81488, 141.129, 112.666, 188.226, 4232.36, 0.630126, 71.0733
1.5756, 3681.91, 9.78087, 140.627, 108.614, 186.825, 4249.35, 0.623784, 73.5999
1.515, 3802.53, 9.74263, 140.054, 104.517, 185.342, 4265.24, 0.617152, 76.3581
1.4544, 3932.8, 9.69971, 139.391, 100.398, 183.771, 4279.67, 0.610206, 79.3815
1.3938, 4074.1, 9.65206, 138.583, 96.2912, 182.103, 4291.59, 0.602926, 82.7114
1.3332, 4228.41, 9.60143, 137.42, 92.2385, 180.331, 4297.0, 0.595299, 86.4021
1.2726, 4399.38, 9.55694, 135.073, 88.3177, 178.46, 4280.03, 0.587365, 90.539
1.212, 4595.48, 9.54944, 128.99, 84.6955, 176.531, 4189.26, 0.579299, 95.2868
1.1514, 4831.92, 9.63518, 115.302, 81.6431, 174.62, 3932.11, 0.571413, 100.927
1.0908, 5119.63, 9.83384, 94.9509, 79.2997, 172.727, 3482.08, 0.563693, 107.709
1.0302, 5456.25, 10.0903, 74.5362, 77.5293, 170.721, 2935.23, 0.555627, 115.708
0.9696, 5835.79, 10.3304, 59.5936, 76.1249, 168.448, 2390.62, 0.546674, 124.97
0.909, 6256.15, 10.4974, 50.4196, 74.9247, 165.799, 1891.05, 0.536492, 135.625
0.8484, 6720.52, 10.5567, 44.2167, 73.8072, 162.694, 1443.45, 0.524909, 147.931
0.7878, 7237.7, 10.4924, 39.2299, 72.6722, 159.07, 1045.12, 0.511856, 162.3
0.7272, 7822.94, 10.3034, 34.6357, 71.4299, 154.863, 699.648, 0.497323, 179.35
0.6666, 8500.0, 9.99999, 30.0, 70.0, 150.0, 420.001, 0.481331, 200.0
