kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 49.9973, 20.0, 200.001, 79.9998, 500.004, 3400.01, 0.999989, 100.0
6.6054, 52.925, 20.027, 200.002, 79.7633, 499.264, 3419.03, 1.00217, 100.945
6.5448, 57.5743, 20.0475, 200.06, 79.6206, 496.986, 3437.43, 1.0089, 101.749
6.4842, 1279.82, 13.3795, 151.189, 225.382, 231.601, 1514.21, 0.855124, 27.9053
6.4236, 1286.37, 13.2642, 157.511, 224.662, 231.243, 1529.06, 0.853094, 28.0
6.363, 1293.22, 13.1555, 163.858, 223.978, 230.891, 1543.44, 0.851099, 28.0992
6.3024, 1300.35, 13.0525, 170.234, 223.324, 230.544, 1557.4, 0.849133, 28.2028
6.2418, 1307.76, 12.9547, 176.645, 222.699, 230.201, 1570.97, 0.847194, 28.3106
6.1812, 1315.43, 12.8617, 183.093, 222.096, 229.861, 1584.2, 0.845275, 28.4226
6.1206, 1323.36, 12.7729, 189.583, 221.515, 229.525, 1597.12, 0.843375, 28.5387
6.06, 1331.55, 12.6881, 196.117, 220.951, 229.191, 1609.74, 0.84149, 28.659
5.9994, 1339.99, 12.6069, 202.699, 220.402, 228.859, 1622.11, 0.839618, 28.7833
5.9388, 1348.69, 12.529, 209.33, 219.866, 228.528, 1634.23, 0.837755, 28.9118
5.8782, 1357.64, 12.4542, 216.013, 219.341, 228.198, 1646.13, 0.8359, 29.0444
5.8176, 1366.84, 12.3822, 222.749, 218.825, 227.869, 1657.83, 0.834051, 29.1813
5.757, 1376.3, 12.3128, 229.542, 218.316, 227.541, 1669.33, 0.832205, 29.3223
5.6964, 1386.02, 12.246, 236.391, 217.812, 227.212, 1680.66, 0.830361, 29.4676
5.6358, 1395.99, 12.1814, 243.3, 217.311, 226.884, 1691.83, 0.828517, 29.6173
5.5752, 1406.23, 12.1189, 250.268, 216.813, 226.554, 1702.84, 0.826671, 29.7714
5.5146, 1416.73, 12.0585, 257.298, 216.316, 226.224, 1713.72, 0.824823, 29.93
5.454, 1427.51, 11.9999, 264.391, 215.818, 225.892, 1724.46, 0.82297, 30.0932
5.3934, 1438.55, 11.9432, 271.548, 215.318, 225.56, 1735.08, 0.821111, 30.2611
5.3328, 1449.88, 11.8881, 278.77, 214.815, 225.225, 1745.58, 0.819245, 30.4338
5.2722, 1461.48, 11.8346, 286.058, 214.306, 224.889, 1755.98, 0.817371, 30.6115
5.2116, 1473.38, 11.7825, 293.412, 213.792, 224.551, 1766.27, 0.815487, 30.7943
5.151, 1485.58, 11.7319, 300.834, 213.271, 224.21, 1776.47, 0.813592, 30.9822
5.0904, 1498.08, 11.6827, 308.324, 212.741, 223.867, 1786.59, 0.811684, 31.1756
5.0298, 1510.89, 11.6346, 315.884, 212.201, 223.521, 1796.62, 0.809764, 31.3745
4.9692, 1524.01, 11.5878, 323.512, 211.651, 223.171, 1806.57, 0.807829, 31.5791
4.9086, 1537.47, 11.5422, 331.211, 211.088, 222.819, 1816.45, 0.805878, 31.7895
4.848, 1551.26, 11.4976, 338.981, 210.512, 222.463, 1826.26, 0.80391, 32.0061
4.7874, 1565.4, 11.454, 346.822, 209.92, 222.104, 1836.0, 0.801925, 32.229
4.7268, 1579.9, 11.4114, 354.734, 209.313, 221.74, 1845.68, 0.79992, 32.4584
4.6662, 1594.77, 11.3698, 362.719, 208.688, 221.372, 1855.3, 0.797895, 32.6945
4.6056, 1610.01, 11.329, 370.775, 208.045, 221.0, 1864.87, 0.795849, 32.9377
4.545, 1625.65, 11.2891, 378.903, 207.381, 220.624, 1874.38, 0.79378, 33.1881
4.4844, 1641.69, 11.2499, 387.104, 206.696, 220.242, 1883.84, 0.791686, 33.446
4.4238, 1658.14, 11.2116, 395.378, 205.988, 219.855, 1893.25, 0.789568, 33.7119
4.3632, 1675.03, 11.1739, 403.724, 205.255, 219.463, 1902.61, 0.787424, 33.9858
4.3026, 1692.37, 11.1369, 412.142, 204.497, 219.065, 1911.92, 0.785251, 34.2683
4.242, 1710.18, 11.1006, 420.632, 203.71, 218.661, 1921.19, 0.78305, 34.5597
4.1814, 1728.47, 11.0649, 429.194, 202.895, 218.251, 1930.41, 0.780818, 34.8602
4.1208, 1747.25, 11.0298, 437.827, 202.048, 217.834, 1939.58, 0.778555, 35.1705
4.0602, 1766.56, 10.9953, 446.531, 201.169, 217.41, 1948.7, 0.776259, 35.4908
3.9996, 1786.41, 10.9612, 455.306, 200.256, 216.979, 1957.77, 0.773927, 35.8216
3.939, 1806.82, 10.9277, 464.15, 199.306, 216.541, 1966.79, 0.77156, 36.1635
