kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 49.9981, 19.9999, 200.0, 80.0019, 500.001, 3399.99, 0.999997, 100.0
6.6054, 52.166, 20.1253, 201.57, 78.2744, 501.257, 3427.14, 0.996308, 101.159
6.5448, 54.934, 20.2652, 203.28, 76.3369, 502.196, 3455.6, 0.993555, 102.318
6.4842, 59.0513, 20.4361, 205.303, 73.9376, 502.409, 3486.78, 0.99293, 103.431
6.4236, 1327.39, 14.5838, 140.773, 54.0117, 233.205, 2854.3, 0.864173, 28.5223
6.363, 1337.02, 14.5461, 140.695, 54.1532, 232.97, 2865.18, 0.862829, 28.6559
6.3024, 1346.81, 14.5084, 140.612, 54.2957, 232.731, 2876.08, 0.861467, 28.792
6.2418, 1356.75, 14.4707, 140.523, 54.4392, 232.49, 2887.0, 0.860089, 28.9308
6.1812, 1366.86, 14.4329, 140.427, 54.5836, 232.245, 2897.93, 0.858692, 29.0724
6.1206, 1377.14, 14.3951, 140.326, 54.7289, 231.996, 2908.88, 0.857277, 29.2169
6.06, 1387.59, 14.3572, 140.218, 54.875, 231.744, 2919.84, 0.855844, 29.3642
5.9994, 1398.21, 14.3192, 140.103, 55.022, 231.489, 2930.81, 0.854391, 29.5146
5.9388, 1409.01, 14.2811, 139.983, 55.1698, 231.23, 2941.79, 0.852918, 29.668
5.8782, 1420.0, 14.2428, 139.855, 55.3183, 230.967, 2952.79, 0.851424, 29.8247
5.8176, 1431.18, 14.2044, 139.721, 55.4676, 230.701, 2963.79, 0.84991, 29.9846
5.757, 1442.55, 14.1658, 139.58, 55.6175, 230.43, 2974.79, 0.848374, 30.1479
5.6964, 1454.12, 14.127, 139.432, 55.7681, 230.155, 2985.8, 0.846816, 30.3147
5.6358, 1465.89, 14.088, 139.277, 55.9193, 229.876, 2996.81, 0.845235, 30.485
5.5752, 1477.87, 14.0488, 139.115, 56.0711, 229.593, 3007.82, 0.843631, 30.6591
5.5146, 1490.07, 14.0094, 138.945, 56.2234, 229.305, 3018.83, 0.842003, 30.837
5.454, 1502.49, 13.9696, 138.767, 56.3762, 229.013, 3029.84, 0.84035, 31.0188
5.3934, 1515.14, 13.9296, 138.582, 56.5294, 228.715, 3040.84, 0.838671, 31.2048
5.3328, 1528.02, 13.8892, 138.389, 56.6829, 228.413, 3051.82, 0.836967, 31.3949
5.2722, 1541.14, 13.8485, 138.187, 56.8367, 228.106, 3062.8, 0.835236, 31.5894
5.2116, 1554.5, 13.8074, 137.978, 56.9908, 227.794, 3073.76, 0.833477, 31.7884
5.151, 1568.12, 13.7659, 137.759, 57.1451, 227.477, 3084.7, 0.831689, 31.9921
5.0904, 1582.0, 13.7241, 137.532, 57.2994, 227.154, 3095.61, 0.829873, 32.2005
5.0298, 1596.15, 13.6817, 137.296, 57.4539, 226.825, 3106.5, 0.828026, 32.414
4.9692, 1610.58, 13.6389, 137.051, 57.6082, 226.49, 3117.36, 0.826149, 32.6327
4.9086, 1625.29, 13.5956, 136.796, 57.7625, 226.15, 3128.19, 0.82424, 32.8567
4.848, 1640.3, 13.5518, 136.532, 57.9165, 225.803, 3138.98, 0.822298, 33.0863
4.7874, 1655.61, 13.5075, 136.258, 58.0703, 225.449, 3149.73, 0.820323, 33.3216
4.7268, 1671.23, 13.4625, 135.974, 58.2237, 225.09, 3160.42, 0.818313, 33.5629
4.6662, 1687.17, 13.417, 135.679, 58.3766, 224.723, 3171.07, 0.816267, 33.8105
4.6056, 1703.45, 13.3707, 135.373, 58.5289, 224.349, 3181.65, 0.814185, 34.0645
4.545, 1720.08, 13.3239, 135.056, 58.6805, 223.968, 3192.17, 0.812065, 34.3252
4.4844, 1737.06, 13.2763, 134.728, 58.8313, 223.579, 3202.62, 0.809906, 34.5929
4.4238, 1754.4, 13.2279, 134.388, 58.9812, 223.183, 3212.99, 0.807707, 34.8679
4.3632, 1772.13, 13.1788, 134.036, 59.13, 222.779, 3223.27, 0.805467, 35.1505
4.3026, 1790.26, 13.1288, 133.672, 59.2776, 222.366, 3233.46, 0.803184, 35.441
4.242, 1808.79, 13.078, 133.295, 59.4238, 221.945, 3243.55, 0.800857, 35.7397
4.1814, 1827.74, 13.0262, 132.904, 59.5684, 221.514, 3253.53, 0.798484, 36.047
4.1208, 1847.14, 12.9736, 132.5, 59.7114, 221.075, 3263.39, 0.796065, 36.3632
4.0602, 1866.98, 12.9199, 132.082, 59.8525, 220.626, 3273.12, 0.793598, 36.6888
3.9996, 1887.3, 12.8652, 131.649, 59.9916, 220.167, 3282.71, 0.791081, 37.0242
3.939, 1908.11, 12.8094, 131.201, 60.1284, 219.697, 3292.14, 0.788512, 37.3699
3.8784, 1929.43, 12.7524, 130.737, 60.2627, 219.218, 3301.42, 0.78589, 37.7263
3.8178, 1951.28, 12.6943, 130.258, 60.3943, 218.727, 3310.52, 0.783213, 38.0939
3.7572, 1973.68, 12.6349, 129.761, 60.523, 218.224, 3319.42, 0.780479, 38.4734
