kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 49.9964, 20.0002, 200.003, 79.9972, 500.006, 3400.02, 0.999981, 100.001
6.6054, 53.5124, 19.956, 199.485, 81.2349, 497.79, 3409.39, 1.00652, 100.786
6.5448, 1358.12, 16.4794, 130.295, 62.7116, 236.008, 2704.3, 0.880106, 28.8897
6.4842, 1368.74, 16.4721, 130.129, 62.9, 235.818, 2713.27, 0.879013, 29.0329
6.4236, 1379.52, 16.4646, 129.958, 63.0893, 235.625, 2722.24, 0.877903, 29.1788
6.363, 1390.47, 16.4569, 129.782, 63.2795, 235.429, 2731.22, 0.876774, 29.3274
6.3024, 1401.59, 16.4491, 129.6, 63.4705, 235.229, 2740.2, 0.875627, 29.4788
6.2418, 1412.9, 16.441, 129.413, 63.6624, 235.026, 2749.17, 0.87446, 29.633
6.1812, 1424.39, 16.4328, 129.22, 63.8552, 234.82, 2758.14, 0.873275, 29.7902
6.1206, 1436.07, 16.4244, 129.02, 64.0488, 234.61, 2767.11, 0.872069, 29.9504
6.06, 1447.95, 16.4158, 128.815, 64.2433, 234.396, 2776.06, 0.870844, 30.1138
5.9994, 1460.02, 16.407, 128.603, 64.4388, 234.179, 2785.01, 0.869597, 30.2804
5.9388, 1472.3, 16.3979, 128.384, 64.6351, 233.958, 2793.94, 0.86833, 30.4503
5.8782, 1484.79, 16.3887, 128.159, 64.8323, 233.733, 2802.85, 0.867041, 30.6237
5.8176, 1497.5, 16.3792, 127.927, 65.0304, 233.504, 2811.74, 0.86573, 30.8007
5.757, 1510.42, 16.3695, 127.688, 65.2294, 233.271, 2820.61, 0.864396, 30.9813
5.6964, 1523.58, 16.3595, 127.441, 65.4293, 233.034, 2829.45, 0.86304, 31.1657
5.6358, 1536.98, 16.3494, 127.187, 65.6302, 232.793, 2838.25, 0.86166, 31.3541
5.5752, 1550.61, 16.3389, 126.925, 65.8319, 232.547, 2847.03, 0.860256, 31.5464
5.5146, 1564.5, 16.3283, 126.655, 66.0346, 232.297, 2855.76, 0.858827, 31.743
5.454, 1578.64, 16.3173, 126.376, 66.2382, 232.042, 2864.44, 0.857373, 31.9439
5.3934, 1593.05, 16.3061, 126.089, 66.4428, 231.783, 2873.08, 0.855894, 32.1493
5.3328, 1607.74, 16.2946, 125.794, 66.6482, 231.519, 2881.66, 0.854388, 32.3593
5.2722, 1622.7, 16.2828, 125.489, 66.8546, 231.25, 2890.18, 0.852854, 32.5741
5.2116, 1637.95, 16.2708, 125.174, 67.062, 230.976, 2898.64, 0.851294, 32.7939
5.151, 1653.51, 16.2584, 124.851, 67.2703, 230.696, 2907.03, 0.849705, 33.0189
5.0904, 1669.37, 16.2457, 124.517, 67.4795, 230.412, 2915.34, 0.848086, 33.2492
5.0298, 1685.56, 16.2327, 124.173, 67.6896, 230.122, 2923.56, 0.846438, 33.4851
4.9692, 1702.07, 16.2194, 123.818, 67.9007, 229.826, 2931.69, 0.84476, 33.7267
4.9086, 1718.92, 16.2057, 123.452, 68.1127, 229.525, 2939.73, 0.84305, 33.9743
4.848, 1736.13, 16.1917, 123.075, 68.3257, 229.217, 2947.65, 0.841308, 34.2281
4.7874, 1753.71, 16.1773, 122.686, 68.5396, 228.904, 2955.46, 0.839533, 34.4884
4.7268, 1771.66, 16.1626, 122.285, 68.7545, 228.584, 2963.15, 0.837724, 34.7554
4.6662, 1790.0, 16.1474, 121.871, 68.9702, 228.258, 2970.7, 0.835881, 35.0294
4.6056, 1808.75, 16.1319, 121.444, 69.1869, 227.925, 2978.11, 0.834002, 35.3107
4.545, 1827.91, 16.116, 121.004, 69.4045, 227.585, 2985.36, 0.832086, 35.5995
4.4844, 1847.52, 16.0996, 120.55, 69.623, 227.239, 2992.45, 0.830132, 35.8963
4.4238, 1867.57, 16.0828, 120.082, 69.8424, 226.885, 2999.36, 0.82814, 36.2013
4.3632, 1888.1, 16.0655, 119.598, 70.0628, 226.523, 3006.08, 0.826108, 36.5149
4.3026, 1909.11, 16.0478, 119.099, 70.2839, 226.154, 3012.59, 0.824035, 36.8375
4.242, 1930.63, 16.0296, 118.584, 70.506, 225.777, 3018.88, 0.82192, 37.1695
4.1814, 1952.68, 16.0109, 118.053, 70.7289, 225.392, 3024.94, 0.819762, 37.5113
4.1208, 1975.27, 15.9916, 117.504, 70.9526, 224.998, 3030.75, 0.817559, 37.8634
4.0602, 1998.44, 15.9718, 116.937, 71.1772, 224.595, 3036.29, 0.81531, 38.2263
3.9996, 2022.2, 15.9515, 116.351, 71.4025, 224.184, 3041.53, 0.813014, 38.6004
3.939, 2046.59, 15.9306, 115.746, 71.6286, 223.763, 3046.47, 0.810668, 38.9864
3.8784, 2071.62, 15.909, 115.121, 71.8555, 223.332, 3051.08, 0.808273, 39.3847
3.8178, 2097.32, 15.8869, 114.474, 72.083, 222.891, 3055.34, 0.805825, 39.7961
3.7572, 2123.74, 15.8641, 113.806, 72.3112, 222.44, 3059.22, 0.803324, 40.2212
3.6966, 2150.89, 15.8406, 113.115, 72.5401, 221.978, 3062.69, 0.800767, 40.6607
3.636, 2178.81, 15.8163, 112.401, 72.7695, 221.505, 3065.73, 0.798152, 41.1154
3.5754, 2207.55, 15.7914, 111.661, 72.9994, 221.02, 3068.31, 0.795479, 41.5861
3.5148, 2237.14, 15.7657, 110.896, 73.2298, 220.523, 3070.39, 0.792744, 42.0737
3.4542, 2267.61, 15.7391, 110.104, 73.4607, 220.014, 3071.93, 0.789946, 42.5791
3.3936, 2299.03, 15.7117, 109.284, 73.6918, 219.492, 3072.91, 0.787081, 43.1033
3.333, 2331.43, 15.6835, 108.435, 73.9232, 218.956, 3073.28, 0.784149, 43.6475
3.2724, 2364.86, 15.6543, 107.555, 74.1548, 218.405, 3072.98, 0.781146, 44.2128
