kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 49.9954, 20.0004, 200.003, 79.9962, 500.01, 3400.03, 0.999972, 100.001
6.6054, 53.8109, 19.9215, 199.34, 81.5065, 497.063, 3408.15, 1.00867, 100.708
6.5448, 1288.0, 13.967, 141.359, 56.316, 232.672, 2838.85, 0.861182, 28.0001
6.4842, 1297.77, 13.9505, 141.238, 56.4645, 232.473, 2849.03, 0.860041, 28.1349
6.4236, 1307.68, 13.9336, 141.113, 56.613, 232.269, 2859.25, 0.858881, 28.272
6.363, 1317.75, 13.9163, 140.983, 56.7615, 232.062, 2869.49, 0.857701, 28.4116
6.3024, 1327.96, 13.8985, 140.85, 56.91, 231.852, 2879.77, 0.856501, 28.5538
6.2418, 1338.33, 13.8804, 140.712, 57.0585, 231.638, 2890.08, 0.855281, 28.6986
6.1812, 1348.87, 13.8619, 140.569, 57.2069, 231.42, 2900.42, 0.85404, 28.846
6.1206, 1359.56, 13.8429, 140.422, 57.3552, 231.198, 2910.78, 0.852778, 28.9962
6.06, 1370.43, 13.8234, 140.27, 57.5034, 230.972, 2921.18, 0.851494, 29.1493
5.9994, 1381.46, 13.8035, 140.113, 57.6515, 230.742, 2931.59, 0.850187, 29.3053
5.9388, 1392.68, 13.7831, 139.95, 57.7995, 230.508, 2942.03, 0.848858, 29.4643
5.8782, 1404.07, 13.7622, 139.783, 57.9472, 230.27, 2952.5, 0.847506, 29.6264
5.8176, 1415.65, 13.7408, 139.61, 58.0947, 230.028, 2962.98, 0.84613, 29.7918
5.757, 1427.42, 13.719, 139.432, 58.242, 229.781, 2973.48, 0.844729, 29.9605
5.6964, 1439.39, 13.6965, 139.248, 58.3889, 229.529, 2984.0, 0.843304, 30.1326
5.6358, 1451.56, 13.6736, 139.058, 58.5355, 229.273, 2994.53, 0.841854, 30.3082
5.5752, 1463.93, 13.6501, 138.862, 58.6818, 229.012, 3005.08, 0.840377, 30.4874
5.5146, 1476.52, 13.626, 138.66, 58.8276, 228.746, 3015.63, 0.838874, 30.6705
5.454, 1489.32, 13.6013, 138.451, 58.973, 228.475, 3026.19, 0.837344, 30.8574
5.3934, 1502.35, 13.576, 138.236, 59.1179, 228.199, 3036.76, 0.835785, 31.0484
5.3328, 1515.62, 13.5501, 138.014, 59.2623, 227.917, 3047.32, 0.834198, 31.2435
5.2722, 1529.11, 13.5236, 137.785, 59.4061, 227.631, 3057.89, 0.832582, 31.4429
5.2116, 1542.86, 13.4964, 137.549, 59.5492, 227.338, 3068.45, 0.830936, 31.6468
5.151, 1556.85, 13.4685, 137.305, 59.6916, 227.04, 3079.0, 0.82926, 31.8553
5.0904, 1571.11, 13.4399, 137.054, 59.8333, 226.736, 3089.54, 0.827552, 32.0685
5.0298, 1585.63, 13.4106, 136.794, 59.9741, 226.426, 3100.06, 0.825811, 32.2868
4.9692, 1600.43, 13.3806, 136.527, 60.1141, 226.11, 3110.56, 0.824038, 32.5101
4.9086, 1615.51, 13.3498, 136.251, 60.2531, 225.787, 3121.04, 0.822231, 32.7388
4.848, 1630.88, 13.3182, 135.967, 60.3911, 225.458, 3131.49, 0.820389, 32.973
4.7874, 1646.56, 13.2858, 135.673, 60.528, 225.122, 3141.9, 0.818511, 33.2129
4.7268, 1662.55, 13.2526, 135.37, 60.6637, 224.779, 3152.28, 0.816596, 33.4588
4.6662, 1678.86, 13.2185, 135.058, 60.7981, 224.429, 3162.61, 0.814644, 33.7109
4.6056, 1695.51, 13.1835, 134.735, 60.9312, 224.071, 3172.89, 0.812654, 33.9694
4.545, 1712.49, 13.1477, 134.403, 61.0628, 223.706, 3183.11, 0.810624, 34.2347
4.4844, 1729.84, 13.1109, 134.06, 61.1929, 223.333, 3193.27, 0.808553, 34.5069
4.4238, 1747.55, 13.0731, 133.705, 61.3213, 222.952, 3203.35, 0.80644, 34.7863
4.3632, 1765.65, 13.0343, 133.34, 61.4479, 222.563, 3213.36, 0.804284, 35.0734
4.3026, 1784.14, 12.9944, 132.962, 61.5727, 222.165, 3223.28, 0.802083, 35.3683
4.242, 1803.04, 12.9535, 132.573, 61.6954, 221.758, 3233.1, 0.799837, 35.6714
4.1814, 1822.36, 12.9115, 132.17, 61.816, 221.342, 3242.82, 0.797544, 35.9832
4.1208, 1842.13, 12.8684, 131.755, 61.9344, 220.916, 3252.42, 0.795203, 36.3039
4.0602, 1862.35, 12.824, 131.326, 62.0502, 220.481, 3261.89, 0.792812, 36.634
3.9996, 1883.04, 12.7785, 130.883, 62.1635, 220.035, 3271.23, 0.79037, 36.9739
3.939, 1904.23, 12.7317, 130.425, 62.274, 219.58, 3280.42, 0.787875, 37.3241
3.8784, 1925.94, 12.6836, 129.951, 62.3816, 219.113, 3289.45, 0.785325, 37.6851
3.8178, 1948.17, 12.6341, 129.462, 62.4861, 218.635, 3298.29, 0.782719, 38.0573
3.7572, 1970.97, 12.5833, 128.956, 62.5872, 218.145, 3306.95, 0.780055, 38.4414
3.6966, 1994.34, 12.5309, 128.434, 62.6848, 217.643, 3315.4, 0.777331, 38.8379
3.636, 2018.32, 12.4771, 127.893, 62.7786, 217.129, 3323.62, 0.774546, 39.2475
3.5754, 2042.92, 12.4218, 127.333, 62.8684, 216.602, 3331.6, 0.771696, 39.6709
3.5148, 2068.19, 12.3648, 126.754, 62.9539, 216.061, 3339.32, 0.768781, 40.1087
3.4542, 2094.14, 12.3062, 126.155, 63.0349, 215.506, 3346.75, 0.765797, 40.5618
3.3936, 2120.82, 12.2459, 125.534, 63.1111, 214.936, 3353.87, 0.762743, 41.0309
3.333, 2148.25, 12.1838, 124.891, 63.1821, 214.351, 3360.65, 0.759616, 41.5171
3.2724, 2176.47, 12.1198, 124.225, 63.2478, 213.751, 3367.08, 0.756413, 42.0212
3.2118, 2205.52, 12.0539, 123.534, 63.3076, 213.133, 3373.12, 0.753131, 42.5443
3.1512, 2235.44, 11.9861, 122.818, 63.3613, 212.499, 3378.73, 0.749769, 43.0876
3.0906, 2266.28, 11.9162, 122.075, 63.4085, 211.846, 3383.88, 0.746322, 43.6522
3.03, 2298.09, 11.8441, 121.304, 63.4487, 211.175, 3388.54, 0.742788, 44.2396
2.9694, 2330.91, 11.7699, 120.503, 63.4816, 210.484, 3392.66, 0.739163, 44.851
2.9088, 2364.81, 11.6934, 119.67, 63.5067, 209.772, 3396.2, 0.735445, 45.4882
2.8482, 2399.85, 11.6146, 118.805, 63.5236, 209.039, 3399.11, 0.731629, 46.1528
2.7876, 2436.08, 11.5333, 117.905, 63.5317, 208.284, 3401.32, 0.727711, 46.8467
2.727, 2473.6, 11.4495, 116.967, 63.5306, 207.504, 3402.79, 0.723688, 47.5719
2.6664, 2512.47, 11.3632, 115.991, 63.5197, 206.7, 3403.45, 0.719555, 48.3307
2.6058, 2552.78, 11.2742, 114.973, 63.4985, 205.87, 3403.21, 0.715308, 49.1256
2.5452, 2594.63, 11.1826, 113.911, 63.4665, 205.013, 3402.0, 0.710943, 49.9594
2.4846, 2638.13, 11.0881, 112.801, 63.4232, 204.126, 3399.72, 0.706455, 50.835
2.424, 2683.4, 10.9909, 111.64, 63.3681, 203.21, 3396.27, 0.701838, 51.7558
2.3634, 2730.57, 10.8908, 110.425, 63.3007, 202.261, 3391.52, 0.697088, 52.7258
2.3028, 2779.78, 10.788, 109.151, 63.2207, 201.279, 3385.34, 0.692199, 53.749
