kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 50.0006, 20.0, 200.001, 79.9994, 500.001, 3400.01, 0.999998, 100.0
6.6054, 51.8589, 19.9992, 200.092, 80.4188, 499.781, 3414.41, 1.00064, 101.001
6.5448, 53.8701, 19.9942, 200.211, 80.92, 499.369, 3428.37, 1.00186, 102.01
6.4842, 56.0478, 19.9846, 200.362, 81.5145, 498.745, 3441.79, 1.0037, 103.025
6.4236, 58.4061, 19.9695, 200.55, 82.217, 497.887, 3454.57, 1.00623, 104.044
6.363, 60.9593, 19.9482, 200.781, 83.0461, 496.774, 3466.58, 1.00953, 105.063
6.3024, 63.7217, 19.9196, 201.064, 84.0255, 495.377, 3477.65, 1.01367, 106.08
6.2418, 66.7065, 19.8824, 201.407, 85.1858, 493.67, 3487.55, 1.01876, 107.09
6.1812, 69.9247, 19.8349, 201.823, 86.5665, 491.622, 3496.0, 1.0249, 108.088
6.1206, 73.3843, 19.775, 202.327, 88.2184, 489.201, 3502.63, 1.03219, 109.067
6.06, 77.0873, 19.7001, 202.939, 90.2076, 486.372, 3506.94, 1.04075, 110.021
5.9994, 81.0276, 19.6072, 203.68, 92.6191, 483.104, 3508.31, 1.0507, 110.941
5.9388, 85.1877, 19.4927, 204.576, 95.5607, 479.369, 3505.95, 1.06215, 111.816
5.8782, 89.5352, 19.3527, 205.651, 99.1657, 475.147, 3498.85, 1.07516, 112.637
5.8176, 94.021, 19.1836, 206.919, 103.59, 470.44, 3485.85, 1.08975, 113.392
5.757, 98.5813, 18.9831, 208.373, 108.995, 465.278, 3465.73, 1.1058, 114.073
5.6964, 103.146, 18.7517, 209.959, 115.521, 459.737, 3437.42, 1.12307, 114.675
5.6358, 107.658, 18.4941, 211.561, 123.232, 453.94, 3400.42, 1.1411, 115.203
5.5752, 112.088, 18.2194, 213.002, 132.08, 448.045, 3355.09, 1.15935, 115.67
5.5146, 116.447, 17.9389, 214.082, 141.896, 442.21, 3302.73, 1.17723, 116.096
5.454, 120.775, 17.6633, 214.633, 152.43, 436.558, 3245.21, 1.1943, 116.501
5.3934, 125.125, 17.4006, 214.559, 163.417, 431.164, 3184.57, 1.21027, 116.903
5.3328, 129.548, 17.1552, 213.845, 174.619, 426.054, 3122.59, 1.22504, 117.313
5.2722, 134.086, 16.9289, 212.539, 185.845, 421.226, 3060.71, 1.2386, 117.738
