kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 50.0006, 20.0, 200.0, 79.9999, 500.001, 3400.0, 0.999999, 100.0
6.6054, 51.9399, 20.2274, 199.94, 79.9148, 502.848, 3413.28, 0.991652, 101.33
6.5448, 54.0801, 20.4459, 199.899, 79.8367, 505.389, 3426.83, 0.984261, 102.663
6.4842, 56.4425, 20.6545, 199.878, 79.7654, 507.588, 3440.67, 0.977905, 103.999
6.4236, 59.0493, 20.8519, 199.882, 79.7008, 509.412, 3454.82, 0.972667, 105.333
6.363, 61.924, 21.0371, 199.91, 79.6429, 510.826, 3469.32, 0.968625, 106.661
6.3024, 65.0905, 21.209, 199.967, 79.5914, 511.798, 3484.17, 0.965856, 107.981
6.2418, 68.5733, 21.3666, 200.053, 79.5463, 512.297, 3499.41, 0.964437, 109.287
6.1812, 72.3971, 21.5093, 200.17, 79.5075, 512.294, 3515.05, 0.964443, 110.577
6.1206, 76.5867, 21.6363, 200.319, 79.4747, 511.764, 3531.09, 0.965945, 111.845
6.06, 81.1656, 21.7471, 200.5, 79.4479, 510.685, 3547.56, 0.969015, 113.087
5.9994, 86.1563, 21.8415, 200.713, 79.4269, 509.04, 3564.45, 0.973718, 114.299
5.9388, 91.5788, 21.9192, 200.959, 79.4115, 506.815, 3581.77, 0.980112, 115.477
5.8782, 97.4492, 21.9803, 201.235, 79.4015, 504.007, 3599.51, 0.988245, 116.617
5.8176, 103.778, 22.0248, 201.542, 79.3969, 500.619, 3617.66, 0.998146, 117.714
5.757, 110.57, 22.0531, 201.878, 79.3973, 496.665, 3636.23, 1.00981, 118.765
5.6964, 117.816, 22.0654, 202.239, 79.4026, 492.173, 3655.19, 1.02321, 119.767
5.6358, 125.5, 22.0624, 202.625, 79.4126, 487.186, 3674.52, 1.03825, 120.717
5.5752, 133.587, 22.0446, 203.031, 79.4271, 481.763, 3694.2, 1.05477, 121.613
5.5146, 142.031, 22.0129, 203.456, 79.4459, 475.98, 3714.21, 1.07255, 122.453
5.454, 150.774, 21.9682, 203.894, 79.4685, 469.925, 3734.51, 1.0913, 123.239
5.3934, 159.746, 21.9116, 204.343, 79.4948, 463.696, 3755.08, 1.11068, 123.971
