kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 49.997, 20.0001, 200.001, 79.9998, 500.005, 3400.01, 0.999986, 100.001
6.6054, 52.79, 20.044, 200.502, 79.7731, 499.611, 3418.07, 1.00114, 100.983
6.5448, 57.0949, 20.0812, 200.941, 79.6281, 497.851, 3435.74, 1.00634, 101.844
6.4842, 1141.71, 9.69429, 83.9099, 191.052, 224.518, 2029.93, 0.815572, 26.1016
6.4236, 1150.88, 9.69234, 84.0137, 191.25, 224.348, 2040.11, 0.814624, 26.2341
6.363, 1160.2, 9.69045, 84.1172, 191.442, 224.175, 2050.35, 0.813662, 26.3691
6.3024, 1169.68, 9.68863, 84.2203, 191.627, 224.0, 2060.68, 0.812685, 26.5068
6.2418, 1179.32, 9.68686, 84.3231, 191.804, 223.822, 2071.08, 0.811693, 26.647
6.1812, 1189.12, 9.68515, 84.4254, 191.973, 223.641, 2081.56, 0.810685, 26.7901
6.1206, 1199.1, 9.6835, 84.5274, 192.135, 223.456, 2092.11, 0.809662, 26.9359
6.06, 1209.24, 9.68191, 84.629, 192.287, 223.269, 2102.75, 0.808622, 27.0847
5.9994, 1219.56, 9.68037, 84.7302, 192.431, 223.079, 2113.47, 0.807565, 27.2365
5.9388, 1230.07, 9.67888, 84.8309, 192.566, 222.885, 2124.27, 0.806491, 27.3913
5.8782, 1240.76, 9.67744, 84.9313, 192.69, 222.689, 2135.15, 0.8054, 27.5494
5.8176, 1251.65, 9.67606, 85.0312, 192.805, 222.488, 2146.12, 0.80429, 27.7108
5.757, 1262.73, 9.67472, 85.1306, 192.908, 222.285, 2157.17, 0.803163, 27.8755
5.6964, 1274.02, 9.67343, 85.2295, 193.001, 222.078, 2168.3, 0.802016, 28.0438
5.6358, 1285.52, 9.67219, 85.328, 193.081, 221.867, 2179.52, 0.800851, 28.2157
5.5752, 1297.24, 9.67099, 85.4259, 193.15, 221.652, 2190.83, 0.799665, 28.3914
5.5146, 1309.18, 9.66984, 85.5233, 193.205, 221.434, 2202.22, 0.798459, 28.5709
5.454, 1321.35, 9.66873, 85.6201, 193.247, 221.211, 2213.71, 0.797233, 28.7545
5.3934, 1333.75, 9.66766, 85.7163, 193.275, 220.985, 2225.27, 0.795985, 28.9422
5.3328, 1346.4, 9.66663, 85.8119, 193.289, 220.754, 2236.93, 0.794715, 29.1342
5.2722, 1359.3, 9.66564, 85.9068, 193.287, 220.519, 2248.68, 0.793423, 29.3306
5.2116, 1372.46, 9.66468, 86.0009, 193.268, 220.28, 2260.52, 0.792107, 29.5316
5.151, 1385.89, 9.66375, 86.0944, 193.234, 220.036, 2272.45, 0.790768, 29.7374
5.0904, 1399.59, 9.66286, 86.187, 193.181, 219.787, 2284.47, 0.789405, 29.9482
5.0298, 1413.59, 9.66199, 86.2788, 193.11, 219.534, 2296.58, 0.788017, 30.1641
4.9692, 1427.87, 9.66115, 86.3697, 193.02, 219.275, 2308.78, 0.786604, 30.3852
4.9086, 1442.46, 9.66033, 86.4597, 192.911, 219.012, 2321.08, 0.785164, 30.612
4.848, 1457.37, 9.65954, 86.5486, 192.78, 218.743, 2333.46, 0.783697, 30.8444
4.7874, 1472.6, 9.65876, 86.6364, 192.627, 218.469, 2345.94, 0.782203, 31.0828
4.7268, 1488.17, 9.658, 86.7231, 192.452, 218.189, 2358.51, 0.78068, 31.3274
4.6662, 1504.1, 9.65725, 86.8084, 192.252, 217.904, 2371.17, 0.779127, 31.5785
4.6056, 1520.38, 9.6565, 86.8925, 192.028, 217.613, 2383.92, 0.777545, 31.8362
4.545, 1537.04, 9.65577, 86.975, 191.777, 217.315, 2396.76, 0.775931, 32.101
4.4844, 1554.09, 9.65503, 87.056, 191.5, 217.012, 2409.69, 0.774286, 32.373
4.4238, 1571.55, 9.65428, 87.1353, 191.194, 216.702, 2422.71, 0.772607, 32.6527
4.3632, 1589.42, 9.65353, 87.2128, 190.858, 216.385, 2435.81, 0.770895, 32.9402
4.3026, 1607.73, 9.65276, 87.2882, 190.491, 216.061, 2449.0, 0.769148, 33.236
4.242, 1626.5, 9.65198, 87.3616, 190.091, 215.73, 2462.27, 0.767364, 33.5405
4.1814, 1645.74, 9.65116, 87.4326, 189.658, 215.391, 2475.63, 0.765544, 33.854
4.1208, 1665.46, 9.65031, 87.5011, 189.189, 215.045, 2489.06, 0.763685, 34.1769
4.0602, 1685.7, 9.64942, 87.5669, 188.682, 214.691, 2502.57, 0.761787, 34.5097
3.9996, 1706.48, 9.64848, 87.6297, 188.138, 214.329, 2516.14, 0.759848, 34.8529
3.939, 1727.8, 9.64749, 87.6893, 187.552, 213.958, 2529.79, 0.757867, 35.2069
3.8784, 1749.71, 9.64642, 87.7453, 186.924, 213.579, 2543.5, 0.755842, 35.5723
3.8178, 1772.22, 9.64528, 87.7976, 186.252, 213.19, 2557.26, 0.753772, 35.9496
3.7572, 1795.37, 9.64405, 87.8456, 185.533, 212.792, 2571.07, 0.751656, 36.3395
3.6966, 1819.17, 9.64273, 87.8891, 184.766, 212.383, 2584.93, 0.749491, 36.7427
3.636, 1843.67, 9.64128, 87.9276, 183.948, 211.965, 2598.83, 0.747276, 37.1597
3.5754, 1868.89, 9.63972, 87.9606, 183.078, 211.536, 2612.74, 0.74501, 37.5913
3.5148, 1894.87, 9.63801, 87.9877, 182.152, 211.095, 2626.68, 0.74269, 38.0384
3.4542, 1921.65, 9.63614, 88.0081, 181.168, 210.643, 2640.62, 0.740315, 38.5018
3.3936, 1949.26, 9.6341, 88.0213, 180.124, 210.179, 2654.54, 0.737881, 38.9824
3.333, 1977.75, 9.63186, 88.0266, 179.017, 209.703, 2668.44, 0.735388, 39.4812
3.2724, 2007.17, 9.62941, 88.0232, 177.844, 209.213, 2682.3, 0.732833, 39.9994
3.2118, 2037.56, 9.62672, 88.01, 176.603, 208.71, 2696.09, 0.730213, 40.5379
3.1512, 2068.98, 9.62377, 87.9862, 175.29, 208.192, 2709.8, 0.727526, 41.0982
3.0906, 2101.48, 9.62055, 87.9507, 173.903, 207.659, 2723.39, 0.724769, 41.6815
3.03, 2135.13, 9.61702, 87.902, 172.437, 207.11, 2736.84, 0.721939, 42.2894
2.9694, 2169.99, 9.61316, 87.8389, 170.891, 206.545, 2750.11, 0.719034, 42.9234
2.9088, 2206.13, 9.60895, 87.7597, 169.26, 205.963, 2763.16, 0.716049, 43.5854
2.8482, 2243.64, 9.60436, 87.6625, 167.542, 205.363, 2775.94, 0.712982, 44.2772
2.7876, 2282.6, 9.59937, 87.5453, 165.733, 204.743, 2788.42, 0.70983, 45.001
2.727, 2323.11, 9.59397, 87.4058, 163.83, 204.104, 2800.51, 0.706588, 45.759
2.6664, 2365.27, 9.58815, 87.2412, 161.829, 203.444, 2812.16, 0.703253, 46.5539
2.6058, 2409.19, 9.58191, 87.0484, 159.727, 202.762, 2823.28, 0.699821, 47.3885
2.5452, 2455.01, 9.57525, 86.8239, 157.522, 202.056, 2833.78, 0.696287, 48.2659
2.4846, 2502.86, 9.56823, 86.5636, 155.211, 201.327, 2843.54, 0.692648, 49.1896
2.424, 2552.91, 9.56091, 86.2626, 152.79, 200.572, 2852.43, 0.688899, 50.1637
2.3634, 2605.33, 9.55341, 85.9154, 150.259, 199.79, 2860.3, 0.685036, 51.1926
2.3028, 2660.35, 9.5459, 85.5153, 147.616, 198.98, 2866.95, 0.681056, 52.2813
2.2422, 2718.2, 9.53868, 85.0543, 144.86, 198.141, 2872.15, 0.676954, 53.4357
2.1816, 2779.17, 9.53216, 84.5228, 141.993, 197.272, 2875.62, 0.672728, 54.6624
2.121, 2843.6, 9.52701, 83.9089, 139.016, 196.373, 2877.01, 0.668376, 55.9695
2.0604, 2911.92, 9.52419, 83.198, 135.934, 195.441, 2875.85, 0.6639, 57.3662
1.9998, 2984.66, 9.52524, 82.3709, 132.755, 194.479, 2871.55, 0.659303, 58.8641
1.9392, 3062.53, 9.53252, 81.4023, 129.492, 193.487, 2863.31, 0.654595, 60.4775
1.8786, 3146.51, 9.54993, 80.2569, 126.164, 192.469, 2849.98, 0.649799, 62.2253
1.818, 3238.04, 9.58415, 78.8825, 122.806, 191.435, 2829.81, 0.644955, 64.1335
1.7574, 3339.48, 9.64771, 77.194, 119.477, 190.402, 2799.92, 0.640148, 66.2416
1.6968, 3455.31, 9.76735, 75.0318, 116.292, 189.413, 2754.72, 0.635564, 68.6191
1.6362, 3596.63, 10.0173, 72.0055, 113.56, 188.586, 2680.21, 0.631722, 71.4257
1.5756, 3964.88, 17.1428, 42.1535, 116.576, 190.519, 2282.24, 0.639459, 94.4477
1.515, 4383.19, 16.6592, 48.6101, 117.692, 193.323, 1903.49, 0.652628, 87.8261
1.4544, 4740.9, 16.7916, 46.9589, 122.901, 192.335, 1554.19, 0.647956, 90.1175
1.3938, 4954.46, 17.1365, 44.9317, 119.499, 190.934, 1416.16, 0.641342, 94.5591
1.3332, 5160.75, 17.1833, 43.2294, 115.552, 189.183, 1295.55, 0.633219, 99.1386
1.2726, 5366.28, 17.0018, 41.7092, 111.295, 187.136, 1185.29, 0.623886, 103.973
1.212, 5575.05, 16.6353, 40.3081, 106.862, 184.814, 1082.7, 0.613491, 109.155
1.1514, 5790.77, 16.1209, 38.9948, 102.352, 182.221, 986.786, 0.602128, 114.785
1.0908, 6017.67, 15.4945, 37.7519, 97.8497, 179.359, 897.284, 0.589869, 120.984
1.0302, 6260.86, 14.7895, 36.5679, 93.4297, 176.22, 814.076, 0.576774, 127.904
0.9696, 6526.53, 14.0346, 35.4327, 89.1506, 172.793, 736.926, 0.562885, 135.737
0.909, 6821.98, 13.2509, 34.335, 85.0486, 169.055, 665.371, 0.548221, 144.728
0.8484, 7155.76, 12.4522, 33.2611, 81.1304, 164.97, 598.738, 0.532774, 155.186
0.7878, 7538.07, 11.6447, 32.1947, 77.3673, 160.485, 536.215, 0.516511, 167.512
0.7272, 7981.19, 10.8287, 31.1158, 73.6925, 155.528, 476.928, 0.499383, 182.223
0.6666, 8500.01, 10.0, 29.9999, 70.0002, 150.0, 419.999, 0.481332, 200.001
