kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 50.0006, 20.0001, 200.001, 79.9994, 500.001, 3400.01, 0.999996, 100.0
6.6054, 51.8951, 20.1008, 201.444, 78.4973, 501.15, 3426.07, 0.996621, 101.148
6.5448, 53.9661, 20.2, 202.848, 77.0461, 502.123, 3451.93, 0.993771, 102.31
6.4842, 56.2321, 20.2964, 204.199, 75.6658, 502.886, 3477.46, 0.991538, 103.483
6.4236, 58.7125, 20.3888, 205.482, 74.3763, 503.407, 3502.57, 0.990019, 104.665
6.363, 61.4278, 20.4757, 206.684, 73.197, 503.648, 3527.13, 0.989314, 105.851
6.3024, 64.3993, 20.556, 207.792, 72.1449, 503.576, 3551.04, 0.98952, 107.037
6.2418, 67.6489, 20.6288, 208.797, 71.2338, 503.161, 3574.24, 0.990729, 108.221
6.1812, 71.1993, 20.6933, 209.693, 70.4726, 502.375, 3596.68, 0.993023, 109.397
6.1206, 75.0733, 20.749, 210.476, 69.8645, 501.195, 3618.33, 0.996474, 110.563
6.06, 79.294, 20.7961, 211.149, 69.4072, 499.606, 3639.22, 1.00114, 111.715
5.9994, 83.884, 20.8348, 211.718, 69.0928, 497.598, 3659.39, 1.00707, 112.85
5.9388, 88.8652, 20.8657, 212.192, 68.9088, 495.168, 3678.91, 1.01428, 113.965
5.8782, 94.2577, 20.8897, 212.58, 68.8393, 492.319, 3697.88, 1.02279, 115.057
5.8176, 100.078, 20.9079, 212.897, 68.8665, 489.059, 3716.39, 1.0326, 116.125
5.757, 106.339, 20.9211, 213.154, 68.9722, 485.405, 3734.56, 1.04367, 117.164
5.6964, 113.046, 20.9303, 213.363, 69.1391, 481.38, 3752.46, 1.05596, 118.173
5.6358, 120.196, 20.9364, 213.534, 69.3519, 477.015, 3770.2, 1.06937, 119.149
5.5752, 127.777, 20.94, 213.675, 69.5976, 472.349, 3787.83, 1.0838, 120.09
5.5146, 135.766, 20.9416, 213.792, 69.8663, 467.429, 3805.41, 1.09908, 120.993
5.454, 144.131, 20.9415, 213.889, 70.1502, 462.307, 3822.97, 1.11502, 121.857
5.3934, 152.833, 20.9401, 213.969, 70.4441, 457.043, 3840.54, 1.13142, 122.683
5.3328, 161.828, 20.9374, 214.033, 70.7444, 451.693, 3858.13, 1.14803, 123.47
5.2722, 171.069, 20.9334, 214.083, 71.0488, 446.315, 3875.75, 1.16462, 124.219
5.2116, 180.515, 20.9283, 214.119, 71.3559, 440.959, 3893.4, 1.18098, 124.933
5.151, 190.128, 20.9221, 214.14, 71.6649, 435.667, 3911.09, 1.1969, 125.613
5.0904, 199.878, 20.9147, 214.147, 71.9754, 430.471, 3928.81, 1.21223, 126.264
5.0298, 209.743, 20.9062, 214.141, 72.287, 425.397, 3946.56, 1.22684, 126.888
4.9692, 219.707, 20.8965, 214.119, 72.5997, 420.46, 3964.35, 1.24063, 127.489
4.9086, 229.764, 20.8857, 214.084, 72.9133, 415.668, 3982.17, 1.25355, 128.068
4.848, 239.912, 20.8737, 214.034, 73.2279, 411.025, 4000.03, 1.26556, 128.63
4.7874, 250.152, 20.8606, 213.97, 73.5435, 406.531, 4017.92, 1.27663, 129.177
4.7268, 260.493, 20.8464, 213.891, 73.86, 402.182, 4035.84, 1.28677, 129.71
4.6662, 270.944, 20.8309, 213.797, 74.1773, 397.971, 4053.79, 1.29598, 130.233
4.6056, 281.517, 20.8143, 213.687, 74.4956, 393.892, 4071.76, 1.30429, 130.747
