kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 50.0006, 20.0, 200.0, 79.9999, 500.0, 3400.0, 0.999999, 100.0
6.6054, 51.8721, 20.0364, 200.578, 79.7119, 500.282, 3418.71, 0.99917, 101.055
6.5448, 53.9065, 20.0721, 201.145, 79.4366, 500.413, 3437.48, 0.998784, 102.124
6.4842, 56.1205, 20.1072, 201.701, 79.1749, 500.378, 3456.29, 0.998886, 103.206
6.4236, 58.5323, 20.1415, 202.247, 78.9278, 500.161, 3475.15, 0.999522, 104.301
6.363, 61.1618, 20.1751, 202.78, 78.6959, 499.744, 3494.04, 1.00075, 105.405
6.3024, 64.0302, 20.2078, 203.301, 78.4801, 499.11, 3512.98, 1.00261, 106.519
6.2418, 67.1603, 20.2395, 203.808, 78.2813, 498.24, 3531.94, 1.00518, 107.638
6.1812, 70.5761, 20.2703, 204.301, 78.1004, 497.113, 3550.93, 1.00851, 108.761
6.1206, 74.3025, 20.3, 204.78, 77.938, 495.711, 3569.94, 1.01267, 109.886
6.06, 78.3648, 20.3286, 205.242, 77.7949, 494.015, 3588.97, 1.01773, 111.008
5.9994, 82.7883, 20.356, 205.688, 77.6718, 492.007, 3608.0, 1.02373, 112.125
5.9388, 87.5969, 20.3821, 206.117, 77.5694, 489.672, 3627.04, 1.03076, 113.233
5.8782, 92.8125, 20.4068, 206.527, 77.4882, 486.999, 3646.07, 1.03884, 114.328
5.8176, 98.4534, 20.43, 206.919, 77.4286, 483.98, 3665.1, 1.04802, 115.405
5.757, 104.533, 20.4518, 207.29, 77.3908, 480.615, 3684.1, 1.05831, 116.46
5.6964, 111.057, 20.4719, 207.64, 77.375, 476.914, 3703.08, 1.06969, 117.489
5.6358, 118.023, 20.4903, 207.969, 77.3811, 472.892, 3722.03, 1.08212, 118.489
5.5752, 125.421, 20.507, 208.275, 77.4088, 468.578, 3740.94, 1.09551, 119.455
5.5146, 133.229, 20.5219, 208.558, 77.4575, 464.008, 3759.81, 1.10973, 120.385
5.454, 141.417, 20.5349, 208.818, 77.5266, 459.228, 3778.63, 1.12462, 121.277
5.3934, 149.947, 20.546, 209.054, 77.6148, 454.289, 3797.41, 1.13999, 122.13
