kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 49.998, 19.9999, 199.998, 80.0021, 500.002, 3399.99, 0.999996, 100.0
6.6054, 52.2293, 20.1168, 204.683, 78.1954, 501.087, 3424.86, 0.996806, 101.141
6.5448, 55.1127, 20.2479, 219.234, 76.1567, 501.808, 3441.48, 0.994689, 102.276
6.4842, 59.5773, 20.4115, 313.741, 73.5625, 501.63, 3381.88, 0.995208, 103.345
6.4236, 1500.7, 21.9847, 3516.28, 67.0686, 240.966, 361.533, 0.9084, 30.6764
6.363, 1509.34, 21.8026, 3511.09, 67.0781, 240.624, 365.142, 0.906426, 30.7932
6.3024, 1518.13, 21.6221, 3505.57, 67.0879, 240.279, 368.828, 0.904435, 30.9126
6.2418, 1527.05, 21.4432, 3499.7, 67.0978, 239.93, 372.599, 0.902427, 31.0346
6.1812, 1536.13, 21.2659, 3493.43, 67.1079, 239.579, 376.461, 0.900401, 31.1593
6.1206, 1545.37, 21.0902, 3486.73, 67.1183, 239.224, 380.423, 0.898358, 31.2868
6.06, 1554.77, 20.9162, 3479.56, 67.1289, 238.866, 384.494, 0.896297, 31.4171
5.9994, 1564.33, 20.7437, 3471.87, 67.1399, 238.505, 388.684, 0.894217, 31.5504
5.9388, 1574.06, 20.5728, 3463.61, 67.1512, 238.14, 393.004, 0.892119, 31.6868
5.8782, 1583.96, 20.4036, 3454.73, 67.1629, 237.772, 397.468, 0.890002, 31.8263
5.8176, 1594.05, 20.2359, 3445.17, 67.175, 237.4, 402.088, 0.887866, 31.9692
5.757, 1604.32, 20.0699, 3434.86, 67.1876, 237.025, 406.881, 0.88571, 32.1154
5.6964, 1614.78, 19.9055, 3423.74, 67.2007, 236.646, 411.864, 0.883535, 32.2651
5.6358, 1625.45, 19.7426, 3411.74, 67.2143, 236.263, 417.055, 0.881341, 32.4184
5.5752, 1636.32, 19.5814, 3398.78, 67.2287, 235.877, 422.477, 0.879126, 32.5756
5.5146, 1647.41, 19.4219, 3384.78, 67.2437, 235.487, 428.154, 0.876891, 32.7366
5.454, 1658.71, 19.264, 3369.65, 67.2595, 235.093, 434.111, 0.874635, 32.9017
5.3934, 1670.25, 19.1077, 3353.31, 67.2762, 234.695, 440.379, 0.872358, 33.071
5.3328, 1682.02, 18.9531, 3335.64, 67.2938, 234.293, 446.991, 0.87006, 33.2446
5.2722, 1694.04, 18.8003, 3316.57, 67.3125, 233.887, 453.985, 0.867741, 33.4228
5.2116, 1706.31, 18.6491, 3295.96, 67.3323, 233.476, 461.405, 0.865399, 33.6057
5.151, 1718.85, 18.4997, 3273.73, 67.3534, 233.062, 469.297, 0.863036, 33.7935
5.0904, 1731.67, 18.3521, 3249.74, 67.3759, 232.643, 477.717, 0.860651, 33.9865
5.0298, 1744.77, 18.2063, 3223.88, 67.3999, 232.22, 486.728, 0.858243, 34.1847
4.9692, 1758.17, 18.0623, 3196.03, 67.4256, 231.793, 496.402, 0.855813, 34.3885
4.9086, 1771.89, 17.9203, 3166.04, 67.4532, 231.361, 506.823, 0.85336, 34.598
4.848, 1785.93, 17.7802, 3133.8, 67.4829, 230.925, 518.09, 0.850884, 34.8136
4.7874, 1800.31, 17.6422, 3099.15, 67.5149, 230.484, 530.317, 0.848385, 35.0355
4.7268, 1815.05, 17.5063, 3061.94, 67.5495, 230.038, 543.642, 0.845862, 35.264
4.6662, 1830.16, 17.3726, 3022.02, 67.587, 229.588, 558.23, 0.843317, 35.4994
4.6056, 1845.66, 17.2412, 2979.21, 67.6277, 229.134, 574.284, 0.840749, 35.7421
4.545, 1861.57, 17.1123, 2933.31, 67.6722, 228.674, 592.051, 0.838158, 35.9924
4.4844, 1877.93, 16.9861, 2884.1, 67.721, 228.211, 611.846, 0.835545, 36.2507
4.4238, 1894.74, 16.8629, 2831.31, 67.7747, 227.742, 634.068, 0.83291, 36.5176
4.3632, 1912.05, 16.7428, 2774.62, 67.8343, 227.27, 659.238, 0.830256, 36.7934
4.3026, 1929.89, 16.6264, 2713.59, 67.9007, 226.794, 688.049, 0.827583, 37.0789
4.242, 1948.31, 16.5141, 2647.65, 67.9756, 226.314, 721.448, 0.824895, 37.3746
4.1814, 1967.35, 16.4068, 2575.98, 68.0608, 225.832, 760.754, 0.822194, 37.6813
4.1208, 1987.08, 16.3053, 2497.38, 68.159, 225.347, 807.854, 0.819487, 38.0001
4.0602, 2007.59, 16.2112, 2410.06, 68.2739, 224.862, 865.496, 0.816782, 38.3321
3.9996, 2028.98, 16.1262, 2311.26, 68.4102, 224.379, 937.693, 0.814088, 38.6788
3.939, 2051.4, 16.0527, 2196.94, 68.5741, 223.899, 1030.08, 0.811418, 39.0419
3.8784, 2074.96, 15.9927, 2061.71, 68.7711, 223.426, 1149.58, 0.808785, 39.4233
3.8178, 2099.74, 15.9464, 1900.42, 69.0028, 222.958, 1301.94, 0.806189, 39.824
3.7572, 2125.67, 15.9111, 1711.52, 69.2631, 222.493, 1487.54, 0.80361, 40.2435
3.6966, 2152.62, 15.8819, 1499.28, 69.5408, 222.024, 1699.69, 0.801018, 40.6806
3.636, 2180.45, 15.855, 1272.92, 69.8268, 221.548, 1927.13, 0.798387, 41.1343
3.5754, 2209.14, 15.8284, 1045.42, 70.1164, 221.062, 2155.77, 0.795703, 41.6044
3.5148, 2238.7, 15.8013, 832.875, 70.4076, 220.563, 2369.12, 0.792959, 42.0916
3.4542, 2269.14, 15.7736, 650.81, 70.7, 220.052, 2551.46, 0.790152, 42.5966
3.3936, 2300.53, 15.745, 507.666, 70.9933, 219.529, 2694.3, 0.787281, 43.1205
3.333, 2332.9, 15.7156, 401.857, 71.2873, 218.991, 2799.16, 0.784341, 43.6644
3.2724, 2366.31, 15.6852, 325.768, 71.5819, 218.44, 2873.61, 0.78133, 44.2294
3.2118, 2400.81, 15.6539, 271.09, 71.877, 217.873, 2925.91, 0.778247, 44.8168
3.1512, 2436.46, 15.6215, 231.262, 72.1724, 217.292, 2962.57, 0.775087, 45.428
3.0906, 2473.32, 15.5882, 201.701, 72.4681, 216.694, 2988.11, 0.771849, 46.0645
3.03, 2511.47, 15.5537, 179.328, 72.7638, 216.079, 3005.55, 0.768528, 46.728
2.9694, 2550.98, 15.518, 162.079, 73.0594, 215.447, 3016.88, 0.765122, 47.4202
2.9088, 2591.94, 15.4811, 148.549, 73.3546, 214.796, 3023.44, 0.761627, 48.1431
2.8482, 2634.42, 15.4428, 137.763, 73.6493, 214.126, 3026.11, 0.758039, 48.8988
2.7876, 2678.52, 15.4032, 129.031, 73.9432, 213.436, 3025.51, 0.754355, 49.6896
