kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 50.0006, 20.0001, 200.003, 79.9992, 500.001, 3400.01, 0.999996, 100.0
6.6054, 51.8589, 19.9993, 199.76, 80.4186, 499.782, 3414.75, 1.00064, 101.001
6.5448, 53.8701, 19.9943, 199.496, 80.9198, 499.369, 3429.08, 1.00185, 102.01
6.4842, 56.0478, 19.9846, 199.217, 81.5144, 498.745, 3442.94, 1.00369, 103.025
6.4236, 58.4061, 19.9695, 198.916, 82.2169, 497.888, 3456.21, 1.00623, 104.044
6.363, 60.9594, 19.9482, 198.58, 83.046, 496.774, 3468.79, 1.00952, 105.063
6.3024, 63.7217, 19.9196, 198.188, 84.0255, 495.377, 3480.53, 1.01367, 106.08
6.2418, 66.7064, 19.8824, 197.71, 85.1859, 493.67, 3491.25, 1.01876, 107.09
6.1812, 69.9247, 19.8348, 197.108, 86.5666, 491.622, 3500.71, 1.0249, 108.088
6.1206, 73.3842, 19.7749, 196.341, 88.2188, 489.2, 3508.6, 1.03219, 109.067
6.06, 77.0871, 19.7, 195.359, 90.2083, 486.371, 3514.5, 1.04076, 110.021
5.9994, 81.0272, 19.607, 194.104, 92.6201, 483.102, 3517.87, 1.05071, 110.94
5.9388, 85.187, 19.4925, 192.505, 95.5624, 479.366, 3517.98, 1.06216, 111.816
5.8782, 89.534, 19.3523, 190.482, 99.1685, 475.143, 3513.96, 1.07517, 112.636
5.8176, 94.0191, 19.1831, 187.941, 103.594, 470.434, 3504.74, 1.08976, 113.391
5.757, 98.5782, 18.9824, 184.794, 109.002, 465.27, 3489.18, 1.10583, 114.072
5.6964, 103.142, 18.7507, 180.974, 115.53, 459.727, 3466.22, 1.1231, 114.674
5.6358, 107.651, 18.4928, 176.471, 123.246, 453.927, 3435.24, 1.14114, 115.201
5.5752, 112.078, 18.2177, 171.356, 132.1, 448.029, 3396.35, 1.1594, 115.667
5.5146, 116.432, 17.9367, 165.778, 141.922, 442.191, 3350.49, 1.17729, 116.092
5.454, 120.755, 17.6607, 159.926, 152.461, 436.537, 3299.2, 1.19436, 116.496
5.3934, 125.099, 17.3976, 153.985, 163.454, 431.14, 3244.21, 1.21034, 116.897
5.3328, 129.516, 17.1517, 148.109, 174.66, 426.028, 3187.16, 1.22511, 117.306
5.2722, 134.047, 16.9249, 142.41, 185.888, 421.199, 3129.4, 1.23867, 117.73
5.2116, 138.725, 16.7173, 136.963, 196.99, 416.632, 3072.05, 1.25107, 118.173
5.151, 143.576, 16.5281, 131.816, 207.853, 412.303, 3015.95, 1.26239, 118.634
5.0904, 148.619, 16.3559, 126.994, 218.393, 408.185, 2961.78, 1.27271, 119.113
5.0298, 153.871, 16.1996, 122.511, 228.545, 404.252, 2910.07, 1.28211, 119.61
4.9692, 159.348, 16.0579, 118.369, 238.258, 400.483, 2861.24, 1.29066, 120.123
4.9086, 165.062, 15.9296, 114.566, 247.494, 396.857, 2815.63, 1.29842, 120.652
4.848, 171.028, 15.8137, 111.096, 256.222, 393.359, 2773.49, 1.30544, 121.194
4.7874, 177.259, 15.7095, 107.949, 264.418, 389.972, 2735.04, 1.31176, 121.749
