kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 50.0006, 20.0, 200.001, 80.0, 500.001, 3400.01, 0.999998, 100.0
6.6054, 51.8721, 20.0364, 200.578, 79.7119, 500.283, 3418.72, 0.999168, 101.055
6.5448, 53.9065, 20.0721, 201.146, 79.4367, 500.413, 3437.48, 0.998782, 102.124
6.4842, 56.1205, 20.1072, 201.702, 79.175, 500.379, 3456.3, 0.998883, 103.207
6.4236, 58.5324, 20.1416, 202.248, 78.9278, 500.162, 3475.16, 0.999519, 104.301
6.363, 61.1619, 20.1751, 202.781, 78.696, 499.745, 3494.05, 1.00074, 105.406
6.3024, 64.0303, 20.2079, 203.302, 78.4802, 499.112, 3512.99, 1.00261, 106.519
6.2418, 67.1605, 20.2396, 203.809, 78.2815, 498.241, 3531.95, 1.00518, 107.638
6.1812, 70.5763, 20.2704, 204.303, 78.1005, 497.115, 3550.95, 1.00851, 108.762
6.1206, 74.3027, 20.3002, 204.781, 77.9381, 495.713, 3569.96, 1.01267, 109.886
6.06, 78.3651, 20.3288, 205.244, 77.795, 494.017, 3588.98, 1.01772, 111.009
5.9994, 82.7886, 20.3561, 205.69, 77.672, 492.009, 3608.02, 1.02373, 112.126
5.9388, 87.5972, 20.3822, 206.119, 77.5696, 489.674, 3627.06, 1.03075, 113.233
5.8782, 92.813, 20.4069, 206.529, 77.4884, 487.0, 3646.09, 1.03883, 114.328
5.8176, 98.454, 20.4302, 206.921, 77.4288, 483.981, 3665.11, 1.04801, 115.405
5.757, 104.533, 20.4519, 207.292, 77.391, 480.617, 3684.12, 1.0583, 116.46
5.6964, 111.057, 20.472, 207.642, 77.3752, 476.915, 3703.1, 1.06969, 117.49
5.6358, 118.024, 20.4905, 207.971, 77.3813, 472.894, 3722.05, 1.08211, 118.489
5.5752, 125.422, 20.5072, 208.277, 77.409, 468.58, 3740.96, 1.0955, 119.455
5.5146, 133.23, 20.522, 208.561, 77.4578, 464.01, 3759.83, 1.10973, 120.385
5.454, 141.418, 20.5351, 208.82, 77.5268, 459.23, 3778.65, 1.12462, 121.277
5.3934, 149.949, 20.5462, 209.056, 77.6151, 454.29, 3797.43, 1.13998, 122.13
5.3328, 158.781, 20.5555, 209.268, 77.7215, 449.246, 3816.16, 1.1556, 122.944
5.2722, 167.871, 20.5629, 209.457, 77.8445, 444.148, 3834.84, 1.17127, 123.719
5.2116, 177.18, 20.5686, 209.622, 77.9828, 439.047, 3853.48, 1.18677, 124.458
5.151, 186.67, 20.5724, 209.766, 78.1348, 433.983, 3872.09, 1.20191, 125.163
5.0904, 196.312, 20.5746, 209.887, 78.2993, 428.991, 3890.67, 1.21654, 125.837
5.0298, 206.084, 20.575, 209.988, 78.4747, 424.095, 3909.23, 1.23053, 126.483
4.9692, 215.971, 20.5739, 210.068, 78.6598, 419.314, 3927.77, 1.24377, 127.104
4.9086, 225.963, 20.5713, 210.129, 78.8536, 414.658, 3946.3, 1.25621, 127.703
4.848, 236.059, 20.5672, 210.171, 79.055, 410.134, 3964.82, 1.2678, 128.284
4.7874, 246.258, 20.5616, 210.194, 79.2631, 405.742, 3983.34, 1.27852, 128.848
4.7268, 256.568, 20.5546, 210.198, 79.4771, 401.481, 4001.87, 1.28835, 129.398
4.6662, 266.996, 20.5462, 210.185, 79.6964, 397.348, 4020.39, 1.2973, 129.936
4.6056, 277.554, 20.5364, 210.153, 79.9202, 393.336, 4038.93, 1.30537, 130.464
4.545, 288.254, 20.5252, 210.104, 80.1482, 389.44, 4057.46, 1.3126, 130.984
4.4844, 299.11, 20.5127, 210.036, 80.3798, 385.653, 4076.0, 1.31898, 131.498
4.4238, 310.14, 20.4987, 209.949, 80.6145, 381.968, 4094.53, 1.32455, 132.006
4.3632, 321.358, 20.4834, 209.843, 80.8521, 378.377, 4113.07, 1.32933, 132.51
4.3026, 332.784, 20.4666, 209.718, 81.092, 374.875, 4131.59, 1.33334, 133.012
4.242, 344.436, 20.4483, 209.574, 81.3341, 371.455, 4150.09, 1.3366, 133.512
4.1814, 356.334, 20.4286, 209.408, 81.578, 368.11, 4168.58, 1.33913, 134.01
4.1208, 368.499, 20.4073, 209.221, 81.8233, 364.834, 4187.03, 1.34095, 134.509
