kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 50.0006, 20.0001, 200.001, 79.9992, 500.001, 3400.01, 0.999996, 100.0
6.6054, 51.8524, 19.9811, 200.446, 80.4907, 499.537, 3413.91, 1.00136, 100.975
6.5448, 53.8525, 19.9569, 200.942, 81.0706, 498.868, 3427.31, 1.00333, 101.955
6.4842, 56.0133, 19.9266, 201.5, 81.7538, 497.971, 3440.1, 1.00598, 102.939
6.4236, 58.3467, 19.8891, 202.135, 82.5594, 496.821, 3452.14, 1.00939, 103.923
6.363, 60.8645, 19.8429, 202.867, 83.5124, 495.388, 3463.25, 1.01364, 104.903
6.3024, 63.577, 19.7859, 203.722, 84.6457, 493.634, 3473.2, 1.01887, 105.874
6.2418, 66.4916, 19.7156, 204.74, 86.0032, 491.521, 3481.64, 1.02521, 106.829
6.1812, 69.6107, 19.6286, 205.973, 87.6449, 488.998, 3488.14, 1.0328, 107.761
6.1206, 72.9283, 19.52, 207.499, 89.6539, 486.006, 3492.06, 1.04187, 108.658
6.06, 76.4245, 19.3832, 209.436, 92.1483, 482.472, 3492.52, 1.05264, 109.504
5.9994, 80.0564, 19.2087, 211.968, 95.3005, 478.301, 3488.18, 1.06544, 110.281
5.9388, 83.7425, 18.9827, 215.395, 99.3696, 473.37, 3477.01, 1.08066, 110.956
5.8782, 87.3369, 18.6846, 220.24, 104.759, 467.508, 3455.81, 1.09887, 111.485
5.8176, 90.5849, 18.2834, 227.446, 112.109, 460.476, 3419.3, 1.12077, 111.796
5.757, 93.066, 17.7365, 238.754, 122.401, 451.98, 3359.08, 1.1472, 111.782
5.6964, 94.2605, 17.0143, 256.784, 136.649, 441.942, 3265.36, 1.17806, 111.33
5.6358, 94.2449, 16.2046, 281.955, 153.823, 431.488, 3143.93, 1.20935, 110.555
5.5752, 94.1916, 15.5097, 308.346, 169.97, 422.649, 3027.1, 1.23468, 109.899
5.5146, 94.8178, 14.9896, 331.185, 183.216, 415.837, 2932.8, 1.25323, 109.572
5.454, 96.0902, 14.597, 350.179, 194.066, 410.434, 2858.37, 1.26718, 109.517
5.3934, 97.8549, 14.2872, 366.199, 203.255, 405.922, 2798.19, 1.27823, 109.649
5.3328, 100.004, 14.0327, 380.014, 211.274, 401.992, 2748.24, 1.28735, 109.912
5.2722, 102.472, 13.8173, 392.17, 218.429, 398.461, 2705.96, 1.29511, 110.27
5.2116, 105.222, 13.631, 403.047, 224.911, 395.213, 2669.69, 1.30184, 110.699
5.151, 108.233, 13.4672, 412.923, 230.844, 392.176, 2638.33, 1.30777, 111.183
5.0904, 111.493, 13.3216, 422.003, 236.311, 389.299, 2611.13, 1.31303, 111.711
5.0298, 114.999, 13.191, 430.446, 241.365, 386.545, 2587.57, 1.31772, 112.277
4.9692, 118.75, 13.0732, 438.38, 246.045, 383.888, 2567.27, 1.32192, 112.873
4.9086, 122.75, 12.9665, 445.907, 250.375, 381.309, 2549.97, 1.32568, 113.495
4.848, 127.006, 12.8698, 453.114, 254.371, 378.792, 2535.48, 1.32902, 114.14
4.7874, 131.525, 12.7821, 460.071, 258.044, 376.326, 2523.66, 1.33197, 114.804
4.7268, 136.318, 12.7027, 466.838, 261.398, 373.902, 2514.43, 1.33455, 115.486
4.6662, 141.397, 12.6311, 473.463, 264.437, 371.512, 2507.72, 1.33677, 116.184
4.6056, 146.775, 12.5669, 479.983, 267.159, 369.15, 2503.49, 1.33864, 116.896
4.545, 152.467, 12.5098, 486.426, 269.563, 366.811, 2501.74, 1.34016, 117.621
4.4844, 158.491, 12.4596, 492.808, 271.644, 364.491, 2502.47, 1.34134, 118.358
4.4238, 164.865, 12.4163, 499.134, 273.4, 362.187, 2505.69, 1.34217, 119.106
4.3632, 171.611, 12.3797, 505.398, 274.826, 359.896, 2511.44, 1.34266, 119.865
4.3026, 178.751, 12.35, 511.581, 275.916, 357.615, 2519.75, 1.3428, 120.635
4.242, 186.31, 12.3272, 517.651, 276.665, 355.343, 2530.69, 1.3426, 121.415
4.1814, 194.316, 12.3114, 523.561, 277.069, 353.077, 2544.3, 1.34204, 122.205
4.1208, 202.8, 12.3029, 529.25, 277.123, 350.816, 2560.67, 1.34112, 123.004
4.0602, 211.795, 12.3018, 534.64, 276.823, 348.558, 2579.88, 1.33985, 123.814
3.9996, 221.337, 12.3085, 539.64, 276.165, 346.302, 2602.01, 1.33821, 124.634
3.939, 231.466, 12.3234, 544.139, 275.146, 344.047, 2627.17, 1.3362, 125.463
3.8784, 242.225, 12.3466, 548.014, 273.763, 341.791, 2655.45, 1.33381, 126.303
3.8178, 253.662, 12.3788, 551.127, 272.015, 339.533, 2686.97, 1.33104, 127.153
3.7572, 265.827, 12.4203, 553.327, 269.9, 337.272, 2721.83, 1.32789, 128.015
3.6966, 278.776, 12.4715, 554.457, 267.419, 335.006, 2760.13, 1.32434, 128.887
3.636, 292.569, 12.533, 554.358, 264.572, 332.734, 2801.98, 1.3204, 129.77
3.5754, 307.267, 12.6053, 552.876, 261.362, 330.455, 2847.46, 1.31605, 130.664
3.5148, 322.939, 12.6888, 549.873, 257.79, 328.167, 2896.6, 1.3113, 131.57
3.4542, 339.655, 12.7839, 545.233, 253.862, 325.868, 2949.43, 1.30612, 132.487
3.3936, 357.488, 12.8909, 538.883, 249.583, 323.558, 3005.91, 1.30052, 133.415
3.333, 376.512, 13.0101, 530.797, 244.958, 321.233, 3065.95, 1.29448, 134.354
3.2724, 396.803, 13.1416, 521.01, 239.997, 318.892, 3129.37, 1.28799, 135.303
3.2118, 418.436, 13.2852, 509.627, 234.708, 316.534, 3195.93, 1.28105, 136.263
3.1512, 441.485, 13.4405, 496.823, 229.106, 314.155, 3265.29, 1.27365, 137.232
3.0906, 466.021, 13.607, 482.839, 223.205, 311.754, 3337.02, 1.26577, 138.209
3.03, 492.111, 13.7834, 467.971, 217.025, 309.329, 3410.62, 1.25741, 139.193
2.9694, 519.818, 13.9686, 452.555, 210.59, 306.876, 3485.52, 1.24854, 140.184
2.9088, 549.202, 14.1607, 436.941, 203.929, 304.394, 3561.11, 1.23916, 141.181
2.8482, 580.316, 14.3576, 421.478, 197.077, 301.88, 3636.72, 1.22925, 142.182
2.7876, 613.213, 14.5568, 406.489, 190.075, 299.332, 3711.69, 1.21881, 143.186
2.727, 647.943, 14.7554, 392.257, 182.971, 296.747, 3785.33, 1.20782, 144.193
2.6664, 684.556, 14.9501, 379.02, 175.815, 294.123, 3856.98, 1.19626, 145.202
2.6058, 723.104, 15.1376, 366.965, 168.665, 291.457, 3925.99, 1.18414, 146.213
2.5452, 763.649, 15.3141, 356.231, 161.578, 288.747, 3991.72, 1.17142, 147.225
2.4846, 806.259, 15.4759, 346.917, 154.614, 285.99, 4053.59, 1.15812, 148.24
2.424, 851.02, 15.6193, 339.088, 147.83, 283.183, 4111.0, 1.14421, 149.256
2.3634, 898.034, 15.7407, 332.79, 141.281, 280.324, 4163.43, 1.12969, 150.277
2.3028, 947.433, 15.8367, 328.058, 135.015, 277.409, 4210.35, 1.11456, 151.302
2.2422, 999.376, 15.9042, 324.926, 129.073, 274.436, 4251.28, 1.0988, 152.333
2.1816, 1054.06, 15.9407, 323.443, 123.486, 271.4, 4285.75, 1.08241, 153.372
2.121, 1111.73, 15.9439, 323.676, 118.276, 268.298, 4313.31, 1.06538, 154.422
2.0604, 1172.66, 15.912, 325.729, 113.455, 265.126, 4333.5, 1.04772, 155.485
1.9998, 1237.2, 15.8439, 329.755, 109.022, 261.878, 4345.83, 1.02941, 156.564
1.9392, 1305.76, 15.7387, 335.966, 104.97, 258.55, 4349.79, 1.01046, 157.663
