kisu,MP,FC,F2,CIA,FS,F3,O2,FM
6.666, 50.0006, 20.0001, 200.001, 79.9992, 500.002, 3400.01, 0.999996, 100.0
6.6054, 51.8587, 19.9989, 200.074, 80.4201, 499.777, 3414.43, 1.00066, 101.001
6.5448, 53.8688, 19.9915, 200.09, 80.9309, 499.332, 3428.46, 1.00196, 102.006
6.4842, 56.0433, 19.9771, 200.038, 81.5448, 498.646, 3442.04, 1.00399, 103.014
6.4236, 58.3951, 19.9546, 199.91, 82.2794, 497.69, 3455.06, 1.00681, 104.022
6.363, 60.9362, 19.9225, 199.689, 83.1579, 496.435, 3467.39, 1.01053, 105.024
6.3024, 63.6775, 19.8787, 199.356, 84.2114, 494.844, 3478.84, 1.01526, 106.017
6.2418, 66.627, 19.8205, 198.886, 85.4818, 492.874, 3489.18, 1.02115, 106.994
6.1812, 69.7875, 19.7444, 198.243, 87.0274, 490.473, 3498.05, 1.02835, 107.945
6.1206, 73.1531, 19.6451, 197.377, 88.9302, 487.576, 3504.99, 1.0371, 108.86
6.06, 76.7026, 19.5153, 196.216, 91.3095, 484.101, 3509.3, 1.04766, 109.721
5.9994, 80.389, 19.3439, 194.652, 94.3457, 479.935, 3509.9, 1.06041, 110.507
5.9388, 84.1191, 19.1138, 192.519, 98.3255, 474.917, 3505.12, 1.07588, 111.18
5.8782, 87.712, 18.7962, 189.534, 103.74, 468.79, 3492.04, 1.09488, 111.682
5.8176, 90.8003, 18.3381, 185.173, 111.528, 461.084, 3465.1, 1.11888, 111.897
5.757, 92.5365, 17.6224, 178.279, 123.837, 450.755, 3411.5, 1.15099, 111.557
5.6964, 90.6675, 16.3617, 165.971, 146.435, 435.185, 3296.96, 1.19842, 109.908
5.6358, 86.3518, 14.9686, 152.177, 173.893, 419.103, 3154.98, 1.24447, 107.512
5.5752, 85.5904, 14.2995, 145.484, 188.981, 410.91, 3088.05, 1.26599, 106.684
5.5146, 86.4299, 13.9087, 141.557, 198.87, 405.694, 3052.53, 1.27879, 106.556
5.454, 87.9997, 13.6326, 138.773, 206.57, 401.689, 3030.34, 1.28805, 106.732
5.3934, 90.0216, 13.418, 136.604, 213.085, 398.318, 3015.46, 1.29542, 107.077
5.3328, 92.382, 13.2421, 134.822, 218.857, 395.328, 3005.23, 1.30162, 107.53
5.2722, 95.028, 13.0929, 133.31, 224.11, 392.588, 2998.29, 1.307, 108.059
5.2116, 97.9339, 12.9638, 131.998, 228.973, 390.019, 2993.85, 1.31176, 108.645
5.151, 101.088, 12.8504, 130.845, 233.525, 387.572, 2991.42, 1.31603, 109.274
5.0904, 104.487, 12.7498, 129.822, 237.811, 385.214, 2990.68, 1.31988, 109.938
5.0298, 108.133, 12.6601, 128.91, 241.863, 382.921, 2991.4, 1.32338, 110.632
4.9692, 112.03, 12.5799, 128.095, 245.697, 380.677, 2993.44, 1.32656, 111.349
4.9086, 116.186, 12.5082, 127.368, 249.322, 378.467, 2996.7, 1.32944, 112.087
4.848, 120.61, 12.4442, 126.72, 252.743, 376.284, 3001.11, 1.33203, 112.843
4.7874, 125.313, 12.3875, 126.149, 255.957, 374.119, 3006.63, 1.33434, 113.614
4.7268, 130.307, 12.3376, 125.648, 258.96, 371.966, 3013.22, 1.33638, 114.398
4.6662, 135.606, 12.2942, 125.217, 261.746, 369.822, 3020.87, 1.33815, 115.193
4.6056, 141.224, 12.257, 124.852, 264.304, 367.681, 3029.58, 1.33964, 115.999
4.545, 147.179, 12.226, 124.554, 266.625, 365.542, 3039.35, 1.34085, 116.814
4.4844, 153.486, 12.2012, 124.322, 268.697, 363.402, 3050.21, 1.34178, 117.637
4.4238, 160.166, 12.1823, 124.155, 270.508, 361.26, 3062.16, 1.34242, 118.467
4.3632, 167.237, 12.1695, 124.055, 272.045, 359.113, 3075.24, 1.34276, 119.304
4.3026, 174.724, 12.1629, 124.022, 273.296, 356.961, 3089.48, 1.34279, 120.148
4.242, 182.648, 12.1625, 124.057, 274.247, 354.803, 3104.91, 1.3425, 120.997
4.1814, 191.037, 12.1685, 124.162, 274.886, 352.638, 3121.57, 1.34189, 121.851
4.1208, 199.919, 12.181, 124.34, 275.201, 350.466, 3139.52, 1.34095, 122.711
4.0602, 209.324, 12.2003, 124.591, 275.181, 348.286, 3158.81, 1.33967, 123.577
3.9996, 219.287, 12.2266, 124.92, 274.814, 346.097, 3179.48, 1.33804, 124.448
3.939, 229.844, 12.2602, 125.328, 274.09, 343.9, 3201.6, 1.33605, 125.325
3.8784, 241.035, 12.3015, 125.819, 273.001, 341.693, 3225.23, 1.3337, 126.207
3.8178, 252.905, 12.3508, 126.397, 271.54, 339.476, 3250.44, 1.33097, 127.096
3.7572, 265.501, 12.4085, 127.066, 269.701, 337.25, 3277.3, 1.32786, 127.991
3.6966, 278.876, 12.4751, 127.829, 267.478, 335.012, 3305.88, 1.32435, 128.893
3.636, 293.086, 12.551, 128.691, 264.871, 332.763, 3336.25, 1.32045, 129.802
3.5754, 308.192, 12.6367, 129.657, 261.877, 330.502, 3368.5, 1.31615, 130.719
3.5148, 324.259, 12.7327, 130.73, 258.498, 328.228, 3402.67, 1.31143, 131.644
3.4542, 341.357, 12.8394, 131.916, 254.738, 325.94, 3438.85, 1.30628, 132.577
3.3936, 359.557, 12.9573, 133.216, 250.602, 323.637, 3477.07, 1.30071, 133.518
3.333, 378.938, 13.0866, 134.634, 246.097, 321.318, 3517.37, 1.2947, 134.468
3.2724, 399.575, 13.2275, 136.171, 241.233, 318.98, 3559.75, 1.28824, 135.426
